Name					76_TruckTrailer_n120_m400_bt100_1
Number_of_Customers			120
Number_of_Items				400
Number_of_ItemTypes			100
Number_of_Vehicles			10
TimeWindows				0

VEHICLE
Mass_Capacity				25950
CargoSpace_Length			136
CargoSpace_Width			25
CargoSpace_Height			30
Wheelbase				36
Max_Mass_FrontAxle			10000
Max_Mass_RearAxle			11500
Max_Mass_TrailerAxle			24000
Distance_Kingpin_RearAxle		6
Distance_Kingpin_TrailerAxle		76
Distance_CargoSpace_TrailerAxle		92
Distance_Mass_Tractor_RearAxle		25
Distance_Mass_Trailer_TrailerAxle	16
Mass_Tractor				7300
Mass_Trailer				6750

CUSTOMERS
i		x		y		Demand		ReadyTime	DueDate		ServiceTime	DemandedMass	DemandedVolume
0		35		35		0		0		0		0		0		0
1		0		19		2		0		0		0		960.137		6282
2		48		8		3		0		0		0		259.335		1744
3		28		22		6		0		0		0		1095.17		7510
4		69		48		4		0		0		0		1399.01		7584
5		54		67		2		0		0		0		351.048		1904
6		28		67		2		0		0		0		296.288		1518
7		8		41		4		0		0		0		956.276		7554
8		40		17		3		0		0		0		432.798		2504
9		65		57		2		0		0		0		541.535		3006
10		25		28		5		0		0		0		1589.96		7814
11		43		59		1		0		0		0		106.755		560
12		30		39		4		0		0		0		782.639		3882
13		5		54		4		0		0		0		495.674		3600
14		49		45		2		0		0		0		319.128		2136
15		7		67		1		0		0		0		241.711		1134
16		58		69		1		0		0		0		104.474		594
17		62		51		3		0		0		0		438.851		2539
18		65		40		6		0		0		0		1141.75		5589
19		35		66		3		0		0		0		638.89		4647
20		55		2		2		0		0		0		275.335		2142
21		60		23		4		0		0		0		575.449		2814
22		18		34		2		0		0		0		343.981		2112
23		16		37		2		0		0		0		403.639		1968
24		13		27		3		0		0		0		688.763		3519
25		39		56		5		0		0		0		1593.44		9783
26		11		22		3		0		0		0		997.458		4480
27		34		50		2		0		0		0		110.108		468
28		67		57		3		0		0		0		568.759		3456
29		27		2		6		0		0		0		1465.93		9028
30		62		43		3		0		0		0		638.767		5376
31		15		33		4		0		0		0		981.365		5100
32		24		7		4		0		0		0		645.217		3510
33		58		52		6		0		0		0		746.25		4176
34		50		68		1		0		0		0		209.38		1242
35		12		14		2		0		0		0		901.215		4920
36		37		34		2		0		0		0		259.856		1494
37		46		18		3		0		0		0		1048.69		7002
38		9		44		1		0		0		0		245.791		1134
39		48		53		4		0		0		0		1172.14		6394
40		65		43		2		0		0		0		330.431		1716
41		22		45		3		0		0		0		728.434		5619
42		65		4		4		0		0		0		703.7		3534
43		2		40		4		0		0		0		716.697		4488
44		65		11		3		0		0		0		588.012		2968
45		36		11		3		0		0		0		385.454		2016
46		21		41		3		0		0		0		555.137		2631
47		6		27		5		0		0		0		1373.69		6994
48		28		42		8		0		0		0		1197.84		6976
49		59		3		6		0		0		0		838.393		5636
50		69		57		3		0		0		0		912.119		4323
51		66		0		6		0		0		0		789.148		4729
52		29		66		3		0		0		0		522.356		2754
53		17		67		4		0		0		0		1116.37		5323
54		3		10		8		0		0		0		2833.23		15889
55		51		19		1		0		0		0		95.9763		612
56		0		61		4		0		0		0		827.281		6216
57		28		55		3		0		0		0		502.56		3684
58		46		30		6		0		0		0		969.427		6615
59		29		4		3		0		0		0		635.413		4242
60		25		25		3		0		0		0		407.111		2120
61		1		30		5		0		0		0		1299.96		7053
62		48		34		2		0		0		0		379.522		2604
63		42		64		4		0		0		0		746.403		4590
64		55		61		1		0		0		0		432.599		2040
65		2		28		4		0		0		0		576.272		3486
66		64		66		4		0		0		0		1162.88		6625
67		1		37		3		0		0		0		505.755		2787
68		56		43		2		0		0		0		388.278		2432
69		8		22		2		0		0		0		624.095		3904
70		15		30		3		0		0		0		862.703		3972
71		49		32		4		0		0		0		1616.64		7239
72		62		2		5		0		0		0		945.255		5430
73		3		33		3		0		0		0		537.717		3384
74		40		21		3		0		0		0		867.874		4851
75		52		62		4		0		0		0		1152.55		5196
76		65		52		6		0		0		0		1682.53		7601
77		60		55		2		0		0		0		384.631		2268
78		48		48		6		0		0		0		1393.83		7008
79		44		37		2		0		0		0		278.813		1400
80		18		60		8		0		0		0		1869.57		10518
81		57		23		5		0		0		0		1136.92		5367
82		39		70		3		0		0		0		484.337		3291
83		4		57		4		0		0		0		890.518		4390
