Name					16_TruckTrailer_n30_m400_bt100_1
Number_of_Customers			30
Number_of_Items				400
Number_of_ItemTypes			100
Number_of_Vehicles			10
TimeWindows				0

VEHICLE
Mass_Capacity				25950
CargoSpace_Length			136
CargoSpace_Width			25
CargoSpace_Height			30
Wheelbase				36
Max_Mass_FrontAxle			10000
Max_Mass_RearAxle			11500
Max_Mass_TrailerAxle			24000
Distance_Kingpin_RearAxle		6
Distance_Kingpin_TrailerAxle		76
Distance_CargoSpace_TrailerAxle		92
Distance_Mass_Tractor_RearAxle		25
Distance_Mass_Trailer_TrailerAxle	16
Mass_Tractor				7300
Mass_Trailer				6750

CUSTOMERS
i		x		y		Demand		ReadyTime	DueDate		ServiceTime	DemandedMass	DemandedVolume
0		35		35		0		0		0		0		0		0
1		67		1		18		0		0		0		3202.56		18823
2		49		27		14		0		0		0		3476.52		19499
3		9		49		13		0		0		0		2889.07		16390
4		25		34		17		0		0		0		3890.69		23404
5		11		28		11		0		0		0		2122.42		13500
6		38		40		11		0		0		0		2219.54		12263
7		55		18		9		0		0		0		1145.8		7441
8		1		45		11		0		0		0		1773.3		10373
9		39		9		13		0		0		0		2856.72		17815
10		4		25		15		0		0		0		3114.72		18080
11		61		57		12		0		0		0		1809.35		10435
12		61		28		9		0		0		0		1832.46		10358
13		36		17		15		0		0		0		2023.5		12206
14		67		51		8		0		0		0		1698.5		10359
15		60		32		13		0		0		0		2771.93		15723
16		34		1		11		0		0		0		2677.81		15537
17		51		59		12		0		0		0		2127.3		12901
18		55		10		13		0		0		0		2565.37		14668
19		31		70		14		0		0		0		2770.93		17446
20		26		24		16		0		0		0		3941.53		21998
21		32		12		13		0		0		0		2244.44		13116
22		27		41		18		0		0		0		3171.75		19404
23		44		5		13		0		0		0		3012.53		17268
24		67		34		15		0		0		0		4059.51		23674
25		69		60		13		0		0		0		2620.78		15341
26		51		3		13		0		0		0		3091.47		18218
27		49		11		14		0		0		0		2935.1		17040
28		62		10		16		0		0		0		2989.98		18819
29		60		53		13		0		0		0		2867.18		16347
30		15		28		17		0		0		0		3482.12		20231

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		8		11		13		263.03		0		14.9451213
Bt2		22		10		14		538.86		0		12.2468744
Bt3		18		6		7		137.60		1		1.2740585
Bt4		10		11		7		130.30		0		5.9226841
Bt5		23		9		11		450.15		0		10.8732975
Bt6		8		7		15		175.92		0		15.7073764
Bt7		13		10		7		146.30		0		5.6268593
Bt8		14		7		8		152.25		0		7.7680723
Bt9		7		11		12		109.91		0		7.1371463
Bt10		8		8		8		90.82		0		7.0956547
Bt11		18		9		7		230.04		0		7.0999419
Bt12		14		7		6		139.37		0		7.1105837
Bt13		8		12		10		130.38		0		6.7907981
Bt14		19		6		14		313.65		0		13.7566322
Bt15		17		7		15		393.36		0		16.5279175
Bt16		16		7		8		133.63		0		5.9656964
Bt17		7		6		9		39.40		0		4.6910259
Bt18		19		8		9		188.71		0		6.2076214
Bt19		16		10		13		322.95		0		10.0921478
Bt20		8		7		8		96.93		0		8.6545754
Bt21		8		9		13		152.22		0		10.5705210
Bt22		13		12		15		481.11		1		3.0840111
Bt23		15		11		8		229.02		0		6.9400526
Bt24		9		9		6		98.43		0		6.0756337
Bt25		10		8		8		83.91		0		5.2440846
Bt26		9		6		11		94.39		1		1.7479787
Bt27		20		12		14		433.46		1		1.8060647
Bt28		13		10		8		178.96		0		6.8828972
Bt29		25		10		14		685.48		0		13.7096646
Bt30		8		7		8		82.04		0		7.3248802
Bt31		15		11		10		274.75		0		8.3258975
Bt32		8		7		13		159.81		0		14.2691616
Bt33		24		12		9		405.92		0		7.0472758
Bt34		13		10		13		215.60		0		8.2924866
Bt35		18		8		8		218.41		0		7.5837570
Bt36		13		7		15		179.83		0		9.8805338
Bt37		8		7		10		118.89		0		10.6156172
Bt38		7		10		15		106.50		0		7.6072465
Bt39		11		10		14		289.91		0		13.1779199
Bt40		7		6		6		30.56		0		3.6377615
Bt41		8		8		9		129.73		0		10.1349192
Bt42		15		9		6		184.41		0		6.8300454
Bt43		14		7		14		160.67		0		8.1976933
Bt44		6		12		6		87.87		1		1.2204181
Bt45		12		6		6		99.18		0		6.8873555
Bt46		13		9		15		359.47		1		3.0723761
Bt47		16		12		14		296.10		0		7.7110428
Bt48		8		9		10		152.33		0		10.5785985
Bt49		13		9		12		191.13		0		8.1679279
Bt50		7		7		7		38.71		0		3.9496206
Bt51		15		9		13		182.10		0		6.7445641
Bt52		19		8		10		340.43		0		11.1983021
Bt53		19		9		12		215.25		0		6.2938065
Bt54		23		12		10		398.10		0		7.2119281
Bt55		10		10		8		194.10		0		9.7049159
Bt56		20		9		11		399.20		1		2.2177824
Bt57		25		11		9		448.25		0		8.1499096
Bt58		10		6		6		56.44		0		4.7031970
Bt59		9		10		8		136.90		0		7.6053509
Bt60		7		6		7		69.48		0		8.2718753
Bt61		18		9		15		260.05		0		8.0260845
Bt62		14		10		14		412.89		0		14.7459775
Bt63		17		12		14		366.71		0		8.9878863
Bt64		11		11		10		156.79		0		6.4789161
Bt65		15		11		13		392.48		0		11.8932893
Bt66		12		10		7		135.09		0		5.6287174
Bt67		12		10		6		126.64		0		5.2766420
Bt68		17		12		15		529.68		1		2.5964906
Bt69		13		10		12		247.98		0		9.5377036
Bt70		7		8		6		44.25		0		3.9506093
Bt71		24		7		15		490.51		0		14.5983746
Bt72		11		6		12		134.62		0		10.1982814
Bt73		15		10		14		285.18		0		9.5061331
Bt74		10		11		13		176.24		0		8.0108907
Bt75		6		10		8		91.34		0		7.6119740
Bt76		22		7		9		191.37		0		6.2133329
Bt77		12		6		11		128.50		0		8.9235080
Bt78		9		12		11		207.47		0		9.6053200
Bt79		8		12		8		91.75		0		4.7787821
Bt80		8		8		8		51.51		0		4.0241959
Bt81		19		12		8		237.76		0		5.2139509
Bt82		9		11		7		106.73		0		5.3901531
Bt83		6		9		15		89.30		0		8.2686120
Bt84		21		7		14		241.07		0		8.1997317
Bt85		8		11		14		282.51		0		16.0514945
Bt86		18		7		13		402.54		0		15.9736428
Bt87		25		8		13		558.15		0		13.9537776
Bt88		17		6		9		164.10		0		8.0443021
Bt89		10		10		10		169.52		0		8.4757963
Bt90		8		8		7		73.11		0		5.7115097
Bt91		17		10		7		253.12		0		7.4445875
Bt92		9		12		14		376.56		0		17.4332439
Bt93		25		9		10		452.00		0		10.0444271
Bt94		20		8		6		210.85		0		6.5889732
Bt95		11		11		13		287.11		0		11.8639782
Bt96		8		9		9		80.43		0		5.5854736
Bt97		16		11		7		151.53		1		0.8609711
Bt98		14		11		8		218.30		0		7.0875346
Bt99		19		10		13		491.93		0		12.9455646
Bt100		8		6		8		73.15		0		7.6196179

DEMANDS PER CUSTOMER
i	Type Quantity
1	Bt4 1	Bt12 2	Bt41 1	Bt42 1	Bt47 1	Bt48 1	Bt53 1	Bt66 1	Bt72 2	Bt75 1	Bt78 1	Bt83 1	Bt86 1	Bt88 1	Bt89 1	Bt95 1	
2	Bt7 1	Bt8 1	Bt22 1	Bt28 1	Bt37 1	Bt38 1	Bt59 1	Bt61 1	Bt69 1	Bt78 1	Bt87 1	Bt92 1	Bt95 1	Bt98 1	
3	Bt5 1	Bt11 1	Bt21 1	Bt32 1	Bt35 1	Bt44 1	Bt50 1	Bt52 1	Bt59 1	Bt63 1	Bt67 1	Bt68 1	Bt80 1	
4	Bt2 2	Bt20 1	Bt40 1	Bt41 1	Bt43 1	Bt52 1	Bt55 1	Bt56 1	Bt61 1	Bt64 1	Bt67 1	Bt74 1	Bt83 1	Bt85 1	Bt97 1	Bt98 1	
5	Bt14 1	Bt18 1	Bt25 1	Bt28 1	Bt53 2	Bt72 1	Bt83 1	Bt90 1	Bt91 1	Bt92 1	
6	Bt10 1	Bt12 1	Bt39 1	Bt45 1	Bt65 1	Bt66 1	Bt73 1	Bt80 1	Bt93 1	Bt94 1	Bt100 1	
7	Bt10 1	Bt11 1	Bt25 1	Bt37 1	Bt51 1	Bt60 1	Bt64 1	Bt70 1	Bt89 1	
8	Bt3 2	Bt12 1	Bt26 1	Bt28 1	Bt36 1	Bt60 1	Bt68 1	Bt72 1	Bt75 1	Bt96 1	
9	Bt5 1	Bt14 1	Bt28 1	Bt31 1	Bt36 1	Bt46 1	Bt53 1	Bt58 1	Bt59 1	Bt72 1	Bt84 1	Bt88 1	Bt97 1	
10	Bt2 1	Bt14 1	Bt15 1	Bt19 1	Bt25 1	Bt28 1	Bt40 2	Bt50 1	Bt52 1	Bt53 1	Bt67 2	Bt79 1	Bt85 1	
11	Bt6 1	Bt12 2	Bt17 1	Bt20 1	Bt25 2	Bt57 1	Bt72 1	Bt74 1	Bt98 1	Bt100 1	
12	Bt4 1	Bt9 1	Bt18 1	Bt26 1	Bt46 1	Bt65 1	Bt75 1	Bt83 1	Bt92 1	
13	Bt14 1	Bt24 1	Bt28 1	Bt30 2	Bt38 1	Bt42 1	Bt44 1	Bt45 1	Bt60 2	Bt69 1	Bt83 1	Bt84 1	Bt90 1	
14	Bt38 1	Bt44 1	Bt45 1	Bt46 1	Bt64 1	Bt68 1	Bt78 1	Bt97 1	
15	Bt8 1	Bt12 1	Bt15 1	Bt17 1	Bt23 1	Bt39 1	Bt41 1	Bt77 1	Bt78 1	Bt84 1	Bt93 1	Bt97 1	Bt98 1	
16	Bt5 1	Bt9 1	Bt19 1	Bt22 1	Bt40 1	Bt60 1	Bt72 1	Bt76 1	Bt79 1	Bt81 1	Bt87 1	
17	Bt8 1	Bt9 1	Bt17 1	Bt19 1	Bt25 1	Bt55 1	Bt57 1	Bt60 1	Bt61 1	Bt75 1	Bt85 1	Bt100 1	
18	Bt8 1	Bt12 1	Bt25 1	Bt36 1	Bt43 1	Bt56 1	Bt64 1	Bt78 1	Bt80 1	Bt82 1	Bt86 1	Bt90 1	Bt93 1	
19	Bt9 1	Bt23 1	Bt28 1	Bt32 1	Bt35 1	Bt39 2	Bt46 1	Bt61 1	Bt64 1	Bt67 1	Bt70 1	Bt82 1	Bt84 1	
20	Bt2 1	Bt3 1	Bt4 1	Bt6 1	Bt18 1	Bt19 1	Bt20 1	Bt36 1	Bt39 1	Bt43 1	Bt60 1	Bt65 1	Bt85 1	Bt87 1	Bt88 1	Bt91 1	
21	Bt3 1	Bt6 1	Bt8 1	Bt24 1	Bt30 1	Bt69 1	Bt79 1	Bt80 1	Bt82 1	Bt84 1	Bt86 1	Bt89 1	Bt95 1	
22	Bt7 1	Bt9 1	Bt21 1	Bt23 1	Bt28 2	Bt35 1	Bt38 1	Bt44 1	Bt49 1	Bt50 1	Bt65 1	Bt76 1	Bt79 1	Bt90 1	Bt94 1	Bt95 2	
23	Bt16 1	Bt18 1	Bt25 1	Bt30 1	Bt31 1	Bt33 1	Bt39 1	Bt42 1	Bt48 1	Bt52 1	Bt68 1	Bt77 1	Bt98 1	
24	Bt4 1	Bt7 1	Bt19 1	Bt27 1	Bt37 1	Bt46 1	Bt54 1	Bt60 1	Bt73 1	Bt80 1	Bt85 1	Bt87 1	Bt88 1	Bt93 1	Bt95 1	
25	Bt9 1	Bt29 1	Bt35 1	Bt36 1	Bt40 2	Bt46 1	Bt69 1	Bt70 1	Bt77 1	Bt95 1	Bt96 1	Bt98 1	
26	Bt2 2	Bt8 1	Bt20 1	Bt24 1	Bt26 1	Bt34 1	Bt66 1	Bt71 1	Bt74 1	Bt76 1	Bt85 1	Bt96 1	
27	Bt1 1	Bt4 1	Bt6 1	Bt13 1	Bt30 1	Bt45 1	Bt48 1	Bt49 1	Bt54 2	Bt55 1	Bt62 1	Bt83 1	Bt98 1	
28	Bt8 2	Bt37 1	Bt49 1	Bt50 1	Bt55 1	Bt58 1	Bt59 1	Bt63 2	Bt64 1	Bt68 1	Bt70 1	Bt75 1	Bt82 1	Bt95 1	
29	Bt3 1	Bt5 1	Bt14 1	Bt28 1	Bt34 1	Bt37 1	Bt42 1	Bt57 1	Bt62 1	Bt64 1	Bt79 1	Bt80 1	Bt82 1	
30	Bt9 2	Bt20 1	Bt25 1	Bt26 1	Bt29 1	Bt31 1	Bt46 1	Bt48 2	Bt62 1	Bt72 1	Bt75 1	Bt76 1	Bt84 1	Bt90 1	Bt98 1	
