Name					9_TruckTrailer_n30_m200_bt100_4
Number_of_Customers			30
Number_of_Items				200
Number_of_ItemTypes			100
Number_of_Vehicles			5
TimeWindows				0

VEHICLE
Mass_Capacity				25950
CargoSpace_Length			136
CargoSpace_Width			25
CargoSpace_Height			30
Wheelbase				36
Max_Mass_FrontAxle			10000
Max_Mass_RearAxle			11500
Max_Mass_TrailerAxle			24000
Distance_Kingpin_RearAxle		6
Distance_Kingpin_TrailerAxle		76
Distance_CargoSpace_TrailerAxle		92
Distance_Mass_Tractor_RearAxle		25
Distance_Mass_Trailer_TrailerAxle	16
Mass_Tractor				7300
Mass_Trailer				6750

CUSTOMERS
i		x		y		Demand		ReadyTime	DueDate		ServiceTime	DemandedMass	DemandedVolume
0		35		35		0		0		0		0		0		0
1		2		58		8		0		0		0		1684.86		8784
2		53		56		4		0		0		0		1098.02		7293
3		51		69		5		0		0		0		1072.82		7446
4		42		66		10		0		0		0		2329.74		12314
5		40		40		6		0		0		0		1336.45		8466
6		55		13		5		0		0		0		441.505		2712
7		54		57		7		0		0		0		1990.42		11153
8		20		48		5		0		0		0		726.282		5994
9		63		9		7		0		0		0		2734.29		13630
10		9		3		3		0		0		0		1123.19		6102
11		58		12		7		0		0		0		1399.82		8462
12		47		61		6		0		0		0		1294.46		6701
13		18		50		5		0		0		0		1443.84		6706
14		57		57		10		0		0		0		1738.54		10112
15		60		3		5		0		0		0		931.776		5330
16		20		62		7		0		0		0		1093.95		7678
17		32		11		6		0		0		0		1517.02		7497
18		45		64		7		0		0		0		1273.86		6961
19		15		3		8		0		0		0		996.164		6358
20		26		21		3		0		0		0		618.338		5136
21		35		13		6		0		0		0		995.999		5275
22		26		36		12		0		0		0		2659.42		13366
23		40		41		7		0		0		0		1117.93		7348
24		14		44		6		0		0		0		1759.53		7898
25		27		65		11		0		0		0		2851.57		15945
26		23		57		6		0		0		0		1892.41		9630
27		65		12		7		0		0		0		1504.5		8217
28		39		15		9		0		0		0		2181.54		13501
29		19		30		8		0		0		0		2204.99		11592
30		18		10		4		0		0		0		1138.7		6285

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		11		7		13		222.71		0		14.4617941
Bt2		21		11		11		482.10		0		10.4351729
Bt3		8		9		7		115.39		0		8.0131780
Bt4		13		6		6		100.93		0		6.4699824
Bt5		8		11		6		75.25		0		4.2758150
Bt6		14		11		7		235.28		0		7.6388805
Bt7		14		6		8		70.58		1		0.8402550
Bt8		7		8		15		161.77		0		14.4436011
Bt9		16		10		8		151.07		0		4.7210758
Bt10		8		7		8		90.71		0		8.0993458
Bt11		17		9		12		265.00		0		8.6601413
Bt12		13		12		8		148.22		0		4.7507274
Bt13		14		7		12		214.36		0		10.9365300
Bt14		23		8		11		244.63		0		6.6475411
Bt15		9		10		10		166.44		0		9.2464613
Bt16		19		11		11		285.58		0		6.8319719
Bt17		22		9		7		332.04		0		8.3847550
Bt18		13		11		9		301.48		1		2.1082744
Bt19		13		9		11		282.42		0		12.0694375
Bt20		6		8		6		31.41		0		3.2715660
Bt21		7		6		15		127.76		0		15.2098859
Bt22		9		7		14		174.38		0		13.8393951
Bt23		18		12		8		412.52		0		9.5491822
Bt24		19		11		9		410.96		0		9.8315248
Bt25		21		8		15		329.42		0		9.8040874
Bt26		10		7		11		141.51		0		10.1075369
Bt27		22		9		7		164.40		0		4.1514090
Bt28		13		11		13		197.25		0		6.8968311
Bt29		22		10		14		520.78		0		11.8359647
Bt30		7		6		6		32.15		0		3.8277588
Bt31		22		6		8		179.84		0		6.8122289
Bt32		19		7		9		215.73		1		1.6220230
Bt33		21		6		9		240.62		0		9.5482954
Bt34		15		7		8		188.78		0		8.9896381
Bt35		14		7		10		129.27		0		6.5952465
Bt36		15		11		15		378.14		0		11.4587241
Bt37		6		9		6		50.60		0		4.6854639
Bt38		11		10		15		355.31		0		16.1502518
Bt39		17		8		8		263.67		0		9.6937966
Bt40		6		6		6		39.33		0		5.4620556
Bt41		8		10		11		94.14		0		5.8838863
Bt42		24		7		8		254.92		0		7.5867981
Bt43		23		11		10		308.63		0		6.0994932
Bt44		18		7		8		127.01		0		5.0401256
Bt45		13		7		7		66.41		0		3.6487342
Bt46		21		8		10		270.68		0		8.0560785
Bt47		10		11		10		132.37		0		6.0168019
