Name					20_TruckTrailer_n30_m400_bt100_5
Number_of_Customers			30
Number_of_Items				400
Number_of_ItemTypes			100
Number_of_Vehicles			9
TimeWindows				0

VEHICLE
Mass_Capacity				25950
CargoSpace_Length			136
CargoSpace_Width			25
CargoSpace_Height			30
Wheelbase				36
Max_Mass_FrontAxle			10000
Max_Mass_RearAxle			11500
Max_Mass_TrailerAxle			24000
Distance_Kingpin_RearAxle		6
Distance_Kingpin_TrailerAxle		76
Distance_CargoSpace_TrailerAxle		92
Distance_Mass_Tractor_RearAxle		25
Distance_Mass_Trailer_TrailerAxle	16
Mass_Tractor				7300
Mass_Trailer				6750

CUSTOMERS
i		x		y		Demand		ReadyTime	DueDate		ServiceTime	DemandedMass	DemandedVolume
0		35		35		0		0		0		0		0		0
1		61		38		17		0		0		0		3007.55		19306
2		61		65		12		0		0		0		3394.1		20396
3		5		24		14		0		0		0		3352.15		17886
4		15		46		18		0		0		0		3230.76		18649
5		55		49		11		0		0		0		2123.51		12028
6		43		58		12		0		0		0		2342.89		12613
7		11		21		13		0		0		0		3297.62		17769
8		52		15		10		0		0		0		2628.07		12848
9		3		21		19		0		0		0		3243.18		20063
10		41		6		11		0		0		0		2061.26		14108
11		2		18		8		0		0		0		1620.47		8723
12		68		1		11		0		0		0		2379.48		14006
13		26		50		12		0		0		0		2279.36		13653
14		65		25		11		0		0		0		1958.43		14012
15		50		14		16		0		0		0		2321.92		13985
16		54		69		18		0		0		0		3866.79		21751
17		38		23		15		0		0		0		3029.57		17211
18		15		10		12		0		0		0		2855.9		16034
19		45		66		13		0		0		0		1979.92		11963
20		59		35		15		0		0		0		2390.62		13809
21		4		54		13		0		0		0		2777.85		15479
22		34		43		18		0		0		0		3697.09		20551
23		63		41		15		0		0		0		1827.41		11477
24		21		62		11		0		0		0		2551.1		14920
25		20		31		15		0		0		0		3272.54		19953
26		25		57		9		0		0		0		1716.39		12006
27		50		7		17		0		0		0		3155.39		18290
28		49		24		14		0		0		0		3121.93		17252
29		27		53		12		0		0		0		2969.93		18697
30		47		9		8		0		0		0		1513.85		9939

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		14		9		6		168.45		0		6.6844436
Bt2		11		11		12		247.22		0		10.2156504
Bt3		9		9		12		112.53		1		1.3892746
Bt4		15		10		6		195.78		0		6.5259407
Bt5		20		8		11		367.62		0		11.4881974
Bt6		7		10		7		116.80		0		8.3431553
Bt7		19		6		6		72.13		0		3.1637194
Bt8		7		11		10		152.42		1		1.9794308
Bt9		16		12		10		256.87		0		6.6894041
Bt10		6		8		7		66.25		0		6.9014824
Bt11		9		7		9		59.27		0		4.7037406
Bt12		20		9		10		278.54		0		7.7372042
Bt13		20		6		13		336.53		0		14.0222798
Bt14		11		6		7		102.69		0		7.7798654
Bt15		25		12		12		827.13		0		13.7855331
Bt16		21		6		8		179.85		0		7.1369049
Bt17		22		6		13		368.36		0		13.9528704
Bt18		9		11		10		112.90		0		5.7019191
Bt19		12		9		9		134.26		0		6.2155661
Bt20		6		6		7		31.00		0		4.3051458
Bt21		13		8		13		200.02		0		9.6163611
Bt22		10		11		13		210.10		0		9.5501208
Bt23		12		7		9		133.52		0		7.9477175
Bt24		14		10		15		238.57		0		8.5204440
Bt25		10		8		15		175.39		0		10.9615902
Bt26		11		12		10		215.64		0		8.1681404
Bt27		15		10		12		260.73		0		8.6909612
Bt28		9		7		9		76.97		0		6.1087310
Bt29		23		9		8		182.11		0		4.3987582
Bt30		7		7		8		85.62		0		8.7371652
Bt31		17		11		12		386.16		0		10.3251958
Bt32		15		6		9		105.09		0		5.8380808
Bt33		15		9		12		352.20		0		13.0446166
Bt34		11		12		7		137.45		0		5.2063744
Bt35		11		10		12		213.53		0		9.7060228
Bt36		20		12		11		427.60		0		8.9082728
Bt37		16		10		11		337.85		0		10.5579557
Bt38		14		9		15		453.42		0		17.9926852
Bt39		21		8		7		280.62		1		1.6703431
Bt40		7		6		8		55.48		0		6.6042660
Bt41		14		12		12		389.06		0		11.5792736
Bt42		14		12		7		138.73		0		4.1288946
Bt43		8		10		14		242.99		1		3.0374320
Bt44		10		8		14		159.01		0		9.9382984
Bt45		22		9		15		590.32		0		14.9070414
Bt46		17		6		9		156.75		0		7.6839389
Bt47		16		8		8		119.21		0		4.6565399
