Name				149_n060_m200_bt100
Number_of_Customers		60
Number_of_Items			200
Number_of_ItemTypes		100
Number_of_Vehicles		12
TimeWindows			1

VEHICLE
Mass_Capacity			12595
CargoSpace_Length		60
CargoSpace_Width		25
CargoSpace_Height		30
Wheelbase			48
Max_Mass_FrontAxle		7100
Max_Mass_RearAxle		11500
Distance_FrontAxle_CargoSpace	4

CUSTOMERS
i		x		y		Demand		ReadyTime	DueDate		ServiceTime	DemandedMass	DemandedVolume
0		35		35		0		0		1000		0		0		0
1		4		47		4		137		325		10		801.57		1360
2		60		9		2		0		953		10		290.17		456
3		38		58		2		0		966		10		396.58		864
4		15		39		4		0		969		10		339.83		720
5		42		72		2		238		490		10		259.82		450
6		42		25		5		0		977		10		1566.01		2382
7		65		38		5		0		959		10		566.81		1075
8		39		5		3		0		959		10		493.8		1040
9		41		62		3		534		754		10		247.14		462
10		52		11		2		0		960		10		136.87		285
11		51		24		3		0		970		10		578.89		1044
12		50		30		4		0		974		10		760.1		1412
13		68		63		3		0		946		10		355.84		668
14		11		39		3		0		965		10		587.44		988
15		61		17		2		684		916		10		609.27		528
16		1		13		4		183		413		10		503.62		711
17		60		27		2		0		235		10		271.46		376
18		11		20		4		789		1000		10		563.15		873
19		58		5		2		538		802		10		204.54		406
20		68		69		3		0		942		10		1257.82		1362
21		23		44		3		0		975		10		834.7		1382
22		45		6		4		0		959		10		1284.96		1108
23		60		72		5		0		945		10		758.86		1298
24		10		78		2		0		940		10		292.6		744
25		25		56		3		0		966		10		920.68		897
26		45		33		2		0		979		10		363.79		490
27		69		50		3		0		952		10		763.35		1384
28		21		41		3		0		974		10		589.36		1329
29		53		0		2		0		950		10		172.52		388
30		47		26		3		0		975		10		259.63		544
31		63		7		4		265		499		10		752.53		990
32		23		63		4		0		959		10		1087.99		1580
33		32		52		3		0		972		10		449.25		664
34		64		21		4		0		957		10		375.19		641
35		36		20		5		0		974		10		1314.93		2048
36		6		31		5		0		207		10		981.03		1520
37		12		68		4		0		949		10		340.28		604
38		5		65		5		269		481		10		680.64		1028
39		32		59		5		0		965		10		973.98		1665
40		39		27		4		0		981		10		486.79		797
41		28		26		5		0		978		10		645.79		1065
42		70		31		2		0		209		10		468.39		456
43		63		51		3		0		957		10		429.77		814
44		60		44		4		0		963		10		737.91		1332
45		37		45		3		0		979		10		1165.63		1454
46		37		53		3		597		823		10		449.28		603
47		17		46		5		0		968		10		806.75		960
48		59		35		3		399		631		10		676.89		1250
49		61		13		3		0		955		10		548.36		880
50		45		54		2		0		968		10		163.27		294
51		34		41		4		0		983		10		1017.04		1317
52		25		50		2		0		971		10		414.91		517
53		3		54		4		0		952		10		730.28		1090
54		27		69		4		0		955		10		902.03		1882
55		47		1		2		0		953		10		254.04		402
56		4		27		3		0		957		10		558.66		996
57		63		76		4		0		940		10		657.59		1200
58		15		32		2		66		320		10		350.89		642
59		5		16		3		0		954		10		425.75		565
60		61		30		4		0		963		10		1125.1		1874

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		8		6		7		228.72		0		20.7521517
Bt2		15		5		6		242.48		0		115.4091360
Bt3		16		4		8		295.27		1		16.0300013
Bt4		14		6		8		870.70		0		58.5861014
Bt5		7		3		7		84.76		0		22.5456032
Bt6		6		2		6		35.83		0		7.5149216
Bt7		9		3		5		78.40		0		135.3427622
Bt8		11		5		6		155.82		0		17.1469633
Bt9		11		7		4		169.81		0		15.4392511
Bt10		17		3		6		227.25		1		17.0785758
Bt11		14		5		4		269.68		0		36.5180390
Bt12		15		6		7		645.34		0		38.1903709
Bt13		14		6		7		338.21		0		15.8904340
Bt14		13		6		8		189.80		0		8.8955089
Bt15		7		5		5		94.38		0		43.3596146
Bt16		8		6		5		79.27		0		37.1668440
Bt17		16		4		8		175.13		0		10.2361836
Bt18		12		6		5		273.29		0		36.0547398
Bt19		12		4		3		63.49		1		10.7113847
Bt20		17		6		8		492.91		0		42.2129933
Bt21		7		6		4		77.69		0		9.2712422
Bt22		10		6		6		231.30		0		15.0185911
Bt23		12		2		4		74.58		0		16.2769998
Bt24		13		4		6		101.72		1		2.1538652
Bt25		15		3		3		163.51		0		41.5670590
Bt26		6		5		5		99.78		0		23.4844180
Bt27		11		4		6		517.21		0		216.0922592
Bt28		7		5		8		158.54		0		21.0144609
Bt29		13		4		6		240.04		0		49.8494172
Bt30		14		5		7		304.03		0		13.4901752
Bt31		14		5		4		245.15		0		40.4049182
Bt32		16		3		3		129.98		0		74.7173697
Bt33		8		4		7		168.52		0		100.2010195
Bt34		8		4		8		110.13		0		15.1186829
Bt35		10		5		3		108.76		0		48.6890697
Bt36		10		3		4		61.95		0		21.5226792
Bt37		7		2		3		26.47		0		105.5045545
Bt38		15		6		8		273.85		0		9.4502576
Bt39		16		3		6		181.90		0		10.4713703
Bt40		16		5		3		335.74		0		90.0954944
Bt41		8		5		4		122.36		1		42.1235746
Bt42		14		7		8		452.78		0		31.9352003
Bt43		7		3		7		67.61		1		6.6941354
Bt44		7		6		5		72.79		1		3.3590054
Bt45		11		3		5		74.92		0		70.2826198
Bt46		13		5		5		233.66		0		27.7117077
Bt47		11		3		4		53.55		0		14.0185602
Bt48		17		6		7		529.12		0		26.0964362
Bt49		17		6		4		547.32		1		17.4073037
Bt50		12		6		8		315.13		0		32.6269640
Bt51		14		3		6		239.98		0		33.5607824
Bt52		10		4		5		68.84		0		13.5486872
Bt53		15		7		4		134.26		0		14.6485935
Bt54		7		4		7		104.35		0		83.2871658
Bt55		14		6		6		204.20		0		16.3036275
Bt56		10		5		4		180.39		0		39.6255591
Bt57		16		4		5		278.43		0		24.0103585
Bt58		6		5		4		102.80		1		11.4579223
Bt59		6		4		4		86.78		0		158.5524463
Bt60		12		6		3		182.93		0		34.6274856
Bt61		9		4		3		76.47		1		17.6494739
Bt62		13		6		7		230.94		1		4.5984521
Bt63		17		6		7		813.48		0		31.5542050
Bt64		8		4		8		168.66		0		46.9139863
Bt65		14		6		3		123.35		0		16.3936414
Bt66		7		6		6		89.33		0		16.4916507
Bt67		6		5		6		124.19		0		29.4581731
Bt68		15		2		6		90.94		0		50.2270056
Bt69		12		3		3		44.37		0		43.6029489
Bt70		12		5		6		446.05		0		42.4674162
Bt71		17		7		3		226.18		0		44.5789181
Bt72		12		2		5		84.35		1		8.7667564
Bt73		6		6		8		261.12		1		16.8987221
Bt74		12		3		4		105.31		0		22.6032290
Bt75		7		6		5		100.19		1		16.6966998
Bt76		9		6		3		129.48		0		20.0124086
Bt77		8		3		8		108.41		0		75.3288244
Bt78		9		2		5		87.74		0		55.1536198
Bt79		11		5		4		70.15		0		8.0670154
Bt80		10		6		4		110.80		0		19.0104804
Bt81		14		4		5		96.05		0		61.4588534
Bt82		13		7		8		606.96		1		6.5483213
Bt83		13		4		5		364.04		0		116.0427633
Bt84		9		5		6		175.68		0		47.3314660
Bt85		10		3		4		61.45		0		27.8094725
Bt86		9		4		5		129.30		0		32.0141772
