Name				043_n020_m200_bt100
Number_of_Customers		20
Number_of_Items			200
Number_of_ItemTypes		100
Number_of_Vehicles		6
TimeWindows			1

VEHICLE
Mass_Capacity			12595
CargoSpace_Length		60
CargoSpace_Width		25
CargoSpace_Height		30
Wheelbase			48
Max_Mass_FrontAxle		7100
Max_Mass_RearAxle		11500
Distance_FrontAxle_CargoSpace	4

CUSTOMERS
i		x		y		Demand		ReadyTime	DueDate		ServiceTime	DemandedMass	DemandedVolume
0		35		35		0		0		1000		0		0		0
1		11		44		10		426		632		10		596.07		4022
2		24		2		8		0		955		10		370.7		2427
3		50		61		5		552		750		10		118.36		966
4		69		69		11		0		941		10		439.31		3038
5		16		35		9		0		971		10		368.67		2738
6		49		67		12		403		647		10		476.51		3160
7		64		4		7		0		947		10		695.98		2489
8		44		4		8		0		957		10		412.81		2073
9		31		47		7		526		780		10		385.48		2454
10		12		57		12		56		286		10		290.36		2039
11		20		58		12		635		829		10		660.37		4270
12		22		77		9		0		946		10		369.29		2221
13		54		30		10		0		970		10		460.83		2040
14		67		6		12		0		158		10		687.73		4584
15		63		13		11		783		981		10		625.19		3797
16		22		14		12		700		940		10		484.73		3316
17		2		41		13		551		763		10		388.05		2967
18		61		78		15		0		939		10		797.4		5156
19		47		5		9		0		957		10		383.44		2360
20		32		31		8		0		985		10		383.17		2596

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		10		4		4		29.28		0		4.7766442
Bt2		6		3		3		6.09		0		9.1861062
Bt3		16		2		6		30.89		1		1.7401417
Bt4		16		5		3		42.61		1		5.2059826
Bt5		7		5		6		34.68		1		5.3319314
Bt6		16		4		5		57.43		0		3.6134804
Bt7		17		4		7		51.61		0		9.9702796
Bt8		7		7		8		76.72		0		18.7914668
Bt9		11		6		4		192.29		0		18.5484494
Bt10		16		4		4		32.01		0		3.9713466
Bt11		10		5		8		56.04		0		37.7175773
Bt12		15		3		3		24.65		0		7.8843216
Bt13		9		7		6		38.85		0		3.3055775
Bt14		9		4		7		31.06		0		3.3959225
Bt15		11		2		5		14.21		0		23.8069032
Bt16		16		7		4		84.66		0		6.3485400
Bt17		8		3		3		7.96		0		5.5664795
Bt18		6		6		6		40.45		1		2.2087656
Bt19		17		6		4		58.75		0		7.2754782
Bt20		12		5		8		60.32		0		15.8496534
Bt21		6		2		6		9.79		0		14.7294660
Bt22		8		2		5		23.97		0		6.8765258
Bt23		16		5		6		74.95		0		3.5214274
Bt24		13		6		4		46.50		0		2.3489091
Bt25		10		6		3		22.49		0		3.0455703
Bt26		17		6		4		54.86		1		9.5338448
Bt27		15		3		3		20.35		0		2.9677674
Bt28		12		7		4		43.10		0		15.2646785
Bt29		9		2		5		13.95		0		13.4749253
Bt30		11		3		4		14.28		0		4.7648967
Bt31		6		2		8		16.03		0		29.2503719
Bt32		15		6		5		165.71		0		31.9820078
Bt33		10		3		6		18.50		0		19.3807732
Bt34		11		6		4		28.37		1		3.6789120
Bt35		9		6		3		18.60		0		5.5875739
Bt36		7		5		8		34.01		0		3.5865641
Bt37		12		4		6		44.24		0		6.4767461
Bt38		10		5		3		16.23		0		1.7252960
Bt39		12		5		5		30.35		0		1.7600548
Bt40		17		6		7		122.20		0		28.8130235
Bt41		15		2		4		15.30		0		3.8878543
Bt42		10		5		8		65.97		0		23.6416255
Bt43		12		6		4		34.17		0		6.5885487
Bt44		12		6		8		71.22		0		2.5688160
Bt45		17		6		6		64.45		1		1.0906318
Bt46		10		3		7		35.34		0		12.8475053
