Name				060_n020_m200_bt100
Number_of_Customers		20
Number_of_Items			200
Number_of_ItemTypes		100
Number_of_Vehicles		6
TimeWindows			1

VEHICLE
Mass_Capacity			12595
CargoSpace_Length		60
CargoSpace_Width		25
CargoSpace_Height		30
Wheelbase			48
Max_Mass_FrontAxle		7100
Max_Mass_RearAxle		11500
Distance_FrontAxle_CargoSpace	4

CUSTOMERS
i		x		y		Demand		ReadyTime	DueDate		ServiceTime	DemandedMass	DemandedVolume
0		35		35		0		0		1000		0		0		0
1		42		43		10		0		979		10		335.13		2297
2		34		22		11		0		976		10		554.76		4038
3		29		64		7		0		960		10		371.73		2505
4		13		25		15		0		965		10		516.84		3664
5		51		18		8		157		417		10		459.18		2742
6		61		68		12		0		241		10		541.32		3586
7		51		60		13		420		630		10		704.53		5171
8		30		37		8		0		984		10		488.91		3130
9		36		13		5		105		365		10		174.44		1236
10		13		22		12		0		964		10		496.94		3203
11		18		8		8		0		958		10		286.57		2118
12		30		56		5		279		531		10		190.13		1094
13		42		61		10		0		963		10		356.54		2703
14		64		48		11		0		958		10		631.74		4626
15		42		70		13		0		954		10		447.6		2994
16		13		61		8		0		955		10		389.95		2359
17		50		6		10		0		957		10		341.5		2574
18		70		4		9		0		943		10		272.33		1999
19		20		73		12		0		949		10		617.69		4025
20		68		18		13		0		952		10		542.59		4146

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		9		7		8		56.24		0		4.0382705
Bt2		16		6		6		76.83		0		9.7973218
Bt3		10		4		7		31.17		0		28.8653798
Bt4		8		5		4		21.84		1		1.7413656
Bt5		14		6		6		87.24		0		5.0622543
Bt6		7		5		8		48.84		1		1.0470785
Bt7		8		7		4		26.57		1		1.4478676
Bt8		11		2		8		26.20		0		2.7074558
Bt9		8		4		7		39.55		0		14.1108742
Bt10		7		3		6		17.99		0		6.2067086
Bt11		7		5		4		14.33		0		3.6511519
Bt12		10		7		8		99.95		0		5.9858120
Bt13		6		6		3		17.30		1		1.3772624
Bt14		6		6		7		38.25		0		17.1014969
Bt15		9		4		6		24.78		1		1.8633122
Bt16		16		7		7		90.39		0		2.2586937
Bt17		12		5		8		53.87		0		9.3623740
Bt18		6		3		6		17.37		0		6.3566746
Bt19		8		4		8		36.85		0		12.9609953
Bt20		14		6		8		67.58		0		4.9715437
Bt21		7		2		6		12.97		0		3.3195775
Bt22		7		5		3		15.62		1		1.0352448
Bt23		6		6		8		45.77		1		1.1216838
Bt24		14		5		5		42.74		1		0.7796887
Bt25		8		3		4		16.80		0		18.7331493
Bt26		13		6		7		59.42		0		3.9785707
Bt27		9		3		7		20.86		0		5.0481617
Bt28		15		6		7		77.52		0		31.2266383
Bt29		6		3		7		16.82		0		12.6107879
Bt30		14		6		7		108.51		0		7.0078106
Bt31		17		6		5		87.05		0		6.7219137
