Name				075_n060_m200_bt100
Number_of_Customers		60
Number_of_Items			200
Number_of_ItemTypes		100
Number_of_Vehicles		28
TimeWindows			1

VEHICLE
Mass_Capacity			12595
CargoSpace_Length		60
CargoSpace_Width		25
CargoSpace_Height		30
Wheelbase			48
Max_Mass_FrontAxle		7100
Max_Mass_RearAxle		11500
Distance_FrontAxle_CargoSpace	4

CUSTOMERS
i		x		y		Demand		ReadyTime	DueDate		ServiceTime	DemandedMass	DemandedVolume
0		35		35		0		0		230		0		0		0
1		60		71		5		111		137		10		2386.55		9514
2		51		76		3		0		175		10		2006.67		6981
3		33		9		2		0		193		10		379.15		2520
4		29		39		2		0		212		10		547.18		4874
5		17		54		5		0		193		10		3044.99		11033
6		1		35		4		0		186		10		2235.25		9036
7		49		55		2		0		195		10		1123.31		4720
8		66		25		2		0		187		10		709.21		3324
9		27		8		3		0		191		10		2857.62		8057
10		34		18		3		0		202		10		1945.42		7598
11		13		7		3		0		184		10		2421.83		10728
12		50		73		3		0		179		10		944.44		5812
13		60		76		2		0		171		10		2624.8		7450
14		24		24		4		0		204		10		1607.89		6206
15		1		17		2		153		187		10		373.47		1632
16		54		49		2		182		206		10		3419.24		3828
17		64		62		3		0		180		10		1864.06		5564
18		66		54		3		0		183		10		3414.42		9788
19		9		72		3		0		174		10		1167.21		8996
20		22		42		3		0		205		10		979.81		7176
21		60		65		5		0		180		10		3071.86		11288
22		7		37		5		0		191		10		2892.3		10446
23		69		9		3		0		177		10		2639.87		10360
24		17		25		5		0		199		10		1651.56		9411
25		35		30		3		0		215		10		1502.64		6184
26		44		77		2		0		177		10		849.9		6237
27		53		39		5		0		201		10		2862.77		9795
28		39		80		4		0		174		10		1939.6		7180
29		18		21		3		82		112		10		1453.3		5435
30		39		39		3		0		214		10		2274.91		8373
31		57		33		5		86		110		10		1315.15		8620
32		45		71		2		0		182		10		772.04		6240
33		44		47		4		0		205		10		3092.97		10434
34		62		35		4		10		46		10		1751.23		8112
35		34		80		2		0		174		10		689.81		3752
36		56		5		4		0		183		10		2257.07		6233
37		18		46		3		0		199		10		2520.21		8464
38		18		62		2		140		170		10		808.66		3236
39		28		34		5		108		134		10		2421.4		11837
40		22		32		3		34		64		10		2767.13		4832
41		56		29		4		0		198		10		2730.59		10856
42		35		71		3		0		184		10		1537.27		7253
43		6		13		4		0		183		10		2228.92		8648
44		24		54		4		53		83		10		1839.62		8889
45		33		5		3		0		189		10		1459.24		6008
46		1		72		5		0		169		10		2423.99		10229
47		59		36		2		79		111		10		2665.71		7073
48		68		51		4		0		183		10		1408.18		8526
49		49		3		5		0		185		10		2894.48		13190
50		28		44		2		0		208		10		972.72		4232
51		41		2		3		0		186		10		889.92		4000
52		16		50		3		108		134		10		2441.79		4572
53		49		39		3		0		205		10		2198.44		6312
54		0		50		3		141		165		10		2284.92		4992
55		22		7		3		0		189		10		2154.16		7462
56		29		59		5		0		195		10		1439.62		9549
57		67		5		2		0		176		10		999.32		4632
58		11		41		4		153		177		10		2133.73		6858
59		41		68		5		96		122		10		2972.99		10963
60		21		79		2		0		173		10		1413.22		7774

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		31		6		9		275.58		0		5.3758417
Bt2		19		12		8		251.53		1		3.6815667
Bt3		18		11		11		706.84		0		154.6245325
Bt4		27		9		8		282.12		0		11.7187462
Bt5		14		12		6		400.60		1		9.7683396
Bt6		35		14		13		2509.35		0		12.1760844
Bt7		33		13		9		750.18		1		27.4067233
Bt8		17		7		8		254.36		0		6.8021662
Bt9		15		11		10		433.63		0		22.7276781
Bt10		31		5		12		758.83		0		29.0649863
Bt11		17		13		13		318.29		0		24.2199554
Bt12		13		13		7		337.07		0		32.7034462
Bt13		32		6		12		690.42		0		29.3939471
Bt14		30		13		12		583.56		0		12.5030684
Bt15		27		6		12		403.97		0		62.1777124
Bt16		35		6		7		1151.70		0		59.6726907
Bt17		20		6		9		115.45		1		2.3791092
Bt18		31		5		6		268.78		0		14.0136459
Bt19		21		11		10		232.16		0		11.1450974
Bt20		28		8		9		747.78		0		26.1336212
Bt21		16		8		13		557.33		1		19.1801666
Bt22		26		8		13		597.34		0		11.7568597
Bt23		27		5		8		209.97		0		4.7274679
Bt24		33		11		14		722.85		1		2.7817849
Bt25		30		8		8		203.07		0		9.5140827
Bt26		23		5		7		269.24		0		29.4700804
Bt27		26		8		13		855.37		0		13.5596839
Bt28		26		11		8		568.75		1		8.6170049
Bt29		25		8		9		275.82		1		3.1955491
Bt30		17		13		14		829.66		1		5.2121460
Bt31		16		12		12		268.25		1		1.5084418
Bt32		32		13		10		794.17		0		22.4946439
Bt33		32		8		10		868.20		0		28.2209888
Bt34		15		8		10		368.29		0		22.2430643
Bt35		17		5		14		345.06		0		27.6231243
Bt36		12		6		8		97.03		0		26.8413198
Bt37		31		12		14		1305.22		1		7.2329530
Bt38		24		10		12		677.76		0		7.4972497
Bt39		31		13		12		606		0		4.8304500
Bt40		29		5		11		614.47		0		37.3578572
Bt41		21		7		8		266.12		0		9.8938120
Bt42		26		9		6		166.04		0		3.4831257
Bt43		22		10		6		403.82		1		15.0242096
Bt44		24		12		11		1189.45		0		116.0411071
Bt45		14		8		6		167.35		0		7.7323904
Bt46		25		6		11		457		0		38.7587264
Bt47		28		10		9		289.16		0		17.4211844
Bt48		35		11		12		737.23		0		28.7219770
Bt49		16		10		10		397.38		1		24.9502378
Bt50		33		9		11		496.36		0		28.6299288
Bt51		15		12		8		280.96		0		17.3033135
Bt52		31		13		14		1245.90		0		29.5755423
Bt53		17		8		14		193.64		0		8.9316633
Bt54		31		13		11		2185.55		0		29.4220938
Bt55		25		9		12		556.20		0		18.5927261
Bt56		32		7		13		1127.35		0		47.8309508
Bt57		33		10		9		353.54		0		6.3250851
Bt58		30		8		14		681.75		0		13.5339112
Bt59		24		13		11		1098.25		0		29.2147166
Bt60		15		14		12		698.30		0		21.2946460
Bt61		16		9		13		699.59		1		32.0876668
Bt62		23		5		12		161.68		0		8.1678133
Bt63		16		5		8		234.98		0		97.0657230
Bt64		33		10		8		480.16		0		36.8984231
Bt65		15		7		13		502.96		0		24.1574166
Bt66		15		5		12		103.98		0		4.4183020
Bt67		23		12		9		1187.57		0		46.3166767
Bt68		16		6		11		170.81		0		12.4311723
Bt69		23		14		8		423.69		0		9.6130362
