Name				450_n060_m400_bt100
Number_of_Customers		60
Number_of_Items			400
Number_of_ItemTypes		100
Number_of_Vehicles		19
TimeWindows			1

VEHICLE
Mass_Capacity			12595
CargoSpace_Length		60
CargoSpace_Width		25
CargoSpace_Height		30
Wheelbase			48
Max_Mass_FrontAxle		7100
Max_Mass_RearAxle		11500
Distance_FrontAxle_CargoSpace	4

CUSTOMERS
i		x		y		Demand		ReadyTime	DueDate		ServiceTime	DemandedMass	DemandedVolume
0		35		35		0		0		1000		0		0		0
1		58		13		9		767		1000		10		858.55		2942
2		44		55		4		536		686		10		271.24		1153
3		20		75		9		585		785		10		799.68		3396
4		32		48		6		125		289		10		580.12		2016
5		69		7		9		577		859		10		845.02		3028
6		63		70		9		103		305		10		1032.73		3317
7		57		72		4		0		192		10		314.9		1244
8		10		56		7		8		322		10		597.74		2239
9		0		75		6		318		540		10		738.36		2029
10		67		26		8		131		391		10		723.03		2450
11		46		39		5		584		832		10		290.36		1304
12		32		45		6		0		188		10		692.72		2181
13		54		32		7		715		977		10		513.76		1691
14		53		36		8		277		569		10		709.82		2738
15		68		74		4		606		862		10		186.03		714
16		63		33		9		442		708		10		668.39		2391
17		42		14		7		230		446		10		672.11		2438
18		66		3		7		336		586		10		356.51		1678
19		44		0		8		780		1000		10		571.61		2022
20		23		44		6		418		596		10		717.16		1757
21		7		21		4		113		379		10		339.95		1385
22		11		78		9		772		1000		10		621.12		1846
23		24		65		5		0		186		10		452.51		1577
24		1		48		9		72		298		10		968.34		3442
25		2		2		9		555		799		10		1145.61		3552
26		68		35		8		359		621		10		880.16		3111
27		24		74		6		730		966		10		350.49		1295
28		48		59		9		773		1000		10		747.8		2547
29		42		32		4		0		166		10		253.69		1131
30		34		2		5		816		1000		10		473.82		1624
31		60		71		6		355		647		10		290.12		1804
32		2		29		5		207		431		10		417.05		1620
33		51		1		8		796		1000		10		484.91		2570
34		57		31		6		841		1000		10		407.93		1360
35		38		8		6		74		326		10		772.23		2134
36		30		51		4		414		662		10		309.26		969
37		48		14		6		814		1000		10		572.29		2213
38		22		10		7		821		1000		10		817.49		1932
39		27		19		8		542		796		10		640.71		2686
40		68		54		4		202		426		10		358.26		1582
41		40		37		5		300		534		10		484.24		1720
42		50		33		4		0		161		10		450.19		896
43		12		18		7		451		725		10		560.18		1513
44		31		14		8		710		898		10		620.76		2674
45		23		25		8		118		330		10		570.53		2200
46		66		80		9		206		502		10		757.35		2736
47		53		62		4		310		628		10		626.6		1416
48		37		45		6		593		801		10		434.46		1522
49		17		59		6		697		915		10		688.89		2199
50		35		42		5		405		603		10		231.2		1626
51		18		39		9		0		153		10		750.59		2917
52		18		53		8		272		516		10		870.62		2865
53		69		51		8		365		653		10		655.94		2592
54		60		30		6		744		994		10		614.14		2072
55		26		49		4		329		617		10		394.28		1096
56		29		35		7		76		318		10		618.03		1687
57		12		59		7		277		495		10		768.23		3344
58		54		1		9		216		496		10		994.92		2913
59		64		44		9		135		359		10		686.63		2753
60		0		54		5		238		452		10		705.62		1869

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		9		5		7		32.45		0		2.0205870
Bt2		13		5		8		122.57		0		13.3078858
Bt3		16		6		4		91.08		0		12.1838803
Bt4		14		6		6		88.88		0		8.0936138
Bt5		17		6		4		126.82		0		16.1533477
Bt6		17		3		8		121.23		0		24.2820738
Bt7		17		5		4		42.03		0		3.8887171
Bt8		9		7		6		121.27		0		32.7533508
Bt9		17		4		3		27.96		0		4.4584627
Bt10		13		2		6		55.85		1		3.7857700
Bt11		9		5		6		60.38		0		10.8358550
Bt12		14		2		4		136.55		0		156.1990057
Bt13		14		6		3		91.55		0		35.0653271
Bt14		7		3		4		28.84		0		13.4379166
Bt15		14		5		6		142.11		1		4.0450733
Bt16		10		3		7		80.10		1		5.2634486
Bt17		9		6		4		62.18		0		7.7652310
Bt18		7		3		4		35.25		0		16.8788136
Bt19		14		5		5		39.63		0		3.9905684
Bt20		16		3		6		57.34		0		10.1808273
Bt21		11		6		3		72.78		0		55.7617758
Bt22		10		5		7		92.99		0		6.6487747
Bt23		10		4		4		28.31		0		2.4634613
Bt24		17		6		4		62.40		0		2.4725542
Bt25		16		6		4		128.83		0		9.0755042
Bt26		10		5		5		99.49		0		11.5671206
Bt27		11		6		4		45.21		1		4.9955564
Bt28		14		6		8		276.30		0		15.2018702
Bt29		7		4		3		28.43		0		16.7363318
Bt30		16		6		8		143.47		0		5.2776776
Bt31		12		5		3		40.97		0		10.5124584
Bt32		6		6		7		62.89		0		34.8359623
Bt33		9		3		8		77.62		1		4.1161266
Bt34		14		3		4		69.71		0		22.0931107
Bt35		14		3		8		38.06		0		18.5864456
Bt36		12		3		8		234.63		0		32.9143371
Bt37		9		6		4		38.08		0		9.7593609
Bt38		6		6		4		19		0		2.3979045
Bt39		14		7		5		146.56		0		5.0496814
Bt40		6		5		8		150.60		0		74.3272638
Bt41		10		6		4		57.97		0		17.6750395
Bt42		13		4		6		52.41		0		8.4313373
Bt43		17		6		6		176.22		0		12.0605193
Bt44		11		3		4		15.81		0		3.2119979
Bt45		8		7		4		89.88		0		12.0678948
Bt46		11		7		4		75.25		0		8.7376003
Bt47		8		3		4		28.96		0		15.1128807
Bt48		12		6		7		208.62		1		3.6320395
Bt49		11		7		8		73.21		1		0.9051095
Bt50		15		3		4		54.55		0		22.8756840
Bt51		16		6		8		243.80		0		11.3650369
Bt52		14		6		8		227.31		0		19.2837472
Bt53		14		3		8		37.36		0		9.7224341
Bt54		6		3		8		46.09		0		8.6102400
Bt55		15		4		8		100.79		1		3.5212037
Bt56		13		2		7		61.58		0		56.1370842
Bt57		11		4		5		23.58		0		4.3491231
Bt58		16		4		5		92.52		0		20.8163228
Bt59		15		3		8		271.60		1		25.9246673
Bt60		16		6		4		46.19		0		6.1146256
Bt61		14		3		4		92.47		0		69.2677432
Bt62		9		5		5		72.75		0		24.1998877
Bt63		8		3		6		56.07		1		3.7886430
Bt64		10		4		8		127.93		1		9.3389910
Bt65		10		2		3		23.06		0		33.2570093
Bt66		16		2		8		99.36		0		14.5687742
Bt67		13		5		7		59.14		0		16.9673168
Bt68		7		6		8		140.07		0		30.7918637
