Name				360_n020_m400_bt100
Number_of_Customers		20
Number_of_Items			400
Number_of_ItemTypes		100
Number_of_Vehicles		10
TimeWindows			1

VEHICLE
Mass_Capacity			12595
CargoSpace_Length		60
CargoSpace_Width		25
CargoSpace_Height		30
Wheelbase			48
Max_Mass_FrontAxle		7100
Max_Mass_RearAxle		11500
Distance_FrontAxle_CargoSpace	4

CUSTOMERS
i		x		y		Demand		ReadyTime	DueDate		ServiceTime	DemandedMass	DemandedVolume
0		35		35		0		0		1000		0		0		0
1		59		42		22		526		818		10		524.8		7687
2		60		78		22		0		940		10		587.94		6726
3		3		55		20		0		952		10		525.56		6708
4		32		61		19		149		397		10		438.8		6822
5		5		78		21		272		460		10		450.37		6006
6		62		36		18		0		962		10		511.69		6544
7		45		20		21		0		971		10		435.16		5586
8		63		60		20		401		577		10		506.17		6254
9		25		65		19		165		407		10		366.81		4778
10		65		31		19		0		202		10		398.19		5575
11		24		47		21		0		973		10		589.03		7233
12		50		55		23		552		796		10		521.25		6369
13		48		49		19		635		921		10		495.04		6859
14		27		26		18		769		1000		10		430.52		5538
15		51		29		13		798		1000		10		285.93		4381
16		17		25		21		0		194		10		493.45		5948
17		69		37		20		0		206		10		424.07		4557
18		7		4		20		64		308		10		457.29		5203
19		37		9		18		553		787		10		438.88		6163
20		20		8		26		749		1000		10		731.2		8773

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		6		4		3		6.78		0		4.9953505
Bt2		8		4		6		19.97		0		4.8017857
Bt3		14		3		4		17.31		0		8.7120674
Bt4		6		4		5		5.82		0		1.8693062
Bt5		8		2		6		3.57		0		2.0481237
Bt6		10		5		8		26.89		1		1.4171073
Bt7		8		4		3		3.87		0		2.0564138
Bt8		16		3		5		22.36		0		1.3040783
Bt9		12		7		8		35.19		0		6.0553862
Bt10		8		4		6		20.83		0		6.1300535
Bt11		15		4		6		27.82		0		3.0646505
Bt12		9		7		3		12.35		0		3.0470720
Bt13		7		7		5		11.93		0		1.5434152
Bt14		10		6		4		23.60		0		8.1039834
Bt15		7		6		5		19.76		0		8.0649552
Bt16		17		4		4		12.77		0		1.4553032
Bt17		14		5		4		29.53		1		0.9833177
Bt18		7		6		8		28.26		1		0.9333626
Bt19		13		4		6		35.41		1		0.7567775
Bt20		6		5		7		14.18		0		5.1548412
Bt21		15		2		4		7.32		0		5.1038736
Bt22		7		7		6		27.09		0		2.8544659
Bt23		14		3		4		8.47		0		0.9395776
Bt24		16		5		7		54.75		0		4.3387389
Bt25		13		7		8		32.06		0		2.0521907
Bt26		17		7		7		35.15		0		2.7749195
Bt27		10		3		5		12.51		0		3.5148307
Bt28		7		2		4		3.80		0		3.8978638
Bt29		8		3		5		5.35		1		0.9755167
Bt30		12		6		5		44.37		0		4.5153785
Bt31		9		3		4		4.94		0		1.0539407
Bt32		15		6		6		57.04		0		4.3078013
Bt33		14		5		8		35.37		0		2.1021246
Bt34		9		3		8		20.93		0		25.1383868
Bt35		10		5		6		28.32		1		1.2664601
Bt36		9		6		7		29.22		0		4.2995282
Bt37		8		2		6		7.17		0		7.6545981
Bt38		12		4		4		19.65		0		3.6883339
Bt39		10		2		5		3.58		0		0.7800322
Bt40		15		7		3		16.80		0		2.0570762
Bt41		16		4		7		40.13		1		0.8837875
Bt42		15		6		6		59.18		0		6.3571488
Bt43		10		7		7		39.55		0		4.1539293
Bt44		14		3		5		20.21		0		3.6905853
Bt45		11		5		3		9.79		0		1.9652493
Bt46		17		6		7		33.06		0		7.6183485
Bt47		15		3		5		12.40		0		3.1794213
Bt48		16		4		7		39.03		0		15.8199498
Bt49		14		4		7		21.39		0		8.6214849
Bt50		13		5		7		25.98		0		4.0819557
Bt51		11		2		7		9.60		0		3.0178292
Bt52		13		6		3		16.74		1		1.3193868
Bt53		7		5		4		13.31		0		4.5929710
Bt54		6		5		8		30.83		0		6.2476122
Bt55		14		6		4		12.85		0		1.1309153
Bt56		8		3		4		8.99		0		13.8079182
Bt57		10		7		8		55.79		0		4.0182812
Bt58		13		3		6		28.80		1		1.3068587
Bt59		13		5		4		19.11		0		10.6927646
Bt60		9		6		6		24.02		0		4.1349934
Bt61		8		6		8		17.30		0		1.8561406
Bt62		14		5		7		22.72		0		2.6115553
Bt63		15		4		6		15.54		0		6.4008936
Bt64		9		7		4		15.61		0		2.7785167
Bt65		8		4		5		17.18		0		3.3857290
