Name				358_n020_m400_bt100
Number_of_Customers		20
Number_of_Items			400
Number_of_ItemTypes		100
Number_of_Vehicles		9
TimeWindows			1

VEHICLE
Mass_Capacity			12595
CargoSpace_Length		60
CargoSpace_Width		25
CargoSpace_Height		30
Wheelbase			48
Max_Mass_FrontAxle		7100
Max_Mass_RearAxle		11500
Distance_FrontAxle_CargoSpace	4

CUSTOMERS
i		x		y		Demand		ReadyTime	DueDate		ServiceTime	DemandedMass	DemandedVolume
0		35		35		0		0		1000		0		0		0
1		69		60		22		0		947		10		380.45		5194
2		70		46		21		836		1000		10		443.12		5884
3		43		49		18		0		973		10		372.62		6326
4		57		25		21		0		965		10		402.69		6212
5		23		43		23		0		975		10		454.57		6265
6		16		80		16		0		941		10		341.97		4502
7		12		56		18		0		958		10		281.14		4249
8		18		62		20		0		958		10		448.56		6315
9		61		11		26		651		893		10		429.67		5662
10		32		65		20		0		959		10		544.93		6783
11		46		41		16		0		977		10		325.81		5388
12		18		10		22		0		959		10		475.64		5853
13		66		48		17		0		956		10		321.49		4712
14		35		44		19		0		981		10		411.62		5265
15		17		69		25		0		186		10		553.04		7245
16		23		2		18		407		673		10		372.34		4849
17		27		38		21		0		981		10		426.62		6121
18		36		49		16		0		975		10		330.19		4516
19		31		73		21		237		465		10		436.16		6034
20		41		2		20		0		956		10		380.84		5323

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		10		3		5		15.22		0		5.8283121
Bt2		10		6		6		42.67		0		4.9534547
Bt3		15		3		8		14.52		0		1.6121251
Bt4		8		4		3		4.62		0		1.4500366
Bt5		10		5		3		15.93		0		3.4978166
Bt6		10		5		7		18.72		0		3.1012118
Bt7		7		2		7		4.48		1		0.6810171
Bt8		11		4		8		33.77		0		1.3878166
Bt9		11		6		3		14.20		1		0.5870532
Bt10		9		3		4		13.58		0		4.0377414
Bt11		14		3		7		15.30		0		11.5715466
Bt12		14		5		3		18.55		0		11.8534112
Bt13		11		5		6		30.48		0		8.9200961
Bt14		8		6		3		12.12		0		15.6936328
Bt15		8		4		8		11.66		1		0.4333715
Bt16		9		3		4		11.18		1		6.3029230
Bt17		14		6		6		49.82		0		4.2740659
Bt18		15		3		8		38.06		0		10.9615009
Bt19		9		3		7		11.23		0		1.8608133
Bt20		17		3		7		22.05		0		3.4368598
Bt21		11		7		3		20.97		1		0.7610666
Bt22		17		7		4		46.65		1		0.6818953
Bt23		16		2		6		16.65		0		4.0206157
Bt24		14		5		4		17.31		0		1.5971231
Bt25		16		3		5		12.62		0		1.8477344
Bt26		10		7		7		16.33		0		1.7291904
Bt27		8		3		6		7.92		0		2.7638723
Bt28		16		5		5		24.13		0		5.0011569
Bt29		16		2		8		13.08		1		3.1760943
Bt30		9		6		4		20.74		0		3.0419971
Bt31		13		3		8		31.71		0		2.5259696
