Name				374_n060_m400_bt100
Number_of_Customers		60
Number_of_Items			400
Number_of_ItemTypes		100
Number_of_Vehicles		50
TimeWindows			1

VEHICLE
Mass_Capacity			12595
CargoSpace_Length		60
CargoSpace_Width		25
CargoSpace_Height		30
Wheelbase			48
Max_Mass_FrontAxle		7100
Max_Mass_RearAxle		11500
Distance_FrontAxle_CargoSpace	4

CUSTOMERS
i		x		y		Demand		ReadyTime	DueDate		ServiceTime	DemandedMass	DemandedVolume
0		35		35		0		0		230		0		0		0
1		5		75		4		0		170		10		597.84		5038
2		39		58		7		0		196		10		1879.38		12464
3		30		25		8		0		208		10		2148.01		16664
4		5		72		9		0		172		10		2712.98		16428
5		18		12		7		0		191		10		1972.14		13384
6		38		36		6		0		216		10		1515.06		10514
7		27		5		5		0		188		10		1987.49		12072
8		62		71		5		0		175		10		1197.5		9488
9		31		15		6		0		199		10		2035.99		14532
10		20		32		8		0		204		10		2768.61		21683
11		37		69		5		154		186		10		2348.25		14014
12		41		47		7		147		175		10		2702.94		16359
13		48		24		6		0		202		10		2004.33		13484
14		70		0		8		0		170		10		2861.92		17603
15		55		48		7		144		174		10		2105.91		17158
16		57		44		6		161		185		10		2186.16		13866
17		25		63		7		0		190		10		2129.68		13716
18		70		49		9		56		86		10		2824.46		16821
19		67		44		6		0		186		10		1483.24		11513
20		24		26		9		0		205		10		2757.68		17415
21		60		6		9		0		181		10		3371.77		20895
22		48		76		9		52		74		10		2438.25		17216
23		28		9		4		0		193		10		1227.35		8939
24		44		1		7		0		184		10		1492.04		10475
25		28		67		4		0		187		10		1221.91		7114
26		12		41		7		0		196		10		2297.89		14522
27		19		4		7		0		185		10		1929.02		13429
28		17		27		4		0		200		10		1087.59		8418
29		52		36		8		62		86		10		2217.97		14458
30		20		17		7		0		196		10		2248.8		16707
31		70		43		7		0		184		10		2292.5		15233
32		41		15		3		0		199		10		1142.99		7032
33		31		79		5		0		175		10		2180.1		12919
34		64		57		3		0		183		10		610.95		4508
35		21		28		7		0		204		10		2268.54		15352
36		25		54		9		154		182		10		2800.86		19762
37		32		73		9		0		181		10		2497.45		17945
38		0		45		9		0		183		10		2827.97		18934
39		24		46		7		71		103		10		2152.41		14090
40		4		79		7		47		75		10		2872.28		20364
41		49		45		5		119		153		10		2625.67		15269
42		67		17		8		0		183		10		2170.41		18042
43		36		77		8		137		163		10		1511.84		11152
44		8		57		6		0		185		10		1554.03		14240
45		13		7		4		114		150		10		1209.86		7307
46		26		33		7		0		210		10		1578.95		11312
47		27		29		4		0		210		10		1525.5		9180
48		46		63		8		0		189		10		2419.34		17396
49		35		15		6		142		182		10		2169.27		13536
50		55		14		8		0		191		10		3175.72		20892
51		49		65		6		45		69		10		1768.97		15063
52		60		68		4		0		178		10		1358.86		7862
53		60		11		9		0		185		10		2487.56		18459
54		54		43		6		0		199		10		1912.32		12247
55		33		59		5		0		195		10		1366.39		7793
56		32		63		9		0		191		10		3686.23		25282
57		2		39		6		0		186		10		2108.11		14942
58		58		59		6		0		186		10		1219.98		9870
59		4		8		9		0		178		10		2255.64		15582
60		18		1		9		0		181		10		2500.77		18366

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		13		8		10		115.74		0		3.7475785
Bt2		23		12		7		317.15		0		15.9138927
Bt3		19		5		12		115.64		0		6.4669762
Bt4		16		14		12		300.63		1		2.9813813
Bt5		20		12		9		261.40		0		6.4172874
Bt6		19		13		7		227.86		0		3.2564809
Bt7		31		10		6		219.51		1		2.1277840
Bt8		31		6		12		401.09		1		2.5499916
Bt9		19		7		7		178.42		0		9.1215251
Bt10		24		8		12		365.84		1		2.7044219
Bt11		31		12		13		655.56		0		25.3999238
Bt12		23		13		9		530.99		0		22.3334514
Bt13		26		6		11		309.25		0		19.2107223
Bt14		31		9		10		283.80		0		31.2890603
Bt15		30		6		12		232.25		0		15.7579818
Bt16		23		11		12		307.57		0		15.0524185
Bt17		34		12		12		494.45		0		4.7591910
Bt18		29		6		8		277.42		1		6.3671774
Bt19		18		5		13		127.51		0		3.0532952
Bt20		32		14		11		530.41		0		8.4468419
Bt21		31		12		9		448.65		0		4.1291136
Bt22		24		11		8		313.29		0		20.5876881
Bt23		30		9		6		293.47		0		9.4170409
Bt24		28		9		8		315.49		0		7.2004596
Bt25		18		9		6		147		0		6.8931748
Bt26		12		5		10		77.88		0		9.2644769
Bt27		18		8		11		303.80		1		3.9642296
Bt28		13		9		6		91.25		0		17.4104868
Bt29		33		7		13		500.73		1		9.0259902
Bt30		17		13		14		451.22		0		11.7752646
Bt31		13		6		10		97.12		0		5.8021264
Bt32		33		13		10		797.78		0		9.4503696
Bt33		25		6		6		149.26		0		9.0742157
Bt34		29		14		14		752.97		0		9.0705643
Bt35		15		10		12		299.57		0		13.4675810
Bt36		26		11		6		228.43		0		31.1469766
Bt37		32		5		6		186.14		0		100.6732442
Bt38		21		11		14		373.99		0		3.4508460
Bt39		34		9		12		575.60		0		6.1368457
Bt40		28		8		11		248.49		1		1.4858051
Bt41		32		9		11		574.95		0		7.7367135
Bt42		28		9		6		216.02		1		1.4455411
Bt43		19		5		6		102.30		0		13.8574435
Bt44		25		5		10		179.74		0		5.2551575
Bt45		33		12		11		546.23		0		5.7735503
Bt46		18		11		6		217.25		1		6.8680472
Bt47		34		11		14		714.77		0		7.3594163
Bt48		33		10		8		527.92		1		5.6220368
Bt49		16		9		11		231.60		0		21.0460077
Bt50		23		6		8		117.07		0		35.9657333
Bt51		21		13		11		318.36		0		31.4837269
Bt52		14		8		8		164.75		0		15.0244520
Bt53		14		8		8		140.82		0		24.8295352
Bt54		29		6		8		160.57		1		9.8679586
Bt55		23		9		13		475.90		0		4.9702390
Bt56		34		6		6		181.47		0		13.0939979
Bt57		34		7		9		391.73		0		9.5476394
Bt58		26		8		14		323.65		0		23.0120256
Bt59		22		9		11		259.53		0		7.2872527
Bt60		14		13		10		315.85		0		7.1885591
Bt61		22		10		9		317.02		0		52.4388374
Bt62		12		12		10		195.13		0		8.7678147
Bt63		33		7		12		323.47		1		3.8503450
Bt64		14		13		8		226.30		0		17.8578019
Bt65		23		13		9		280.19		1		2.9902583
Bt66		24		14		8		399.32		0		11.1482066
Bt67		17		14		10		480.53		0		57.8932132
Bt68		24		10		7		314.55		0		12.1691099
Bt69		32		14		14		676.04		0		34.4423799
Bt70		12		10		7		122.73		0		22.6004311
