Name				329_n020_m400_bt100
Number_of_Customers		20
Number_of_Items			400
Number_of_ItemTypes		100
Number_of_Vehicles		11
TimeWindows			1

VEHICLE
Mass_Capacity			12595
CargoSpace_Length		60
CargoSpace_Width		25
CargoSpace_Height		30
Wheelbase			48
Max_Mass_FrontAxle		7100
Max_Mass_RearAxle		11500
Distance_FrontAxle_CargoSpace	4

CUSTOMERS
i		x		y		Demand		ReadyTime	DueDate		ServiceTime	DemandedMass	DemandedVolume
0		35		35		0		0		230		0		0		0
1		10		5		15		68		104		10		482.58		5205
2		39		29		22		0		212		10		441.27		5435
3		3		49		16		160		194		10		377.97		4335
4		10		9		22		0		183		10		463.18		4997
5		0		20		18		0		181		10		530.91		5410
6		27		13		30		0		196		10		752.72		7975
7		44		8		22		0		191		10		559.86		6196
8		6		67		16		0		176		10		459.89		5210
9		4		59		16		0		180		10		354.94		4812
10		53		6		26		91		115		10		715.07		8018
11		43		12		19		0		195		10		525.17		6236
12		51		46		19		0		200		10		429.98		5007
13		12		27		20		0		195		10		491.62		5023
14		4		77		20		0		167		10		647.79		6987
15		44		18		18		0		200		10		421.23		5036
16		14		67		24		68		96		10		628.92		6897
17		51		18		15		40		66		10		363.71		4491
18		16		38		21		0		200		10		674.91		7042
19		16		33		25		0		200		10		772.02		8629
20		67		30		16		0		187		10		363.48		3678

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		16		5		4		35.14		0		6.9041195
Bt2		12		6		4		15.88		0		2.6778824
Bt3		11		2		5		6.46		1		0.6868336
Bt4		14		5		7		62.93		0		5.4124110
Bt5		12		7		4		36.61		1		0.7230212
Bt6		16		4		8		34.42		0		4.3959849
Bt7		7		6		8		21.59		0		4.3089370
Bt8		9		5		8		48.71		0		10.9656922
Bt9		7		5		4		13.29		0		3.2978952
Bt10		7		6		8		23.66		0		2.3944063
Bt11		15		6		6		69.61		0		7.3302396
Bt12		13		3		3		15.31		0		6.2249590
Bt13		14		7		4		24.21		0		1.7266343
Bt14		14		3		7		27.42		0		4.3000773
Bt15		17		6		6		34.03		1		1.7344996
Bt16		17		4		4		32.34		1		6.3020501
Bt17		7		5		7		27.06		0		3.5336135
Bt18		17		3		6		20.11		0		1.4298982
Bt19		8		2		7		6.95		0		1.1885366
Bt20		17		4		7		60.70		0		9.8194370
Bt21		15		2		6		13.18		1		1.8238822
Bt22		10		7		6		41.92		1		1.0084622
Bt23		10		3		6		11.66		0		1.2685865
Bt24		15		7		5		37.44		0		2.6325594
Bt25		15		3		7		43.49		0		4.3557589
Bt26		7		6		6		15.06		0		3.3629804
Bt27		12		3		5		11.63		0		2.6201043
Bt28		7		4		5		10.15		0		5.1926367
Bt29		8		7		5		17.24		0		4.3900134
Bt30		14		7		7		61.95		0		1.5580363
Bt31		10		5		8		57.65		0		18.1832045
Bt32		14		3		8		18.42		0		2.3515691
Bt33		10		6		7		38.77		0		17.7902463
Bt34		10		3		3		4.97		0		3.1646001
Bt35		15		5		3		27.23		0		3.7215346
