Name				420_n060_m400_bt100
Number_of_Customers		60
Number_of_Items			400
Number_of_ItemTypes		100
Number_of_Vehicles		15
TimeWindows			1

VEHICLE
Mass_Capacity			12595
CargoSpace_Length		60
CargoSpace_Width		25
CargoSpace_Height		30
Wheelbase			48
Max_Mass_FrontAxle		7100
Max_Mass_RearAxle		11500
Distance_FrontAxle_CargoSpace	4

CUSTOMERS
i		x		y		Demand		ReadyTime	DueDate		ServiceTime	DemandedMass	DemandedVolume
0		35		35		0		0		230		0		0		0
1		58		39		7		0		196		10		351.23		1346
2		61		27		8		0		192		10		458.69		1698
3		26		66		6		0		187		10		546.45		2258
4		33		32		6		0		216		10		362.04		1644
5		61		12		7		0		185		10		374.32		1597
6		18		22		6		0		198		10		397.34		1589
7		55		2		5		0		181		10		586.8		1236
8		49		13		7		0		193		10		412.15		1857
9		0		76		7		82		108		10		638.12		1710
10		1		19		9		0		182		10		671.6		3080
11		9		55		6		0		187		10		603.26		1930
12		15		25		6		0		197		10		619.36		2280
13		11		16		6		0		189		10		402.37		1782
14		33		61		5		97		127		10		303.06		1370
15		11		76		9		0		172		10		516.07		2119
16		3		74		7		135		167		10		356.03		1796
17		63		42		7		0		191		10		441.93		2300
18		51		20		6		131		169		10		363.2		1363
19		15		77		7		0		173		10		717.21		2379
20		40		9		9		37		65		10		806.07		2552
21		61		32		5		0		193		10		564.59		2488
22		50		43		4		0		203		10		324.42		1166
23		37		78		8		0		176		10		584.54		2510
24		39		73		8		0		181		10		675.5		2362
25		36		68		6		0		186		10		469.83		1547
26		3		77		5		39		69		10		423		1402
27		5		23		9		0		187		10		805.63		2834
28		56		26		5		0		197		10		284.42		1006
29		45		66		6		0		187		10		293.49		1193
30		36		65		6		0		189		10		423.06		1724
31		69		7		7		0		175		10		708.75		2482
32		16		63		4		0		186		10		288.89		1267
33		2		9		9		0		177		10		625.4		2663
34		38		60		9		0		194		10		626.81		2189
35		15		20		7		0		195		10		243.88		1272
36		35		74		5		0		181		10		272.04		1848
37		33		13		4		0		197		10		464.04		1416
38		52		30		6		76		114		10		407.79		1672
39		6		48		7		152		190		10		708.05		2858
40		0		72		6		48		80		10		516.88		1542
41		64		26		8		0		189		10		678.35		2408
42		59		45		9		0		194		10		825.78		2540
43		55		16		7		46		92		10		421.82		1729
44		55		62		5		14		52		10		480.41		1922
45		62		49		4		0		189		10		388.52		1276
46		13		41		6		145		179		10		498.71		1865
47		46		73		8		0		180		10		504.02		1822
48		54		55		7		0		192		10		788.65		1840
49		31		76		8		0		178		10		541.85		2066
50		37		20		5		118		152		10		496.33		1864
51		49		61		5		0		190		10		296.31		1548
52		19		71		8		48		80		10		794.8		2514
53		33		6		6		0		190		10		658.58		2292
54		23		37		7		181		213		10		619.54		2694
55		68		28		6		0		186		10		514.4		1390
56		36		28		7		0		212		10		738.61		2690
57		70		51		9		0		181		10		559.23		2811
58		33		26		8		0		210		10		710.21		2434
59		12		5		7		0		182		10		476.43		2495
60		57		9		8		0		185		10		588.25		1818

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		7		7		4		155.23		0		29.3406139
Bt2		10		2		3		14.25		0		10.9094602
Bt3		13		6		3		58.84		1		4.1584339
Bt4		11		2		3		14.37		0		16.9345309
Bt5		16		5		4		110.99		0		20.1474093
Bt6		14		4		8		138.28		1		10.8800523
Bt7		15		5		8		218.18		0		72.4978855
Bt8		9		4		8		50.38		0		6.8416136
Bt9		6		3		7		13.39		1		1.8928978
Bt10		9		6		4		65.32		0		31.3070965
Bt11		16		4		4		86.52		0		24.7144802
Bt12		13		6		3		80.81		1		2.9438389
Bt13		14		5		7		111.86		1		4.4969356
Bt14		15		5		8		154.85		0		8.7814495
Bt15		11		6		7		151.43		0		15.3684342
Bt16		12		6		6		118.94		0		7.5536532
Bt17		10		6		3		38.85		1		6.0597058
Bt18		14		3		5		32.18		1		2.4297012
Bt19		17		4		4		34.28		0		1.9899633
Bt20		9		4		4		182.38		0		152.9991551
Bt21		11		5		3		44.04		0		5.2829539
Bt22		16		7		4		101.59		0		18.9075436
Bt23		17		6		4		118		0		5.1779480
Bt24		8		3		6		19.15		0		2.8423734
Bt25		16		3		5		59.78		0		9.7226642
Bt26		8		3		5		37.78		0		51.3977062
Bt27		8		3		7		122.39		0		17.1346729
Bt28		9		5		3		21.40		1		3.1789054
Bt29		10		5		6		110.77		1		5.2768312
Bt30		14		2		6		29.41		1		1.1395277
Bt31		6		3		7		17.47		0		13.7179953
Bt32		17		5		8		174.07		0		7.7659237
Bt33		16		7		8		108.12		1		1.5473226
Bt34		11		5		4		46.89		0		14.1430606
Bt35		10		5		6		74.48		0		60.6988682
Bt36		16		3		3		21.20		1		1.2231681
Bt37		13		3		5		63.49		0		19.2751632
Bt38		14		7		8		98.84		0		9.6746330
Bt39		15		6		7		100.55		0		3.1533094
Bt40		16		6		8		111.20		0		8.2598784
Bt41		16		3		4		100.41		0		29.7790976
Bt42		9		6		8		52.51		0		2.0879621
Bt43		7		7		4		70.96		0		17.9163002
Bt44		13		5		6		101.39		0		5.6859914
Bt45		9		2		7		12.67		0		4.4526571
Bt46		16		7		6		229.30		0		24.8519231
Bt47		16		6		3		68.44		0		26.8477008
Bt48		7		6		6		36.96		0		4.5031465
Bt49		12		7		5		42.87		0		2.0575057
Bt50		12		6		5		36		0		4.1790988
Bt51		16		6		3		99.38		0		84.1692009
Bt52		12		6		5		45.11		1		1.4921663
Bt53		6		4		6		41.96		0		15.4534807
Bt54		11		6		6		68.21		1		2.8955846
Bt55		7		6		6		43.71		0		4.8552768
Bt56		9		5		4		42.97		0		10.8869161
Bt57		7		2		7		12.33		0		15.8603180
Bt58		15		6		3		70.18		0		31.2569893
Bt59		7		5		4		50.73		1		3.9420435
Bt60		13		5		5		66.05		0		15.3353733
Bt61		12		4		6		133.89		0		15.8898223
Bt62		11		2		5		22.15		0		10.1001383
Bt63		8		2		4		18.70		0		46.0716519
Bt64		14		4		3		23.18		0		9.1677119
Bt65		16		3		4		49.70		0		10.1965800
Bt66		13		6		6		174.76		0		12.4382988
Bt67		13		4		4		35.68		1		2.3312727
