Name				417_n060_m400_bt100
Number_of_Customers		60
Number_of_Items			400
Number_of_ItemTypes		100
Number_of_Vehicles		29
TimeWindows			1

VEHICLE
Mass_Capacity			12595
CargoSpace_Length		60
CargoSpace_Width		25
CargoSpace_Height		30
Wheelbase			48
Max_Mass_FrontAxle		7100
Max_Mass_RearAxle		11500
Distance_FrontAxle_CargoSpace	4

CUSTOMERS
i		x		y		Demand		ReadyTime	DueDate		ServiceTime	DemandedMass	DemandedVolume
0		35		35		0		0		230		0		0		0
1		52		1		9		95		119		10		1256.67		1696
2		6		61		6		106		132		10		561.93		1335
3		25		74		6		36		68		10		968.19		1361
4		45		72		7		159		181		10		1163.55		2300
5		68		54		7		95		123		10		1514.25		2440
6		49		7		6		48		72		10		859.92		1187
7		44		22		9		63		99		10		654.13		1686
8		35		7		5		175		195		10		892.19		1294
9		55		47		5		93		115		10		780.35		1988
10		49		27		6		98		122		10		1260.64		1729
11		40		68		5		141		167		10		864.68		1812
12		22		29		4		15		35		10		309.64		688
13		23		41		5		85		121		10		476.45		1170
14		27		48		9		103		139		10		1040.26		2141
15		52		4		9		49		67		10		1537.64		2800
16		9		43		5		50		78		10		829.95		1194
17		57		42		7		109		137		10		861.51		1973
18		37		49		9		94		122		10		1311.91		2835
19		12		7		6		36		70		10		750.13		1770
20		66		20		8		168		192		10		2116.96		2656
21		17		5		8		110		140		10		1491.25		2386
22		20		1		4		149		173		10		518.34		652
23		26		26		7		31		57		10		1266.39		2016
24		32		73		9		53		89		10		945.15		2096
25		28		34		7		23		57		10		1234.83		3151
26		63		3		6		128		154		10		705.26		1494
27		49		0		8		123		159		10		1448.63		3435
28		28		64		6		61		95		10		1247.62		1841
29		41		22		7		57		87		10		683.46		1550
30		45		47		9		50		84		10		1905.06		3177
31		48		43		7		185		209		10		935.24		2149
32		65		57		5		72		108		10		506.17		1601
33		22		62		7		167		203		10		994.15		2273
34		58		66		6		45		75		10		1066.68		1510
35		18		80		5		118		150		10		905.57		1019
36		19		65		5		107		133		10		1430.66		2198
37		52		23		7		171		205		10		1232.11		1937
38		69		14		9		57		89		10		1040.8		2691
39		0		47		4		87		113		10		905.49		1022
40		56		59		9		145		175		10		1931.34		3050
41		6		42		3		62		92		10		567.06		665
42		42		8		8		23		51		10		1100.23		2608
43		37		78		4		107		129		10		440.89		1456
44		31		11		8		150		188		10		1690.27		2492
45		16		56		7		168		192		10		592.97		1074
46		46		25		9		118		154		10		1243.59		2859
47		63		50		7		32		64		10		644.11		1671
48		63		31		6		49		79		10		806.69		1622
49		49		3		6		63		93		10		1124.59		1307
50		38		7		5		105		137		10		1118.77		1338
51		8		11		9		168		196		10		1252.05		1942
52		24		16		5		92		122		10		579.19		543
53		33		55		9		181		211		10		1512.81		3644
54		34		19		8		12		36		10		2286.16		3149
55		29		28		7		110		138		10		983.73		1424
56		43		67		7		71		99		10		1035.36		1725
57		17		74		5		94		118		10		622.02		1157
58		68		74		7		57		87		10		958.27		1602
59		42		43		5		129		157		10		567.25		1406
60		51		66		7		164		198		10		1047.65		3125

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		14		4		7		293.22		0		27.8647065
Bt2		14		2		4		34.73		0		15.0050609
Bt3		8		5		6		125.04		1		7.3956305
Bt4		8		6		6		218.91		0		31.4844758
Bt5		9		3		3		38.05		0		32.5186489
Bt6		9		7		8		130.17		0		10.5453719
Bt7		11		4		5		128.68		0		59.5961828
Bt8		17		4		4		194.95		0		12.2420022
Bt9		17		4		8		101.47		0		6.2891763
Bt10		8		3		5		28.25		0		6.8937223
Bt11		17		6		3		50.41		1		1.5462887
Bt12		16		5		3		106.30		0		17.4627251
Bt13		16		3		4		72.65		0		37.0818183
Bt14		7		4		6		136.40		0		42.3941562
Bt15		16		3		7		136.88		0		20.8332752
Bt16		8		3		8		120.37		1		7.7452242
Bt17		11		5		3		121.69		0		54.5363739
Bt18		8		6		8		405.98		0		90.3932706
Bt19		12		7		8		104.40		0		5.7202051
Bt20		6		5		5		29.84		0		17.1906356
Bt21		16		6		8		577.78		0		45.0572518
Bt22		17		7		3		132.16		0		63.2840488
Bt23		9		7		3		250.99		0		73.7358012
Bt24		16		4		6		259.47		0		17.3926838
Bt25		14		3		4		67.50		0		25.0653268
Bt26		7		5		4		130.27		0		36.2987240
Bt27		11		2		6		25.63		0		7.0118628
Bt28		14		5		7		395.15		0		56.1234614
Bt29		10		6		6		201.24		0		43.7243544
Bt30		17		4		5		89.02		1		5.4259500
Bt31		17		2		5		163.99		0		42.6534654
Bt32		17		5		3		179.20		0		20.5743343
Bt33		11		5		6		73.82		0		7.6097763
Bt34		11		7		3		67.28		0		65.0992692
Bt35		9		2		4		54.59		0		204.3872700
Bt36		9		2		6		85.30		0		63.8616462
Bt37		9		5		7		145.95		0		77.4671964
Bt38		11		6		3		136.16		1		13.1682184
Bt39		14		4		8		124.23		0		4.6146629
Bt40		10		5		5		418.24		1		57.9338919
Bt41		7		7		6		235.37		0		42.5997398
Bt42		16		2		4		137.23		0		25.8117257
Bt43		14		2		4		51.73		0		147.3548401
Bt44		10		5		7		91.97		1		10.1017221
Bt45		17		7		8		260.64		0		6.3550496
Bt46		11		5		7		281.37		0		80.5355713
Bt47		7		5		6		234.14		0		57.5681314
Bt48		14		6		7		350.31		1		13.7040376
Bt49		6		6		3		70.41		0		12.6068515
Bt50		11		6		6		176.51		0		101.7703167
Bt51		6		4		7		34.73		1		4.3238027
Bt52		7		6		5		134.56		0		191.9865130
Bt53		17		6		8		241.65		0		14.2120946
Bt54		10		3		5		25.43		0		30.8898248
Bt55		11		2		3		30.59		0		15.4490759
Bt56		7		6		7		115.94		0		66.0405418
Bt57		9		5		3		164.72		1		53.7027865
Bt58		7		3		7		94.01		1		6.6876635
Bt59		12		4		3		54.22		1		5.8594411
Bt60		6		6		4		95.14		0		68.3463828
Bt61		13		2		3		18.61		0		11.8220454
Bt62		8		2		3		22.61		0		23.5613803
Bt63		13		7		5		223.98		0		17.0292392
Bt64		12		5		4		36.12		1		3.0326332
Bt65		17		2		6		121.12		1		6.1816536
Bt66		16		3		8		454.98		0		55.4038419
Bt67		9		3		7		204.58		0		60.6853357
Bt68		15		6		7		418.39		0		39.1233772
