Name				328_n020_m400_bt100
Number_of_Customers		20
Number_of_Items			400
Number_of_ItemTypes		100
Number_of_Vehicles		12
TimeWindows			1

VEHICLE
Mass_Capacity			12595
CargoSpace_Length		60
CargoSpace_Width		25
CargoSpace_Height		30
Wheelbase			48
Max_Mass_FrontAxle		7100
Max_Mass_RearAxle		11500
Distance_FrontAxle_CargoSpace	4

CUSTOMERS
i		x		y		Demand		ReadyTime	DueDate		ServiceTime	DemandedMass	DemandedVolume
0		35		35		0		0		230		0		0		0
1		65		50		24		157		187		10		672.58		7308
2		45		77		20		123		157		10		517.71		5809
3		53		48		26		89		117		10		673.92		7530
4		46		80		19		107		139		10		481.11		5423
5		70		50		20		91		123		10		522.42		5296
6		65		71		19		99		123		10		510.12		7078
7		18		63		26		108		136		10		934.11		9094
8		68		24		21		114		140		10		614.38		6417
9		11		11		18		108		140		10		450.2		4802
10		30		7		20		25		53		10		553.69		5409
11		37		8		18		137		161		10		426.76		5069
12		52		62		17		62		96		10		442.48		5920
13		70		79		16		98		130		10		394.97		4287
14		24		60		20		29		59		10		497.72		6320
15		48		3		22		45		81		10		636.88		7036
16		48		46		19		185		211		10		421.22		4707
17		16		53		19		139		163		10		542.96		6144
18		44		60		16		147		181		10		477.96		5071
19		39		51		21		129		165		10		551.3		6685
20		5		72		19		122		146		10		521.64		6261

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		13		4		5		24.12		1		0.6806864
Bt2		11		4		8		30.68		0		12.4595273
Bt3		15		3		6		22.94		0		4.9466435
Bt4		17		2		4		16.37		0		3.6265700
Bt5		7		4		4		15.85		0		20.1748751
Bt6		13		5		8		56.31		0		2.8515351
Bt7		11		4		3		8.23		0		6.3000613
Bt8		15		5		7		51.75		0		2.4600065
Bt9		8		7		8		28.62		0		2.4727592
Bt10		17		5		5		63.61		0		5.2435087
Bt11		11		5		3		17.24		0		11.2426567
Bt12		17		7		6		43.96		1		1.2347152
Bt13		14		3		8		16.87		0		3.5257423
Bt14		11		4		7		36.37		0		18.9513756
Bt15		11		3		4		7.07		0		6.2656179
Bt16		14		7		5		35.08		0		2.3600951
Bt17		17		7		7		45.09		0		3.9970851
Bt18		13		5		5		18.62		1		0.8241793
Bt19		17		6		7		62.12		0		7.0020437
Bt20		14		6		4		43.60		0		28.0809091
Bt21		6		5		5		8.51		0		2.6953902
Bt22		16		5		5		23.21		0		8.1626629
Bt23		9		2		7		7.42		1		0.8772992
Bt24		15		6		5		37.57		0		11.8183346
Bt25		15		6		3		17.22		0		3.3122669
Bt26		16		3		5		14.78		1		0.7371833
Bt27		10		2		5		5.89		0		1.0715787
Bt28		16		3		4		16.97		0		5.5422578
Bt29		10		3		8		17.58		0		4.8415593
Bt30		7		7		4		28.31		1		1.3838775
Bt31		7		7		3		9.65		1		0.7135547
Bt32		9		3		3		10.80		0		4.2824587
Bt33		13		4		6		25.74		0		2.9214975
Bt34		8		4		5		22.53		0		6.6430483
Bt35		16		4		5		42.63		1		1.1947600
Bt36		17		6		7		41.95		0		2.6586825
Bt37		15		4		3		23.92		0		5.7015326
Bt38		6		6		5		13.77		0		3.3476216
Bt39		14		4		7		24.90		0		1.4596120
Bt40		16		6		7		41.82		1		5.1545284
Bt41		14		5		8		61.12		0		2.8700115
Bt42		9		6		7		36.39		0		6.3028468
Bt43		11		6		6		34.05		0		3.6822736
Bt44		12		3		8		22.45		0		3.5430174
Bt45		9		6		7		30.32		0		2.7817189
Bt46		15		7		4		36.27		1		1.0952666
Bt47		9		6		7		29.20		0		1.9768745
Bt48		7		4		6		23.17		0		21.4111663
Bt49		15		6		7		39.14		0		2.4045963
Bt50		12		6		5		21.66		1		0.6479220
Bt51		17		3		4		13.06		0		6.3059746
Bt52		11		3		4		7.82		0		4.7292687
Bt53		16		5		6		60.82		0		7.3991098
Bt54		13		3		8		39.90		0		3.8342202
Bt55		15		6		8		61.10		0		2.0522588
Bt56		13		7		4		39.11		0		8.2218688
Bt57		8		2		4		3.85		0		9.1643071
Bt58		8		2		5		7.52		0		5.4995507
Bt59		14		4		4		15.86		0		3.0562590
Bt60		7		4		7		19.74		1		1.0130051
Bt61		13		5		5		19.19		1		1.0798518
Bt62		11		7		5		26.06		0		4.3278862
Bt63		17		3		7		38.44		0		5.4464842
