Name				102_n060_m200_bt100
Number_of_Customers		60
Number_of_Items			200
Number_of_ItemTypes		100
Number_of_Vehicles		27
TimeWindows			1

VEHICLE
Mass_Capacity			12595
CargoSpace_Length		60
CargoSpace_Width		25
CargoSpace_Height		30
Wheelbase			48
Max_Mass_FrontAxle		7100
Max_Mass_RearAxle		11500
Distance_FrontAxle_CargoSpace	4

CUSTOMERS
i		x		y		Demand		ReadyTime	DueDate		ServiceTime	DemandedMass	DemandedVolume
0		35		35		0		0		230		0		0		0
1		15		2		3		0		181		10		1768.66		8470
2		41		37		5		118		148		10		1499.46		7852
3		24		58		2		14		48		10		667.6		3186
4		61		31		3		17		53		10		1255.81		6116
5		19		33		5		0		203		10		3486.38		11630
6		37		80		3		0		174		10		1727.61		6754
7		52		21		4		174		212		10		1836.16		5708
8		57		60		3		98		128		10		1274.57		5412
9		3		73		5		101		127		10		2450.36		7908
10		55		29		4		47		79		10		2077.83		4740
11		32		53		3		0		201		10		1311.38		5799
12		39		62		4		113		133		10		2666.31		14244
13		20		43		5		141		171		10		2049.28		9882
14		28		0		3		0		184		10		1690.35		8424
15		8		29		3		167		193		10		1986.6		4407
16		23		17		3		159		175		10		1056.34		5635
17		68		52		4		0		182		10		1376.37		6204
18		18		10		5		37		71		10		2490.73		11645
19		4		24		2		0		187		10		840.39		7502
20		33		44		4		68		88		10		1083.77		7937
21		32		37		2		0		216		10		2133.08		4136
22		5		76		2		97		131		10		857.53		4640
23		48		53		4		34		62		10		1750.31		9429
24		68		46		4		0		185		10		1876.64		8944
25		44		13		4		0		196		10		3231.45		10192
26		26		53		3		0		199		10		1682.49		6162
27		21		69		5		0		183		10		2467.84		12278
28		15		70		3		122		152		10		984.25		5438
29		60		27		3		85		113		10		570.17		4206
30		35		12		2		0		197		10		509.09		4020
31		37		52		5		0		202		10		1774.49		11192
32		30		27		3		0		210		10		2655.43		6636
33		8		16		3		140		172		10		867.14		5824
34		62		43		2		167		197		10		680.76		2656
35		37		26		2		0		210		10		699.33		3871
36		18		3		2		0		183		10		1206.34		6480
37		19		26		3		129		155		10		1116.55		5123
38		16		23		2		0		197		10		450.31		2688
39		30		62		4		147		181		10		2015.19		12683
40		32		58		5		47		77		10		2040.19		12440
41		54		3		4		55		87		10		2321.4		10142
42		53		63		3		0		186		10		1757.61		9295
43		4		42		4		0		188		10		1944.75		8925
44		21		51		2		0		198		10		1993.87		5024
45		18		78		2		65		91		10		1013.91		6228
46		23		25		4		38		68		10		2636.12		12974
47		20		36		5		0		204		10		1438.37		8619
48		11		53		5		0		190		10		3563.65		9448
49		49		26		2		30		50		10		1198.46		5472
50		70		61		3		38		72		10		986.43		5984
51		51		66		2		121		149		10		611.1		4240
52		11		21		3		0		192		10		911.84		5190
53		18		59		4		105		139		10		2886.89		8222
54		63		1		3		0		175		10		819.63		3244
55		65		67		3		0		176		10		967.98		6084
56		17		30		4		0		201		10		1215.01		7332
57		28		40		3		0		211		10		854.15		5664
58		59		44		2		0		194		10		1168.31		4221
59		66		70		3		68		102		10		1383.74		4576
60		23		20		3		0		200		10		1054.88		7198

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		35		10		13		672.70		0		23.3013829
Bt2		14		11		6		110.57		1		2.2147772
Bt3		22		12		13		416.25		0		59.7241206
Bt4		22		8		13		476.22		0		30.5379814
Bt5		28		13		14		806.26		0		6.4267808
Bt6		20		13		13		737.82		0		23.3562130
Bt7		15		7		11		239.86		1		4.5771834
Bt8		31		10		12		960.95		0		6.5544183
Bt9		27		12		7		480.40		0		10.6958515
Bt10		25		8		14		661.17		1		5.1196638
Bt11		12		9		8		101.99		0		15.1536900
Bt12		27		7		14		591.22		1		11.4614388
Bt13		22		11		10		674.30		0		17.2740595
Bt14		30		9		10		299.46		0		11.2288363
Bt15		27		8		9		484.01		0		18.8608475
Bt16		25		6		11		172.18		0		5.4110435
Bt17		16		13		14		597.73		0		23.3701597
Bt18		33		5		8		209.63		0		10.1371698
Bt19		27		12		9		787.28		0		9.4030175
Bt20		26		11		7		522.74		0		57.8105456
Bt21		19		14		11		368.91		0		5.1412452
Bt22		13		9		6		76.80		0		4.2838166
Bt23		33		9		12		561.18		1		2.9172062
Bt24		30		13		12		1175.76		0		14.8048159
Bt25		22		13		13		508.56		0		18.7562260
Bt26		29		9		10		277.80		0		23.4333957
Bt27		29		5		6		183.06		0		17.1451376
Bt28		29		14		6		251.62		0		12.4661257
Bt29		12		12		7		153.50		1		9.6992285
Bt30		34		8		11		445.78		0		4.7986694
Bt31		30		12		12		689.99		0		10.1732014
Bt32		32		8		12		657.05		0		22.1898799
Bt33		15		11		9		244.12		0		14.5517647
Bt34		17		13		10		279.20		0		8.8107095
Bt35		31		11		13		909.81		0		23.2943542
Bt36		25		7		14		342.14		0		52.5037054
Bt37		32		5		8		440.27		0		40.0367172
Bt38		18		10		14		436.60		0		5.5673115
Bt39		35		13		10		861.74		1		6.7324806
Bt40		23		12		9		590.80		0		17.3189752
Bt41		16		5		10		787.33		0		210.8086954
Bt42		29		8		8		405.01		0		24.5213237
Bt43		19		9		11		524.46		1		42.8253968
Bt44		25		11		10		1555.01		0		26.2782334
Bt45		17		12		6		1535.35		0		65.3173601
Bt46		26		9		6		359.34		0		19.4604358
Bt47		16		13		11		290.40		0		12.3857748
Bt48		21		12		14		714.45		1		5.8862334
Bt49		30		8		8		1250.08		1		15.6917425
Bt50		18		11		9		1400.79		0		55.0874961
Bt51		18		12		10		516.35		1		35.3361908
Bt52		30		7		14		706.92		1		12.7877745
Bt53		26		10		9		390.51		0		48.4722242
Bt54		27		5		7		130.97		0		31.2769675
Bt55		30		7		14		360		0		3.8508941
Bt56		21		5		9		95.08		0		17.4860824
Bt57		23		11		7		266.15		1		2.0113343
Bt58		16		9		14		344.06		0		15.5956026
Bt59		28		13		7		1990.83		0		334.5472187
Bt60		27		14		14		561.19		1		11.0194441
Bt61		30		6		14		695.20		0		16.2106435
Bt62		18		9		13		265.29		0		10.1803094
Bt63		28		10		6		454.84		0		14.1396591
Bt64		13		11		10		339.27		0		20.5351687
Bt65		32		12		9		486.39		1		7.8790100
Bt66		28		10		6		320.28		0		10.2762116
Bt67		16		6		9		242.39		0		96.7885486
Bt68		16		11		7		311.21		0		111.4659999
Bt69		25		13		9		539.08		0		23.6932286
Bt70		24		7		13		378.36		0		11.1303138
Bt71		16		5		10		225.54		1		17.1786090
Bt72		29		9		6		317.21		0		12.7896902
Bt73		30		7		14		641.17		0		10.7997404
Bt74		13		10		10		251.10		0		30.9039158
Bt75		31		5		8		338.15		0		39.2243140
Bt76		13		5		12		194.46		0		9.5711808
Bt77		26		5		11		436.15		0		19.5470123
Bt78		14		6		7		138.87		0		9.8081535
Bt79		19		8		12		207.92		0		21.2748229
Bt80		31		8		9		255.36		0		10.6346482
Bt81		30		12		9		1915.51		0		105.0620792
Bt82		24		12		6		259.80		0		6.9336607
Bt83		35		11		8		473.19		0		7.3338349
Bt84		32		10		6		306.18		0		33.3496515
Bt85		21		7		6		213.45		0		108.7829019
Bt86		33		10		11		536.59		1		8.3941377
Bt87		16		8		14		438.37		0		28.4790755
Bt88		23		8		7		268.44		0		33.8785686
Bt89		24		13		11		995.24		1		3.5468618
Bt90		27		6		10		473.10		1		5.3557641
Bt91		35		7		12		531.47		0		60.0474073
Bt92		33		6		10		416.99		0		65.6989545
Bt93		33		10		14		952.72		0		17.2578745
Bt94		22		11		12		328.32		0		14.0990063
Bt95		32		11		12		1206.54		0		11.0920718
Bt96		26		9		10		643.85		0		40.1975190
Bt97		22		14		8		504.95		0		31.7837470
Bt98		32		9		8		381.49		0		10.0911980
Bt99		30		10		12		1015.36		1		24.7094313
Bt100		21		11		9		260.96		0		15.0868924

DEMANDS PER CUSTOMER
i	Type Quantity
1	Bt20 1	Bt48 1	Bt91 1	
2	Bt43 1	Bt56 1	Bt75 1	Bt85 1	Bt94 1	
3	Bt22 1	Bt40 1	
4	Bt18 1	Bt42 1	Bt73 1	
5	Bt27 1	Bt44 1	Bt85 1	Bt94 1	Bt95 1	
6	Bt18 1	Bt20 1	Bt89 1	
7	Bt41 1	Bt42 1	Bt78 1	Bt97 1	
8	Bt6 1	Bt68 1	Bt71 1	
9	Bt2 1	Bt50 1	Bt58 1	Bt85 1	Bt98 1	
10	Bt27 1	Bt50 1	Bt71 1	Bt88 1	
11	Bt2 1	Bt7 1	Bt8 1	
12	Bt2 1	Bt24 1	Bt31 2	
13	Bt10 1	Bt32 1	Bt36 1	Bt76 2	
14	Bt15 1	Bt31 1	Bt51 1	
15	Bt50 1	Bt54 1	Bt63 1	
16	Bt15 1	Bt57 1	Bt84 1	
17	Bt15 1	Bt18 2	Bt90 1	
18	Bt24 1	Bt51 1	Bt54 1	Bt76 1	Bt83 1	
19	Bt34 1	Bt60 1	
20	Bt42 1	Bt56 1	Bt80 1	Bt94 1	
21	Bt17 1	Bt45 1	
22	Bt17 1	Bt82 1	
23	Bt23 1	Bt54 1	Bt73 1	Bt92 1	
24	Bt32 1	Bt63 1	Bt82 1	Bt97 1	
25	Bt16 1	Bt25 1	Bt45 1	Bt99 1	
26	Bt74 1	Bt77 1	Bt89 1	
27	Bt3 1	Bt11 1	Bt20 1	Bt24 1	Bt74 1	
28	Bt9 1	Bt47 1	Bt85 1	
29	Bt26 1	Bt29 1	Bt78 1	
30	Bt14 1	Bt18 1	
31	Bt25 1	Bt55 1	Bt66 1	Bt72 1	Bt88 1	
32	Bt13 1	Bt30 1	Bt45 1	
33	Bt2 1	Bt28 1	Bt97 1	
34	Bt67 1	Bt87 1	
35	Bt87 1	Bt100 1	
36	Bt31 1	Bt51 1	
37	Bt6 1	Bt7 1	Bt78 1	
38	Bt67 1	Bt79 1	
39	Bt83 1	Bt93 1	Bt94 1	Bt100 1	
40	Bt5 1	Bt9 1	Bt33 2	Bt62 1	
41	Bt9 1	Bt19 1	Bt48 1	Bt64 1	
42	Bt35 1	Bt68 1	Bt86 1	
43	Bt7 1	Bt61 1	Bt86 1	Bt90 1	
44	Bt41 1	Bt95 1	
45	Bt14 1	Bt48 1	
46	Bt1 1	Bt38 1	Bt66 1	Bt95 1	
47	Bt29 1	Bt55 1	Bt71 1	Bt87 1	Bt100 1	
48	Bt48 1	Bt59 1	Bt71 1	Bt76 1	Bt87 1	
49	Bt15 1	Bt48 1	
50	Bt2 1	Bt64 1	Bt86 1	
51	Bt55 1	Bt74 1	
52	Bt27 1	Bt65 1	Bt67 1	
53	Bt17 1	Bt38 1	Bt45 1	Bt72 1	
54	Bt67 1	Bt78 1	Bt87 1	
55	Bt21 1	Bt64 1	Bt82 1	
56	Bt29 1	Bt38 1	Bt79 1	Bt92 1	
57	Bt18 1	Bt38 1	Bt79 1	
58	Bt43 1	Bt96 1	
59	Bt34 1	Bt41 1	Bt72 1	
60	Bt4 1	Bt14 1	Bt34 1	
