Name				104_n060_m200_bt100
Number_of_Customers		60
Number_of_Items			200
Number_of_ItemTypes		100
Number_of_Vehicles		29
TimeWindows			1

VEHICLE
Mass_Capacity			12595
CargoSpace_Length		60
CargoSpace_Width		25
CargoSpace_Height		30
Wheelbase			48
Max_Mass_FrontAxle		7100
Max_Mass_RearAxle		11500
Distance_FrontAxle_CargoSpace	4

CUSTOMERS
i		x		y		Demand		ReadyTime	DueDate		ServiceTime	DemandedMass	DemandedVolume
0		35		35		0		0		230		0		0		0
1		45		14		5		68		100		10		3508.77		10179
2		65		80		4		72		98		10		2790.4		8906
3		13		23		5		27		57		10		3219.65		11775
4		1		40		2		88		110		10		485.77		3320
5		58		40		4		9		41		10		1934.12		9622
6		32		6		4		136		168		10		2135.5		8794
7		46		55		2		0		197		10		1215.93		4760
8		19		68		2		0		183		10		419.5		3216
9		68		55		4		75		107		10		2870.33		10982
10		33		74		2		0		180		10		565.25		2452
11		49		23		2		8		42		10		896.33		3456
12		11		59		4		76		100		10		3317.27		8202
13		22		0		2		117		147		10		1158.54		4648
14		68		44		3		52		84		10		959.71		4316
15		36		48		5		0		206		10		2144.32		7866
16		29		23		3		69		107		10		1997.45		9057
17		7		57		4		31		71		10		2225.2		9322
18		21		17		5		52		92		10		2606.82		10611
19		42		28		5		54		86		10		2026.11		9184
20		47		45		3		36		56		10		1082.91		5250
21		70		31		4		87		117		10		3200.04		9751
22		31		57		3		151		183		10		1057.73		5908
23		21		20		2		0		199		10		1085.04		4800
24		42		7		4		0		191		10		1555.92		5418
25		55		68		5		102		138		10		3047.46		10079
26		29		5		2		115		143		10		1008.54		3708
27		25		65		3		153		183		10		1740.34		8040
28		25		61		4		24		62		10		1605.13		5472
29		15		78		4		67		103		10		1522.83		7104
30		11		2		2		65		91		10		1647.63		5712
31		19		45		4		145		169		10		1982.59		10364
32		42		61		3		117		153		10		2620.47		7186
33		3		31		4		126		158		10		2355.72		9447
34		61		74		2		0		173		10		1505.39		6031
35		60		0		3		76		104		10		1419.9		5780
36		50		34		4		0		204		10		1516.94		7884
37		14		32		5		71		95		10		2209.24		10200
38		70		17		2		27		51		10		658.31		2676
39		6		42		5		20		50		10		2739.76		11051
40		3		71		3		0		171		10		1237.58		5404
41		60		12		4		63		91		10		1325.64		8056
42		33		68		3		0		186		10		1396.99		5008
43		22		67		5		0		185		10		4094.99		11982
44		48		37		2		94		118		10		402.73		2232
45		50		50		2		0		198		10		851.95		3108
46		7		10		2		105		137		10		874.36		4113
47		57		19		3		87		117		10		2793.18		7290
48		1		57		5		37		63		10		2743.53		13295
49		16		39		2		64		96		10		649.17		3024
50		64		66		4		124		156		10		2907.19		12530
51		64		47		2		85		105		10		764.68		7056
52		14		42		3		157		195		10		1449.24		5510
53		13		52		4		157		195		10		2577.42		8306
54		39		74		3		0		180		10		3112.23		8944
55		5		51		2		0		186		10		915.64		4621
56		14		47		4		93		119		10		4406.68		10104
57		29		54		3		186		210		10		1331.22		8300
58		55		6		3		85		109		10		3426.35		11433
59		45		50		3		0		201		10		2345.7		7370
60		34		71		3		30		50		10		1342.77		6228

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		30		12		11		994.65		0		7.0512763
Bt2		14		10		14		690.17		0		30.8007064
Bt3		25		14		10		1268.84		0		28.2138538
Bt4		32		6		13		1852.38		1		48.9438865
Bt5		23		10		7		277.12		1		7.2277724
Bt6		22		12		12		430.02		0		11.6202538
Bt7		27		7		7		185.70		0		70.8433050
Bt8		35		5		6		179.23		0		4.9930198
Bt9		18		12		10		411.27		0		20.4977366
Bt10		17		8		10		485.58		0		76.5242781
Bt11		22		7		8		314.61		0		56.6520030
Bt12		20		7		12		325.34		0		23.4901018
Bt13		22		5		6		156.84		0		12.0350355
Bt14		29		10		10		876.21		0		45.5253617
Bt15		30		10		9		831.20		0		25.1568736
Bt16		30		13		6		564.78		0		17.5610041
Bt17		33		11		6		582.13		0		13.6466065
Bt18		31		12		7		667.47		0		40.5720513
Bt19		25		6		12		591.58		1		7.8735264
Bt20		14		13		7		333.25		0		23.2045856
Bt21		18		10		14		576.44		0		8.6781808
Bt22		34		5		9		1154.39		0		233.9604903
Bt23		14		6		6		184.48		1		8.1340718
Bt24		27		6		8		241.27		0		17.1487497
Bt25		30		14		8		596.16		0		8.8608567
Bt26		33		12		8		472.12		0		8.3870824
Bt27		19		6		9		317.53		1		3.6088660
Bt28		30		9		13		754.91		0		31.4854092
Bt29		21		12		9		466.20		0		11.7477640
Bt30		20		12		10		370.62		1		1.7992562
Bt31		32		8		6		395.91		0		9.9418726
Bt32		32		8		7		408.41		0		10.9708819
Bt33		14		13		9		401.22		0		17.5253531
Bt34		14		13		10		259.99		0		19.0625005
Bt35		19		13		12		900.74		0		25.2315635
Bt36		25		8		9		336.23		0		9.6486668
Bt37		28		13		13		2129.61		0		55.3251303
Bt38		23		11		11		907.82		0		15.2253934
Bt39		19		14		8		581.09		0		14.0421081
Bt40		29		8		14		597.57		0		59.7223123
Bt41		33		7		11		430.77		0		17.0425793
Bt42		16		10		13		484.87		0		9.9577549
Bt43		29		14		8		964.17		0		201.7996794
Bt44		30		7		9		691.53		0		18.9506832
Bt45		29		14		6		296.61		0		8.3394619
Bt46		12		12		9		131.35		0		18.7508244
Bt47		14		12		12		223.11		1		2.4957529
Bt48		14		12		14		379.46		0		12.2006495
Bt49		15		8		7		90.39		0		12.0422491
Bt50		15		12		14		578.41		0		19.4226054
Bt51		25		6		7		277.98		0		55.0932542
Bt52		15		12		14		464.69		0		95.6593098
Bt53		17		13		6		181.18		0		11.6544692
Bt54		32		14		11		948.81		0		20.0324258
Bt55		22		6		9		430.13		0		91.9849611
Bt56		28		10		9		832.01		0		40.2123398
Bt57		17		10		14		1680.86		0		62.3397248
Bt58		30		9		14		1077.72		0		177.0623233
Bt59		26		5		10		203.46		0		20.1846978
Bt60		28		12		10		1268.17		0		41.4933120
Bt61		34		8		12		945.34		1		10.1167400
Bt62		15		14		9		238.32		1		2.1312230
Bt63		32		13		10		865.97		0		18.1728324
Bt64		23		14		13		1123.36		1		5.0874016
Bt65		20		14		7		363.70		0		62.9178074
Bt66		28		6		9		251.76		0		13.8159048
Bt67		23		8		9		334.04		0		16.4708364
Bt68		23		5		11		140.41		0		12.3942744
Bt69		18		5		6		80.74		1		5.2459998
Bt70		20		7		10		194.37		0		11.3947705
Bt71		20		12		6		336.35		0		15.2349493
Bt72		27		11		9		546.46		0		16.6780750
Bt73		12		12		10		327.90		0		14.9558061
Bt74		13		8		11		313.04		0		16.9473829
Bt75		33		7		14		808.86		1		12.7218888
Bt76		14		13		7		316.93		1		2.4432608
Bt77		25		12		14		722.93		0		34.4119669
Bt78		34		14		11		2706.35		1		14.1016461
Bt79		13		12		6		271.38		0		17.8478276
Bt80		32		5		11		204.77		1		3.0481899
Bt81		30		14		11		468.07		0		27.1505966
Bt82		24		12		9		319.93		0		9.4846934
Bt83		31		10		6		603.16		1		4.5508310
Bt84		14		11		9		451.69		0		20.5155187
Bt85		25		7		12		2657.67		0		169.1843105
Bt86		20		11		6		333.50		0		80.7958514
Bt87		19		13		10		555.36		0		12.4757221
Bt88		17		9		12		567.92		0		21.0021052
Bt89		30		11		12		805.55		0		12.1817861
Bt90		26		5		12		281		0		12.3913671
Bt91		27		14		8		666.17		0		32.0167029
Bt92		34		6		7		241.11		0		32.1978925
Bt93		22		8		11		1113.98		1		97.0309283
Bt94		14		13		14		825.38		0		30.7637832
Bt95		30		8		9		1176.92		1		8.0260796
Bt96		21		9		12		395.51		1		4.6664566
Bt97		18		12		10		787.72		0		25.2094602
Bt98		28		8		14		853.35		0		17.5503207
Bt99		31		11		7		719.16		1		16.6484666
Bt100		32		12		14		1061.75		0		14.0359816

DEMANDS PER CUSTOMER
i	Type Quantity
1	Bt15 1	Bt24 1	Bt83 1	Bt93 1	Bt99 1	
2	Bt13 1	Bt33 1	Bt43 1	Bt60 1	
3	Bt17 1	Bt18 1	Bt19 1	Bt56 1	Bt72 1	
4	Bt80 1	Bt90 1	
5	Bt5 1	Bt47 1	Bt63 1	Bt88 1	
6	Bt11 1	Bt40 1	Bt51 1	Bt61 1	
7	Bt43 1	Bt66 1	
8	Bt53 1	Bt62 1	
9	Bt34 1	Bt35 2	Bt75 1	
10	Bt13 1	Bt32 1	
11	Bt29 1	Bt55 1	
12	Bt22 1	Bt35 1	Bt55 1	Bt56 1	
13	Bt43 1	Bt70 1	
14	Bt42 1	Bt59 1	Bt79 1	
15	Bt46 1	Bt51 1	Bt65 1	Bt70 1	Bt95 1	
16	Bt77 1	Bt87 1	Bt99 1	
17	Bt8 1	Bt32 1	Bt56 1	Bt89 1	
18	Bt9 1	Bt13 1	Bt29 1	Bt98 1	Bt99 1	
19	Bt9 1	Bt12 1	Bt24 1	Bt38 1	Bt68 1	
20	Bt48 1	Bt66 1	Bt84 1	
21	Bt28 1	Bt41 1	Bt57 1	Bt86 1	
22	Bt39 1	Bt62 2	
23	Bt1 1	Bt49 1	
24	Bt19 1	Bt24 1	Bt79 1	Bt84 1	
25	Bt38 1	Bt55 2	Bt61 1	Bt67 1	
26	Bt50 1	Bt55 1	
27	Bt1 1	Bt52 1	Bt90 1	
28	Bt23 1	Bt33 1	Bt44 1	Bt73 1	
29	Bt13 1	Bt18 1	Bt30 1	Bt73 1	
30	Bt48 1	Bt60 1	
31	Bt34 1	Bt77 1	Bt86 1	Bt91 1	
32	Bt60 1	Bt62 1	Bt93 1	
33	Bt11 1	Bt23 1	Bt38 1	Bt54 1	
34	Bt38 1	Bt40 1	
35	Bt34 1	Bt56 1	Bt73 1	
36	Bt18 1	Bt65 1	Bt80 1	Bt90 1	
37	Bt23 1	Bt32 1	Bt54 1	Bt67 1	Bt86 1	
38	Bt49 1	Bt88 1	
39	Bt16 1	Bt35 1	Bt49 1	Bt52 1	Bt99 1	
