Name				148_n060_m200_bt100
Number_of_Customers		60
Number_of_Items			200
Number_of_ItemTypes		100
Number_of_Vehicles		15
TimeWindows			1

VEHICLE
Mass_Capacity			12595
CargoSpace_Length		60
CargoSpace_Width		25
CargoSpace_Height		30
Wheelbase			48
Max_Mass_FrontAxle		7100
Max_Mass_RearAxle		11500
Distance_FrontAxle_CargoSpace	4

CUSTOMERS
i		x		y		Demand		ReadyTime	DueDate		ServiceTime	DemandedMass	DemandedVolume
0		35		35		0		0		1000		0		0		0
1		25		73		4		346		560		10		718.68		1122
2		34		58		3		510		732		10		1072.86		1510
3		3		52		4		716		938		10		617.22		636
4		56		9		4		141		381		10		838.75		1247
5		31		55		2		643		861		10		166.13		306
6		6		53		3		83		361		10		1023.01		1619
7		45		7		4		0		960		10		694.42		831
8		16		27		3		90		304		10		613.69		639
9		32		42		3		0		982		10		395.07		534
10		18		11		3		269		493		10		657.84		1245
11		46		61		3		748		994		10		538.69		868
12		23		18		3		6		248		10		353.67		617
13		26		37		2		0		980		10		504.18		316
14		62		10		2		0		953		10		427		567
15		65		76		5		0		248		10		615.28		1380
16		38		23		4		0		212		10		709.97		1108
17		34		39		2		30		254		10		494.25		392
18		58		44		3		177		395		10		518.73		912
19		2		43		3		439		745		10		508.75		731
20		62		4		4		0		948		10		704.7		1797
21		64		53		5		606		874		10		908.27		1236
22		13		47		3		572		808		10		437.64		783
23		48		64		3		71		341		10		1036.46		932
24		66		31		3		573		847		10		809.77		1189
25		39		19		5		0		973		10		1059.1		1779
26		59		62		4		484		792		10		712.81		1037
27		46		28		3		0		976		10		672.78		845
28		7		34		4		429		685		10		589.24		951
29		48		0		3		651		879		10		790.86		934
30		50		34		3		0		974		10		634.87		1124
31		37		15		3		474		746		10		811.43		1120
32		43		71		2		263		489		10		286.73		345
33		34		68		2		564		740		10		393.1		708
34		59		1		3		584		816		10		572.45		1138
35		64		21		4		0		957		10		1155.86		1595
36		41		7		5		0		961		10		939.52		1503
37		39		42		3		837		1000		10		419.46		552
38		10		2		4		1		199		10		515.3		777
39		39		39		3		0		984		10		495.95		1058
40		58		53		3		741		941		10		502.62		1225
41		12		52		2		240		454		10		407.37		474
42		6		8		3		0		266		10		1059.21		1140
43		52		22		5		104		314		10		1587.74		1860
44		44		0		3		148		388		10		397.51		519
45		65		9		2		0		950		10		414.2		610
46		48		73		5		306		494		10		671.63		1104
47		51		57		4		82		292		10		1161.28		1179
48		28		14		3		154		412		10		776.61		1481
49		20		55		4		0		965		10		547.93		1060
50		36		42		2		0		982		10		589		840
51		39		48		5		753		1000		10		1624.9		2604
52		2		60		2		713		995		10		330.21		345
53		47		42		3		699		939		10		976.7		1108
54		45		66		3		360		586		10		965.47		954
55		30		52		2		295		597		10		700.65		952
56		29		65		2		689		859		10		310.55		240
57		19		74		4		803		1000		10		584.03		1059
58		38		54		5		0		970		10		775.15		852
59		39		45		5		280		530		10		1115.97		1969
60		57		30		4		81		369		10		772		953

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		17		4		7		289.46		1		10.5723439
Bt2		7		6		5		199.95		0		226.9659743
Bt3		15		3		5		97.03		0		24.3116565
Bt4		6		5		3		47.53		1		6.7708417
Bt5		7		5		7		114.16		0		25.5910189
Bt6		15		7		8		272.81		0		13.3554469
Bt7		7		7		4		271		1		15.5050979
Bt8		8		2		8		51.65		1		4.2020312
Bt9		9		6		6		173.16		0		94.0091032
Bt10		9		6		4		137.34		0		24.6847896
Bt11		15		2		7		258.61		0		119.5577311
Bt12		12		6		3		168.92		0		33.3649505
Bt13		15		4		6		163.63		0		19.4084821
Bt14		14		4		4		358.27		0		63.2603426
Bt15		16		7		4		163.28		1		17.2044060
Bt16		17		5		8		352.57		0		79.5841672
Bt17		7		3		8		121.76		1		9.5736599
Bt18		13		7		4		109.57		0		11.5701538
Bt19		15		2		3		39.53		0		10.2573816
Bt20		17		6		7		964.89		0		74.4853105
Bt21		17		3		5		137.47		0		24.7101745
Bt22		10		6		4		193.27		0		19.3823848
Bt23		8		2		3		45.77		0		14.2660878
Bt24		17		3		8		328.97		0		12.9572833
Bt25		8		3		8		163.63		0		103.3035359
Bt26		12		3		8		159.29		0		32.3684404
Bt27		13		6		7		224.50		0		9.7011088
Bt28		11		5		5		212.71		0		40.5943166
Bt29		16		7		4		134.71		0		14.2313576
Bt30		8		2		3		28.88		0		22.0839108
Bt31		12		4		6		101.75		0		11.5726112
Bt32		8		5		3		233.18		0		114.1220851
Bt33		16		7		3		138.79		1		4.1698073
Bt34		14		6		6		492.14		0		35.3122501
Bt35		16		4		5		182.63		1		6.2278718
Bt36		9		6		8		333.98		0		185.4589802
Bt37		7		3		3		39.66		0		27.1579557
Bt38		16		6		3		98.60		0		4.8310056
Bt39		11		3		3		98.09		0		20.9022606
Bt40		16		7		8		786.64		0		57.2569748
Bt41		16		6		6		394.97		0		18.0096103
Bt42		12		4		3		44.95		0		22.8846269
Bt43		6		3		5		45.39		0		21.1164154
Bt44		13		5		8		366.67		0		21.0952870
Bt45		13		3		8		276.27		0		56.7140244
Bt46		15		3		7		103.72		0		41.0884543
Bt47		11		6		8		287.13		1		18.8240840
Bt48		9		4		3		63.24		0		51.5282773
Bt49		6		2		5		47.30		0		21.9203229
Bt50		14		4		7		388.70		0		55.2262622
Bt51		15		6		7		519.83		0		122.9723880
Bt52		16		6		6		184.49		0		29.4412895
Bt53		17		3		7		168.39		0		30.4639418
Bt54		17		4		7		278.90		1		7.2354980
Bt55		8		5		3		65.53		0		9.3132335
Bt56		12		4		8		506.67		1		36.8881468
Bt57		14		4		8		653.28		0		190.5759713
Bt58		7		6		7		141.48		0		18.3752048
Bt59		14		3		7		439.29		0		90.3864554
Bt60		9		4		6		141.88		0		24.4632694
Bt61		15		3		7		296.44		0		111.4868318
Bt62		13		2		6		70.59		0		86.1419306
Bt63		14		2		6		135.98		1		12.3388757
Bt64		8		5		4		250.75		0		72.7760713
Bt65		9		6		3		131.10		0		58.4140489
Bt66		12		5		4		77.18		0		12.9863814
