Name				161_n060_m200_bt100
Number_of_Customers		60
Number_of_Items			200
Number_of_ItemTypes		100
Number_of_Vehicles		27
TimeWindows			1

VEHICLE
Mass_Capacity			12595
CargoSpace_Length		60
CargoSpace_Width		25
CargoSpace_Height		30
Wheelbase			48
Max_Mass_FrontAxle		7100
Max_Mass_RearAxle		11500
Distance_FrontAxle_CargoSpace	4

CUSTOMERS
i		x		y		Demand		ReadyTime	DueDate		ServiceTime	DemandedMass	DemandedVolume
0		35		35		0		0		1000		0		0		0
1		49		20		2		122		416		10		653.19		4512
2		50		16		3		712		936		10		2518.2		7516
3		59		30		3		138		354		10		1071.47		4955
4		6		64		4		821		1000		10		3169.17		11641
5		11		65		5		0		216		10		1828.75		9916
6		37		62		5		549		791		10		2239.08		6850
7		19		50		5		242		458		10		2445.93		9110
8		13		73		3		784		1000		10		718.34		5288
9		47		29		3		463		711		10		860.61		4897
10		60		18		3		471		707		10		1067.74		5108
11		55		44		4		298		542		10		2358.15		10042
12		17		64		3		547		767		10		1090.41		6720
13		36		77		4		730		936		10		2828.89		7302
14		38		72		3		762		940		10		781.86		3456
15		68		51		5		627		867		10		3130.5		8368
16		5		74		2		759		1000		10		427.65		2396
17		40		34		5		785		1000		10		3256.13		12913
18		8		23		2		105		331		10		512.62		2900
19		57		41		2		451		721		10		929.18		7092
20		9		69		2		321		583		10		783.23		4116
21		52		54		4		355		561		10		2347.43		8140
22		31		24		5		12		208		10		1365.03		9116
23		65		32		5		646		842		10		2177.08		11389
24		3		34		3		521		773		10		833.53		4296
25		1		5		4		399		621		10		2594.77		7744
26		11		33		2		359		615		10		987.39		4884
27		22		48		2		0		174		10		1186.32		4980
28		15		10		4		525		755		10		2573.54		7848
29		58		27		2		688		956		10		494.62		2262
30		6		20		4		236		470		10		2181.21		12134
31		25		2		3		100		360		10		690.67		4440
32		27		49		2		274		530		10		1409.81		2896
33		34		32		4		0		208		10		2136.1		10139
34		63		5		4		341		569		10		2011.97		11824
35		26		28		5		265		503		10		1372.25		5842
36		62		32		2		841		1000		10		1398.43		7592
37		62		78		4		480		624		10		1437.01		9861
38		4		3		3		257		489		10		940.83		4572
39		45		5		5		674		904		10		1696.75		10634
40		51		78		3		186		432		10		397.12		3086
41		12		61		2		332		494		10		1543.28		3647
42		44		10		5		186		412		10		2232.2		8522
43		65		70		4		371		627		10		1923.77		5884
44		21		78		2		383		601		10		656.88		4045
45		1		1		3		336		596		10		1424.53		7870
46		28		31		2		741		901		10		804.86		3744
47		29		69		3		445		693		10		892.69		4264
48		56		34		2		583		817		10		751.04		2322
49		51		48		4		162		434		10		1249.78		8280
50		21		31		3		457		709		10		594.57		3399
51		40		53		4		74		314		10		1790.39		10696
52		50		62		3		277		545		10		1062.52		5604
53		61		62		4		400		668		10		1296.21		6343
54		17		70		4		296		536		10		679.9		3462
55		11		9		2		600		828		10		345.81		2574
56		35		27		2		408		618		10		805.59		6978
57		62		50		3		755		971		10		1399.89		5902
58		58		1		3		1		249		10		1870.75		7150
59		70		24		2		122		360		10		2257.54		7756
60		26		37		5		230		430		10		3154.99		9389

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		32		11		14		795.88		0		21.0694014
Bt2		17		13		12		597.90		1		9.3990416
Bt3		29		13		11		2276.74		0		48.8839543
Bt4		26		13		12		3322.60		1		31.4228593
Bt5		12		6		10		300.19		0		29.6288188
Bt6		30		9		12		369.22		0		2.9503770
Bt7		16		13		7		1194.50		1		16.3657139
Bt8		24		11		11		674.78		0		17.3545820
Bt9		26		10		9		455.80		0		17.1369276
Bt10		26		6		8		160.61		0		24.1032555
Bt11		23		12		8		430.32		0		51.5984583
Bt12		30		14		12		794.36		1		5.9288989
Bt13		26		6		9		866.03		0		39.7499678
Bt14		33		13		8		447.50		0		17.9030426
Bt15		20		9		11		312.61		0		18.3324569
Bt16		16		11		12		333.67		1		2.7158008
Bt17		24		10		11		584.26		1		24.9216388
Bt18		27		12		10		412.90		0		10.5683058
Bt19		20		8		8		161.58		0		7.4821066
Bt20		32		5		14		960.83		0		36.8905544
Bt21		31		7		13		380.62		0		31.7268980
Bt22		19		14		6		184.48		0		4.1391445
Bt23		31		12		7		575.99		0		7.4112290
Bt24		29		7		12		579.43		0		14.0585302
Bt25		26		6		10		325.39		1		24.9354048
Bt26		21		11		10		520.77		0		49.8344420
Bt27		25		11		11		484.99		0		23.6279921
Bt28		35		8		6		1278.08		0		42.0780195
Bt29		20		11		11		590.74		0		46.2765440
Bt30		23		10		6		243.05		0		8.5605238
Bt31		15		14		12		409.92		0		26.6205523
Bt32		30		6		14		649.83		0		28.4603893
Bt33		23		13		9		396.46		0		12.6307067
Bt34		26		5		10		1425.79		0		79.8057464
Bt35		33		11		11		544.16		1		15.3390510
Bt36		19		5		9		141.05		0		36.6153433
Bt37		31		5		13		1188.54		0		43.7699515
Bt38		23		13		10		593.29		1		1.7885024
Bt39		31		14		14		979.46		0		11.9308919
Bt40		29		5		6		193.79		0		27.2987261
Bt41		24		12		6		693.78		0		24.7305138
Bt42		23		5		6		396.30		0		27.2054307
Bt43		19		14		14		906.45		0		25.9072748
Bt44		13		12		8		170.78		0		10.2648179
Bt45		12		6		10		185.62		0		10.0867008
Bt46		33		8		7		322.77		1		2.8521134
Bt47		12		6		8		109.26		0		6.9158807
Bt48		17		9		7		218.10		1		20.0090838
Bt49		18		6		7		81.69		0		20.5355250
Bt50		18		11		8		185.18		0		7.0482844
Bt51		34		13		14		1067.97		0		18.7219412
Bt52		21		10		14		657.70		0		19.6479525
Bt53		22		11		11		1453.43		1		22.1023860
Bt54		23		6		11		231.15		0		7.1974481
Bt55		16		14		7		313.43		0		17.2311942
Bt56		18		9		8		266.36		0		29.5675461
Bt57		29		9		13		1883.29		0		36.3347331
Bt58		14		11		13		397.60		0		13.0253499
Bt59		14		12		7		219.33		1		7.2014228
Bt60		27		12		11		402.80		0		7.0337492
Bt61		15		9		8		172.92		0		17.4318599
Bt62		27		10		9		350.10		0		11.5122737
Bt63		33		10		7		947.22		0		17.7078822
Bt64		13		10		14		435.39		0		51.1083717
Bt65		17		8		9		276.26		0		16.3203795
Bt66		17		11		14		513.12		1		2.7288788
Bt67		19		6		14		279.22		0		19.6253502
Bt68		16		13		12		533.25		0		17.5350669
Bt69		35		5		10		412.18		0		28.7036949
