Name				030_n020_m200_bt100
Number_of_Customers		20
Number_of_Items			200
Number_of_ItemTypes		100
Number_of_Vehicles		12
TimeWindows			1

VEHICLE
Mass_Capacity			12595
CargoSpace_Length		60
CargoSpace_Width		25
CargoSpace_Height		30
Wheelbase			48
Max_Mass_FrontAxle		7100
Max_Mass_RearAxle		11500
Distance_FrontAxle_CargoSpace	4

CUSTOMERS
i		x		y		Demand		ReadyTime	DueDate		ServiceTime	DemandedMass	DemandedVolume
0		35		35		0		0		230		0		0		0
1		22		68		10		47		77		10		1605.07		3307
2		52		48		12		80		116		10		2068.5		4511
3		65		3		9		32		66		10		1150.14		3310
4		57		67		7		105		135		10		707.31		2306
5		42		70		10		100		126		10		1135.19		3443
6		18		21		12		141		167		10		1037.51		3943
7		38		20		10		94		120		10		1248.31		3634
8		31		37		12		121		147		10		720.6		2934
9		52		80		14		72		102		10		1033.04		3356
10		2		8		8		73		97		10		677		2182
11		30		44		14		43		73		10		1271.33		3622
12		58		29		9		45		77		10		838.03		2620
13		17		71		7		0		179		10		488.76		1544
14		55		43		9		0		198		10		812.52		2884
15		48		13		10		33		71		10		1076.53		2819
16		62		12		11		0		184		10		1090.48		2973
17		54		2		12		119		141		10		1168.09		3327
18		3		30		7		0		187		10		689.4		1994
19		4		62		7		119		149		10		469.17		2819
20		19		5		10		0		186		10		721.41		2316

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		9		3		7		70.88		0		7.3156777
Bt2		16		5		3		78.72		0		37.6146209
Bt3		12		7		3		61.78		0		89.6937159
Bt4		17		5		8		198.84		1		2.5983684
Bt5		6		6		4		68.12		0		25.7365837
Bt6		15		2		6		32.52		0		5.6318854
Bt7		17		3		3		61.84		0		12.6233867
Bt8		10		7		7		124.20		0		15.6506351
Bt9		10		2		4		13.31		1		1.7978179
Bt10		11		6		8		112.05		0		24.5357947
Bt11		14		6		8		81.25		0		13.9943580
Bt12		13		4		5		44.13		0		10.5719193
Bt13		16		4		7		89.69		0		6.3912257
Bt14		12		2		8		58.20		0		8.9655318
Bt15		7		3		6		13.63		0		3.8802347
Bt16		16		5		5		100.34		0		16.8259520
Bt17		14		6		8		105.64		0		9.3763903
Bt18		17		3		5		36.69		1		1.4089737
Bt19		6		4		3		22.19		0		4.9074337
Bt20		17		2		7		41.93		1		1.8106704
Bt21		15		6		5		161.63		1		2.6811542
Bt22		9		3		8		84.79		0		7.6077326
Bt23		12		4		8		145.97		1		2.8680471
Bt24		15		5		7		71.98		1		1.5080594
Bt25		14		5		6		67.04		0		5.2739419
Bt26		6		6		6		74.50		0		31.8363351
Bt27		8		4		8		39.54		0		7.9852648
Bt28		10		5		3		21.87		0		17.7322206
Bt29		6		3		7		64.44		0		15.3022864
Bt30		9		7		7		117.42		0		4.2604826
Bt31		8		2		8		31.32		0		7.1071845
Bt32		13		7		5		105.27		0		6.5989870
Bt33		8		6		7		158.07		0		13.7728723
Bt34		15		4		4		59.03		0		10.5337470
Bt35		15		5		4		56.57		0		9.2266601
Bt36		6		2		8		13.63		0		11.5144029
Bt37		9		6		8		137.20		1		4.8079922
Bt38		8		2		8		53.18		0		13.1414767
Bt39		7		3		4		20.58		0		4.0597790
Bt40		10		6		4		99.48		0		22.5685251
Bt41		9		4		6		63.86		1		3.2648059
Bt42		13		3		5		26.60		0		5.6053098
Bt43		13		7		7		115.12		0		8.9645846
Bt44		7		2		5		66.67		1		8.6127756
Bt45		16		3		3		40.72		0		7.5571111
Bt46		6		3		7		46.80		1		8.1534553
Bt47		16		6		8		368.37		0		47.1981237
Bt48		11		2		3		27.04		1		6.0903090
