Name				465_n060_m400_bt100
Number_of_Customers		60
Number_of_Items			400
Number_of_ItemTypes		100
Number_of_Vehicles		53
TimeWindows			1

VEHICLE
Mass_Capacity			12595
CargoSpace_Length		60
CargoSpace_Width		25
CargoSpace_Height		30
Wheelbase			48
Max_Mass_FrontAxle		7100
Max_Mass_RearAxle		11500
Distance_FrontAxle_CargoSpace	4

CUSTOMERS
i		x		y		Demand		ReadyTime	DueDate		ServiceTime	DemandedMass	DemandedVolume
0		35		35		0		0		1000		0		0		0
1		32		26		5		338		572		10		1601.3		9129
2		14		49		4		40		264		10		1722.86		11433
3		6		55		6		0		954		10		2039.92		17340
4		1		14		5		679		873		10		1821.73		14254
5		34		44		7		512		728		10		1705.56		13207
6		35		67		9		399		647		10		1831.13		11393
7		10		78		7		287		493		10		2974.62		19212
8		70		76		8		710		998		10		3331.92		21330
9		32		29		5		129		353		10		1751.98		12419
10		49		59		4		452		660		10		1808.85		10806
11		10		53		7		240		478		10		2129.9		15222
12		4		19		7		597		805		10		1972.31		13593
13		52		72		8		0		949		10		2199.96		15867
14		12		24		8		4		236		10		3483.99		20059
15		27		57		4		0		966		10		1391.05		9698
16		59		71		6		497		783		10		2230.42		15391
17		62		55		7		0		956		10		2013.91		12872
18		1		56		6		465		703		10		1717.84		12301
19		66		20		7		83		299		10		2361.16		18341
20		22		32		5		267		531		10		1274.14		8715
21		33		55		9		584		760		10		2291.15		15032
22		39		55		7		0		969		10		3167.32		18563
23		34		40		7		0		179		10		1823.87		12975
24		19		41		7		497		731		10		1385.42		8841
25		24		60		9		205		391		10		2494.24		15167
26		57		59		6		150		392		10		1876.5		12225
27		69		71		7		0		940		10		2577.89		16470
28		38		59		5		298		534		10		1694.48		12132
29		2		66		8		567		813		10		2467.56		14979
30		63		70		6		48		322		10		1555.13		12000
31		2		26		9		276		520		10		3356.42		21082
32		2		33		5		0		956		10		2081.37		13557
33		49		18		8		290		506		10		2644.41		20016
34		28		29		3		93		327		10		2362.86		12506
35		39		2		5		0		212		10		1586.86		11210
36		50		77		7		26		250		10		2269.65		15629
37		36		80		7		33		211		10		1765.09		11581
38		20		6		9		250		520		10		2396.27		17232
39		27		61		7		147		363		10		2734.04		16695
40		2		78		8		633		905		10		3176.56		20534
41		62		4		4		0		948		10		1161.67		7835
42		37		73		7		425		623		10		1945.63		12693
43		9		23		9		663		941		10		2971.98		20268
44		43		60		8		296		574		10		2030.42		12848
45		34		17		6		0		971		10		1758.01		11951
46		47		67		5		0		955		10		2115.52		12758
47		0		45		6		420		620		10		2303.64		16362
48		22		77		6		190		462		10		2329.4		14582
49		66		33		9		253		481		10		2909.27		19480
50		3		39		7		122		392		10		1629.56		12563
51		24		6		7		0		958		10		2844.29		19224
52		51		15		9		738		1000		10		2936.32		21305
53		21		59		9		581		795		10		2152.58		14253
54		62		31		6		830		1000		10		2067.36		12981
55		28		51		6		418		708		10		2663.12		17953
56		47		38		7		0		235		10		2996.06		19476
57		11		50		7		0		961		10		3469.35		23967
58		24		51		9		0		970		10		2212.27		15583
59		23		22		4		0		972		10		1083.64		8184
60		40		37		5		0		984		10		2440.9		16868

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		16		13		7		247.37		0		11.0184819
Bt2		15		7		8		130.72		0		18.0841093
Bt3		22		11		9		305.19		0		11.7884471
Bt4		22		10		8		261.72		0		21.6526757
Bt5		25		12		7		236.43		0		5.7811703
Bt6		27		13		12		506.08		0		25.3938206
Bt7		25		10		11		281.41		0		17.8675334
Bt8		19		13		10		348.21		1		1.9876198
Bt9		34		7		7		391.90		0		34.2460303
Bt10		35		14		9		648.83		0		13.1845191
Bt11		28		5		9		221.46		1		6.6861958
Bt12		14		13		9		308.59		1		4.6436295
Bt13		15		14		10		223.17		0		6.2545865
Bt14		23		8		10		209.98		0		6.6893611
Bt15		15		8		11		244.01		0		10.8566432
Bt16		35		10		6		234.10		0		13.2859887
Bt17		33		10		13		510.61		0		5.9474514
Bt18		27		9		9		320.36		1		2.5474070
Bt19		13		11		11		236.07		0		4.2199319
Bt20		15		13		13		472.29		0		37.2977845
Bt21		28		5		10		208.94		0		9.5704864
Bt22		24		12		8		349.72		0		18.1716234
Bt23		27		5		9		165.84		0		20.2185919
Bt24		19		10		14		294.78		0		3.3929390
Bt25		13		7		14		153.57		0		5.4469310
Bt26		35		6		7		152.44		0		9.3877440
Bt27		15		6		13		182.05		0		7.8657839
Bt28		18		5		8		95.50		1		7.3695238
Bt29		23		5		14		271.08		0		16.8436988
Bt30		21		12		14		562.68		0		6.4990916
Bt31		26		12		8		357.71		0		5.7309029
Bt32		31		7		13		563.65		0		35.6462048
Bt33		32		14		11		527		0		5.6726468
Bt34		15		14		12		362.47		0		19.1993126
Bt35		27		11		11		343.77		0		52.8564488
Bt36		34		12		6		307.01		0		36.7972414
Bt37		24		5		14		208.97		1		8.4051541
Bt38		25		7		11		326.63		0		17.4558148
Bt39		34		13		13		1125.19		0		13.1041927
Bt40		15		13		7		190.54		1		5.6206191
Bt41		27		8		13		436.18		0		31.6384200
Bt42		17		14		6		188.65		0		18.4084736
Bt43		16		7		13		210.65		0		21.7486433
Bt44		28		12		14		525.15		0		22.8360115
Bt45		25		7		14		439.69		0		7.1690303
Bt46		33		13		12		927.23		0		43.5588650
Bt47		20		10		14		362.01		0		6.3628234
Bt48		14		12		14		314.17		1		4.6114956
Bt49		16		8		7		164.45		0		6.5745214
Bt50		35		11		13		719.92		1		6.7835166
Bt51		12		8		9		157.26		0		16.5076538
Bt52		28		5		13		292.54		0		55.6094337
Bt53		14		14		6		224.87		0		32.0227613
Bt54		30		14		12		895.74		0		10.0276259
Bt55		30		8		8		278.99		0		6.9092721
Bt56		34		13		13		831.48		0		19.3735785
Bt57		32		12		7		449.14		0		15.4633264
Bt58		25		8		7		235.15		1		3.7071578
Bt59		25		10		13		397.61		0		12.4204680
Bt60		34		12		13		990.30		0		9.8289812
Bt61		15		7		11		194.48		0		16.2358392
Bt62		35		12		12		680.04		0		17.3635403
Bt63		23		5		6		101.22		0		39.5208880
Bt64		23		13		9		419.11		0		17.4341970
Bt65		16		11		6		187.87		0		10.6546887
Bt66		19		11		8		265.78		1		1.9082865
Bt67		13		12		11		226.86		0		11.2600082
Bt68		16		7		10		175.47		0		18.0470394
Bt69		18		9		10		254.38		0		12.8431926
Bt70		27		5		9		247.95		0		23.6981122
