Name				074_n060_m200_bt100
Number_of_Customers		60
Number_of_Items			200
Number_of_ItemTypes		100
Number_of_Vehicles		29
TimeWindows			1

VEHICLE
Mass_Capacity			12595
CargoSpace_Length		60
CargoSpace_Width		25
CargoSpace_Height		30
Wheelbase			48
Max_Mass_FrontAxle		7100
Max_Mass_RearAxle		11500
Distance_FrontAxle_CargoSpace	4

CUSTOMERS
i		x		y		Demand		ReadyTime	DueDate		ServiceTime	DemandedMass	DemandedVolume
0		35		35		0		0		230		0		0		0
1		6		30		2		41		73		10		1445.44		4718
2		70		5		3		0		173		10		1404.82		5511
3		64		56		4		88		112		10		1490.21		5870
4		70		49		4		90		118		10		1705.91		7013
5		42		33		2		0		212		10		393.54		1776
6		2		26		3		134		158		10		1559.15		4410
7		4		57		2		0		181		10		886.65		4852
8		20		45		2		24		44		10		1701.34		4480
9		33		46		3		79		107		10		2397.13		11036
10		9		27		3		139		181		10		2003.42		5132
11		46		57		2		0		195		10		1171.04		4200
12		13		64		2		75		107		10		1427.18		3762
13		25		62		2		137		163		10		1264.35		5670
14		51		32		5		189		217		10		1400.56		7411
15		31		35		4		0		216		10		3414.3		7618
16		54		57		4		53		81		10		922.85		3742
17		0		41		2		36		72		10		1336.59		6468
18		4		36		5		0		188		10		2468.43		8713
19		22		12		5		0		193		10		2303.28		10030
20		38		9		3		18		50		10		852.12		3792
21		17		4		3		29		57		10		1881.89		9850
22		58		14		2		81		105		10		2293.83		7592
23		33		63		5		116		146		10		1540.39		9596
24		62		0		2		98		120		10		981.29		3856
25		16		32		4		51		79		10		1906.26		7572
26		55		33		3		150		172		10		3636.55		8607
27		54		68		3		128		156		10		2216.18		5783
28		26		29		3		156		192		10		1523.76		8954
29		9		75		3		71		99		10		973.98		4902
30		4		73		5		39		65		10		3911.86		8965
31		24		21		4		0		202		10		2488.93		10378
32		15		22		5		164		202		10		2816.16		10758
33		53		40		3		0		201		10		1434.86		5766
34		0		49		3		0		182		10		1928.6		4998
35		27		25		5		128		158		10		2814.15		10628
36		32		79		4		0		175		10		1241		7864
37		15		9		4		0		187		10		2117.43		9610
38		64		42		4		112		134		10		1988.87		6956
39		11		18		3		116		144		10		2910.48		5123
40		25		0		4		105		137		10		2772.09		15128
41		46		1		3		39		67		10		2706.37		7842
42		39		35		3		51		85		10		953.46		5375
43		30		70		5		0		184		10		1933.03		10934
44		7		7		3		62		100		10		1928.28		6884
45		67		45		3		128		156		10		2249.84		4004
46		33		40		4		27		63		10		5177.4		10229
47		3		12		3		105		127		10		786.29		4260
48		34		50		3		135		163		10		1253.37		5020
49		37		63		2		131		161		10		1061.06		4440
50		68		8		3		111		147		10		1767.01		3801
51		51		78		5		134		166		10		2557.47		9732
52		20		35		4		0		205		10		1305.31		5582
53		39		17		3		35		75		10		940.61		5022
54		67		19		4		0		184		10		3833.89		8146
55		22		74		2		114		144		10		535.04		1911
56		10		30		3		23		47		10		1340.82		5904
57		8		78		4		92		120		10		1934.54		9140
58		62		53		4		137		179		10		2142.3		8735
59		55		75		2		140		170		10		811.01		2786
60		52		26		3		135		159		10		1806.6		7086

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		28		10		11		601.52		1		2.4591079
Bt2		32		7		7		313.50		1		22.8403614
Bt3		31		6		13		302.58		0		20.8568475
Bt4		30		9		11		771.20		0		15.4215054
Bt5		13		12		6		114.95		0		26.0295730
Bt6		24		12		9		2105.64		0		30.4573023
Bt7		19		12		11		310.40		0		14.4638097
Bt8		24		10		14		784.85		0		22.0640405
Bt9		22		12		9		1024.34		0		80.8657617
Bt10		12		9		14		254.60		1		3.2798060
Bt11		14		11		14		613.96		1		6.0190155
Bt12		17		12		13		419.07		1		2.7446348
Bt13		18		8		9		214.65		0		45.3900358
Bt14		32		10		11		693.28		0		17.0372791
Bt15		20		14		11		577.18		0		27.9534026
Bt16		13		6		13		321.99		0		24.9572891
Bt17		15		9		9		138.20		0		14.3527317
Bt18		27		8		14		465.45		1		16.6666258
Bt19		31		7		7		539.84		0		11.8264060
Bt20		33		5		7		230.78		1		3.8628571
Bt21		16		14		8		1141.65		0		22.1559389
Bt22		32		6		9		243.41		0		7.5023362
Bt23		35		11		6		479.50		0		20.7119349
Bt24		17		7		7		184.31		0		26.7678207
Bt25		33		8		7		366.45		0		9.6960332
Bt26		26		14		8		922.43		0		16.3338622
Bt27		22		13		7		260.55		0		3.7946103
Bt28		26		11		14		949.13		0		14.2475892
Bt29		18		6		6		131.97		0		65.2754872
Bt30		17		7		14		397.20		0		9.8954070
Bt31		12		7		12		116.25		0		5.2943053
Bt32		12		12		13		399.34		1		3.3603498
Bt33		28		8		8		518.24		1		7.6244461
Bt34		25		12		6		2428.14		1		29.5994926
Bt35		30		9		6		1257.31		0		107.7385026
Bt36		29		5		10		460.50		0		64.8047946
Bt37		25		13		12		2500.77		1		19.5508757
Bt38		24		9		11		678.51		0		8.3090408
Bt39		16		5		6		58.66		0		3.1985384
Bt40		33		12		10		1026.19		0		74.5603470
Bt41		14		10		7		327.97		1		6.9006764
Bt42		13		9		8		105.87		0		6.5531016
Bt43		19		13		10		578.45		0		23.8963202
Bt44		35		14		7		1188.38		0		14.1193522
Bt45		29		6		12		523.57		1		9.8741029
Bt46		28		7		10		347.69		0		24.9057717
Bt47		30		9		7		401.27		0		34.7796445
Bt48		32		9		12		644		0		38.5286920
Bt49		27		6		12		675.24		0		44.9406359
Bt50		14		14		13		817.13		0		19.9789669
Bt51		31		14		11		554.90		0		9.5761125
Bt52		27		8		6		439.44		0		60.7872449
Bt53		21		11		6		402.84		0		41.2949183
Bt54		35		11		6		919.84		0		22.6499963
Bt55		27		8		14		346.08		0		27.1956230
Bt56		27		9		10		394.61		0		9.3734363
Bt57		19		11		12		486.97		0		42.2400550
Bt58		14		7		10		142.96		0		9.9910970
Bt59		26		8		10		426.30		0		20.5994008
Bt60		17		12		9		614.95		0		21.7526455
Bt61		20		10		10		416.97		1		4.6097854
Bt62		19		8		14		485.08		0		20.5919554
Bt63		33		11		8		891.32		1		6.2307990
Bt64		24		9		12		694.61		0		55.3966472
Bt65		28		6		7		352.58		0		59.0380927
Bt66		30		9		8		593.90		0		13.5509785
Bt67		20		6		7		235.86		0		24.6849367
Bt68		26		10		11		1416.08		0		70.9384404
Bt69		26		8		10		577.71		0		17.0153111
Bt70		25		10		10		823.73		0		17.9727882
Bt71		21		7		6		272.85		1		6.3717528
Bt72		17		6		8		360.94		0		30.7049793
Bt73		27		6		8		334.88		1		7.5282894
Bt74		23		7		8		257.06		0		7.8427386
Bt75		22		7		7		350.73		0		83.8269942
Bt76		18		5		12		1431.64		0		25.8346564
Bt77		13		13		8		997.57		0		74.4650110
Bt78		21		7		7		297.39		0		12.0574451
Bt79		31		5		7		1350.59		1		28.6347756
Bt80		23		9		11		741.17		0		73.2605152
Bt81		15		6		7		197.05		0		50.0797101
Bt82		21		11		6		1032.13		0		31.6035103
