Name				012_n020_m200_bt100
Number_of_Customers		20
Number_of_Items			200
Number_of_ItemTypes		100
Number_of_Vehicles		7
TimeWindows			1

VEHICLE
Mass_Capacity			12595
CargoSpace_Length		60
CargoSpace_Width		25
CargoSpace_Height		30
Wheelbase			48
Max_Mass_FrontAxle		7100
Max_Mass_RearAxle		11500
Distance_FrontAxle_CargoSpace	4

CUSTOMERS
i		x		y		Demand		ReadyTime	DueDate		ServiceTime	DemandedMass	DemandedVolume
0		35		35		0		0		230		0		0		0
1		11		59		15		124		152		10		978.14		4546
2		56		64		6		45		67		10		292.74		1855
3		54		46		10		165		203		10		306.86		2139
4		16		48		13		0		196		10		594.15		3452
5		30		46		9		49		81		10		250.76		1570
6		50		55		9		113		141		10		450.91		2559
7		67		77		11		84		112		10		616.59		2263
8		62		66		7		0		178		10		276.55		2176
9		24		59		10		50		80		10		569.14		2470
10		47		21		8		68		102		10		271.89		1740
11		59		64		11		0		182		10		746.87		3907
12		25		18		12		0		200		10		458.43		2738
13		56		30		10		0		198		10		693.07		2824
14		26		49		7		66		96		10		249.3		1529
15		49		60		10		0		191		10		675.64		2714
16		53		58		15		0		190		10		1096.3		5591
17		10		48		8		0		191		10		478.74		1877
18		26		70		10		0		183		10		645.98		3102
19		21		3		12		31		53		10		590.19		2593
20		1		1		7		0		171		10		685.27		2460

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		10		6		7		42.03		0		3.4320042
Bt2		17		6		6		100.88		0		18.3122287
Bt3		8		3		6		26.55		0		8.1604217
Bt4		7		2		7		11.78		0		3.4428113
Bt5		17		4		3		20.52		0		2.0705842
Bt6		16		5		4		59.02		1		3.1419763
Bt7		7		3		3		63.02		0		42.5043396
Bt8		14		6		3		224.78		0		29.8028878
Bt9		12		7		5		46.79		1		1.0280642
Bt10		7		6		7		219.41		1		12.5595590
Bt11		13		3		3		12.46		0		33.9092324
Bt12		15		4		6		40.24		1		1.6506640
Bt13		14		5		3		109.64		0		27.1957857
Bt14		9		7		5		58.96		0		28.7288684
Bt15		8		2		8		23.61		1		6.4938655
Bt16		6		5		8		33.98		0		4.2897599
Bt17		17		5		3		34		0		5.4342978
Bt18		12		5		7		79.86		1		1.8739310
Bt19		17		4		6		68.03		0		20.1164555
Bt20		12		6		3		21.79		0		25.6518387
Bt21		11		5		4		35.06		1		1.1816731
Bt22		12		6		6		62.15		0		26.9468092
Bt23		6		5		7		36.11		0		4.5741342
Bt24		13		4		3		66.41		0		21.8844526
Bt25		17		7		7		129.91		1		9.1164892
Bt26		17		4		5		47.15		0		27.7010844
Bt27		9		5		4		34.69		0		11.3750245
Bt28		16		2		3		13.53		1		1.7237563
Bt29		15		2		5		20.47		0		4.6170727
Bt30		7		2		6		14.14		0		10.8837556
Bt31		14		2		8		34.20		0		6.8792166
