Name				041_n020_m200_bt100
Number_of_Customers		20
Number_of_Items			200
Number_of_ItemTypes		100
Number_of_Vehicles		7
TimeWindows			1

VEHICLE
Mass_Capacity			12595
CargoSpace_Length		60
CargoSpace_Width		25
CargoSpace_Height		30
Wheelbase			48
Max_Mass_FrontAxle		7100
Max_Mass_RearAxle		11500
Distance_FrontAxle_CargoSpace	4

CUSTOMERS
i		x		y		Demand		ReadyTime	DueDate		ServiceTime	DemandedMass	DemandedVolume
0		35		35		0		0		1000		0		0		0
1		57		50		10		0		963		10		332.98		2653
2		50		58		13		519		793		10		615.09		3995
3		35		47		12		429		655		10		892.34		3820
4		50		11		8		0		248		10		445.05		2562
5		30		23		12		0		977		10		659.59		3820
6		10		45		11		125		351		10		674.07		3636
7		61		66		10		445		689		10		735.03		3191
8		57		21		11		512		740		10		427.76		3296
9		38		67		11		0		957		10		474.55		2146
10		20		11		8		0		961		10		375.26		2265
11		6		68		14		400		680		10		825.8		3907
12		8		59		9		0		953		10		388.69		2399
13		37		77		6		783		985		10		365.5		1626
14		2		21		12		0		954		10		413.54		2588
15		43		28		7		0		979		10		384.85		2296
16		68		68		9		0		943		10		509.87		2816
17		55		24		10		0		967		10		509.09		3214
18		41		24		12		0		977		10		497.59		3653
19		33		13		8		326		562		10		757.44		2648
20		4		36		7		495		745		10		375.95		2829

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		17		4		4		34.04		0		5.0925054
Bt2		10		5		3		18.54		0		5.0161807
Bt3		13		3		8		46.73		0		7.7917390
Bt4		13		7		7		96.76		1		2.0119444
Bt5		14		5		4		48.10		1		3.8097720
Bt6		8		3		8		32.77		0		4.2516516
Bt7		7		4		3		42.12		1		15.2005770
Bt8		9		2		3		9.24		0		3.7682559
Bt9		14		3		4		25.10		0		5.2801705
Bt10		13		3		6		31.10		0		6.7086763
Bt11		9		4		3		13.81		0		10.3528119
Bt12		12		6		4		38.54		1		1.8372040
Bt13		8		4		3		10.13		0		2.7428149
Bt14		14		7		4		49.26		0		18.0052670
Bt15		10		5		3		50.73		0		58.3568989
Bt16		11		3		4		17.07		1		0.8829511
Bt17		11		5		8		50.31		0		7.6474605
Bt18		12		6		8		271.35		0		17.7666121
Bt19		8		3		6		16.59		1		1.4216155
Bt20		7		4		3		12.32		1		1.8192143
Bt21		8		4		7		41.84		0		6.2055140
Bt22		12		3		7		28		0		3.3248309
Bt23		12		3		4		74.04		0		10.8300961
Bt24		10		3		5		19.61		1		0.9764382
Bt25		17		3		5		41.55		0		37.5679580
Bt26		17		3		4		22.58		0		4.2528219
Bt27		13		2		8		38.93		0		3.5923803
Bt28		10		4		8		50.67		0		10.1547268
Bt29		17		4		8		97.05		0		8.0215631
Bt30		10		4		5		24.83		0		18.1257041
Bt31		13		3		7		34.39		0		4.4147106
Bt32		8		3		7		33.33		0		7.7862201
Bt33		10		6		4		36		1		2.8638193
Bt34		10		7		6		45.66		0		19.1853100
Bt35		12		5		5		48.76		1		1.4253828
Bt36		7		6		5		29.56		0		5.6300111
Bt37		17		3		4		34.54		1		2.0501404
Bt38		12		6		8		71.54		0		2.2469328
Bt39		15		5		5		62.58		0		2.7291898
Bt40		12		5		8		55.09		0		7.3998765
Bt41		15		3		6		47.16		0		17.6206876
Bt42		12		2		6		150.20		1		12.5956525
Bt43		16		5		6		257.38		0		141.1284172
Bt44		9		5		5		42.95		0		6.9845043
Bt45		16		7		6		328.90		0		11.8888206
Bt46		11		6		8		72.52		0		6.6342086
Bt47		12		4		6		52.12		0		5.1908477
Bt48		7		5		3		60.35		0		67.2262537
Bt49		11		4		3		49.09		0		23.3877458
Bt50		8		3		7		26.49		0		7.3354524
Bt51		12		3		4		26.01		0		7.8021130
Bt52		13		5		3		109.50		1		6.7544150
Bt53		6		4		8		22.42		0		13.4380253
Bt54		9		5		4		25.80		0		6.3761647
Bt55		12		6		7		64.32		0		2.3915872
Bt56		11		6		8		88.78		0		6.1355261
Bt57		14		7		5		65.04		0		9.8802232
Bt58		9		2		5		17.94		0		17.1838011
Bt59		7		7		6		54.92		0		54.8957525
Bt60		9		5		5		39.80		0		9.3415128
Bt61		17		5		3		39.62		0		7.5582066
Bt62		8		5		5		33.13		0		5.6052475
Bt63		14		4		4		22.78		0		13.8415776
Bt64		7		6		5		25.15		0		5.0008426
Bt65		7		6		4		130.88		0		38.9725595
Bt66		12		3		6		21.73		0		2.5966675
Bt67		14		4		7		58.03		0		11.5711277
Bt68		9		5		8		52.28		0		8.6139597
Bt69		7		6		4		31.33		0		19.6268628
Bt70		16		6		4		71.28		1		1.8565935
Bt71		7		7		4		82		0		17.1590986
Bt72		11		6		8		91.82		0		10.2937493
Bt73		15		6		5		86.46		0		5.8079309
Bt74		7		6		7		32.51		0		3.2281742
Bt75		13		6		6		50.13		0		4.8910822
Bt76		6		5		8		57.12		1		2.2525053
Bt77		17		2		4		17.91		1		1.9240956
Bt78		9		6		8		168.15		0		10.7074763
Bt79		11		3		8		43.77		0		3.8489102
Bt80		11		3		7		40.02		0		3.8866505
Bt81		16		4		7		52.42		1		3.8316105
Bt82		15		3		7		50.90		0		22.5970985
Bt83		15		4		8		303.98		0		35.1950250
Bt84		16		4		8		68.63		0		17.6401591
Bt85		13		7		3		40.30		0		16.3620627
Bt86		8		4		7		36.47		0		7.6091288
Bt87		14		4		7		57.93		0		13.2012092
Bt88		14		3		3		17.60		0		17.8939311
Bt89		16		5		6		55.27		0		2.4236217
Bt90		17		4		8		59.65		0		4.0769147
Bt91		6		4		7		28.65		0		11.4703313
Bt92		16		4		5		32.78		1		2.0385049
Bt93		17		2		6		32.12		0		7.8311605
Bt94		12		3		6		28.24		0		7.5541837
Bt95		14		6		8		93.34		0		3.2004713
