Name				446_n060_m400_bt100
Number_of_Customers		60
Number_of_Items			400
Number_of_ItemTypes		100
Number_of_Vehicles		19
TimeWindows			1

VEHICLE
Mass_Capacity			12595
CargoSpace_Length		60
CargoSpace_Width		25
CargoSpace_Height		30
Wheelbase			48
Max_Mass_FrontAxle		7100
Max_Mass_RearAxle		11500
Distance_FrontAxle_CargoSpace	4

CUSTOMERS
i		x		y		Demand		ReadyTime	DueDate		ServiceTime	DemandedMass	DemandedVolume
0		35		35		0		0		1000		0		0		0
1		13		76		5		533		819		10		455.43		1288
2		65		16		5		0		217		10		361.4		546
3		30		39		9		171		407		10		1227.27		3230
4		67		33		6		515		767		10		592.82		1392
5		15		27		4		339		561		10		473.95		1019
6		17		17		7		42		278		10		1029.3		2474
7		60		2		7		814		1000		10		705.07		2246
8		15		34		4		165		375		10		446.63		1237
9		53		10		6		553		803		10		787.08		1993
10		65		23		7		0		244		10		414.27		1856
11		67		48		5		457		715		10		444.96		1453
12		60		78		9		649		903		10		1175.77		3852
13		3		71		6		303		557		10		796.13		2264
14		32		63		8		49		239		10		862.09		2199
15		0		71		4		268		452		10		236.46		600
16		30		68		5		0		228		10		313.44		1592
17		38		4		5		520		790		10		675.73		1949
18		44		14		8		187		369		10		460.97		1580
19		52		64		6		473		685		10		499.02		1827
20		69		79		5		35		293		10		896.73		1832
21		4		34		9		0		172		10		568.06		2199
22		25		39		5		758		998		10		469.91		1082
23		65		67		6		539		817		10		1096.09		2375
24		0		6		4		123		337		10		366.11		860
25		1		46		4		241		443		10		470.02		1284
26		60		30		6		818		1000		10		605.06		2151
27		68		29		5		10		296		10		570.23		1552
28		23		43		8		490		748		10		658.06		2237
29		31		55		7		502		684		10		580.29		1716
30		25		50		9		305		547		10		1119.05		3023
31		22		12		9		95		309		10		785.79		2216
32		11		6		8		338		554		10		790.5		2170
33		7		56		5		293		563		10		370.87		1551
34		4		63		6		528		758		10		332.03		1087
35		1		11		9		0		184		10		915.67		3335
36		4		66		8		472		688		10		942.55		3358
37		22		76		6		749		1000		10		611.76		1268
38		4		28		7		0		215		10		828.64		2327
39		54		0		5		164		444		10		650.18		2102
40		1		77		6		665		909		10		676.67		1830
41		19		71		7		666		928		10		511.78		1743
42		63		49		9		520		770		10		1261.15		3751
43		22		1		9		198		444		10		660.96		2461
44		18		11		9		163		433		10		961.51		2843
45		2		17		9		674		928		10		577.02		2494
46		3		37		7		106		346		10		497.66		1974
47		9		0		9		35		263		10		585.07		2706
48		18		55		9		447		711		10		611.88		2406
49		17		60		7		72		324		10		753.34		2053
50		34		0		7		234		482		10		1197.11		3046
51		37		56		5		0		187		10		321.23		1011
52		54		80		5		479		717		10		669.45		1413
53		39		52		3		564		874		10		124.07		692
54		22		8		9		318		540		10		1063.21		3207
55		38		42		7		749		1000		10		641.25		2092
56		54		44		9		470		752		10		910.96		2979
57		9		35		8		141		395		10		1123.19		2806
58		0		52		6		592		822		10		697.49		1820
59		26		8		6		167		481		10		713.65		2410
60		24		23		7		472		712		10		544.48		1659

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		15		6		6		207.68		0		6.1102522
Bt2		7		7		5		56.97		0		11.3580035
Bt3		9		2		6		35.95		0		25.4738871
Bt4		12		4		8		63.25		0		5.0941386
Bt5		9		5		8		92.66		0		10.1268340
Bt6		7		5		7		40.98		0		6.1423753
Bt7		8		4		3		80.67		0		115.1403543
Bt8		8		5		6		74.27		0		13.6545309
Bt9		9		3		8		22.11		0		5.8574935
Bt10		10		6		7		62.04		0		7.9273373
Bt11		15		3		3		126.33		0		36.8792272
Bt12		6		5		4		36.06		0		19.2202717
Bt13		10		7		4		80.59		0		11.1438303
Bt14		10		2		5		31.77		0		26.1535678
Bt15		17		4		4		82.45		0		11.8981636
Bt16		8		4		5		72.97		0		15.2754302
Bt17		13		7		7		221.06		0		36.2860516
Bt18		15		6		6		141.69		0		10.6411352
Bt19		8		6		4		42.29		0		15.6310786
Bt20		10		6		3		77.03		0		20.7705648
Bt21		11		4		8		123.85		0		11.6412009
Bt22		11		2		3		16.28		0		9.3210367
Bt23		13		5		3		58.46		0		27.5662228
Bt24		6		6		4		42.34		0		5.5285225
Bt25		14		4		8		78.29		1		4.8618740
Bt26		10		5		6		35.64		0		3.8376073
Bt27		17		7		5		202.33		0		19.8662001
Bt28		15		4		8		225.08		0		16.1055084
Bt29		6		6		3		36.38		0		17.3758738
Bt30		17		2		4		57.53		0		62.6446118
Bt31		10		3		4		130.21		0		67.7055175
Bt32		12		4		7		89.39		0		12.3910482
Bt33		15		5		5		245.78		0		21.5272682
Bt34		15		7		7		223.76		0		74.4403272
Bt35		13		5		3		50.34		1		7.8609144
Bt36		12		5		6		85.13		0		8.4510509
Bt37		15		5		4		84.23		1		8.3350830
Bt38		14		7		8		179.51		0		4.7920741
Bt39		7		6		7		50.35		0		8.0234937
Bt40		16		3		7		139.23		0		57.7206287
Bt41		10		6		7		181.97		0		18.0843383
Bt42		14		4		6		77.15		0		12.5465018
Bt43		14		4		3		43.19		0		79.2266282
Bt44		13		6		6		187.82		1		2.7466753
Bt45		16		6		8		117.09		0		2.9411527
Bt46		11		2		6		13.65		1		1.0176587
Bt47		11		5		7		87.40		0		4.9502885
Bt48		7		5		5		57.06		0		15.8029136
Bt49		17		6		7		176.91		0		23.0235421
Bt50		15		6		5		50.93		0		15.2434867
Bt51		12		4		7		72.98		1		3.3395546
Bt52		6		4		4		10.97		0		32.8849902
Bt53		6		3		8		178.91		0		153.4821059
Bt54		8		7		8		149.94		0		40.3139995
Bt55		17		6		6		281.13		0		11.0248356
Bt56		6		2		5		13.59		0		74.4269355
Bt57		15		6		6		141.82		1		6.1636955
Bt58		7		2		7		23.87		0		9.3356215
Bt59		17		7		3		62.86		0		16.2482299
Bt60		13		3		8		60.72		0		20.3271560
Bt61		16		3		3		67.51		1		8.4430687
Bt62		11		5		5		105.58		0		12.4619741
Bt63		10		5		8		176.13		0		30.3008296
Bt64		7		6		4		60.89		0		15.9736974
Bt65		17		5		4		143.57		0		43.0706504
Bt66		17		3		4		69.56		0		17.1415989
Bt67		17		6		5		139.27		1		3.2482807
Bt68		12		5		7		64.57		0		9.1079245
Bt69		8		2		8		27.88		0		29.5288934
Bt70		16		7		3		105.78		1		2.9919057
Bt71		17		7		6		206.19		1		3.6960446
Bt72		9		4		7		84.15		0		13.6781147
Bt73		14		5		4		226.93		1		45.2635763
Bt74		12		5		3		246.70		1		14.9019100
Bt75		11		6		7		135.17		0		101.5746079
Bt76		10		6		8		50.01		1		1.4997747
Bt77		12		7		6		357		0		68.2338199
Bt78		14		2		6		75.95		0		45.4853768
Bt79		10		5		8		99.20		0		5.3872050
Bt80		8		4		4		38.60		0		38.8844652
Bt81		6		3		5		25.49		0		44.7434007
Bt82		7		6		6		88.70		0		20.8860875
Bt83		13		2		6		28.13		0		5.6820196
Bt84		10		6		3		103.85		0		19.4282140
Bt85		13		6		7		130.07		1		4.0727445
Bt86		8		3		3		7.27		0		4.2771954
Bt87		6		6		3		40.04		1		15.0817315
Bt88		12		2		6		109.11		0		96.9751321
Bt89		16		6		3		128.74		1		28.2548585
Bt90		9		3		7		63.72		0		31.5015896
Bt91		12		3		7		39.36		1		1.7326732
Bt92		10		4		5		23.56		0		17.5681303
Bt93		11		3		3		13.38		1		2.8871306
Bt94		8		4		4		23.99		0		8.2126471
Bt95		13		4		7		96.99		0		6.7215300
Bt96		10		7		7		220.88		0		19.4444205
Bt97		13		4		6		117.41		0		25.8336175
Bt98		14		4		5		209.06		1		19.3183282
Bt99		8		7		5		101.04		0		10.3110984
Bt100		6		6		3		10.83		0		26.7981128

DEMANDS PER CUSTOMER
i	Type Quantity
1	Bt23 1	Bt75 1	Bt91 1	Bt93 1	Bt98 1	
2	Bt7 1	Bt74 1	Bt86 1	Bt93 2	
3	Bt3 1	Bt4 1	Bt40 1	Bt55 1	Bt71 1	Bt72 1	Bt79 1	Bt88 1	Bt98 1	
4	Bt12 1	Bt52 2	Bt54 1	Bt69 1	Bt77 1	
5	Bt53 1	Bt60 1	Bt62 1	Bt89 1	
6	Bt26 1	Bt33 1	Bt41 1	Bt48 1	Bt55 1	Bt65 1	Bt72 1	
7	Bt1 1	Bt8 1	Bt10 1	Bt15 1	Bt61 1	Bt75 1	Bt78 1	
8	Bt11 1	Bt17 1	Bt29 1	Bt59 1	
9	Bt17 1	Bt21 1	Bt31 1	Bt55 1	Bt86 1	Bt92 1	
10	Bt12 1	Bt21 1	Bt42 1	Bt60 1	Bt69 1	Bt76 1	Bt80 1	
11	Bt41 1	Bt59 1	Bt64 1	Bt79 1	Bt87 1	
12	Bt10 1	Bt17 1	Bt23 1	Bt25 1	Bt70 1	Bt71 2	Bt73 1	Bt100 1	
13	Bt1 1	Bt26 1	Bt30 1	Bt40 1	Bt75 1	Bt96 1	
14	Bt1 1	Bt5 1	Bt15 1	Bt33 1	Bt61 1	Bt80 1	Bt84 1	Bt92 1	
15	Bt7 1	Bt8 1	Bt30 1	Bt94 1	
16	Bt6 1	Bt50 1	Bt51 1	Bt75 1	Bt93 1	
17	Bt28 1	Bt33 1	Bt50 1	Bt58 1	Bt85 1	
18	Bt14 1	Bt20 1	Bt29 1	Bt36 1	Bt72 1	Bt79 1	Bt86 1	Bt87 1	
19	Bt17 1	Bt51 1	Bt56 1	Bt67 1	Bt83 1	Bt94 1	
20	Bt28 1	Bt29 1	Bt38 1	Bt74 1	Bt98 1	
21	Bt24 1	Bt26 1	Bt46 1	Bt53 1	Bt58 1	Bt60 1	Bt76 1	Bt79 1	Bt90 1	
22	Bt24 1	Bt73 1	Bt78 1	Bt79 1	Bt81 1	
23	Bt21 1	Bt34 1	Bt40 1	Bt43 1	Bt77 1	Bt98 1	
24	Bt19 1	Bt30 1	Bt73 1	Bt91 1	
25	Bt15 2	Bt55 1	Bt94 1	
26	Bt1 1	Bt4 1	Bt12 1	Bt34 1	Bt56 1	Bt60 1	
27	Bt16 1	Bt24 1	Bt36 1	Bt41 1	Bt44 1	
28	Bt2 1	Bt8 1	Bt11 1	Bt16 1	Bt25 1	Bt39 1	Bt48 1	Bt57 1	
29	Bt8 1	Bt22 1	Bt32 1	Bt39 1	Bt84 1	Bt89 1	Bt97 1	
30	Bt42 1	Bt43 1	Bt47 1	Bt56 1	Bt63 1	Bt70 1	Bt77 1	Bt85 1	Bt89 1	
31	Bt1 1	Bt3 1	Bt11 1	Bt27 1	Bt46 1	Bt54 1	Bt56 1	Bt81 1	Bt100 1	
32	Bt4 1	Bt11 1	Bt22 2	Bt32 1	Bt71 1	Bt90 1	Bt98 1	
33	Bt14 1	Bt48 1	Bt50 1	Bt85 1	Bt99 1	
34	Bt4 1	Bt48 1	Bt56 1	Bt64 1	Bt83 1	Bt88 1	
35	Bt9 1	Bt26 1	Bt34 1	Bt38 1	Bt43 1	Bt58 1	Bt61 1	Bt79 1	Bt96 1	
36	Bt2 1	Bt13 1	Bt35 1	Bt41 1	Bt45 1	Bt49 1	Bt54 1	Bt89 1	
37	Bt12 1	Bt19 1	Bt62 1	Bt74 1	Bt90 1	Bt97 1	
38	Bt22 1	Bt34 1	Bt50 1	Bt54 1	Bt66 1	Bt88 1	Bt98 1	
39	Bt41 1	Bt47 1	Bt57 1	Bt59 1	Bt63 1	
40	Bt15 1	Bt32 1	Bt43 1	Bt75 1	Bt97 1	Bt98 1	
41	Bt8 1	Bt18 1	Bt23 1	Bt29 1	Bt72 1	Bt82 1	Bt83 1	
42	Bt11 1	Bt38 1	Bt47 2	Bt53 1	Bt71 1	Bt75 1	Bt91 1	Bt96 1	
43	Bt4 1	Bt12 1	Bt16 1	Bt17 1	Bt26 1	Bt37 1	Bt72 1	Bt87 1	Bt92 1	
44	Bt27 1	Bt40 1	Bt54 1	Bt58 1	Bt60 1	Bt66 1	Bt72 1	Bt96 1	Bt100 1	
45	Bt39 1	Bt42 2	Bt43 1	Bt52 1	Bt57 1	Bt87 1	Bt91 1	Bt95 1	
46	Bt24 1	Bt36 1	Bt47 1	Bt58 1	Bt59 1	Bt64 1	Bt75 1	
47	Bt8 1	Bt45 1	Bt52 1	Bt59 1	Bt61 1	Bt66 1	Bt85 1	Bt91 1	Bt93 1	
48	Bt12 1	Bt22 1	Bt36 1	Bt38 1	Bt58 1	Bt75 1	Bt94 1	Bt99 1	Bt100 1	
49	Bt43 1	Bt54 1	Bt59 1	Bt60 1	Bt70 1	Bt72 1	Bt74 1	
50	Bt28 1	Bt38 1	Bt40 1	Bt44 1	Bt74 1	Bt82 1	Bt85 1	
51	Bt27 1	Bt69 1	Bt81 2	Bt87 1	
52	Bt3 1	Bt28 1	Bt33 1	Bt48 1	Bt62 1	
53	Bt60 1	Bt91 1	Bt94 1	
54	Bt12 1	Bt15 1	Bt17 1	Bt22 1	Bt34 1	Bt59 1	Bt63 1	Bt65 1	Bt99 1	
55	Bt12 1	Bt15 1	Bt20 1	Bt25 1	Bt67 1	Bt86 1	Bt96 1	
56	Bt10 1	Bt30 1	Bt42 1	Bt44 1	Bt54 1	Bt62 1	Bt65 1	Bt79 1	Bt83 1	
57	Bt5 1	Bt26 1	Bt27 1	Bt33 1	Bt57 1	Bt66 1	Bt74 1	Bt82 1	
58	Bt2 1	Bt9 1	Bt33 1	Bt37 1	Bt55 1	Bt86 1	
59	Bt18 1	Bt32 1	Bt66 1	Bt70 1	Bt71 1	Bt99 1	
60	Bt11 1	Bt13 1	Bt21 1	Bt43 2	Bt79 1	Bt83 1	
