Name				088_n060_m200_bt100
Number_of_Customers		60
Number_of_Items			200
Number_of_ItemTypes		100
Number_of_Vehicles		24
TimeWindows			1

VEHICLE
Mass_Capacity			12595
CargoSpace_Length		60
CargoSpace_Width		25
CargoSpace_Height		30
Wheelbase			48
Max_Mass_FrontAxle		7100
Max_Mass_RearAxle		11500
Distance_FrontAxle_CargoSpace	4

CUSTOMERS
i		x		y		Demand		ReadyTime	DueDate		ServiceTime	DemandedMass	DemandedVolume
0		35		35		0		0		230		0		0		0
1		41		43		2		39		71		10		738.59		1050
2		65		48		4		143		173		10		939.59		1958
3		26		47		3		98		118		10		304.3		652
4		14		29		2		40		70		10		117.11		270
5		27		71		4		165		197		10		755.69		1088
6		1		14		3		47		73		10		857.54		1427
7		20		0		4		154		180		10		1438		1399
8		4		3		2		98		136		10		158.93		436
9		19		36		3		27		61		10		753.27		777
10		13		15		3		145		175		10		446.57		936
11		19		12		4		61		101		10		891.1		1254
12		30		25		2		147		169		10		183.6		391
13		63		68		2		67		95		10		240.68		396
14		3		29		4		134		160		10		1163.15		1200
15		39		13		3		79		103		10		471.01		492
16		65		52		3		84		116		10		434.44		638
17		58		31		3		144		170		10		532.6		1052
18		11		9		2		60		94		10		314.97		670
19		67		10		3		152		180		10		494.58		922
20		15		1		5		109		133		10		894.51		1436
21		28		7		2		109		135		10		353.94		585
22		8		56		2		94		116		10		299.42		594
23		52		57		2		42		76		10		191.33		231
24		3		50		4		84		120		10		899.27		1436
25		3		75		5		42		70		10		1019.05		939
26		37		1		4		63		89		10		811.14		1395
27		26		66		4		27		53		10		660.44		1118
28		28		41		5		67		105		10		973.93		1649
29		17		49		4		178		216		10		532.56		1029
30		11		52		4		121		153		10		1151.26		1576
31		18		42		2		57		87		10		838.5		729
32		69		62		4		72		98		10		629.46		1153
33		63		56		2		44		68		10		98.34		216
34		57		36		3		175		203		10		559.4		944
35		46		63		4		120		154		10		921.77		1388
36		66		40		4		38		68		10		592.36		930
37		40		9		4		135		167		10		762.25		1216
38		65		23		5		49		85		10		780.85		1301
39		49		56		4		94		132		10		639.45		1404
40		65		80		2		118		144		10		332.91		366
41		55		12		3		66		102		10		315.84		609
42		27		61		3		28		54		10		830.81		791
43		24		30		3		60		90		10		309.16		552
44		61		7		5		59		89		10		975.21		1594
45		26		27		4		184		218		10		543.7		1174
46		56		74		5		111		149		10		930.3		1378
47		31		56		3		96		124		10		795.65		961
48		60		47		2		152		182		10		804.78		1080
49		69		58		3		156		184		10		594.99		752
50		21		39		4		62		86		10		675.5		980
51		35		65		3		37		63		10		1023.28		1111
52		50		2		2		122		148		10		465.29		657
53		63		71		4		114		146		10		456.95		639
54		4		12		5		61		89		10		1088.11		1236
55		41		22		3		96		120		10		289.75		436
56		43		15		4		121		151		10		665.49		1397
57		42		72		5		135		167		10		1333.05		1803
58		3		32		2		25		63		10		228.8		474
59		55		59		3		173		205		10		854.4		1128
60		0		68		3		124		148		10		737.42		1532

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		10		2		3		40.20		0		46.4429320
Bt2		13		5		4		95.78		0		17.7455950
Bt3		9		7		7		430.37		0		53.2557999
Bt4		15		5		3		150.44		0		25.2623534
Bt5		9		3		7		100		0		15.0010816
Bt6		10		5		4		185.88		0		128.5798080
Bt7		15		5		8		381.10		0		46.3133592
Bt8		7		6		4		87.26		0		34.2796169
Bt9		14		2		5		92.92		0		23.4936204
Bt10		11		2		5		99.50		0		107.1046388
Bt11		15		5		6		250.07		0		45.1486258
Bt12		7		6		8		133.42		0		30.6582811
Bt13		14		4		6		154.85		0		23.7819773
Bt14		8		6		3		44.32		0		23.5594066
Bt15		15		3		4		65.54		1		20.9308477
Bt16		10		5		5		204.63		0		30.7201229
Bt17		9		4		5		79.20		0		21.7342400
Bt18		17		3		3		112.34		0		35.5625281
Bt19		9		4		6		137.68		0		99.6414419
Bt20		16		5		5		238.66		0		140.6131447
Bt21		12		4		7		225.65		0		18.2628886
Bt22		6		3		7		125.18		0		28.5438683
Bt23		15		3		3		103.87		0		12.3452148
Bt24		9		7		5		199.21		0		20.3901478
Bt25		7		4		8		221.91		0		25.5811354
Bt26		15		2		6		98.38		0		18.7740718
Bt27		10		4		7		170.48		0		14.1967669
Bt28		14		6		5		253.82		0		31.2457003
Bt29		8		6		7		601.90		0		183.8836010
Bt30		12		5		5		110.76		0		26.2396862
Bt31		14		7		7		226.96		0		8.0297945
Bt32		12		5		8		423.68		0		42.9214153
Bt33		9		6		6		221.59		0		54.6231708
Bt34		8		3		3		63.51		0		85.8506642
Bt35		11		4		4		85.49		1		12.3218206
Bt36		7		4		5		123.19		0		33.0683416
Bt37		13		2		3		32.36		0		21.2243645
Bt38		16		6		4		269.25		1		10.0472856
Bt39		16		2		5		106.72		1		15.5463404
Bt40		15		4		4		203.24		0		76.7140636
Bt41		16		7		7		243.30		0		9.5067474
Bt42		6		6		5		112.09		0		11.0033659
Bt43		8		7		5		204.61		0		67.2124745
Bt44		14		6		5		285.80		0		16.8625962
Bt45		13		5		7		327.11		1		26.7636677
Bt46		15		7		5		643.76		0		85.9457683
Bt47		14		3		5		197.72		0		21.9592555
Bt48		11		7		7		198.96		0		9.8094987
Bt49		13		4		6		177.38		1		6.4930463
Bt50		13		6		6		221.99		0		29.2433745
Bt51		8		7		7		361.68		0		80.9275412
Bt52		16		5		7		183.29		0		30.0321602
Bt53		9		5		8		219.56		0		24.1478834
Bt54		14		3		5		120.99		1		7.4472572
Bt55		6		3		4		53.35		0		12.9964222
Bt56		16		6		4		318.87		0		31.2331679
Bt57		14		4		8		216.20		0		51.0823490
Bt58		17		2		8		184.21		0		180.0325009
Bt59		8		4		6		82.70		0		40.5974625
Bt60		10		4		8		125.04		1		11.4970366
Bt61		12		6		5		216.26		0		122.5620461
Bt62		15		6		4		308.57		0		96.2613383
Bt63		10		6		3		227.03		0		32.2257143
Bt64		9		3		8		180.57		0		34.8710950
Bt65		6		6		5		103		0		29.0520969
Bt66		6		6		4		49.35		0		10.3100269
