Name				448_n060_m400_bt100
Number_of_Customers		60
Number_of_Items			400
Number_of_ItemTypes		100
Number_of_Vehicles		15
TimeWindows			1

VEHICLE
Mass_Capacity			12595
CargoSpace_Length		60
CargoSpace_Width		25
CargoSpace_Height		30
Wheelbase			48
Max_Mass_FrontAxle		7100
Max_Mass_RearAxle		11500
Distance_FrontAxle_CargoSpace	4

CUSTOMERS
i		x		y		Demand		ReadyTime	DueDate		ServiceTime	DemandedMass	DemandedVolume
0		35		35		0		0		1000		0		0		0
1		21		55		8		391		661		10		446.19		2118
2		11		22		7		0		962		10		375.58		1856
3		66		21		7		633		893		10		770.48		1965
4		45		27		7		843		1000		10		355.6		2050
5		43		74		6		0		950		10		358.46		1876
6		64		10		7		428		640		10		414.3		2131
7		59		57		8		0		957		10		704.22		2699
8		28		35		5		113		375		10		203.85		1068
9		37		10		7		463		711		10		732.1		2988
10		65		51		9		0		956		10		761.32		2843
11		50		21		5		0		969		10		129.5		708
12		2		66		8		470		686		10		475.72		1734
13		49		25		9		542		738		10		830.98		3108
14		66		30		6		0		958		10		355.57		1272
15		32		76		7		0		948		10		569.62		2587
16		22		50		9		404		632		10		582.78		2236
17		30		1		6		0		228		10		407.51		2048
18		24		6		9		563		799		10		708.13		3119
19		15		72		5		122		398		10		546.44		1503
20		47		6		7		0		958		10		477.78		2014
21		2		55		4		0		951		10		336.31		1497
22		31		59		9		0		965		10		663.46		2852
23		61		6		7		325		611		10		614.25		2182
24		32		4		8		0		236		10		456.92		2307
25		6		68		8		0		946		10		583.96		2104
26		43		4		7		393		671		10		638.48		2047
27		23		28		8		222		474		10		487.47		2061
28		70		63		5		663		853		10		306.11		1389
29		19		17		8		0		965		10		818.37		2978
30		69		41		6		0		955		10		368.52		1817
31		1		37		9		0		955		10		602.83		2738
32		7		72		6		38		320		10		328.74		1447
33		50		60		8		367		579		10		790.97		2210
34		54		70		6		0		950		10		346.56		1461
35		24		11		5		0		963		10		359.16		1404
36		16		1		8		25		279		10		596.17		2267
37		51		78		9		0		944		10		932.9		3386
38		48		34		5		271		539		10		402.85		1682
39		2		14		3		104		312		10		161.77		809
40		11		34		5		0		965		10		424.84		1288
41		32		49		9		627		843		10		797.53		2581
42		18		12		6		0		961		10		322.44		1851
43		20		41		9		0		973		10		580.83		1975
44		37		52		5		0		972		10		497.46		1731
45		29		6		9		0		960		10		547.74		2653
46		47		75		4		0		948		10		184.12		1060
47		30		68		5		283		533		10		407.04		1455
48		60		14		7		0		957		10		433.98		1617
49		55		20		9		674		934		10		936.04		3374
50		15		76		8		83		335		10		854.22		2688
51		38		73		7		0		951		10		490.82		1526
52		67		6		5		281		533		10		498.56		1396
53		17		67		3		0		953		10		260.97		1176
54		54		61		9		734		948		10		606.97		2688
55		53		1		3		0		951		10		174.75		762
56		58		67		5		0		950		10		215.72		996
57		53		11		9		162		402		10		517.85		2154
58		52		49		4		0		967		10		403.73		1100
59		54		24		5		0		968		10		256.81		1833
60		68		0		3		700		956		10		168.57		659

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		14		6		8		212.36		1		1.9473783
Bt2		9		4		3		26.62		1		6.3082555
Bt3		11		2		8		162.48		0		247.5472105
Bt4		10		7		7		118.39		0		24.7505690
Bt5		17		6		8		132.18		1		1.2759241
Bt6		6		3		4		17.29		0		37.2579120
Bt7		10		4		3		15.76		0		5.1847614
Bt8		14		3		8		205.95		0		8.9368597
Bt9		15		6		4		142.75		0		18.6228957
Bt10		14		6		6		162.80		0		10.6416484
Bt11		12		6		3		25.22		0		7.0163925
Bt12		14		6		4		48.41		0		15.0648047
Bt13		11		7		7		80.42		0		14.1686937
Bt14		17		6		5		77.92		1		1.3761759
Bt15		7		3		4		12.61		0		8.9238544
Bt16		15		4		8		128.06		0		20.2023918
Bt17		14		6		3		48.82		0		7.8558439
Bt18		13		7		6		157.38		0		6.8005106
Bt19		14		3		4		43.67		1		2.5467659
Bt20		9		5		3		38.51		0		73.8901001
Bt21		6		4		4		12.35		0		5.0166796
Bt22		16		6		3		69.85		1		14.9557515
Bt23		17		6		6		62.02		0		2.2275758
Bt24		11		6		7		136.92		0		12.6046550
Bt25		17		3		4		36.24		0		11.3089337
Bt26		10		5		6		86.16		0		27.8537799
Bt27		7		4		7		42.15		0		8.6130939
Bt28		11		5		6		66.82		0		9.4377927
Bt29		14		2		5		17.76		1		2.3285548
Bt30		12		2		7		54.43		0		26.3571196
Bt31		13		3		7		69.35		0		8.8927063
Bt32		17		4		4		104.84		0		18.1812051
Bt33		12		5		7		82.21		1		12.5156904
Bt34		14		5		3		48.36		0		8.7273331
Bt35		14		6		3		52.41		0		42.4952007
Bt36		10		5		8		131.01		0		53.2450892
Bt37		15		4		3		19.59		0		26.7319600
Bt38		8		6		8		76.48		0		5.0993937
Bt39		8		6		7		62.68		0		2.9842028
Bt40		6		2		7		10.45		0		9.1227496
Bt41		15		7		3		93.54		0		25.3935462
Bt42		11		2		5		30.72		0		6.8829642
Bt43		17		4		5		170.60		1		16.8512416
Bt44		11		6		8		113.19		0		4.5221869
Bt45		13		4		8		65.13		1		4.2246559
Bt46		16		6		3		55.79		0		17.1390269
Bt47		8		2		3		13.76		1		2.3414220
Bt48		11		4		8		95.62		0		17.6781998
Bt49		16		4		8		167.11		0		11.6267110
Bt50		17		6		4		125.40		1		6.3160081
Bt51		7		2		3		11.59		0		29.3845109
Bt52		12		6		6		129.39		0		16.8645578
Bt53		7		6		3		27.06		0		8.4855162
Bt54		9		5		3		35.36		0		7.7301998
Bt55		9		6		4		44.98		0		4.8492289
Bt56		15		3		3		43.02		0		27.6240343
Bt57		13		5		5		55.97		0		30.7842611
Bt58		7		7		6		44.33		0		12.1332961
Bt59		13		6		4		76.47		1		2.6111229
Bt60		9		5		6		70.74		0		9.7829994
Bt61		16		4		5		162.54		0		28.1285424
Bt62		7		4		5		39.47		0		52.8753371
Bt63		13		7		5		60.15		0		8.9625767
Bt64		10		4		5		40.69		0		8.3463857
Bt65		12		5		8		132.92		1		2.1007760
Bt66		15		7		3		60.63		0		12.3013948
Bt67		15		3		8		108.51		0		13.5606782
