Name				388_n060_m400_bt100
Number_of_Customers		60
Number_of_Items			400
Number_of_ItemTypes		100
Number_of_Vehicles		20
TimeWindows			1

VEHICLE
Mass_Capacity			12595
CargoSpace_Length		60
CargoSpace_Width		25
CargoSpace_Height		30
Wheelbase			48
Max_Mass_FrontAxle		7100
Max_Mass_RearAxle		11500
Distance_FrontAxle_CargoSpace	4

CUSTOMERS
i		x		y		Demand		ReadyTime	DueDate		ServiceTime	DemandedMass	DemandedVolume
0		35		35		0		0		230		0		0		0
1		3		65		3		0		176		10		233.3		492
2		13		61		7		136		164		10		777.26		2230
3		15		40		7		0		199		10		414.35		1400
4		14		72		9		41		75		10		834.56		2545
5		20		43		9		0		203		10		1066.91		2134
6		44		40		6		128		166		10		484.03		1752
7		7		7		5		53		79		10		865.81		1264
8		28		57		8		46		78		10		1000.27		2361
9		17		67		8		151		181		10		358.54		1334
10		18		31		6		144		178		10		519.88		1008
11		22		47		6		132		158		10		588.78		1268
12		56		30		7		105		133		10		875.52		1481
13		46		75		7		78		96		10		705.48		1447
14		30		22		5		61		87		10		561.03		1137
15		62		75		7		153		179		10		334.12		1346
16		17		6		7		83		113		10		1090.93		2446
17		51		25		8		0		201		10		862.36		2338
18		1		54		8		114		144		10		734.56		1766
19		9		44		6		131		161		10		468.33		887
20		24		70		6		60		86		10		947.15		1534
21		43		37		7		51		81		10		707.9		2675
22		8		72		9		67		93		10		889.48		2477
23		34		3		7		0		187		10		910.37		1699
24		64		8		4		69		103		10		350.08		1372
25		18		47		8		36		66		10		1322.64		2638
26		40		26		7		141		169		10		755.08		1168
27		37		50		9		0		204		10		1043.47		2556
28		55		36		6		71		105		10		886.31		1985
29		8		12		9		0		184		10		950.77		1966
30		7		61		9		150		180		10		786.44		2132
31		11		65		4		0		181		10		273.6		1076
32		13		24		6		92		128		10		716.26		1718
33		27		9		8		105		131		10		1059.64		2208
34		63		3		6		136		168		10		489.01		987
35		54		15		7		0		192		10		868.4		2510
36		55		11		9		156		180		10		459.99		1446
37		53		58		4		50		84		10		245.82		796
38		7		3		5		94		128		10		749.61		1590
39		35		71		6		162		192		10		580.66		1769
40		69		19		4		153		179		10		346.34		880
41		56		33		4		166		208		10		499.12		1178
42		64		63		9		67		99		10		1591.72		2503
43		8		77		6		104		138		10		363.72		1029
44		59		59		8		0		186		10		721.43		2351
45		44		9		7		88		112		10		467.61		2052
46		39		29		7		0		212		10		696.75		2145
47		46		30		5		64		92		10		420.2		852
48		19		62		7		37		59		10		1401.13		2546
49		55		67		9		48		78		10		762.44		1777
50		1		15		7		0		180		10		508.59		1665
51		7		54		7		82		112		10		921.55		2347
52		10		2		5		158		192		10		950.49		1543
53		66		37		7		155		185		10		370.16		1058
54		22		50		9		122		148		10		975.05		2227
55		69		41		8		0		185		10		560.83		1709
56		30		41		5		163		185		10		489.54		876
57		10		52		4		0		189		10		547.87		994
58		24		56		7		145		169		10		556.63		1649
59		38		38		7		0		215		10		752.19		2382
60		23		74		3		167		187		10		248.03		1182

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		9		6		5		100.29		0		12.7848713
Bt2		16		3		7		65.40		0		54.7340394
Bt3		8		6		3		26.88		1		4.3302304
Bt4		17		3		4		78.93		0		22.1513195
Bt5		8		2		8		43.28		1		5.2935543
Bt6		12		6		5		217.63		0		10.3135781
Bt7		17		3		4		44.11		0		14.5424182
Bt8		17		5		3		69.03		0		7.3062486
Bt9		6		5		7		77.45		0		8.6345393
Bt10		14		7		4		134.02		0		23.2119406
Bt11		13		6		3		202.58		0		50.2503903
Bt12		17		5		4		160.78		0		28.3796901
Bt13		15		5		7		338.42		1		4.5605316
Bt14		12		3		3		15.46		1		2.5824617
Bt15		12		6		3		84.23		0		51.3489155
Bt16		14		5		4		198.46		0		21.1937000
Bt17		14		3		8		139.24		1		5.3036881
Bt18		16		4		8		164.19		0		26.3988210
Bt19		11		4		5		138.90		0		14.6990127
Bt20		11		5		8		73.04		0		9.8669259
Bt21		9		3		3		10.36		0		3.2994147
Bt22		13		4		5		169.53		0		13.1821604
Bt23		10		3		6		30.16		0		6.3845500
Bt24		6		6		3		75.33		0		11.3484961
Bt25		7		3		6		52.01		1		13.8433785
Bt26		9		5		8		96.40		0		8.3338579
Bt27		6		2		7		23.38		0		13.8740014
Bt28		9		3		8		51.54		0		14.0761586
Bt29		14		5		4		117.39		0		14.1452221
Bt30		7		6		5		115.19		1		3.9936982
Bt31		12		3		8		77.60		0		11.1117576
Bt32		8		6		8		104.29		0		23.0106228
Bt33		16		6		3		152.12		0		30.6965373
Bt34		7		3		3		30.18		0		20.9947498
Bt35		15		5		8		234.98		1		5.9928165
Bt36		14		5		8		105.98		0		5.7583818
Bt37		11		4		3		80.44		0		61.6615132
Bt38		15		6		5		83.04		0		4.4654783
Bt39		13		6		4		77.59		1		5.2909945
Bt40		17		3		8		57.60		0		8.6644136
Bt41		17		2		7		80.86		1		5.0470305
Bt42		10		6		3		59.32		1		2.2445175
Bt43		8		6		6		43.48		0		8.1354503
Bt44		12		5		4		159.90		0		12.1093542
Bt45		9		5		6		202.30		1		4.7938707
Bt46		12		3		6		125.45		0		20.1145946
Bt47		7		6		5		68.36		0		21.7504801
Bt48		7		5		3		16.74		0		33.8848199
Bt49		15		6		5		315.83		0		54.4040235
Bt50		14		6		4		239.42		0		23.7475590
Bt51		11		3		4		71.74		0		43.1617486
Bt52		10		5		7		118.72		0		31.0829716
Bt53		6		3		5		56.74		0		30.8959225
Bt54		16		4		3		138.92		0		27.7559056
Bt55		14		6		3		167.82		0		22.6759796
Bt56		10		2		5		60.31		0		90.4874319
Bt57		14		5		7		164.67		0		64.8105928
Bt58		13		6		7		107.99		1		4.4972448
Bt59		7		4		3		52.02		1		7.9273018
Bt60		6		3		7		42.66		0		18.7055186
Bt61		12		6		4		148.54		0		15.1544632
Bt62		12		4		7		399.09		0		147.8453231
Bt63		15		6		4		166.72		0		12.9204663
Bt64		15		5		7		409.99		0		49.9589789
Bt65		10		6		5		424.11		0		37.9190149
Bt66		14		5		3		148.26		0		71.1449027
Bt67		14		5		5		36.41		0		5.1533687
