Name				314_n020_m400_bt100
Number_of_Customers		20
Number_of_Items			400
Number_of_ItemTypes		100
Number_of_Vehicles		13
TimeWindows			1

VEHICLE
Mass_Capacity			12595
CargoSpace_Length		60
CargoSpace_Width		25
CargoSpace_Height		30
Wheelbase			48
Max_Mass_FrontAxle		7100
Max_Mass_RearAxle		11500
Distance_FrontAxle_CargoSpace	4

CUSTOMERS
i		x		y		Demand		ReadyTime	DueDate		ServiceTime	DemandedMass	DemandedVolume
0		35		35		0		0		230		0		0		0
1		50		23		25		22		48		10		826.96		6503
2		61		1		18		28		56		10		527.5		4667
3		53		65		16		126		160		10		424.34		3581
4		51		38		26		115		145		10		766.64		6896
5		28		42		21		185		223		10		584.12		4831
6		26		69		17		63		91		10		581.79		4477
7		46		71		19		50		76		10		676.99		5564
8		50		18		25		94		126		10		724.1		6523
9		6		2		20		91		127		10		666.29		5759
10		26		20		18		32		64		10		515.95		4352
11		19		55		22		116		136		10		675.79		4806
12		17		2		25		115		141		10		808.59		7045
13		41		55		15		121		153		10		538.05		4122
14		58		46		18		159		179		10		536.37		4955
15		27		48		22		35		61		10		739.92		6503
16		40		77		16		110		152		10		566.55		5201
17		52		12		21		32		54		10		792.07		6182
18		31		22		19		116		146		10		731.22		6347
19		7		21		18		22		52		10		576.53		4727
20		22		39		19		1		31		10		566.21		4642

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		6		5		5		15.28		0		2.0676881
Bt2		10		7		4		22.05		0		11.6704386
Bt3		13		2		5		14.62		0		4.5401078
Bt4		13		4		3		22.95		1		1.4339315
Bt5		9		5		6		30.39		0		2.3079532
Bt6		9		5		6		26.11		1		0.8976080
Bt7		6		5		5		14.99		0		16.3041283
Bt8		9		6		3		25.52		0		6.9285457
Bt9		17		4		7		74.12		0		11.8052569
Bt10		14		6		8		88.13		0		9.8520241
Bt11		17		7		5		68.55		1		1.7979092
Bt12		6		4		6		15.08		1		1.4856115
Bt13		15		6		5		55.38		0		14.6599222
Bt14		6		3		3		5.93		0		10.4242301
Bt15		13		7		3		20.49		0		5.5875308
Bt16		9		4		3		15.36		1		1.1720414
Bt17		15		5		3		21.14		0		6.5295779
Bt18		10		4		6		23.74		0		3.8091251
Bt19		14		3		7		28.33		0		2.8135747
Bt20		16		2		6		26.19		0		15.5578387
Bt21		10		5		5		21.35		0		8.9370605
Bt22		10		7		3		33.43		0		4.2019341
Bt23		7		6		7		45.81		0		10.3134144
Bt24		10		2		3		7.14		1		1.0230850
Bt25		17		6		7		85.23		0		4.6443149
Bt26		8		6		7		54.21		0		11.0290850
Bt27		17		3		8		39.18		0		1.6910140
Bt28		8		7		6		32.55		0		12.7279506
Bt29		16		3		3		20.67		1		1.2867043
Bt30		8		6		4		24.48		0		2.9985333
Bt31		9		3		3		11.46		0		12.2703967
Bt32		17		3		7		36.23		0		2.5879053
Bt33		10		5		6		42.28		0		26.0307437
Bt34		9		3		4		9.06		0		5.5654608
Bt35		10		5		6		47.85		0		8.9357079
Bt36		16		4		7		56.86		0		12.2676340
Bt37		9		5		8		40.40		0		5.8376116
Bt38		7		4		7		15.66		0		2.1451589
Bt39		14		6		8		97.41		0		9.4967610
Bt40		7		3		7		24.72		0		8.6914034
Bt41		9		6		7		63.57		0		4.3417087
Bt42		16		5		8		57		0		4.0629767
Bt43		8		5		7		47.97		0		8.1691200
Bt44		6		3		5		9.96		0		3.8700714
Bt45		16		6		3		28.52		0		1.8688709
Bt46		6		6		4		12.23		0		7.2334347
Bt47		13		5		3		30.21		0		15.8536903
Bt48		16		4		8		52.50		0		2.6884878
Bt49		9		7		8		49.17		0		3.6648648
Bt50		8		6		3		16.78		0		27.6236731
Bt51		9		3		8		18.12		0		11.7649968
Bt52		16		3		7		36.01		0		5.9736947
Bt53		16		3		5		40.13		1		1.6481411
Bt54		13		6		6		70.74		0		5.2687665
Bt55		15		4		5		40.89		0		6.1277135
Bt56		10		6		7		63.74		1		1.4840030
Bt57		15		3		4		28.81		0		4.6115587
Bt58		13		3		8		29.61		0		16.4917598
Bt59		12		6		5		36.90		0		7.2195302
Bt60		9		6		7		37.40		0		3.3526667
Bt61		8		3		4		12.87		0		5.3564142
Bt62		15		4		7		51.37		0		5.9126061
Bt63		9		4		3		15.54		1		4.8819110
Bt64		7		4		8		17.40		0		3.1840816
Bt65		9		2		8		12		0		2.8114413
Bt66		8		6		3		10.83		1		0.9730467
Bt67		17		3		3		15.56		0		8.9786586
Bt68		17		5		3		29.60		0		4.4891815
Bt69		13		3		5		29.93		0		6.4095440
Bt70		14		5		5		35.96		0		12.9806521
Bt71		10		4		7		42.47		0		7.1826702
Bt72		15		5		3		25.06		0		3.7306617
Bt73		14		4		4		38.27		1		1.8470777
Bt74		10		6		3		20.29		0		7.2708568
Bt75		13		2		5		11.64		0		3.7017097
Bt76		11		4		4		29.79		0		4.2252701
Bt77		13		5		7		41.09		0		9.2565498
Bt78		16		3		6		27.81		1		2.0865869
Bt79		13		6		4		35.42		0		5.0960812
Bt80		10		6		8		43.47		0		1.9649344
Bt81		11		4		6		20.47		0		6.8252014
Bt82		13		4		5		32.69		0		12.2048263
Bt83		13		2		3		13.40		0		7.6082531
Bt84		11		6		4		34.49		0		8.5924871
Bt85		12		4		5		31.57		0		6.0181101
Bt86		17		4		8		89.95		1		1.6830563
Bt87		9		4		8		26.98		0		14.2828479
Bt88		10		2		4		7.83		0		11.5274807
Bt89		14		6		3		38.20		1		2.2118606
Bt90		12		5		5		48.57		0		32.1509401
Bt91		12		5		6		31.63		1		1.1247319
Bt92		10		6		5		42.95		0		18.3773992
Bt93		11		7		6		64.10		1		8.1921386
Bt94		7		6		3		16.57		1		1.2271280
Bt95		10		5		4		29.56		1		1.7456843
Bt96		13		4		4		26.72		0		5.8225442
Bt97		13		3		6		35.77		0		6.0584367
Bt98		17		3		6		38.74		0		11.8306932
Bt99		14		5		4		47.75		1		2.8655155
Bt100		10		6		4		33.90		0		6.0722515

DEMANDS PER CUSTOMER
i	Type Quantity
1	Bt3 2	Bt12 1	Bt20 1	Bt21 1	Bt22 1	Bt27 1	Bt30 1	Bt32 1	Bt35 1	Bt39 1	Bt40 2	Bt41 1	Bt48 1	Bt49 1	Bt59 1	Bt61 1	Bt65 1	Bt75 1	Bt76 1	Bt84 1	Bt88 1	Bt90 1	Bt99 1	
2	Bt16 1	Bt35 1	Bt38 1	Bt45 1	Bt48 1	Bt50 1	Bt51 1	Bt56 1	Bt57 1	Bt60 2	Bt64 1	Bt68 1	Bt74 1	Bt75 1	Bt80 1	Bt83 1	Bt95 1	
3	Bt1 1	Bt15 1	Bt17 1	Bt22 1	Bt29 1	Bt31 1	Bt35 1	Bt40 1	Bt46 1	Bt47 1	Bt58 2	Bt65 1	Bt73 1	Bt80 1	Bt100 1	
4	Bt17 1	Bt18 1	Bt19 1	Bt29 1	Bt30 1	Bt32 1	Bt42 2	Bt44 1	Bt46 1	Bt52 1	Bt56 1	Bt58 2	Bt64 1	Bt66 2	Bt74 1	Bt76 1	Bt79 1	Bt84 1	Bt85 2	Bt90 1	Bt94 1	Bt95 1	
5	Bt6 1	Bt8 1	Bt12 1	Bt15 1	Bt16 1	Bt22 1	Bt24 1	Bt31 2	Bt33 1	Bt34 1	Bt41 1	Bt58 1	Bt60 1	Bt62 2	Bt74 1	Bt89 1	Bt91 1	Bt94 1	Bt96 1	
6	Bt3 1	Bt13 1	Bt20 1	Bt24 1	Bt26 1	Bt32 1	Bt34 1	Bt37 1	Bt38 1	Bt52 1	Bt57 1	Bt72 2	Bt84 1	Bt86 1	Bt97 1	Bt99 1	
7	Bt9 1	Bt22 1	Bt23 2	Bt25 1	Bt26 1	Bt28 2	Bt35 1	Bt46 2	Bt49 1	Bt50 1	Bt51 1	Bt52 1	Bt59 1	Bt61 1	Bt66 1	Bt74 1	
8	Bt6 1	Bt7 1	Bt8 1	Bt13 1	Bt15 2	Bt21 1	Bt24 1	Bt34 1	Bt40 1	Bt42 1	Bt47 1	Bt48 1	Bt53 1	Bt60 1	Bt62 1	Bt66 1	Bt67 2	Bt72 1	Bt73 1	Bt75 1	Bt91 1	Bt92 1	Bt98 1	
9	Bt1 1	Bt9 1	Bt19 1	Bt20 1	Bt21 1	Bt22 1	Bt28 1	Bt40 1	Bt42 1	Bt43 1	Bt44 1	Bt54 1	Bt74 1	Bt75 1	Bt80 2	Bt81 1	Bt88 1	Bt98 2	
10	Bt1 1	Bt18 1	Bt27 1	Bt31 1	Bt33 1	Bt36 1	Bt43 1	Bt44 1	Bt52 2	Bt61 1	Bt66 1	Bt70 1	Bt72 1	Bt74 1	Bt85 1	Bt96 1	Bt100 1	
11	Bt7 1	Bt8 1	Bt9 1	Bt14 2	Bt24 2	Bt31 1	Bt33 1	Bt40 1	Bt43 1	Bt46 1	Bt50 1	Bt53 2	Bt60 1	Bt73 1	Bt75 2	Bt81 1	Bt86 2	
12	Bt1 1	Bt6 1	Bt9 1	Bt12 1	Bt17 1	Bt19 2	Bt20 1	Bt21 1	Bt33 1	Bt42 1	Bt44 1	Bt49 1	Bt56 1	Bt58 1	Bt66 1	Bt79 2	Bt81 1	Bt84 3	Bt92 1	Bt94 1	Bt97 1	
13	Bt4 1	Bt11 1	Bt28 1	Bt51 1	Bt53 1	Bt56 1	Bt61 1	Bt70 1	Bt72 1	Bt73 1	Bt82 1	Bt84 1	Bt89 1	Bt96 1	Bt99 1	
14	Bt6 1	Bt18 1	Bt21 2	Bt32 1	Bt45 1	Bt51 1	Bt54 1	Bt55 1	Bt58 1	Bt61 1	Bt68 1	Bt69 1	Bt70 1	Bt75 1	Bt80 1	Bt81 1	Bt97 1	
15	Bt2 1	Bt6 1	Bt11 1	Bt13 1	Bt20 2	Bt27 1	Bt33 1	Bt36 1	Bt49 1	Bt64 1	Bt70 1	Bt72 2	Bt76 1	Bt81 1	Bt82 1	Bt88 1	Bt91 1	Bt92 1	Bt95 2	
16	Bt11 1	Bt13 2	Bt15 2	Bt22 1	Bt27 2	Bt37 1	Bt48 1	Bt51 1	Bt80 1	Bt88 2	Bt94 1	Bt99 1	
17	Bt2 1	Bt4 1	Bt6 1	Bt9 1	Bt10 1	Bt22 1	Bt28 1	Bt31 1	Bt36 1	Bt38 2	Bt39 1	Bt40 1	Bt43 2	Bt78 1	Bt80 1	Bt83 2	Bt89 1	Bt98 1	
18	Bt4 1	Bt5 2	Bt19 2	Bt27 1	Bt36 1	Bt40 1	Bt42 1	Bt43 1	Bt44 1	Bt45 1	Bt48 1	Bt54 1	Bt80 2	Bt93 1	Bt94 1	Bt97 1	
19	Bt1 1	Bt2 2	Bt15 1	Bt18 1	Bt19 1	Bt23 1	Bt31 2	Bt40 1	Bt41 2	Bt69 1	Bt80 1	Bt87 1	Bt92 1	Bt93 1	Bt94 1	
20	Bt1 1	Bt2 1	Bt9 1	Bt20 1	Bt26 1	Bt30 1	Bt31 1	Bt40 1	Bt49 1	Bt61 1	Bt62 1	Bt64 2	Bt70 1	Bt74 2	Bt75 1	Bt95 1	Bt99 1	
