Name				164_n060_m200_bt100
Number_of_Customers		60
Number_of_Items			200
Number_of_ItemTypes		100
Number_of_Vehicles		28
TimeWindows			1

VEHICLE
Mass_Capacity			12595
CargoSpace_Length		60
CargoSpace_Width		25
CargoSpace_Height		30
Wheelbase			48
Max_Mass_FrontAxle		7100
Max_Mass_RearAxle		11500
Distance_FrontAxle_CargoSpace	4

CUSTOMERS
i		x		y		Demand		ReadyTime	DueDate		ServiceTime	DemandedMass	DemandedVolume
0		35		35		0		0		1000		0		0		0
1		8		36		3		142		372		10		1522.24		8767
2		35		9		2		266		500		10		781.14		4464
3		29		14		3		645		879		10		906.05		4920
4		55		44		3		87		307		10		3504.44		5992
5		44		59		4		791		1000		10		2394.7		12996
6		23		34		3		754		930		10		987.22		5022
7		40		8		2		96		348		10		309.75		2464
8		37		58		3		170		440		10		1307.96		5994
9		65		70		3		365		549		10		1026.11		4140
10		13		23		3		353		621		10		871.47		4154
11		56		7		4		497		765		10		1528.15		7479
12		1		5		2		824		1000		10		484.38		3356
13		58		28		3		537		755		10		2683.85		8668
14		58		54		2		0		178		10		642.56		3888
15		26		37		5		48		332		10		1634.23		8427
16		37		51		2		90		332		10		1037.15		4080
17		61		10		4		267		485		10		2632.17		8691
18		70		68		4		0		188		10		1649.47		8128
19		59		50		2		31		297		10		480.39		2548
20		4		32		2		236		436		10		1291.35		4100
21		25		56		3		110		364		10		1019.77		4558
22		20		15		4		67		271		10		1437.21		6558
23		2		67		2		0		192		10		837.99		5370
24		31		73		4		0		229		10		2000.38		11206
25		44		76		4		0		205		10		1491.78		8977
26		8		1		2		493		663		10		1060.56		5661
27		0		36		3		462		688		10		774.33		4188
28		11		18		3		395		639		10		2637.56		7775
29		56		11		4		695		889		10		2139.39		9126
30		69		76		4		428		686		10		1514.69		7311
31		5		80		3		594		774		10		1224.29		7008
32		29		47		4		608		894		10		1343.96		7260
33		64		14		2		623		855		10		673.75		4634
34		15		12		2		620		836		10		1028.39		4667
35		58		37		2		27		307		10		1592.92		3162
36		47		32		2		860		1000		10		1055.14		4490
37		67		62		5		634		930		10		1243.29		6206
38		63		64		5		142		370		10		2228.2		7952
39		3		15		3		295		615		10		1555.93		6226
40		2		26		5		710		988		10		1788.42		11550
41		19		18		4		469		745		10		2183.26		9436
42		16		80		3		181		465		10		1234.26		6274
43		6		70		2		58		282		10		753.94		3778
44		57		66		5		469		705		10		2132.45		11915
45		11		11		4		29		287		10		2202.53		8962
46		38		30		3		193		383		10		1308.87		7831
47		49		16		2		819		1000		10		509.51		2760
48		53		60		4		274		470		10		1376.32		7384
49		31		67		5		693		925		10		1915.79		11800
50		31		19		4		728		940		10		1672.31		10886
51		41		14		4		0		182		10		866.41		5112
52		31		52		5		771		1000		10		3233.11		10512
53		19		12		5		525		761		10		3682.18		12582
54		33		26		4		546		794		10		2512.14		10337
55		49		79		4		414		656		10		1386.14		7780
56		52		69		4		270		496		10		3247.2		10549
57		15		43		3		11		279		10		1933.31		3865
58		14		71		3		488		728		10		1910.5		13364
59		57		57		3		704		940		10		2279.48		9820
60		3		52		4		361		619		10		1599.59		8850

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		17		10		14		455.15		0		12.3122320
Bt2		27		13		10		645.67		0		13.7813130
Bt3		13		8		9		111.19		1		3.1521131
Bt4		33		7		9		265.44		0		31.7085727
Bt5		31		6		12		512.31		0		12.0184533
Bt6		33		13		9		829.77		0		11.8260594
Bt7		14		14		14		376.47		1		4.8861803
Bt8		15		9		8		199.58		0		6.9505514
Bt9		25		14		14		1246.71		0		52.6398563
Bt10		24		5		8		216.41		1		4.7958335
Bt11		26		8		7		400.98		0		92.8972974
Bt12		34		7		14		398.86		0		9.7695188
Bt13		12		11		14		187.65		0		5.0503231
Bt14		23		11		13		580.68		0		10.5769189
Bt15		19		13		13		627.41		0		25.7827623
Bt16		12		12		6		143.91		1		2.2008110
Bt17		16		5		7		118.25		1		4.7566633
Bt18		19		8		9		1121.73		0		42.7759991
Bt19		29		8		9		391.42		0		15.7707604
Bt20		13		6		8		180.37		0		21.0661922
Bt21		30		9		14		1807.91		0		50.5746227
Bt22		16		14		9		381.16		0		15.5711143
Bt23		29		6		11		544.88		0		17.0575679
Bt24		31		13		14		659.44		0		3.2869462
Bt25		14		9		10		161.97		1		5.7211716
Bt26		15		10		12		251.14		0		21.5183312
Bt27		30		8		11		1606.66		0		21.0748188
Bt28		32		8		10		629.13		0		56.6557698
Bt29		21		8		7		264.61		0		11.3425154
Bt30		29		5		11		215.86		1		6.0056953
Bt31		20		7		7		221.85		1		9.4058545
Bt32		30		9		7		417.13		0		21.6075853
Bt33		26		10		6		179.03		1		6.4609408
Bt34		12		12		11		243.51		0		21.1039307
Bt35		20		11		14		345.46		0		6.6397083
Bt36		34		5		9		296.61		0		70.5907803
Bt37		31		7		6		198.02		0		26.3281938
Bt38		15		7		11		266.34		1		11.2941109
Bt39		34		12		7		653.77		0		19.0783838
Bt40		18		13		8		316.51		0		77.8003142
Bt41		31		6		6		247.52		0		13.0857220
Bt42		22		7		12		348		0		7.6926317
Bt43		29		7		14		642.75		0		57.8231172
Bt44		35		12		12		578.66		0		4.5437909
Bt45		28		6		14		1725.73		0		109.6852673
Bt46		25		6		11		1337.95		0		318.1364612
Bt47		33		12		14		1451.09		0		11.1331017
Bt48		22		14		8		985.42		0		27.3499476
Bt49		35		5		7		1432.72		0		111.5067045
Bt50		18		6		14		254.97		0		20.9791158
Bt51		34		12		8		767.10		0		17.1805953
Bt52		15		12		9		260.04		1		18.5673241
Bt53		22		7		8		148.22		0		23.6862739
Bt54		15		8		6		146.82		0		26.7454427
Bt55		24		10		7		422.48		1		24.1974006
Bt56		21		10		12		581.92		0		22.1380946
Bt57		16		11		6		197.63		0		8.7912802
Bt58		19		10		8		408.02		0		64.7748782
Bt59		24		8		11		279.44		0		23.9729704
Bt60		26		11		6		199.26		0		19.2197678
Bt61		26		14		7		2297.17		0		63.3619198
Bt62		22		6		6		152.59		1		6.7551323
Bt63		30		9		7		371.47		0		8.8774081
Bt64		22		8		10		918.17		0		49.8992918
Bt65		21		10		6		175.16		0		13.5301517
Bt66		15		12		9		298.21		1		6.3548551
Bt67		27		12		13		605.39		0		56.8987991
Bt68		31		5		12		192.32		1		3.7262964
Bt69		34		7		8		191.50		1		4.1785102
