Name				058_n020_m200_bt100
Number_of_Customers		20
Number_of_Items			200
Number_of_ItemTypes		100
Number_of_Vehicles		7
TimeWindows			1

VEHICLE
Mass_Capacity			12595
CargoSpace_Length		60
CargoSpace_Width		25
CargoSpace_Height		30
Wheelbase			48
Max_Mass_FrontAxle		7100
Max_Mass_RearAxle		11500
Distance_FrontAxle_CargoSpace	4

CUSTOMERS
i		x		y		Demand		ReadyTime	DueDate		ServiceTime	DemandedMass	DemandedVolume
0		35		35		0		0		1000		0		0		0
1		51		57		10		0		169		10		563.29		3227
2		38		45		10		480		732		10		585.76		3249
3		55		0		13		0		949		10		753.55		3526
4		11		48		11		119		401		10		357.62		2222
5		69		12		10		183		457		10		390.34		2274
6		32		14		11		717		973		10		817.28		2681
7		66		44		10		146		374		10		523.17		2507
8		39		55		8		0		969		10		449.15		2363
9		44		74		9		0		181		10		415.14		2089
10		67		40		9		615		835		10		489.34		2859
11		16		21		9		584		820		10		410.66		2373
12		28		8		7		775		1000		10		358.7		2140
13		62		70		9		16		234		10		685.56		3175
14		60		4		12		0		950		10		557.58		3332
15		19		21		8		485		735		10		636.97		2130
16		55		80		9		301		495		10		290.02		1474
17		45		51		8		0		971		10		434.69		1864
18		27		41		11		143		365		10		556.83		3270
19		53		39		12		0		971		10		642.07		3754
20		48		27		14		41		281		10		954.1		4461

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		15		5		8		73.26		0		1.9749899
Bt2		10		4		3		12.05		1		0.9918388
Bt3		12		5		3		22.59		0		9.8933795
Bt4		11		6		8		77.02		0		4.1133471
Bt5		16		5		3		38.29		1		3.5117578
Bt6		6		5		7		42.14		0		28.4204238
Bt7		13		5		5		58.14		0		21.9961815
Bt8		15		4		3		20.78		1		1.2421745
Bt9		11		6		4		42.30		0		10.9711540
Bt10		6		3		4		11.07		0		5.0052955
Bt11		10		7		6		75.51		0		10.2926882
Bt12		17		6		4		86.67		0		9.1763609
Bt13		12		3		3		19.87		0		5.2366751
Bt14		17		2		4		29.03		0		7.5933991
Bt15		11		5		6		268.37		1		8.9997779
Bt16		16		2		4		16.93		1		1.5211629
Bt17		10		3		4		20.43		0		6.3553107
Bt18		15		5		5		40.56		0		3.2405969
Bt19		17		6		5		51.57		1		0.8077604
Bt20		15		4		7		100.70		0		46.4102937
Bt21		8		7		8		98.53		1		1.6829542
Bt22		15		6		4		64.15		0		3.7417655
Bt23		15		7		6		109.21		0		3.1706896
Bt24		13		5		6		44.40		0		9.1525552
Bt25		6		3		7		15.18		0		5.2339318
Bt26		15		3		7		54.46		0		7.4098531
Bt27		14		3		6		25.90		0		1.8454532
Bt28		12		6		5		47.12		1		1.7816290
Bt29		10		4		5		42.81		0		53.9109108
Bt30		8		4		4		56.05		0		18.1797624
Bt31		14		6		6		59.88		1		1.6877205
Bt32		12		7		5		76.17		0		7.8739596
Bt33		17		7		4		96.92		0		6.1689172
Bt34		10		3		5		31.91		0		8.8892456
Bt35		15		7		6		98.64		0		10.6026206
Bt36		16		7		7		137.66		1		1.8825697
Bt37		13		4		8		43.26		0		31.6850481
Bt38		10		2		4		10.96		0		3.5117098
