Name				132_n060_m200_bt100
Number_of_Customers		60
Number_of_Items			200
Number_of_ItemTypes		100
Number_of_Vehicles		28
TimeWindows			1

VEHICLE
Mass_Capacity			12595
CargoSpace_Length		60
CargoSpace_Width		25
CargoSpace_Height		30
Wheelbase			48
Max_Mass_FrontAxle		7100
Max_Mass_RearAxle		11500
Distance_FrontAxle_CargoSpace	4

CUSTOMERS
i		x		y		Demand		ReadyTime	DueDate		ServiceTime	DemandedMass	DemandedVolume
0		35		35		0		0		1000		0		0		0
1		38		40		2		586		844		10		791.52		5446
2		53		58		3		326		554		10		1781.35		7608
3		31		32		4		0		985		10		1688.18		8775
4		57		0		5		532		784		10		3528.68		10979
5		17		48		3		0		967		10		1487.75		4650
6		18		15		2		5		243		10		1060.32		4858
7		42		22		4		557		771		10		1685.31		9435
8		37		71		2		0		953		10		947.07		4929
9		42		78		4		659		913		10		1989.77		11560
10		66		20		2		603		871		10		1597.54		5533
11		51		12		3		202		480		10		1050.86		4427
12		33		77		3		0		947		10		1842.01		8619
13		38		0		3		288		524		10		1951.63		6396
14		19		20		5		0		968		10		1294.28		8528
15		29		17		2		724		1000		10		2298.45		3369
16		67		44		4		204		428		10		1410.77		9480
17		59		29		4		748		992		10		1042.23		6214
18		58		77		2		736		998		10		355.82		2100
19		23		21		4		0		971		10		1010.6		5742
20		51		5		5		0		196		10		2653.86		10750
21		26		76		5		729		963		10		1913.47		8295
22		24		1		5		0		201		10		2178.83		11139
23		39		29		4		497		731		10		1874.7		10398
24		56		13		2		35		343		10		724.65		5733
25		27		14		3		0		967		10		1123.41		5534
26		22		74		3		0		191		10		1287.34		6078
27		30		61		4		98		294		10		1792.55		9516
28		27		30		4		0		980		10		1620.01		7617
29		47		16		3		33		285		10		836.11		5445
30		32		22		3		119		415		10		2466.79		6006
31		62		47		3		0		960		10		2069.1		7618
32		70		27		5		0		954		10		2142.92		12334
33		33		56		4		70		278		10		1889.88		9141
34		48		7		5		620		854		10		2158.34		11044
35		4		57		3		680		868		10		1053.71		7635
36		14		12		5		0		958		10		1583.82		9498
37		56		29		5		121		373		10		2017.08		8578
38		52		42		4		0		138		10		1207.14		9220
39		4		68		2		648		926		10		630.73		3396
40		26		10		4		402		638		10		1779.99		7811
41		65		78		2		42		306		10		868.55		4452
42		56		68		2		837		1000		10		918.99		6405
43		12		34		3		258		480		10		936.31		5768
44		48		21		2		62		274		10		1956.04		3128
45		7		17		3		646		878		10		768.98		5216
46		70		43		2		181		385		10		1066.11		4970
47		20		66		2		511		803		10		795.64		3912
48		50		75		2		1		319		10		1875.79		5215
49		69		38		3		44		282		10		1034.03		7568
50		62		38		3		40		272		10		1556.51		7230
51		5		73		3		828		1000		10		1976.24		7228
52		7		61		3		0		951		10		1408.94		8167
53		63		60		4		523		703		10		3596.78		10192
54		17		23		5		602		872		10		4484.4		14569
55		33		71		4		200		462		10		1602.83		8851
56		67		15		3		472		692		10		1682.31		8336
57		2		63		4		0		946		10		1407.52		7570
58		44		62		3		0		961		10		1233.4		5441
59		43		6		3		627		831		10		1672.48		7888
60		67		63		2		0		947		10		1484.45		6678

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		20		10		12		420.11		0		5.1763820
Bt2		20		11		14		404.76		1		8.7971861
Bt3		33		12		7		642.12		0		33.8088413
Bt4		32		12		11		503.37		0		32.6742726
Bt5		32		8		12		326.86		0		4.4301304
Bt6		27		5		11		347.94		1		2.5704438
Bt7		23		9		13		278.96		1		7.2153184
Bt8		19		9		10		441.95		1		24.9029830
Bt9		25		11		8		284.27		0		5.6660057
Bt10		30		11		13		1003.45		0		12.1235584
Bt11		25		8		6		241.46		0		17.8550196
Bt12		35		9		13		1038.46		0		61.5982580
Bt13		14		13		12		412.87		1		2.8064309
Bt14		12		11		12		231.28		0		7.3202057
Bt15		12		9		7		89.78		0		25.3371646
Bt16		33		6		6		153.02		0		4.5916312
Bt17		34		12		7		833.61		0		23.6124736
Bt18		21		14		12		771.70		0		82.2507079
Bt19		26		6		9		187.87		0		6.3582496
Bt20		13		9		13		579.27		0		27.2285872
Bt21		23		10		8		276.38		1		2.5307570
Bt22		16		13		11		345		0		6.2854011
Bt23		21		12		14		2157.04		0		15.0064538
Bt24		35		7		14		853.51		0		19.0205054
Bt25		28		11		12		438.15		0		12.4899051
Bt26		27		7		11		1027.50		0		94.4067802
Bt27		13		8		14		173.41		0		6.9270574
Bt28		32		5		8		236.86		0		13.4402684
Bt29		19		7		8		207.54		0		18.8016734
Bt30		17		9		6		159.31		0		12.9830732
Bt31		20		11		9		373.10		1		2.4527963
Bt32		25		13		14		587.17		0		29.0320531
Bt33		20		10		9		461.50		0		103.1913905
Bt34		12		7		13		196.12		0		13.9806435
Bt35		33		11		11		614.85		0		8.4460080
Bt36		29		7		14		457.18		0		10.1681618
Bt37		34		8		9		305.66		0		32.4581841
Bt38		24		12		6		287.38		1		2.8975640
Bt39		33		14		6		595.63		1		4.2295228
Bt40		31		8		12		362.44		0		14.1689957
Bt41		15		9		8		202.40		0		10.0345771
Bt42		25		5		14		353.37		0		29.9706262
Bt43		12		12		8		161.40		0		11.9647716
Bt44		19		5		10		119.72		0		4.8557938
Bt45		32		7		9		508.48		0		9.6011778
Bt46		14		13		12		400.33		0		20.1717015
Bt47		17		12		10		962.27		0		113.8509209
Bt48		17		9		10		391.88		0		43.2845457
Bt49		26		5		10		267.61		0		40.0905517
Bt50		28		9		13		800.47		1		3.9182447
Bt51		24		11		9		275.26		1		3.1816257
Bt52		31		6		11		1128.38		0		62.4067801
Bt53		35		6		9		205.24		0		16.4875367
Bt54		17		5		12		212.33		0		49.8048831
Bt55		26		9		13		445.69		0		10.4400709
Bt56		19		9		13		242.19		0		26.1190471
Bt57		17		5		10		91.22		0		12.7690769
Bt58		34		12		7		787.13		1		10.4178850
Bt59		14		11		8		292.34		0		15.9111394
Bt60		18		10		11		305.62		0		45.8226166
Bt61		22		10		12		340.14		0		10.6067452
Bt62		14		14		10		504.66		0		15.0381497
Bt63		30		7		7		237.58		0		18.7503206
Bt64		14		12		11		1719.18		0		378.0537445
Bt65		34		7		13		1216.76		0		34.7398511
Bt66		14		11		13		372.81		1		2.2735591
Bt67		35		12		14		1279.56		0		71.3304488
Bt68		29		8		14		1962.11		0		119.1530939
Bt69		13		12		7		229.57		0		11.8824668
Bt70		26		12		13		460.54		0		8.7949691
Bt71		34		11		11		2166.16		0		40.1164449
