Name				029_n020_m200_bt100
Number_of_Customers		20
Number_of_Items			200
Number_of_ItemTypes		100
Number_of_Vehicles		7
TimeWindows			1

VEHICLE
Mass_Capacity			12595
CargoSpace_Length		60
CargoSpace_Width		25
CargoSpace_Height		30
Wheelbase			48
Max_Mass_FrontAxle		7100
Max_Mass_RearAxle		11500
Distance_FrontAxle_CargoSpace	4

CUSTOMERS
i		x		y		Demand		ReadyTime	DueDate		ServiceTime	DemandedMass	DemandedVolume
0		35		35		0		0		230		0		0		0
1		38		28		11		0		22		10		459.47		2704
2		46		5		12		123		151		10		691.14		3869
3		29		46		11		0		207		10		675.62		3812
4		8		22		9		72		106		10		561.03		3478
5		21		67		11		65		89		10		490.8		2543
6		47		27		13		0		205		10		460.68		2803
7		40		74		14		0		180		10		1253.21		3407
8		5		80		8		43		71		10		272.61		1975
9		9		68		15		152		172		10		837.47		4059
10		48		50		9		0		200		10		554.51		2791
11		58		12		8		148		178		10		485.15		2284
12		59		68		9		0		179		10		471.53		3043
13		44		16		10		93		125		10		274.2		1790
14		47		79		11		0		174		10		604.38		2632
15		34		20		8		113		133		10		453.05		2033
16		66		80		7		0		165		10		303.56		1882
17		14		64		10		108		132		10		702.6		2583
18		38		37		8		0		216		10		345.56		2086
19		20		22		8		0		200		10		386.06		1967
20		28		73		8		0		181		10		297.22		1913

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		10		4		4		33.99		0		8.3803295
Bt2		8		4		6		21.55		1		2.1768980
Bt3		10		6		5		43.80		1		4.9738231
Bt4		15		3		4		25		0		11.5269189
Bt5		12		5		3		20.66		1		2.9438729
Bt6		17		5		4		65.20		0		3.6113231
Bt7		14		4		6		68.35		0		6.9711846
Bt8		9		4		7		47.41		0		5.1906485
Bt9		17		6		4		62.29		0		7.6071065
Bt10		8		3		8		38.82		0		10.5680686
Bt11		9		3		6		33.45		0		7.4207003
Bt12		7		3		8		19.25		0		4.2240822
Bt13		17		7		8		182.51		1		2.5042330
Bt14		6		5		3		10.69		0		29.9241221
Bt15		10		4		8		39.13		0		5.6240203
Bt16		10		3		8		51.45		0		7.4741179
Bt17		16		6		7		101.20		1		6.5596058
Bt18		8		4		3		13.82		1		1.5175767
Bt19		15		3		3		136.64		0		17.1150752
Bt20		10		5		3		18.12		0		29.9354089
Bt21		10		2		7		19.48		0		4.8530537
Bt22		17		7		4		65.27		1		1.9468962
Bt23		14		5		3		30.36		0		5.5384729
Bt24		13		3		5		40.73		1		2.4914713
Bt25		14		6		5		83.57		0		6.8124960
Bt26		12		3		3		12.32		0		3.6258766
Bt27		14		6		6		92.68		0		5.1173542
Bt28		16		3		8		105.80		0		30.0410146
Bt29		10		5		5		27.41		0		6.0294104
Bt30		13		7		3		121.67		0		31.9964704
Bt31		13		3		7		53.32		0		4.9876144
