Name				341_n020_m400_bt100
Number_of_Customers		20
Number_of_Items			400
Number_of_ItemTypes		100
Number_of_Vehicles		10
TimeWindows			1

VEHICLE
Mass_Capacity			12595
CargoSpace_Length		60
CargoSpace_Width		25
CargoSpace_Height		30
Wheelbase			48
Max_Mass_FrontAxle		7100
Max_Mass_RearAxle		11500
Distance_FrontAxle_CargoSpace	4

CUSTOMERS
i		x		y		Demand		ReadyTime	DueDate		ServiceTime	DemandedMass	DemandedVolume
0		35		35		0		0		1000		0		0		0
1		40		56		24		0		968		10		486.95		6125
2		25		13		26		0		965		10		646.05		6914
3		28		40		23		0		981		10		506.71		5456
4		7		49		19		0		958		10		416.1		4800
5		16		5		16		0		954		10		266.26		3907
6		65		78		19		18		240		10		461.32		5246
7		19		33		17		0		973		10		317.76		4300
8		15		46		21		200		468		10		551.79		5584
9		6		79		17		0		937		10		420.97		5498
10		58		6		17		762		1000		10		413.38		4515
11		29		35		21		302		524		10		586.13		5678
12		31		79		25		0		945		10		566.79		6484
13		61		78		22		0		939		10		581.14		6263
14		0		16		17		760		1000		10		436.42		5410
15		65		70		17		0		943		10		331.52		3804
16		0		23		19		0		953		10		416.94		5387
17		59		49		14		0		962		10		233.99		2988
18		59		2		16		0		949		10		336.36		4666
19		61		59		28		0		954		10		806.36		8841
20		42		77		22		0		947		10		441.44		5822

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		9		6		7		24.38		1		2.6483417
Bt2		6		5		6		25.16		0		6.0445995
Bt3		15		3		5		21.29		0		3.7892869
Bt4		6		4		6		19.47		0		3.2589932
Bt5		12		6		5		16.48		1		1.1536551
Bt6		15		6		8		33.13		1		0.9726788
Bt7		11		5		7		18.60		0		4.5242951
Bt8		10		3		3		10.87		0		2.8266397
Bt9		9		6		6		44.29		0		2.9629959
Bt10		12		3		4		19.66		0		6.3458934
Bt11		17		2		5		9.07		0		1.7239054
Bt12		8		4		6		10.72		0		2.3382725
Bt13		14		5		7		22.57		0		1.1971227
Bt14		10		6		6		25.71		0		4.4601680
Bt15		11		5		3		6.84		0		3.9620012
Bt16		9		7		5		32.50		0		2.4773070
Bt17		7		3		8		19.83		0		4.3439914
Bt18		12		3		7		17.58		0		2.9377814
Bt19		9		4		7		22.35		0		1.8819203
Bt20		16		4		8		27.38		0		2.5662598
Bt21		17		5		3		21.79		0		6.3617500
Bt22		17		7		3		43.95		1		4.5279078
Bt23		8		5		8		26.76		1		0.5215245
Bt24		11		6		7		33.57		0		5.0162069
Bt25		10		5		7		14.24		0		2.1316803
Bt26		16		5		8		84.76		0		4.1653816
Bt27		12		3		7		23.17		1		1.0924394
Bt28		11		5		6		21.25		0		10.4689396
Bt29		14		3		6		29.29		0		6.1764557
Bt30		10		6		6		34.35		1		0.8868460
Bt31		11		3		7		14.14		0		2.0925897
Bt32		17		5		3		10.88		0		2.1130441
Bt33		11		6		4		22.67		1		1.0714411
Bt34		13		3		8		28.72		0		3.2355847
Bt35		17		5		4		16.41		0		5.2003617
Bt36		10		7		6		35.50		0		5.1261512
Bt37		10		5		6		19.10		0		6.6112934
Bt38		10		5		3		10.45		1		0.8874890
Bt39		8		6		6		27.38		0		1.5080766
Bt40		11		4		6		21.78		0		4.6055756
Bt41		10		5		6		26.53		1		2.0023006
Bt42		12		3		5		13.60		0		3.4092229
Bt43		7		6		7		25.23		0		5.2914188
