Name				028_n020_m200_bt100
Number_of_Customers		20
Number_of_Items			200
Number_of_ItemTypes		100
Number_of_Vehicles		7
TimeWindows			1

VEHICLE
Mass_Capacity			12595
CargoSpace_Length		60
CargoSpace_Width		25
CargoSpace_Height		30
Wheelbase			48
Max_Mass_FrontAxle		7100
Max_Mass_RearAxle		11500
Distance_FrontAxle_CargoSpace	4

CUSTOMERS
i		x		y		Demand		ReadyTime	DueDate		ServiceTime	DemandedMass	DemandedVolume
0		35		35		0		0		230		0		0		0
1		10		25		9		0		193		10		960.86		3017
2		59		11		12		0		186		10		624.2		3328
3		40		66		12		0		188		10		751.47		4371
4		17		54		14		0		193		10		729.53		4304
5		62		13		9		0		185		10		493.22		2693
6		53		36		8		0		201		10		539.58		2620
7		53		19		10		78		98		10		558.25		2896
8		70		52		8		121		151		10		378.06		2183
9		23		8		11		0		190		10		930.09		3728
10		4		38		9		0		188		10		490.34		2528
11		13		19		12		0		192		10		408.83		2648
12		53		71		12		109		147		10		490.22		3244
13		28		54		9		0		199		10		372.28		2495
14		47		16		11		0		197		10		618.42		3696
15		59		59		7		0		186		10		340.35		2080
16		7		71		8		0		174		10		472.71		3178
17		50		0		12		104		132		10		635.7		3615
18		56		51		10		0		193		10		566.92		3208
19		35		42		6		0		213		10		400.43		1944
20		62		41		11		83		105		10		727.36		3860

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		8		5		7		50.98		0		17.0941326
Bt2		11		6		7		63.45		1		1.9334958
Bt3		15		5		5		41.21		0		8.7179788
Bt4		9		4		8		47.97		0		7.2525634
Bt5		6		5		7		27.21		0		5.7534499
Bt6		10		3		6		32.64		0		8.1036618
Bt7		17		6		6		93.01		0		5.4793730
Bt8		17		5		8		122.14		1		1.7520424
Bt9		9		4		5		27.68		0		6.1176143
Bt10		11		3		6		39.27		0		7.2255766
Bt11		6		4		6		57.45		1		36.0329060
Bt12		16		5		7		111.08		0		10.9534816
Bt13		17		3		8		77		0		4.8986792
Bt14		6		4		8		84.57		0		25.9791930
Bt15		15		3		6		51.63		0		12.0567557
Bt16		9		5		3		23.08		0		10.6023249
Bt17		10		7		5		64.07		0		5.1764125
Bt18		12		2		6		23.68		0		34.0352800
Bt19		14		4		6		53.13		1		1.1896825
Bt20		16		7		7		129.82		1		16.5393134
Bt21		13		3		7		51.03		1		3.3576861
Bt22		12		7		4		34.73		1		3.4546017
Bt23		12		7		4		44.47		0		5.5916802
Bt24		6		2		6		11.71		0		2.9712777
Bt25		11		3		8		51.75		0		7.6414717
Bt26		16		3		5		27.02		1		1.0475778
Bt27		16		6		6		84.59		0		3.2327737
Bt28		14		6		6		60.34		0		16.1121030
Bt29		13		4		3		106.91		1		9.5889029
Bt30		11		6		6		60.50		0		7.0779520
Bt31		8		2		5		8.51		0		5.6091424
Bt32		12		2		4		18.46		0		8.5122382
