Name				120_n060_m200_bt100
Number_of_Customers		60
Number_of_Items			200
Number_of_ItemTypes		100
Number_of_Vehicles		14
TimeWindows			1

VEHICLE
Mass_Capacity			12595
CargoSpace_Length		60
CargoSpace_Width		25
CargoSpace_Height		30
Wheelbase			48
Max_Mass_FrontAxle		7100
Max_Mass_RearAxle		11500
Distance_FrontAxle_CargoSpace	4

CUSTOMERS
i		x		y		Demand		ReadyTime	DueDate		ServiceTime	DemandedMass	DemandedVolume
0		35		35		0		0		230		0		0		0
1		58		76		2		0		172		10		277.47		756
2		66		51		3		0		185		10		411.85		642
3		70		73		3		0		168		10		450.62		766
4		20		8		5		0		189		10		868.4		1343
5		19		64		2		85		109		10		265.83		461
6		66		55		3		0		183		10		1309.05		1188
7		36		80		2		47		71		10		352.37		480
8		43		58		5		0		195		10		2063.82		2364
9		52		51		4		0		196		10		673.31		1066
10		8		42		4		163		195		10		780.88		1273
11		62		36		2		125		153		10		205.97		312
12		30		11		3		0		195		10		281.59		552
13		43		73		2		165		191		10		298.8		684
14		1		40		3		0		185		10		444.77		734
15		68		2		5		0		173		10		585.83		1246
16		55		34		5		108		142		10		1305.94		2034
17		3		0		2		0		172		10		162.59		364
18		57		51		3		0		192		10		465.15		810
19		64		39		5		0		190		10		1017.09		1406
20		69		68		2		0		172		10		327.85		432
21		51		79		2		0		173		10		127.52		250
22		16		76		2		0		174		10		570.07		914
23		60		69		4		71		97		10		537.43		945
24		21		80		4		0		172		10		1139.03		1480
25		4		51		2		0		185		10		570.87		1190
26		43		67		3		0		187		10		693		1064
27		65		42		2		0		189		10		188.1		540
28		29		30		3		0		212		10		326.25		392
29		5		24		4		0		188		10		540.01		719
30		11		5		4		41		67		10		1376.44		1518
31		49		2		4		0		184		10		385.66		762
32		7		34		3		0		191		10		379.21		520
33		40		27		5		102		126		10		558.33		1038
34		38		4		2		0		188		10		508.35		664
35		46		36		3		0		208		10		537.91		424
36		58		45		2		70		102		10		181.47		276
37		15		13		3		97		119		10		292.36		530
38		27		68		5		0		186		10		701.26		1172
39		66		63		5		0		178		10		639.23		766
40		61		9		3		0		183		10		675.09		856
41		23		43		3		0		205		10		409.78		472
42		37		54		4		0		200		10		381.55		990
43		46		53		4		0		198		10		607.81		978
44		16		69		5		0		181		10		1056.94		1480
45		19		47		3		0		200		10		736.58		1236
46		16		72		4		0		178		10		629.21		864
47		43		25		2		152		180		10		418.12		942
48		16		36		2		0		200		10		439.79		954
49		35		20		2		0		205		10		577.98		684
50		44		77		4		0		177		10		594.52		726
51		55		78		5		0		172		10		672.79		1525
52		50		12		3		21		41		10		371.6		790
53		23		40		5		0		207		10		1063.59		1608
54		26		27		4		0		207		10		475.12		752
55		17		0		5		0		180		10		1928.7		2336
56		13		39		2		0		197		10		390.92		400
57		38		72		4		0		182		10		499.4		1044
58		42		8		3		101		127		10		313.78		466
59		25		7		3		0		190		10		288.28		564
60		56		42		3		39		71		10		304.23		528

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		14		3		7		257.14		0		22.4265146
Bt2		13		6		8		197.86		0		38.8812582
Bt3		15		6		7		201.52		0		15.5664587
Bt4		7		4		8		68.68		1		13.9866876
Bt5		6		5		6		71.41		0		11.6543137
Bt6		17		6		7		453.21		0		12.8214062
Bt7		11		6		8		522.10		0		75.2748847
Bt8		15		2		6		115.95		0		76.2112954
Bt9		14		6		5		398.16		1		9.8718397
Bt10		17		2		5		102.25		0		73.3639733
Bt11		13		4		6		216.60		0		122.4994259
Bt12		16		2		6		141.29		0		63.3700126
Bt13		16		7		5		310.70		0		92.5942236
Bt14		6		5		3		37.07		1		13.5679400
Bt15		10		4		3		118.27		1		32.2574605
Bt16		9		5		6		197.13		1		5.5465744
Bt17		8		6		6		256.11		0		47.3036646
Bt18		16		5		4		120.45		1		3.2463923
Bt19		8		5		5		116.86		0		38.6347307
Bt20		7		3		6		75.95		0		39.6479903
Bt21		6		5		3		128.58		0		37.9704876
Bt22		11		2		8		98.97		0		11.1436432
Bt23		11		4		5		211.71		0		27.8639662
Bt24		16		3		8		174.80		0		7.7662878
Bt25		9		4		7		92.22		0		10.4684850
Bt26		9		2		6		107.04		0		266.3997517
Bt27		9		6		6		186.29		0		11.7506243
Bt28		11		4		3		90.02		0		46.4229554
Bt29		6		6		6		208.38		0		140.9310091
Bt30		16		4		3		71.46		0		9.3203771
Bt31		10		7		8		369.35		0		72.3096569
Bt32		9		5		5		74		0		8.9909291
Bt33		17		4		3		135.79		0		32.6690899
Bt34		16		7		7		313.34		0		23.3639101
Bt35		13		2		4		64.42		0		23.2667791
Bt36		9		5		6		154.88		0		51.8967607
Bt37		14		7		3		152.59		0		46.9670824
Bt38		17		5		8		278.41		0		8.2910268
Bt39		7		6		3		102.37		0		13.5324965
Bt40		15		7		7		421.94		0		37.3352524
Bt41		8		5		6		187.14		0		82.8076054
Bt42		13		6		3		208.37		0		105.8662122
Bt43		17		7		3		219.60		1		18.3588364
Bt44		16		4		4		239.17		0		127.6693195
Bt45		10		3		6		179.21		1		13.3114042
Bt46		10		4		6		165.23		0		29.6303976
Bt47		6		3		6		97.62		1		8.0796033
Bt48		13		2		5		58.83		0		16.1270468
Bt49		17		2		3		57.07		0		11.8610677
Bt50		12		4		6		124.75		0		21.1745803
Bt51		11		6		5		241.93		1		50.6224899
Bt52		17		5		4		223.60		1		17.0049383
Bt53		15		5		6		151.03		0		14.3708415
Bt54		17		2		4		128.78		0		34.6580775
Bt55		14		3		7		201.29		0		28.5516520
Bt56		9		6		8		617.40		0		58.1751362
Bt57		14		5		7		707.66		0		111.3627549
Bt58		14		4		3		135.39		1		16.8504130
Bt59		8		4		8		116.51		1		8.8293453
Bt60		6		4		5		36.44		1		3.5182210
Bt61		6		5		7		71.15		0		12.6729691
Bt62		8		6		6		267.41		1		9.6098382
Bt63		15		6		5		356.15		0		69.5391358
Bt64		10		4		6		98.33		0		43.5217282
Bt65		13		3		6		221.83		0		89.9863274
Bt66		7		5		8		216.08		1		19.0880122
