Name				326_n020_m400_bt100
Number_of_Customers		20
Number_of_Items			400
Number_of_ItemTypes		100
Number_of_Vehicles		10
TimeWindows			1

VEHICLE
Mass_Capacity			12595
CargoSpace_Length		60
CargoSpace_Width		25
CargoSpace_Height		30
Wheelbase			48
Max_Mass_FrontAxle		7100
Max_Mass_RearAxle		11500
Distance_FrontAxle_CargoSpace	4

CUSTOMERS
i		x		y		Demand		ReadyTime	DueDate		ServiceTime	DemandedMass	DemandedVolume
0		35		35		0		0		230		0		0		0
1		46		29		21		69		93		10		528.25		6682
2		16		29		23		0		200		10		633.93		7173
3		11		16		20		13		47		10		444.06		5159
4		37		20		20		0		204		10		481.28		5391
5		35		79		18		36		66		10		401.95		5424
6		19		63		20		0		187		10		447.82		5369
7		59		23		23		19		41		10		589.99		6641
8		13		71		17		0		177		10		410.25		4724
9		9		6		19		0		181		10		491.82		5694
10		59		9		26		0		184		10		592.45		7307
11		70		77		23		0		165		10		513.62		7034
12		59		18		18		0		190		10		460.57		5295
13		28		26		15		0		208		10		314.1		4192
14		33		25		22		0		209		10		546.02		6234
15		61		3		17		0		178		10		326.52		4140
16		8		77		18		160		180		10		508.89		5812
17		45		37		21		0		209		10		476.44		5372
18		27		71		20		0		183		10		406.58		5393
19		15		13		16		0		190		10		408.25		4775
20		38		33		23		0		216		10		431.85		5712

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		10		7		8		42.44		0		1.5986011
Bt2		9		4		8		14.42		1		1.0044291
Bt3		7		6		4		17.87		0		5.8767137
Bt4		14		5		6		19.16		0		1.2769224
Bt5		11		5		8		21.93		0		1.9139727
Bt6		12		2		7		21.54		0		7.5803394
Bt7		8		5		5		20.99		0		5.3810213
Bt8		10		4		3		6.55		0		1.4056641
Bt9		11		2		7		11.19		1		1.5828988
Bt10		11		7		6		30.95		0		2.8579363
Bt11		12		5		3		24.51		0		6.5281680
Bt12		13		5		8		36.33		0		2.2154497
Bt13		6		6		7		17.05		0		2.5278788
Bt14		10		5		8		38.99		1		5.3865010
Bt15		7		7		3		15.30		0		8.5666809
Bt16		17		2		3		8.31		0		12.4161687
Bt17		7		3		7		8.24		0		10.4579482
Bt18		11		5		4		15.41		0		3.4249220
Bt19		8		3		3		9.42		0		2.1102100
Bt20		15		6		6		55.26		0		11.1300152
Bt21		12		3		4		18.50		0		7.6828618
Bt22		6		6		8		15.17		0		2.9434744
Bt23		10		6		4		15.72		0		2.4337353
Bt24		17		6		3		35.86		1		0.9185808
Bt25		10		6		3		15.02		0		2.1771405
Bt26		11		5		8		26.66		1		2.2909757
Bt27		11		4		8		28.44		0		4.3492409
Bt28		14		6		4		24.13		1		1.2524576
Bt29		10		7		4		22.72		0		2.5171256
Bt30		13		6		4		19.17		0		1.0544633
Bt31		9		5		4		17.92		0		2.3640800
