Name				071_n060_m200_bt100
Number_of_Customers		60
Number_of_Items			200
Number_of_ItemTypes		100
Number_of_Vehicles		26
TimeWindows			1

VEHICLE
Mass_Capacity			12595
CargoSpace_Length		60
CargoSpace_Width		25
CargoSpace_Height		30
Wheelbase			48
Max_Mass_FrontAxle		7100
Max_Mass_RearAxle		11500
Distance_FrontAxle_CargoSpace	4

CUSTOMERS
i		x		y		Demand		ReadyTime	DueDate		ServiceTime	DemandedMass	DemandedVolume
0		35		35		0		0		230		0		0		0
1		70		19		4		0		181		10		1240.45		7598
2		5		42		2		94		126		10		384.85		2456
3		61		56		4		0		186		10		1630.39		7883
4		14		66		3		0		182		10		1475.08		8854
5		65		19		2		0		186		10		2144.59		7293
6		34		23		5		0		207		10		1219.25		8064
7		15		39		4		0		199		10		1990.88		6928
8		59		10		2		141		177		10		386.18		3168
9		54		37		3		0		200		10		963.96		5448
10		20		7		2		86		118		10		1219.45		3680
11		29		18		4		148		178		10		2269.56		7998
12		11		16		5		171		193		10		1329.46		8712
13		34		75		4		0		179		10		1071.18		7601
14		63		8		4		0		181		10		2184.31		10013
15		44		18		3		0		200		10		1147.44		6622
16		24		19		3		0		200		10		1096.77		7048
17		53		4		3		48		70		10		1209.08		7460
18		18		22		5		0		198		10		2850.62		11520
19		3		3		3		80		114		10		735.53		6192
20		36		62		4		77		107		10		1893.35		11380
21		19		10		4		0		190		10		2216.8		8380
22		67		48		3		30		66		10		3457.21		8783
23		31		47		2		37		67		10		1140.25		4392
24		42		32		3		142		172		10		961.54		5443
25		35		41		4		67		93		10		976.09		5996
26		59		25		3		32		70		10		1630.86		9203
27		54		9		2		0		187		10		1065.87		6699
28		39		50		5		0		204		10		1563.96		11104
29		29		43		4		0		210		10		833.61		6203
30		46		51		5		172		206		10		2198.06		13964
31		17		59		2		130		166		10		1582.4		4748
32		63		52		5		104		122		10		1008.53		6670
33		65		74		2		0		170		10		884.31		3808
34		18		49		4		0		197		10		894.29		5912
35		28		21		4		74		104		10		539.75		3384
36		8		45		4		159		193		10		1246.84		8442
37		35		66		3		0		189		10		963.54		4016
38		13		59		2		0		187		10		1807.5		5610
39		34		80		3		127		163		10		2198.48		7888
40		38		59		4		167		201		10		1436.8		8909
41		27		73		3		0		181		10		917.72		4646
42		40		23		5		0		207		10		1213.75		8201
43		44		29		2		72		104		10		430.85		2633
44		62		25		2		95		133		10		950.68		3482
45		49		10		4		0		191		10		3343.55		9836
46		28		61		4		0		193		10		2591.26		6956
47		67		68		5		0		174		10		2457.98		10199
48		54		40		3		113		151		10		973.5		7155
49		62		36		3		83		113		10		783.84		4550
50		27		4		3		0		187		10		1600.58		10092
51		22		40		3		0		206		10		1833.05		9597
52		5		68		2		0		175		10		637.88		4152
53		9		30		3		135		157		10		579.88		5097
54		69		78		2		0		165		10		638.04		4320
55		42		70		3		129		151		10		1061.64		7787
56		2		12		3		0		179		10		959.37		5496
57		17		72		2		111		143		10		551.92		2681
58		56		53		4		25		59		10		1556.21		10338
59		22		51		5		174		202		10		1403.3		9862
60		49		27		2		146		174		10		770.67		4550

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		22		12		13		514.50		0		8.5748633
Bt2		13		7		9		138.44		0		15.5544317
Bt3		33		9		7		391.33		1		7.5795341
Bt4		33		7		10		328.56		0		8.6062752
Bt5		24		11		6		173.15		0		9.3750706
Bt6		33		10		13		724.40		0		20.8207381
Bt7		27		10		14		554.11		0		10.6750788
Bt8		33		12		13		801.20		0		8.6500672
Bt9		31		9		7		365.30		0		9.6190030
Bt10		13		13		8		139.19		0		5.1758697
Bt11		27		8		13		467.39		0		12.6674267
Bt12		26		12		13		516.03		1		1.8093747
Bt13		17		7		9		118.49		0		9.1667334
Bt14		29		12		12		847.55		0		15.8883162
Bt15		31		7		9		372.61		0		22.0314064
Bt16		25		12		8		518.03		0		8.3175348
Bt17		23		10		10		320.95		0		11.0079140
Bt18		33		9		14		568.39		0		5.6476300
Bt19		32		11		6		312.64		0		4.3707092
Bt20		32		6		6		225.47		0		42.3862586
Bt21		22		14		6		294.96		1		4.3307562
Bt22		31		10		8		438.12		0		6.4085706
Bt23		25		9		13		1434.89		0		13.7348517
Bt24		20		8		11		672.25		0		45.4157469
Bt25		19		7		9		604.34		1		6.5384700
Bt26		34		7		8		361.48		0		8.2839891
Bt27		26		5		13		314.96		0		7.5206790
Bt28		21		12		9		1144.28		0		61.5762048
Bt29		26		12		6		316.07		1		2.2841681
Bt30		20		11		12		271.77		0		9.2245005
Bt31		34		9		14		843.21		0		17.2397751
Bt32		17		14		7		982.53		1		63.9714654
Bt33		17		8		8		219.26		0		55.4296163
Bt34		17		12		14		398.88		0		51.3013678
Bt35		34		5		9		201.65		1		2.5176582
Bt36		20		11		13		562.12		1		4.0444703
Bt37		23		8		12		683.94		0		21.5174136
Bt38		24		5		12		879.62		0		24.4072819
Bt39		13		11		7		102.47		1		1.2320788
Bt40		15		13		9		198.90		1		1.8813389
Bt41		31		7		6		276.85		0		14.3914459
Bt42		35		10		11		1135.25		0		21.7871474
Bt43		23		8		14		379.55		0		18.6128682
Bt44		27		6		8		239		0		27.0369678
Bt45		16		14		9		358.92		0		6.9875354
Bt46		20		7		14		215.53		0		16.3743998
Bt47		14		14		10		422.15		0		7.8503417
Bt48		34		8		13		668.64		1		4.8829656
Bt49		14		13		7		266.74		0		6.0894777
Bt50		20		13		10		541.23		0		17.1120455
Bt51		16		10		14		339.83		0		17.0962136
Bt52		35		9		13		2335.15		0		40.0876871
Bt53		13		13		9		367.36		0		84.6174610
Bt54		15		13		10		229.44		0		5.9993636
Bt55		20		8		10		200.37		0		3.7585969
Bt56		34		5		10		284.32		1		9.0799046
Bt57		30		14		8		624.54		0		7.6374058
Bt58		13		5		9		74.75		0		12.1790566
Bt59		24		5		8		157.67		0		74.1683193
Bt60		29		6		7		156.74		1		6.0696411
Bt61		25		5		8		269.08		0		108.7284208
Bt62		12		7		8		118.14		0		39.2580261
Bt63		24		14		13		709.70		0		16.1773543
Bt64		16		10		8		167.37		0		15.4323502
Bt65		31		5		6		95.93		0		4.0517016
Bt66		34		14		9		753.19		0		5.6163105
Bt67		17		8		12		328.38		0		16.4184407
Bt68		28		6		13		456.31		0		23.1909094
Bt69		29		8		14		538.01		0		36.0610186
