Name				103_n060_m200_bt100
Number_of_Customers		60
Number_of_Items			200
Number_of_ItemTypes		100
Number_of_Vehicles		35
TimeWindows			1

VEHICLE
Mass_Capacity			12595
CargoSpace_Length		60
CargoSpace_Width		25
CargoSpace_Height		30
Wheelbase			48
Max_Mass_FrontAxle		7100
Max_Mass_RearAxle		11500
Distance_FrontAxle_CargoSpace	4

CUSTOMERS
i		x		y		Demand		ReadyTime	DueDate		ServiceTime	DemandedMass	DemandedVolume
0		35		35		0		0		230		0		0		0
1		47		59		4		25		57		10		3558.7		11610
2		58		68		2		92		124		10		1008.12		7640
3		64		71		3		42		66		10		1871.55		3600
4		16		21		5		103		131		10		2561.02		9688
5		21		39		5		72		106		10		3353.97		11028
6		2		21		2		25		51		10		1816.42		4212
7		57		33		2		104		136		10		1655.67		6914
8		53		1		3		58		74		10		3018.01		7588
9		48		38		5		134		164		10		3190.43		12060
10		33		32		2		73		101		10		1396.61		3040
11		28		11		5		136		160		10		2990.11		10538
12		1		56		3		77		105		10		2662.5		7542
13		20		20		2		60		88		10		836.33		3168
14		49		43		3		3		35		10		1561.03		6022
15		67		27		2		63		91		10		479.19		2566
16		10		37		3		103		133		10		1188.39		6264
17		51		4		4		127		165		10		1881.02		7710
18		49		17		2		153		191		10		1083.48		3208
19		69		9		3		40		66		10		2094.36		7770
20		53		74		2		80		104		10		1631.16		6760
21		46		26		5		2		34		10		5771.48		11481
22		5		19		5		91		127		10		3266.79		12754
23		51		47		4		54		80		10		4159.42		11534
24		61		36		3		172		198		10		795.79		4116
25		34		47		2		169		205		10		574.54		3860
26		47		6		3		132		162		10		3154.33		7752
27		11		54		3		21		55		10		1662.28		5784
28		61		47		5		149		181		10		3920.98		12340
29		50		27		4		68		104		10		3340.94		8800
30		56		75		3		65		99		10		702.34		2527
31		43		39		3		122		156		10		5044.05		8835
32		9		13		3		131		157		10		4102.1		9318
33		30		17		4		58		90		10		2232.95		9077
34		18		59		3		53		87		10		1630.58		6412
35		3		76		5		115		137		10		3341.33		10087
36		58		72		3		34		70		10		1153.49		4766
37		45		50		5		39		65		10		1282.76		6907
38		27		60		4		164		190		10		2770.11		9093
39		34		65		3		173		199		10		2075.04		7298
40		47		72		5		99		131		10		3161.45		13202
41		36		68		3		100		124		10		2203.29		7283
42		63		42		2		91		115		10		1011.83		7544
43		66		8		3		67		101		10		2071.76		6234
44		2		79		5		142		174		10		2059.41		9450
45		30		30		2		67		89		10		976.02		3549
46		13		12		3		144		180		10		2085.12		7588
47		28		52		3		115		133		10		1419.71		3839
48		31		77		2		111		145		10		444.08		3067
49		10		30		5		64		98		10		5098.02		9029
50		64		48		4		127		147		10		2861.11		8778
51		58		37		3		28		54		10		1439.89		4433
52		69		76		3		154		178		10		1453.94		6228
53		50		14		4		164		190		10		6389.77		8082
54		60		29		2		40		64		10		1401.07		4764
55		12		40		3		46		78		10		1852.63		7272
56		15		57		2		24		52		10		1045.22		2961
57		25		23		3		41		71		10		2945.62		7942
58		28		76		5		161		183		10		1620.13		6727
59		68		45		3		26		48		10		2791.86		4939
60		10		47		3		59		81		10		3359.61		5704

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		21		10		9		822.57		0		57.9869928
Bt2		27		9		14		1360.30		0		65.7238041
Bt3		27		8		11		1073.45		0		223.6949379
Bt4		19		14		13		907.20		0		24.1153910
Bt5		13		9		9		279.35		1		4.2804984
Bt6		24		8		6		288.46		0		17.2867061
Bt7		19		14		7		516.46		1		5.8154622
Bt8		12		9		7		255.01		1		5.3109702
Bt9		33		10		14		2022.08		0		23.4974040
Bt10		21		13		9		594.31		0		20.1749908
Bt11		22		6		9		289.10		1		9.1493134
Bt12		34		14		11		2038.51		0		25.9002819
Bt13		21		7		7		428.47		0		55.8922426
Bt14		16		8		7		366.79		0		87.6763783
Bt15		30		14		8		800.51		0		112.5801177
Bt16		24		12		9		739.43		0		15.3155637
Bt17		16		6		14		479.28		1		12.0099999
Bt18		16		14		12		332.12		0		42.9578931
Bt19		28		11		6		443.57		0		35.8173528
Bt20		31		6		14		1057.40		0		38.9718426
Bt21		24		5		9		363.28		0		34.7594045
Bt22		16		13		8		498.58		0		10.4203285
Bt23		35		5		13		337.83		0		8.4091368
Bt24		34		6		7		1777.50		0		61.0540578
Bt25		20		7		7		278.87		0		106.6527303
Bt26		18		10		12		1146.80		0		194.3678096
Bt27		14		13		12		239.84		0		3.2565087
Bt28		34		14		10		712.45		0		37.2972883
Bt29		21		7		6		320.99		0		83.8629933
Bt30		30		13		10		3415.22		0		25.8226092
Bt31		18		6		14		1182.45		0		49.5083701
Bt32		20		7		13		646.22		0		43.9323131
Bt33		18		7		13		216.85		1		4.6319948
Bt34		12		5		13		236.87		0		51.4097560
Bt35		20		6		9		623		1		8.5467505
Bt36		12		6		9		188.59		1		10.4228580
Bt37		19		14		8		720.20		0		183.7572909
Bt38		26		11		7		519.16		1		2.6289058
Bt39		25		9		8		448.13		0		18.7940465
Bt40		13		12		9		600.56		1		16.5487883
Bt41		33		9		6		425.98		0		28.1923723
Bt42		19		14		6		227.25		0		6.4179472
Bt43		22		6		12		1831.03		0		627.9021862
Bt44		13		12		10		325.05		0		9.5151826
Bt45		14		13		11		826.38		0		12.8317809
Bt46		35		13		9		1065.49		0		21.8510765
Bt47		14		13		8		1039.69		0		77.8644291
Bt48		31		13		10		5282.80		1		58.4277720
Bt49		23		8		9		563.72		0		28.5202641
Bt50		14		12		13		494.22		1		10.9087006
Bt51		19		7		12		309.04		0		24.8544039
Bt52		25		5		11		483.77		0		24.9000385
Bt53		15		7		8		362.09		0		31.8666662
Bt54		14		8		7		125.49		0		8.9532076
Bt55		28		6		10		365.60		0		8.7894519
Bt56		20		10		10		918.71		0		33.1676802
Bt57		29		6		6		149.49		0		22.1952490
Bt58		30		13		9		2998.85		0		68.8362659
Bt59		31		9		14		1200.36		1		5.8727311
Bt60		25		8		14		547.55		0		22.3894991
Bt61		23		13		8		810.48		0		81.5970961
Bt62		15		12		11		843.79		0		33.5162021
Bt63		20		11		8		499.18		0		63.7432344
Bt64		28		9		7		179.41		1		2.9918845
Bt65		35		8		12		1128.62		0		28.7417168
Bt66		18		13		9		402.52		0		25.0314566
Bt67		12		6		14		222.32		0		13.1897561
Bt68		33		11		7		842.67		0		22.1751767
Bt69		32		9		12		1561.41		0		30.0190837
