Name				057_n020_m200_bt100
Number_of_Customers		20
Number_of_Items			200
Number_of_ItemTypes		100
Number_of_Vehicles		8
TimeWindows			1

VEHICLE
Mass_Capacity			12595
CargoSpace_Length		60
CargoSpace_Width		25
CargoSpace_Height		30
Wheelbase			48
Max_Mass_FrontAxle		7100
Max_Mass_RearAxle		11500
Distance_FrontAxle_CargoSpace	4

CUSTOMERS
i		x		y		Demand		ReadyTime	DueDate		ServiceTime	DemandedMass	DemandedVolume
0		35		35		0		0		1000		0		0		0
1		13		61		13		157		399		10		470.33		3084
2		65		53		9		497		695		10		558.62		2473
3		15		34		10		0		188		10		420.78		2693
4		12		31		11		798		1000		10		506.25		2758
5		33		13		10		133		387		10		859.88		3802
6		39		57		12		689		907		10		483.99		2903
7		32		45		6		814		1000		10		301.17		1761
8		70		16		9		577		849		10		731.91		2977
9		53		65		8		680		932		10		659.21		2270
10		24		75		11		377		633		10		932.78		3502
11		22		44		14		293		511		10		690.06		3510
12		59		0		8		105		335		10		527.36		2086
13		6		79		10		0		224		10		717.03		2763
14		57		69		11		377		599		10		1170.46		3374
15		57		74		9		347		603		10		292.31		1887
16		38		0		5		0		159		10		131.59		1017
17		28		13		12		517		761		10		484.28		3281
18		4		33		12		566		782		10		698.82		2357
19		67		12		12		709		901		10		892.37		4066
20		3		79		8		197		443		10		550.52		2078

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		8		6		8		86.52		0		3.6444532
Bt2		14		4		3		26.55		1		5.7871631
Bt3		8		5		4		24.06		0		22.9081575
Bt4		15		5		4		33.99		0		6.0524171
Bt5		14		7		4		109.35		0		17.0203378
Bt6		16		3		5		25.14		0		1.7960454
Bt7		14		2		5		96.83		0		169.1807065
Bt8		10		3		6		31.85		0		11.2787792
Bt9		8		5		4		33.67		0		5.6728327
Bt10		8		3		5		20.76		0		30.5495020
Bt11		15		5		7		90.87		0		7.2133900
Bt12		13		3		6		36.21		0		10.0116857
Bt13		16		6		6		569.80		0		60.4297739
Bt14		14		3		5		44.28		0		8.9957351
Bt15		9		7		8		73.52		0		7.9165339
Bt16		6		5		6		23.06		1		1.0680228
Bt17		15		6		7		86.63		1		1.7264773
Bt18		14		7		4		74.92		1		1.3657645
Bt19		11		2		3		21.58		0		6.2132458
Bt20		16		4		8		81.54		0		6.5663423
Bt21		8		5		3		12.80		0		3.4149239
Bt22		16		3		7		39.25		0		3.8691945
Bt23		14		4		7		62.97		0		2.3499932
Bt24		11		6		7		58.91		0		4.4663252
Bt25		10		3		5		18.26		1		1.0576038
Bt26		10		3		3		55.88		0		61.2343957
Bt27		15		7		6		95.61		0		6.2442570
Bt28		17		5		5		43.08		0		19.2676812
Bt29		7		4		4		66.40		0		31.7657903
Bt30		12		7		5		48.74		0		8.1779868
Bt31		15		6		3		36.17		1		1.6856366
Bt32		7		6		5		23.10		0		11.2909935
Bt33		9		2		8		31.80		0		43.4979237
Bt34		9		5		4		28.42		0		5.6704303
Bt35		8		3		4		18.11		0		16.6569490
Bt36		8		7		4		49.81		1		1.8975531
Bt37		17		2		3		30.28		0		23.4920604
Bt38		12		7		5		69.98		0		3.0750105
Bt39		14		5		3		22.45		0		1.6815611
Bt40		16		6		8		141.45		0		7.1664507
