Name				101_n060_m200_bt100
Number_of_Customers		60
Number_of_Items			200
Number_of_ItemTypes		100
Number_of_Vehicles		27
TimeWindows			1

VEHICLE
Mass_Capacity			12595
CargoSpace_Length		60
CargoSpace_Width		25
CargoSpace_Height		30
Wheelbase			48
Max_Mass_FrontAxle		7100
Max_Mass_RearAxle		11500
Distance_FrontAxle_CargoSpace	4

CUSTOMERS
i		x		y		Demand		ReadyTime	DueDate		ServiceTime	DemandedMass	DemandedVolume
0		35		35		0		0		230		0		0		0
1		46		40		3		0		207		10		1708.69		7926
2		56		57		5		146		174		10		1658.88		7325
3		47		79		3		61		93		10		1171.96		5769
4		55		38		3		0		199		10		1489.25		6221
5		57		5		5		0		182		10		2046.38		10484
6		12		72		2		54		80		10		834.97		2868
7		6		42		3		62		96		10		1055.11		5747
8		32		32		4		191		221		10		1700.75		8708
9		37		61		4		158		194		10		3583.32		11004
10		1		30		2		0		185		10		743.36		4113
11		54		72		3		70		102		10		906.09		6312
12		38		76		4		42		74		10		2380.94		11800
13		44		51		3		0		201		10		1990.21		9838
14		31		23		5		0		207		10		3117.93		11098
15		40		16		2		0		200		10		1308.18		6720
16		64		16		3		0		185		10		1206.58		6400
17		50		21		4		0		199		10		1854.21		8846
18		57		8		3		117		155		10		1019.16		5358
19		57		47		5		12		46		10		4149.61		12666
20		9		63		3		24		60		10		975.81		4388
21		24		15		5		0		197		10		2646.53		10524
22		55		51		4		143		175		10		1359.71		9123
23		62		43		3		66		98		10		1370.58		5677
24		38		38		4		0		17		10		1313.19		7671
25		21		15		3		0		195		10		1143.69		6859
26		69		14		3		0		180		10		1258.7		7201
27		27		57		5		154		184		10		2458.36		10802
28		47		16		2		88		124		10		612.77		2895
29		17		5		4		0		185		10		1388.51		5850
30		63		71		5		151		187		10		1984.91		13910
31		35		45		4		0		210		10		998.24		5632
32		14		79		3		0		171		10		843.06		3664
33		24		41		4		0		207		10		1379.61		5688
34		40		34		4		0		214		10		4859.95		11367
35		60		68		4		162		192		10		2174.59		9904
36		36		68		3		0		186		10		1493.08		9675
37		22		61		5		0		190		10		1556.79		9607
38		48		12		2		131		159		10		781.11		3508
39		40		19		3		0		203		10		1312.84		5148
40		29		33		5		0		213		10		3197.57		9135
41		1		55		3		73		117		10		1279.81		5692
42		40		4		5		37		65		10		2411.39		12642
43		36		10		4		0		194		10		1867.02		5867
44		16		58		2		0		190		10		667.95		2759
45		18		28		2		149		177		10		1946.2		5800
46		4		3		2		88		120		10		956.74		5884
47		6		53		3		67		93		10		995.09		4944
48		58		28		2		0		195		10		910.63		3726
49		40		43		2		0		210		10		412.61		3516
50		52		43		3		0		201		10		1598.51		6062
51		3		36		2		60		86		10		512.21		1892
52		25		27		3		0		207		10		789.42		5238
53		27		73		2		0		181		10		349.31		2608
54		30		7		3		0		191		10		1085.78		6495
55		5		32		3		0		189		10		1719.76		7708
56		68		69		4		55		87		10		1501.55		7128
57		1		18		2		39		79		10		572.13		3348
58		3		40		2		65		101		10		676.97		4838
59		46		57		3		132		164		10		602.35		4560
60		6		78		4		87		109		10		1191.29		5957

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		19		14		7		567.69		1		4.1738784
Bt2		16		5		14		156.94		0		9.6772503
Bt3		12		5		11		205.06		1		9.8395242
Bt4		29		11		9		565.36		0		9.7950674
Bt5		21		6		13		190.70		0		8.3293588
Bt6		17		14		11		305.66		0		3.3254333
Bt7		14		9		10		136.41		0		7.3748655
Bt8		30		8		13		946.54		0		41.3552615
Bt9		27		5		9		123.85		0		6.8074520
Bt10		30		5		14		521.59		0		19.5615554
Bt11		12		8		11		138.39		1		2.4897676
Bt12		29		12		13		779.46		0		38.7692842
Bt13		12		12		6		128.30		0		7.1674112
Bt14		20		13		7		240.60		0		13.0513317
Bt15		21		13		8		305.76		0		11.9249160
Bt16		32		5		13		468.79		1		3.0049513
Bt17		16		6		7		115.54		0		13.7756646
Bt18		17		6		10		234.08		0		25.5517237
Bt19		35		8		14		596.31		0		37.0874205
Bt20		27		13		12		499.39		1		13.9456174
Bt21		25		14		12		440.96		1		10.9836348
Bt22		18		9		9		326		0		7.7083362
Bt23		18		14		12		418.97		1		3.4572899
Bt24		20		6		14		293.90		0		8.7913632
Bt25		13		11		11		450.25		0		14.3669639
Bt26		28		6		11		426.76		0		16.1304687
Bt27		24		14		12		610.80		0		5.0804180
Bt28		26		12		12		547.50		0		18.8157705
Bt29		19		10		8		375.82		1		4.9940516
Bt30		31		11		11		441.30		0		15.1934239
Bt31		24		9		6		380.67		0		32.3577934
Bt32		17		6		14		312.32		0		28.7972682
Bt33		29		8		6		290.77		0		11.5184301
Bt34		21		10		8		484.73		0		107.7144866
Bt35		23		7		10		1001.34		0		131.3890293
Bt36		29		10		12		977.75		0		18.1621508
Bt37		17		14		12		723.54		0		22.0597856
Bt38		34		5		8		177.28		0		5.0123386
Bt39		17		7		9		158.73		0		7.5450210
Bt40		26		11		10		548.94		0		15.6236278
Bt41		13		10		8		140.86		0		17.8610259
Bt42		35		7		13		927.02		0		8.5070113
Bt43		14		7		8		236.81		0		98.3190442
Bt44		25		14		14		1057.62		1		3.9247469
Bt45		34		7		6		394.87		0		9.8859359
Bt46		24		13		14		501.12		0		12.9875869
Bt47		20		6		9		143.60		0		24.2797843
Bt48		17		11		8		363.56		1		3.2938665
Bt49		16		8		12		539.33		0		19.4743674
Bt50		26		6		7		123.90		0		7.6022420
Bt51		18		11		10		327.88		0		21.1709789
Bt52		12		7		7		122.60		1		8.6990979
Bt53		33		9		6		464.85		0		26.2265905
Bt54		20		8		10		1505.24		0		52.9451061
Bt55		31		10		7		363.84		1		4.3447638
Bt56		17		9		8		315.80		0		23.0549073
Bt57		24		5		11		293.73		0		19.8786117
Bt58		26		7		12		343.67		1		9.5534858
Bt59		23		6		11		362.50		0		46.4765654
Bt60		15		11		6		153.03		0		26.3779859
Bt61		19		11		7		287.28		1		4.1691860
Bt62		15		9		14		246.13		0		11.5862833
Bt63		27		6		14		335.86		0		8.5917628
Bt64		25		12		10		737.54		0		31.0086869
Bt65		18		7		9		268.95		0		77.2718513
Bt66		30		9		12		496.46		0		7.3343736
Bt67		30		7		8		307.52		0		12.8009152
Bt68		33		9		12		2863.38		0		397.8013016
Bt69		23		12		10		590.72		0		15.3050837
