Name				042_n020_m200_bt100
Number_of_Customers		20
Number_of_Items			200
Number_of_ItemTypes		100
Number_of_Vehicles		6
TimeWindows			1

VEHICLE
Mass_Capacity			12595
CargoSpace_Length		60
CargoSpace_Width		25
CargoSpace_Height		30
Wheelbase			48
Max_Mass_FrontAxle		7100
Max_Mass_RearAxle		11500
Distance_FrontAxle_CargoSpace	4

CUSTOMERS
i		x		y		Demand		ReadyTime	DueDate		ServiceTime	DemandedMass	DemandedVolume
0		35		35		0		0		1000		0		0		0
1		21		16		10		799		1000		10		426.08		1989
2		70		74		8		741		973		10		233.2		1705
3		5		21		12		0		956		10		658.69		4341
4		39		71		7		0		149		10		262.03		1706
5		9		73		15		351		567		10		573.6		4063
6		43		61		8		288		494		10		513.23		3304
7		33		58		11		0		966		10		415.84		2831
8		12		17		7		0		960		10		299.82		1745
9		68		13		9		765		965		10		689.95		4752
10		0		79		10		808		1000		10		825.24		4405
11		6		51		13		0		956		10		614.85		4338
12		14		32		12		0		968		10		474.05		3479
13		69		45		7		423		629		10		234.25		1562
14		31		5		12		295		535		10		543.02		3628
15		24		1		11		0		954		10		455.75		2986
16		58		23		10		0		964		10		343.32		2149
17		41		32		7		0		983		10		369.13		2300
18		40		23		9		474		712		10		550.02		3266
19		53		38		11		0		971		10		437.23		2848
20		17		42		11		0		970		10		481.47		3317

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		7		3		5		14.89		1		0.8802231
Bt2		16		5		7		92.71		0		7.0628482
Bt3		16		2		4		23.31		0		7.6749905
Bt4		9		4		6		38.86		0		4.9019692
Bt5		9		3		5		15.65		0		2.5444181
Bt6		16		4		6		63.72		0		7.6062494
Bt7		16		5		8		93.55		0		21.1172712
Bt8		16		6		7		85.03		0		8.6119664
Bt9		13		5		3		19.60		1		3.5620516
Bt10		13		3		7		27.37		0		4.0361927
Bt11		14		2		5		28.02		0		10.4719960
Bt12		6		2		8		13.35		1		1.2689460
Bt13		17		5		7		63.42		0		5.2481802
Bt14		14		6		3		33.26		1		1.2108801
Bt15		9		3		6		18.76		1		1.2279050
Bt16		17		7		8		145.14		0		8.7710103
Bt17		11		6		7		127.58		0		8.9638623
Bt18		11		2		8		34.86		0		4.7957841
Bt19		6		2		3		7.06		0		4.2714169
Bt20		15		6		6		84.55		0		8.5997310
Bt21		6		5		3		10.42		0		15.5801737
Bt22		14		4		3		33.39		0		7.4381742
Bt23		8		6		3		28.61		0		5.2185084
Bt24		8		5		7		51.08		1		1.6590784
Bt25		14		3		8		62.27		0		6.8792825
Bt26		13		4		7		62.20		0		13.4725920
Bt27		15		5		8		93.90		1		0.9943020
Bt28		8		5		4		22.85		1		1.7150415
Bt29		13		3		7		45.82		0		18.6479688
Bt30		17		6		6		66.83		1		1.2534714
Bt31		16		6		3		42.95		0		9.3750981
Bt32		12		3		7		29.82		0		6.1977342
Bt33		13		3		7		29.03		0		18.8073825
Bt34		7		6		4		30.76		0		7.9136171
Bt35		16		6		4		54.56		0		4.5065157
Bt36		12		4		8		46.93		0		4.2142858
Bt37		6		5		5		16.83		0		7.9903085
Bt38		8		6		5		32.38		1		2.8662842
Bt39		10		3		7		39.61		0		9.9759203
Bt40		12		3		7		37.77		0		5.6364962
