Name				463_n060_m400_bt100
Number_of_Customers		60
Number_of_Items			400
Number_of_ItemTypes		100
Number_of_Vehicles		54
TimeWindows			1

VEHICLE
Mass_Capacity			12595
CargoSpace_Length		60
CargoSpace_Width		25
CargoSpace_Height		30
Wheelbase			48
Max_Mass_FrontAxle		7100
Max_Mass_RearAxle		11500
Distance_FrontAxle_CargoSpace	4

CUSTOMERS
i		x		y		Demand		ReadyTime	DueDate		ServiceTime	DemandedMass	DemandedVolume
0		35		35		0		0		1000		0		0		0
1		26		53		6		16		272		10		1600.02		11464
2		3		71		8		0		941		10		2427.93		16024
3		38		62		9		0		962		10		1888.97		14352
4		39		41		8		852		1000		10		2606.94		18879
5		9		58		6		0		188		10		2598.17		17661
6		0		37		5		0		954		10		1726.58		11094
7		65		58		7		7		223		10		2076.55		13074
8		5		51		3		769		999		10		892.44		7464
9		58		68		9		0		949		10		2131.85		15025
10		44		27		9		0		977		10		2345.26		14687
11		58		73		8		0		945		10		2566.7		16689
12		58		14		6		427		703		10		2689.86		17238
13		44		18		6		0		970		10		1375.72		11409
14		57		23		7		0		964		10		1626.09		12610
15		43		61		5		0		962		10		1635.12		9598
16		62		44		6		0		961		10		1500.39		10621
17		66		2		9		0		944		10		3776.29		23692
18		20		28		7		0		973		10		1866.07		13146
19		59		10		5		420		632		10		1489.5		9940
20		3		20		7		0		173		10		2225.88		16478
21		31		44		7		249		473		10		1914.67		11750
22		15		22		6		666		902		10		2585.68		18582
23		16		65		5		0		954		10		2076.34		15071
24		49		64		6		0		957		10		2337.06		17016
25		52		68		9		0		952		10		3338.44		20396
26		56		31		9		0		968		10		3589.59		21752
27		6		24		6		0		958		10		1569.04		10414
28		53		74		5		0		947		10		1239.76		7906
29		37		27		9		0		981		10		2982.72		16967
30		22		44		7		0		974		10		2218.25		14406
31		57		6		5		0		953		10		1869.66		11634
32		57		76		9		0		943		10		3071.53		18688
33		32		68		7		0		956		10		1685.61		13500
34		8		28		7		0		962		10		2171.59		16216
35		31		6		3		466		700		10		1513.6		10360
36		11		43		5		0		964		10		1753.04		11188
37		47		51		7		100		376		10		1822.98		11608
38		56		1		7		0		950		10		2477.03		15030
39		2		26		5		0		955		10		1941.25		13490
40		13		32		9		0		967		10		2277.93		17490
41		30		47		5		0		977		10		3247.95		17592
42		21		59		5		0		962		10		1582.89		11654
43		64		70		6		0		944		10		2116.51		17013
44		63		64		6		0		949		10		1892.44		11980
45		50		34		8		7		301		10		2847.6		18057
46		40		45		8		0		978		10		2466.26		17823
47		24		24		9		0		974		10		2489.72		17050
48		69		16		4		0		951		10		2240.12		11789
49		32		78		3		0		946		10		1577.1		9398
50		43		74		5		0		950		10		1321.28		9327
51		23		12		9		0		964		10		3175.51		19282
52		18		72		9		579		779		10		3308.83		20869
53		67		72		9		0		941		10		2727.83		17859
54		49		14		8		0		964		10		2280.97		16813
55		28		9		6		0		963		10		2879.09		16344
56		25		33		6		0		979		10		2872.23		14356
57		18		49		7		0		967		10		2194.73		17012
58		40		11		6		0		965		10		2080.82		13552
59		13		0		6		580		820		10		2412.14		14279
60		15		36		6		0		969		10		1449.02		10664

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		14		9		14		287.82		0		11.6367765
Bt2		28		8		9		222.96		0		18.6241970
Bt3		31		13		12		522.78		0		8.5320557
Bt4		13		12		7		203.64		0		9.3575089
Bt5		27		6		9		184.92		0		11.9224831
Bt6		24		10		9		308.39		0		7.1615765
Bt7		22		14		13		450.41		0		7.3455524
Bt8		18		12		7		153.87		0		22.4944242
Bt9		27		6		11		349.83		0		10.3204400
Bt10		34		13		12		808.44		0		7.6004570
Bt11		35		13		11		898.86		0		44.7622079
Bt12		34		14		10		735.78		0		17.7511844
Bt13		33		12		12		801.43		1		10.5219946
Bt14		15		5		14		127.02		0		8.1602511
Bt15		22		6		14		268.99		0		8.3694023
Bt16		12		10		11		178.80		0		4.1457352
Bt17		24		5		9		210.67		0		11.8754706
Bt18		29		6		12		370.48		0		9.4405010
Bt19		28		8		14		346.98		0		5.9249708
Bt20		22		11		6		152.13		1		5.0333927
Bt21		16		11		12		386.24		0		27.4743760
Bt22		31		10		10		361.47		1		2.6101452
Bt23		33		11		12		863.61		0		5.4993880
Bt24		22		13		13		577.15		0		21.7578037
Bt25		32		5		12		266.27		0		8.2396677
Bt26		28		10		10		367.22		0		6.7286637
Bt27		23		5		12		206.33		0		4.2893124
Bt28		28		8		8		336.48		0		34.4820138
Bt29		18		5		12		110.17		1		5.1706644
Bt30		33		5		11		328.69		0		5.3403861
Bt31		32		6		13		354.70		0		5.9771874
Bt32		26		7		12		385.05		0		39.5841127
Bt33		14		12		12		276.83		0		18.6460771
Bt34		20		14		12		515.29		0		10.0332762
Bt35		30		7		6		235.23		0		17.6197594
Bt36		34		14		14		1242.37		0		14.9556593
Bt37		20		9		12		252.80		1		3.1695036
Bt38		19		5		14		147.09		0		16.5655905
Bt39		13		10		6		96.36		1		2.2768260
Bt40		24		5		12		246.52		1		11.4940016
Bt41		23		12		8		544.38		0		10.9854343
Bt42		24		9		12		337.90		0		9.4616258
Bt43		19		7		6		103.85		1		2.7376642
Bt44		28		6		11		338.03		0		28.1049744
Bt45		21		14		8		240.06		0		4.1819674
Bt46		26		11		7		340.44		0		23.3424981
Bt47		17		8		13		309.62		0		8.2622299
Bt48		31		9		10		354.69		0		8.7637185
Bt49		29		6		8		174.11		1		2.4645432
Bt50		35		5		12		384.85		1		11.5087005
Bt51		20		13		14		567.34		1		3.7300576
Bt52		34		13		6		479.73		1		6.2242261
Bt53		26		11		7		282.91		0		10.7369542
Bt54		21		14		8		527.45		1		3.4535434
Bt55		24		14		6		401.64		0		18.5192328
Bt56		26		9		7		194.55		0		16.9411503
Bt57		18		11		7		201.29		0		6.6349526
Bt58		15		8		13		222.98		0		13.9236562
Bt59		30		7		11		266.72		1		2.9566765
Bt60		16		14		7		175.02		0		33.2609079
Bt61		27		9		6		155.26		0		8.4768679
Bt62		18		7		10		176.86		0		10.9061417
Bt63		15		9		10		212.37		0		6.8400495
Bt64		23		8		8		200.37		0		34.9268288
Bt65		16		13		13		376.72		0		21.8331635
Bt66		29		7		14		467.97		0		13.7681733
Bt67		23		14		10		641.60		1		3.2760590
Bt68		20		5		13		212.53		0		23.7223694
Bt69		30		11		11		369.42		0		11.1442151
Bt70		29		5		7		137.82		0		7.0621502
