Name				479_n060_m400_bt100
Number_of_Customers		60
Number_of_Items			400
Number_of_ItemTypes		100
Number_of_Vehicles		17
TimeWindows			1

VEHICLE
Mass_Capacity			12595
CargoSpace_Length		60
CargoSpace_Width		25
CargoSpace_Height		30
Wheelbase			48
Max_Mass_FrontAxle		7100
Max_Mass_RearAxle		11500
Distance_FrontAxle_CargoSpace	4

CUSTOMERS
i		x		y		Demand		ReadyTime	DueDate		ServiceTime	DemandedMass	DemandedVolume
0		35		35		0		0		1000		0		0		0
1		63		58		3		798		1000		10		269.66		1272
2		42		44		7		0		978		10		567.06		2423
3		65		45		9		528		738		10		587.34		2970
4		30		77		5		342		568		10		194.77		1124
5		43		59		8		647		901		10		897.29		3299
6		51		77		7		754		984		10		511.55		2024
7		57		76		6		555		823		10		683.95		1802
8		29		74		9		0		950		10		612.88		2801
9		65		6		7		241		475		10		931.99		2072
10		54		8		9		507		749		10		508.43		2225
11		9		33		7		0		140		10		350.55		1862
12		41		10		6		0		964		10		846.12		1800
13		46		41		8		52		296		10		493.52		2130
14		22		41		4		591		897		10		320.32		1884
15		34		29		9		121		347		10		668.76		2692
16		68		45		5		229		487		10		458.69		858
17		1		24		6		520		708		10		1145.85		2466
18		56		62		9		776		1000		10		608.54		2841
19		0		75		9		0		936		10		928.87		3622
20		62		50		7		174		316		10		666.98		2190
21		2		1		8		767		947		10		729.02		3644
22		64		27		5		0		959		10		312.63		1422
23		61		64		5		716		976		10		334.57		1410
24		35		70		9		112		364		10		619.82		3372
25		50		54		5		431		649		10		296.17		1911
26		40		78		6		170		388		10		347.3		1479
27		35		15		6		396		594		10		602.01		1630
28		25		12		9		731		951		10		473.75		2382
29		0		17		5		0		950		10		798.49		1534
30		21		63		6		0		958		10		497.12		2129
31		20		46		7		863		1000		10		344.14		1726
32		15		29		5		0		969		10		440.97		1392
33		38		75		5		0		949		10		766.25		1511
34		33		7		7		31		235		10		656.7		2326
35		14		50		7		340		624		10		502.07		2179
36		44		31		9		22		256		10		514.61		2905
37		11		58		7		5		245		10		403.77		1566
38		61		41		6		193		427		10		1039.74		2662
39		66		77		5		428		686		10		148.13		704
40		28		66		6		0		958		10		239.62		1238
41		21		51		7		543		799		10		582.74		2544
42		44		10		7		319		589		10		316.46		1755
43		23		77		9		0		946		10		900.03		2571
44		39		71		8		744		956		10		347.26		1668
45		23		32		4		59		297		10		493.45		1628
46		37		5		9		80		312		10		632.19		2840
47		34		43		9		0		981		10		597.6		2304
48		47		34		6		0		977		10		234.65		1251
49		29		56		5		683		885		10		426.09		2154
50		33		66		7		0		169		10		613.25		2359
51		40		66		6		425		687		10		460.78		1932
52		70		36		7		306		524		10		405.56		2180
53		10		6		5		0		951		10		309.73		1753
54		47		60		7		0		962		10		328.7		1526
55		16		66		5		781		967		10		466.02		2035
56		43		49		6		227		543		10		521.79		2181
57		46		65		5		429		677		10		478.91		1893
58		35		21		5		0		222		10		387.39		1734
59		38		58		8		112		402		10		1052		2282
60		16		44		7		198		460		10		1265.8		2628

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		17		4		6		324.19		0		21.0043602
Bt2		15		7		8		198.16		0		9.3099490
Bt3		14		4		7		54.38		1		5.4112823
Bt4		12		5		7		150.55		0		65.2095312
Bt5		7		4		3		14.39		0		3.8599706
Bt6		13		6		3		39.07		0		9.4055131
Bt7		6		3		8		17.48		0		6.4063450
Bt8		15		5		7		87.41		0		3.7220665
Bt9		9		3		4		30.99		0		7.3130143
Bt10		6		3		5		88.46		0		46.0843276
Bt11		17		6		6		98.98		1		1.9716950
Bt12		8		3		3		18.26		0		45.0306444
Bt13		14		3		7		29.92		0		3.2506163
Bt14		17		3		8		159.80		0		32.1936822
Bt15		16		6		7		181.30		0		13.2060058
Bt16		11		5		6		60.69		1		4.4663033
Bt17		12		5		3		28.02		0		11.2126868
Bt18		12		6		6		156.13		0		25.7049174
Bt19		12		4		5		37.19		0		11.7573823
Bt20		12		5		3		33.30		0		14.5230395
Bt21		14		5		7		109.83		0		5.7930193
Bt22		16		5		6		134.20		1		5.4824420
Bt23		16		2		7		53.13		0		7.0246981
Bt24		10		4		5		21.66		0		7.9222318
Bt25		8		5		4		26.45		0		4.1122570
Bt26		15		3		8		82.62		0		7.4332000
Bt27		10		5		8		79.55		0		3.6533088
Bt28		11		5		8		90.84		0		12.6058850
Bt29		11		5		5		71.28		1		11.3684129
Bt30		11		6		8		566.68		0		70.6832503
Bt31		16		6		5		76.92		1		1.0931354
Bt32		12		6		7		104.48		0		25.6843837
Bt33		11		5		6		93.44		0		11.9964486
Bt34		8		6		8		111.01		0		23.9567497
Bt35		8		7		8		262.72		0		141.1661499
Bt36		14		4		7		410.28		1		9.5307769
Bt37		11		6		4		34.41		1		9.2352439
Bt38		17		3		7		44.72		0		4.6431711
Bt39		9		4		6		40.32		0		6.5785671
Bt40		10		4		3		34.04		0		65.2821219
Bt41		14		3		3		36.20		0		21.1544044
Bt42		13		5		6		75.35		1		1.8547989
Bt43		7		6		6		54.60		0		21.3043474
Bt44		12		4		7		69.33		0		5.2377844
Bt45		8		5		8		75.52		0		7.3976434
Bt46		7		5		8		51.08		0		11.4832191
Bt47		14		5		6		59.74		0		4.9186774
Bt48		16		7		7		143.02		0		4.6406597
Bt49		17		3		3		40.51		0		8.6351363
Bt50		11		2		6		21.66		0		39.6550374
Bt51		11		7		3		54.59		0		8.0705956
Bt52		9		6		4		61.78		0		26.1950866
Bt53		12		3		8		37.58		1		3.4637008
Bt54		14		5		3		52.08		0		18.1219765
Bt55		17		3		7		51.50		0		2.6814233
Bt56		16		4		8		141.94		0		12.1963949
Bt57		10		5		4		23.91		0		4.1933404
Bt58		17		7		5		118.84		0		8.8626830
Bt59		16		4		6		58.89		0		14.6688163
Bt60		16		3		3		14.98		0		3.6479708
Bt61		6		2		3		11.53		1		11.9089595
Bt62		7		7		6		50.84		0		10.7660649
Bt63		15		7		6		149.41		0		16.1788008
Bt64		14		5		8		141.17		0		13.4629744
Bt65		13		4		3		22.46		0		27.5876907
Bt66		15		6		6		112.63		0		5.3536096
Bt67		7		4		8		155.72		0		26.8468528
Bt68		12		5		4		48.86		0		30.5292848
Bt69		12		6		4		44.03		0		10.2234196
Bt70		12		3		8		81.94		0		23.3319990
Bt71		14		6		3		59.83		0		8.9908007
Bt72		12		3		5		22.78		0		4.2022754
Bt73		11		4		5		53.96		1		3.8517109
Bt74		14		5		3		46.07		0		5.7730461
Bt75		6		5		8		30.53		1		4.5318285
Bt76		9		4		7		53.79		1		1.8485846
Bt77		16		2		6		32.95		0		40.7578113
Bt78		12		2		5		136.40		0		36.4935813
Bt79		12		5		3		23.40		0		7.7546419
Bt80		6		4		4		25.96		1		2.8598066
Bt81		13		6		8		131.66		0		38.0768990
Bt82		14		7		7		106.72		0		3.3206743
Bt83		10		2		8		45.02		0		8.3079231
Bt84		8		4		5		44.39		1		5.1457661
Bt85		15		6		3		52.83		0		24.9308760
Bt86		10		5		6		72.05		1		6.4507689
Bt87		17		3		8		81.29		0		6.2544364
Bt88		12		5		3		18.10		0		2.8704380
Bt89		14		6		5		389		0		18.7476479
Bt90		11		5		4		32.23		1		1.0340402
Bt91		13		2		5		14.38		0		23.5944807
Bt92		13		2		5		23.99		0		5.9553021
Bt93		9		6		3		43.33		1		3.8481574
Bt94		7		6		3		17.08		1		2.3361526
Bt95		6		5		7		29.80		0		2.8390794
Bt96		13		5		4		71.23		0		13.8949725
Bt97		8		4		7		36.81		0		6.5720885
Bt98		13		6		5		70.38		0		6.2344928
Bt99		15		4		7		55.94		0		9.2139133
Bt100		8		3		3		53.60		0		28.6126925

DEMANDS PER CUSTOMER
i	Type Quantity
1	Bt31 1	Bt63 1	Bt93 1	
2	Bt2 1	Bt4 1	Bt19 1	Bt45 1	Bt51 1	Bt77 1	Bt88 1	
3	Bt6 1	Bt11 1	Bt29 1	Bt44 1	Bt49 1	Bt56 1	Bt59 1	Bt75 1	Bt97 1	
4	Bt9 1	Bt24 1	Bt59 1	Bt71 1	Bt79 1	
5	Bt2 1	Bt3 1	Bt37 1	Bt55 1	Bt82 1	Bt83 1	Bt88 1	Bt89 1	
6	Bt9 1	Bt39 1	Bt60 1	Bt67 1	Bt70 1	Bt81 1	Bt99 1	
7	Bt12 1	Bt76 1	Bt87 1	Bt89 1	Bt96 1	Bt98 1	
8	Bt31 1	Bt34 1	Bt39 1	Bt43 1	Bt44 1	Bt51 1	Bt56 1	Bt74 1	Bt88 1	
9	Bt30 1	Bt40 1	Bt43 2	Bt81 1	Bt97 1	Bt100 1	
10	Bt5 1	Bt12 1	Bt32 1	Bt51 1	Bt53 1	Bt56 1	Bt76 1	Bt95 1	Bt100 1	
11	Bt3 1	Bt22 1	Bt37 1	Bt39 1	Bt40 1	Bt79 1	Bt95 1	
12	Bt16 1	Bt30 1	Bt40 1	Bt71 1	Bt85 1	Bt86 1	
13	Bt7 1	Bt14 1	Bt16 1	Bt42 1	Bt54 1	Bt70 1	Bt72 1	Bt79 1	
14	Bt21 1	Bt47 1	Bt69 1	Bt82 1	
15	Bt13 1	Bt14 1	Bt18 1	Bt28 1	Bt41 1	Bt46 2	Bt50 1	Bt86 1	
16	Bt4 1	Bt12 1	Bt78 2	Bt94 1	
17	Bt11 1	Bt36 1	Bt63 1	Bt76 1	Bt84 1	Bt89 1	
18	Bt2 1	Bt7 1	Bt9 1	Bt39 1	Bt50 1	Bt55 1	Bt63 1	Bt70 1	Bt94 1	
19	Bt1 1	Bt27 1	Bt31 1	Bt32 1	Bt34 1	Bt74 1	Bt82 1	Bt92 1	Bt99 1	
20	Bt8 1	Bt10 1	Bt35 1	Bt49 1	Bt81 1	Bt90 1	Bt92 1	
21	Bt4 1	Bt15 1	Bt42 1	Bt47 1	Bt53 1	Bt59 2	Bt82 1	
22	Bt7 1	Bt14 1	Bt47 1	Bt72 1	Bt85 1	
23	Bt10 1	Bt50 1	Bt66 1	Bt75 1	Bt87 1	
24	Bt24 1	Bt29 1	Bt31 1	Bt47 1	Bt48 1	Bt58 1	Bt65 1	Bt71 1	Bt74 1	
25	Bt3 1	Bt6 1	Bt38 1	Bt48 1	Bt60 1	
26	Bt2 1	Bt9 1	Bt49 1	Bt61 1	Bt72 1	Bt93 1	
27	Bt10 1	Bt22 1	Bt35 1	Bt62 1	Bt65 1	Bt93 1	
28	Bt8 1	Bt11 1	Bt20 1	Bt24 1	Bt45 1	Bt49 1	Bt80 1	Bt97 1	Bt100 1	
29	Bt1 1	Bt10 1	Bt35 1	Bt44 1	Bt76 1	
30	Bt21 1	Bt29 1	Bt56 1	Bt71 1	Bt77 1	Bt87 1	
31	Bt13 1	Bt25 1	Bt33 1	Bt45 1	Bt46 1	Bt50 1	Bt74 1	
32	Bt7 1	Bt43 1	Bt56 1	Bt67 1	Bt96 1	
33	Bt21 1	Bt25 1	Bt30 1	Bt49 1	Bt72 1	
34	Bt15 1	Bt28 1	Bt34 1	Bt40 1	Bt62 1	Bt67 1	Bt77 1	
35	Bt12 1	Bt34 1	Bt43 1	Bt58 1	Bt64 1	Bt80 1	Bt90 1	
36	Bt16 1	Bt27 1	Bt39 1	Bt53 1	Bt55 1	Bt59 1	Bt64 1	Bt75 1	Bt91 1	
37	Bt32 1	Bt43 1	Bt57 1	Bt67 1	Bt92 2	Bt94 1	
38	Bt11 1	Bt15 1	Bt30 1	Bt33 1	Bt42 1	Bt92 1	
39	Bt9 1	Bt54 1	Bt92 2	Bt94 1	
40	Bt3 1	Bt9 1	Bt19 1	Bt41 1	Bt44 1	Bt61 1	
41	Bt15 1	Bt21 1	Bt26 1	Bt39 2	Bt45 1	Bt85 1	
42	Bt38 1	Bt43 1	Bt44 1	Bt61 1	Bt77 2	Bt98 1	
43	Bt35 1	Bt49 1	Bt60 1	Bt66 1	Bt67 1	Bt78 1	Bt80 1	Bt82 1	Bt84 1	
44	Bt24 1	Bt25 2	Bt43 1	Bt68 1	Bt80 1	Bt86 1	Bt96 1	
45	Bt11 1	Bt18 1	Bt26 1	Bt67 1	
46	Bt3 1	Bt21 1	Bt37 1	Bt44 1	Bt53 1	Bt60 1	Bt66 1	Bt67 1	Bt93 1	
47	Bt11 1	Bt24 1	Bt50 1	Bt63 1	Bt76 1	Bt78 1	Bt83 1	Bt94 1	Bt100 1	
48	Bt12 1	Bt31 1	Bt49 1	Bt54 1	Bt94 1	Bt95 1	
49	Bt21 1	Bt44 1	Bt48 1	Bt59 1	Bt83 1	
50	Bt18 1	Bt28 1	Bt29 1	Bt34 1	Bt61 1	Bt66 1	Bt71 1	
51	Bt3 1	Bt4 1	Bt14 1	Bt24 1	Bt53 1	Bt97 1	
52	Bt21 1	Bt26 1	Bt31 1	Bt47 1	Bt60 1	Bt84 1	Bt94 1	
53	Bt8 1	Bt11 1	Bt16 1	Bt25 1	Bt41 1	
54	Bt10 1	Bt37 1	Bt43 1	Bt46 1	Bt62 1	Bt90 1	Bt94 1	
55	Bt31 1	Bt38 1	Bt67 1	Bt70 1	Bt82 1	
56	Bt2 1	Bt9 1	Bt40 1	Bt43 1	Bt51 1	Bt63 1	
