Name				345_n020_m400_bt100
Number_of_Customers		20
Number_of_Items			400
Number_of_ItemTypes		100
Number_of_Vehicles		10
TimeWindows			1

VEHICLE
Mass_Capacity			12595
CargoSpace_Length		60
CargoSpace_Width		25
CargoSpace_Height		30
Wheelbase			48
Max_Mass_FrontAxle		7100
Max_Mass_RearAxle		11500
Distance_FrontAxle_CargoSpace	4

CUSTOMERS
i		x		y		Demand		ReadyTime	DueDate		ServiceTime	DemandedMass	DemandedVolume
0		35		35		0		0		1000		0		0		0
1		28		26		23		0		170		10		566.15		7059
2		20		65		17		0		956		10		408.71		5368
3		58		26		18		727		991		10		458.74		5751
4		27		70		21		0		954		10		483.07		6294
5		22		38		21		0		211		10		435.66		6079
6		35		27		20		0		982		10		586.29		7494
7		44		47		19		259		415		10		653.88		8739
8		28		6		20		0		960		10		442.11		6030
9		32		59		20		0		965		10		416.52		5990
10		21		69		26		0		953		10		809.66		9092
11		60		73		21		0		944		10		453.74		5328
12		6		6		23		0		198		10		640.61		8013
13		37		67		18		0		957		10		358.93		5185
14		51		46		18		0		970		10		496.02		5837
15		22		3		14		0		955		10		365.95		5522
16		30		35		24		0		985		10		544.38		6764
17		69		63		21		0		945		10		424.24		6051
18		19		53		17		0		965		10		402.23		4465
19		0		69		20		0		941		10		422.06		5876
20		8		64		19		0		950		10		514.97		6368

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		16		6		3		23.47		0		7.8919384
Bt2		9		3		5		12.33		0		4.6250965
Bt3		15		6		3		9.90		1		2.5007361
Bt4		9		3		6		21.69		0		5.2604169
Bt5		13		6		5		15		0		1.4267240
Bt6		8		5		3		6.60		0		1.2522475
Bt7		15		7		7		39.63		0		2.7983989
Bt8		17		7		7		41.42		0		2.1098220
Bt9		8		5		7		27.53		0		3.1311791
Bt10		10		7		5		33.66		0		10.1219723
Bt11		11		5		8		20.32		0		3.3420891
Bt12		16		5		5		26.59		0		5.5352460
Bt13		9		3		6		7.39		1		2.6123997
Bt14		10		6		3		12.71		0		10.7045333
Bt15		12		7		3		16.28		1		1.6137535
Bt16		6		6		4		10.93		0		2.3150202
Bt17		17		4		7		55.01		1		2.6907905
Bt18		7		5		8		22.81		0		2.3584001
Bt19		11		5		4		8.53		0		2.1514556
Bt20		6		3		6		13.58		0		9.3352311
Bt21		15		4		6		26.91		0		2.2096979
Bt22		17		6		4		20.25		0		1.4833387
Bt23		12		4		5		9.59		0		1.3982789
Bt24		17		4		6		40.47		0		6.3620436
Bt25		14		4		6		21.23		1		0.7656522
Bt26		14		7		4		27.12		0		5.0608916
Bt27		7		5		3		14		0		4.3208721
Bt28		17		5		4		13.62		0		1.5928563
Bt29		11		5		4		18.14		0		6.5919586
Bt30		8		2		4		2.58		1		0.3400261
Bt31		7		4		3		9.54		0		4.8381253
Bt32		16		3		5		25.53		0		3.2856429
Bt33		10		3		6		12.99		0		2.7175679
Bt34		7		6		3		11.01		0		8.7735622
Bt35		10		3		7		21.42		0		5.2740526
Bt36		6		3		3		4.36		0		5.1404120
Bt37		11		4		7		18.85		0		3.2374997
Bt38		16		7		8		49.14		0		1.2526491
Bt39		14		3		4		8.22		1		2.0399024
Bt40		17		2		7		24.83		0		5.0351682
Bt41		15		3		5		21.65		1		2.2306223
Bt42		10		7		3		11.39		1		0.6423208
Bt43		12		7		4		19.13		0		3.0157597
Bt44		6		4		7		11.92		0		6.1730208
Bt45		13		6		5		39.91		0		7.7431097
Bt46		8		6		4		19.14		0		4.9699853
Bt47		12		6		5		39.75		1		1.4540940
Bt48		16		6		4		17.78		0		2.5047760
Bt49		14		5		8		46.49		0		2.3196867
Bt50		8		2		7		9.73		1		1.5388330
Bt51		17		6		4		16.62		0		8.3591512
Bt52		16		5		7		37.33		1		4.6578606
Bt53		11		5		8		55.20		0		4.5258820
Bt54		11		6		6		30.94		0		10.3435933
Bt55		7		3		7		15.44		0		3.6999761
Bt56		15		6		3		23.03		0		9.4409124
Bt57		11		6		7		48.35		0		4.0115316
Bt58		15		5		7		60.41		0		8.8359080
Bt59		7		3		7		16.19		0		29.2051891
