Name				311_n020_m400_bt100
Number_of_Customers		20
Number_of_Items			400
Number_of_ItemTypes		100
Number_of_Vehicles		13
TimeWindows			1

VEHICLE
Mass_Capacity			12595
CargoSpace_Length		60
CargoSpace_Width		25
CargoSpace_Height		30
Wheelbase			48
Max_Mass_FrontAxle		7100
Max_Mass_RearAxle		11500
Distance_FrontAxle_CargoSpace	4

CUSTOMERS
i		x		y		Demand		ReadyTime	DueDate		ServiceTime	DemandedMass	DemandedVolume
0		35		35		0		0		230		0		0		0
1		45		79		22		91		127		10		759.99		6312
2		43		1		19		140		172		10		738.46		5648
3		65		60		22		88		120		10		764.54		6926
4		31		20		21		51		77		10		649.03		5987
5		62		78		20		109		139		10		783.59		7352
6		41		11		24		133		161		10		840.17		6780
7		5		77		17		81		97		10		581.53		4123
8		0		30		23		90		116		10		709.62		6704
9		70		45		21		166		196		10		648.82		5276
10		31		27		17		15		45		10		438.49		3789
11		30		24		20		112		144		10		972.17		8462
12		15		4		20		69		99		10		758.93		5841
13		0		44		17		83		117		10		660.08		4897
14		25		54		22		174		208		10		697.79		5125
15		25		25		15		124		140		10		468.95		3776
16		51		28		20		148		164		10		696.33		5776
17		67		5		23		110		140		10		735.96		6506
18		25		43		17		68		92		10		491.76		4463
19		49		56		17		118		148		10		609.33		4912
20		70		27		23		50		80		10		726.54		5766

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		14		4		8		41.12		0		4.6187844
Bt2		9		6		3		26.10		0		23.1118314
Bt3		6		4		6		14.87		0		5.4156453
Bt4		10		3		8		30.70		0		5.9104480
Bt5		13		5		6		58.36		0		9.4711761
Bt6		12		3		4		11.95		0		1.5301950
Bt7		12		7		6		40.73		0		2.8835431
Bt8		6		6		6		29.77		0		1.7376745
Bt9		11		3		6		30.14		0		7.9243204
Bt10		13		6		5		40.20		0		19.6331707
Bt11		9		4		3		14.43		0		4.4028714
Bt12		17		3		8		45.45		1		4.0468912
Bt13		16		7		4		57.81		0		3.2575915
Bt14		8		5		8		50.52		0		5.6910607
Bt15		11		6		6		32.86		1		0.6576982
Bt16		11		2		5		16.49		0		12.6888867
Bt17		17		2		4		22.85		0		5.0808452
Bt18		9		3		5		11.97		0		2.9516427
Bt19		12		4		7		38.57		0		15.8052292
Bt20		6		3		6		14.61		0		7.5309511
Bt21		11		4		7		33.61		0		3.5483615
Bt22		8		3		6		24.32		0		3.7151854
Bt23		10		3		5		14.21		1		0.9373482
Bt24		17		5		8		93.10		0		8.5009910
Bt25		14		4		4		18.10		0		2.7271020
Bt26		9		5		6		29.03		1		0.8582773
Bt27		16		3		4		26.11		0		3.1409423
Bt28		15		5		8		52.81		1		3.6614413
Bt29		10		3		5		18.70		1		1.3287741
Bt30		9		6		4		19.59		1		0.7384269
Bt31		9		3		3		13.83		0		4.0692480
Bt32		10		6		3		19.12		0		8.9083157
Bt33		17		3		5		34.98		1		4.4624352
