Name				357_n020_m400_bt100
Number_of_Customers		20
Number_of_Items			400
Number_of_ItemTypes		100
Number_of_Vehicles		9
TimeWindows			1

VEHICLE
Mass_Capacity			12595
CargoSpace_Length		60
CargoSpace_Width		25
CargoSpace_Height		30
Wheelbase			48
Max_Mass_FrontAxle		7100
Max_Mass_RearAxle		11500
Distance_FrontAxle_CargoSpace	4

CUSTOMERS
i		x		y		Demand		ReadyTime	DueDate		ServiceTime	DemandedMass	DemandedVolume
0		35		35		0		0		1000		0		0		0
1		30		18		17		32		330		10		410.55		4817
2		66		47		21		9		239		10		548.28		5992
3		25		23		25		0		974		10		501.59		6371
4		64		5		18		622		832		10		384.1		5356
5		28		37		17		0		982		10		469.66		5238
6		8		25		16		762		996		10		380.18		5290
7		34		71		18		512		774		10		354.95		4398
8		47		32		22		0		977		10		523.58		5976
9		37		74		22		0		950		10		454.37		5840
10		67		34		22		0		957		10		538.38		7652
11		1		73		21		734		972		10		555.62		6814
12		48		73		22		743		969		10		455.03		6474
13		37		71		24		0		953		10		561.01		6406
14		46		0		19		72		306		10		423.61		4436
15		9		40		18		204		390		10		425.65		4718
16		48		38		16		0		976		10		401.27		4904
17		61		49		23		0		960		10		381.75		4848
18		38		67		17		0		957		10		403.03		5494
19		17		74		22		0		947		10		518.19		6294
20		26		28		20		717		999		10		359.09		4863

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		8		2		4		6.43		0		3.5660235
Bt2		12		7		8		46.25		1		3.4726538
Bt3		8		5		4		8.24		0		2.0861546
Bt4		14		2		8		16.97		0		2.4610456
Bt5		16		4		5		33.42		0		2.9216700
Bt6		9		4		3		8.53		0		1.4837241
Bt7		6		6		7		29.91		0		3.8316371
Bt8		8		2		3		5.19		0		2.2095681
Bt9		9		7		4		9.01		0		2.9699168
Bt10		7		6		5		22.35		1		3.2525746
Bt11		16		2		3		9.89		1		2.0212359
Bt12		12		4		6		17.09		1		0.6144275
Bt13		15		4		5		18.36		0		2.9801237
Bt14		10		3		5		18.36		0		5.2930779
Bt15		12		4		5		30.31		1		1.2896136
Bt16		16		4		6		19.46		0		1.1380240
Bt17		9		4		3		7.62		0		4.9485637
Bt18		15		5		7		21.32		0		1.6833541
Bt19		17		2		3		12.62		0		8.6883093
Bt20		14		5		5		20.99		0		5.3020931
Bt21		6		6		4		18.11		0		3.1901782
Bt22		7		2		6		8.69		0		2.2337843
Bt23		13		7		7		59.02		0		1.3105224
Bt24		12		3		3		4.52		0		2.0640093
Bt25		14		2		7		14.82		0		10.0161525
Bt26		13		5		6		24.66		0		2.3479219
Bt27		8		2		4		7.69		0		5.0961302
Bt28		9		5		7		25.44		0		4.5021565
Bt29		10		6		4		15.86		0		2.9879347
Bt30		9		4		5		23.84		0		11.2313400
Bt31		9		7		8		34.93		0		2.8025350
Bt32		16		2		4		14.42		0		2.8245537
Bt33		8		5		7		35.98		0		3.9651131
Bt34		10		4		5		12.80		1		1.0407942
Bt35		16		5		4		29.43		0		3.1154011
Bt36		7		5		6		23.99		0		3.5041816
Bt37		17		5		6		18.52		0		8.4510915
Bt38		8		4		3		5.51		1		0.6645507
Bt39		8		5		8		14.09		0		3.2903574
Bt40		14		6		8		28.08		0		5.1643741
Bt41		15		4		7		56.42		0		26.8207337
Bt42		17		4		6		41.37		0		2.8382825
Bt43		12		5		7		36.91		0		7.8305128
Bt44		13		7		8		42.34		0		3.2031505
Bt45		12		6		5		41.91		1		2.4797203
Bt46		9		5		4		14.51		0		3.0427349
Bt47		13		4		3		11.20		0		8.5214766
Bt48		6		5		5		10.56		0		3.3218951
Bt49		8		5		7		31.42		0		3.2714102
Bt50		11		5		8		48.59		0		4.5729784
Bt51		17		6		5		50.70		0		4.7496606
Bt52		7		4		4		4.93		0		3.8461252
Bt53		7		6		4		17.88		0		4.3639577
Bt54		9		2		4		9.16		0		24.0991587
Bt55		10		4		7		26.48		1		1.7978281
Bt56		9		5		4		12.88		0		3.0184121
Bt57		12		5		4		8.85		0		4.2017764
Bt58		11		5		6		22.03		1		3.8405122
Bt59		13		4		4		19.74		1		3.7389780
Bt60		10		4		6		12.03		0		3.0299782
Bt61		13		6		4		12.59		0		1.6775717
Bt62		16		3		7		34.05		0		4.6155428
Bt63		6		5		4		9.34		0		7.1482409
Bt64		7		7		6		12.88		0		10.5451731
Bt65		17		4		6		50.96		1		1.0554168
Bt66		17		2		7		25.15		0		2.1881194
Bt67		17		5		8		52.71		0		2.6613373
Bt68		8		4		4		11.56		0		5.4700303
Bt69		6		3		5		11.35		1		1.1673355
Bt70		15		2		4		14.34		0		5.1864040
Bt71		6		6		7		29.99		0		9.6840193
Bt72		14		6		6		63.64		1		1.1753035
Bt73		10		5		3		5.29		0		1.0126542
Bt74		11		6		5		40.52		0		10.8835083
Bt75		16		7		3		27.59		1		2.8926067
Bt76		10		2		5		3.89		0		1.4606182
Bt77		16		2		7		25.36		1		2.1584990
Bt78		14		5		5		46.59		0		3.8452891
Bt79		17		3		7		28.14		0		7.1180583
Bt80		9		5		6		29.47		0		4.1820872
Bt81		13		3		8		15.32		0		1.9189620
Bt82		11		6		8		22.95		0		1.3084358
Bt83		11		7		8		46.46		1		0.8224644
Bt84		17		4		4		24.47		0		3.1890436
Bt85		15		7		7		40.70		0		4.9392496
Bt86		10		4		3		12.44		0		6.3949698
Bt87		12		4		7		39.72		0		4.8064564
Bt88		14		2		7		25.08		0		3.8673741
Bt89		6		6		3		5.94		1		0.4081587
Bt90		13		5		8		47.40		0		2.4799822
Bt91		8		4		6		7.11		1		1.2027125
Bt92		8		7		8		48.19		1		4.8276714
Bt93		7		4		6		15.54		0		8.8931308
Bt94		6		3		8		11.14		0		14.5469001
Bt95		11		4		8		36.03		0		1.7971152
Bt96		11		4		5		29.19		0		5.1558369
Bt97		7		5		6		18.98		0		6.2666239
Bt98		13		4		7		42.14		0		6.0480092
Bt99		9		5		6		11.80		0		9.0528208
Bt100		13		4		8		32.89		0		11.6504073

DEMANDS PER CUSTOMER
i	Type Quantity
1	Bt4 1	Bt14 1	Bt18 1	Bt41 1	Bt44 1	Bt45 1	Bt50 1	Bt68 1	Bt69 1	Bt70 1	Bt73 1	Bt80 1	Bt81 2	Bt84 1	Bt86 1	Bt88 1	
2	Bt3 2	Bt8 1	Bt13 1	Bt18 1	Bt21 1	Bt23 1	Bt25 1	Bt33 2	Bt35 1	Bt37 1	Bt41 1	Bt47 1	Bt48 1	Bt72 2	Bt73 1	Bt89 1	Bt96 2	
3	Bt3 2	Bt4 1	Bt11 1	Bt14 1	Bt17 1	Bt18 1	Bt19 1	Bt27 1	Bt28 2	Bt34 1	Bt38 1	Bt42 1	Bt43 1	Bt46 1	Bt57 1	Bt59 1	Bt62 1	Bt72 1	Bt73 1	Bt83 1	Bt89 1	Bt99 1	Bt100 1	
4	Bt3 2	Bt16 1	Bt19 1	Bt29 1	Bt31 1	Bt32 1	Bt34 1	Bt50 1	Bt52 3	Bt62 1	Bt73 1	Bt74 1	Bt85 2	Bt100 1	
