Name				431_n060_m400_bt100
Number_of_Customers		60
Number_of_Items			400
Number_of_ItemTypes		100
Number_of_Vehicles		54
TimeWindows			1

VEHICLE
Mass_Capacity			12595
CargoSpace_Length		60
CargoSpace_Width		25
CargoSpace_Height		30
Wheelbase			48
Max_Mass_FrontAxle		7100
Max_Mass_RearAxle		11500
Distance_FrontAxle_CargoSpace	4

CUSTOMERS
i		x		y		Demand		ReadyTime	DueDate		ServiceTime	DemandedMass	DemandedVolume
0		35		35		0		0		1000		0		0		0
1		32		13		8		810		1000		10		1821.24		12459
2		5		68		7		72		362		10		1706.6		13740
3		27		6		8		481		689		10		2662.17		19634
4		57		55		4		648		898		10		784.9		6036
5		23		38		5		783		1000		10		1981		15228
6		51		4		5		0		158		10		1661.78		9858
7		21		42		8		544		786		10		2055.07		13900
8		9		53		9		238		456		10		2777.77		18579
9		20		6		6		371		611		10		2402.76		15088
10		53		58		8		797		959		10		2384.58		15458
11		14		25		5		0		966		10		2196.57		15344
12		52		42		7		469		685		10		1944.51		14378
13		1		75		9		0		937		10		2528.36		18117
14		26		56		5		34		320		10		2385.16		16054
15		59		48		5		653		927		10		1448.14		9773
16		38		46		5		0		978		10		1538.08		12183
17		38		5		9		0		959		10		3092.98		18809
18		39		64		4		0		960		10		692.36		5541
19		8		9		9		382		630		10		3324.58		22992
20		62		41		6		0		243		10		2203.16		15708
21		30		31		8		0		983		10		2798.45		17456
22		14		73		6		343		585		10		1765.65		12698
23		10		29		9		0		964		10		2360.47		16801
24		6		80		6		625		853		10		1873.48		13842
25		70		28		4		452		630		10		1338.46		9232
26		3		38		9		359		637		10		3077.32		19610
27		23		50		8		0		172		10		2331.78		17510
28		60		61		8		186		448		10		2155.44		16613
29		53		39		7		0		971		10		1977.08		13581
30		10		3		9		447		673		10		3235.83		21982
31		6		39		3		0		242		10		826.26		5880
32		44		65		9		102		318		10		2482.96		16401
33		20		17		9		189		383		10		2036.24		15259
34		15		22		5		0		966		10		1085.74		7785
35		38		54		8		481		685		10		2070.22		15339
36		39		80		6		545		765		10		2329.97		17178
37		38		74		9		0		950		10		4025.76		27291
38		6		74		8		0		941		10		3148.86		20987
39		52		76		5		185		411		10		1710.66		10857
40		22		65		6		755		1000		10		2188.57		12414
41		49		65		6		0		956		10		2883.75		17342
42		46		47		9		370		600		10		2988.79		20304
43		45		58		5		680		904		10		2391.59		16016
44		59		74		5		19		191		10		1354.5		9567
45		19		3		7		0		219		10		1811.89		12480
46		69		23		3		551		861		10		1133.91		7275
47		59		33		7		26		354		10		2486.25		18174
48		30		66		6		0		183		10		1572.42		10064
49		63		38		7		675		929		10		1905.21		16229
50		4		4		6		0		946		10		2401.68		15797
51		1		57		7		0		949		10		2024.52		14021
52		67		38		5		320		556		10		2236.16		14332
53		7		20		4		0		225		10		1295.29		10134
54		57		63		4		783		1000		10		1257.21		9081
55		38		20		9		638		858		10		2566.7		17366
56		56		10		9		0		957		10		2585.39		18302
57		35		43		5		153		391		10		1215.44		6912
58		12		79		9		94		312		10		3437.45		21441
59		66		13		8		195		435		10		1844.05		12901
60		33		66		5		474		656		10		1491.36		10555

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		15		8		7		121.60		0		5.5048833
Bt2		17		9		13		200.85		0		15.0225995
Bt3		22		11		8		262.95		0		55.1648047
Bt4		31		9		9		402.90		0		22.4735602
Bt5		21		10		9		332.10		0		18.0907428
Bt6		14		12		11		209.45		1		3.9671464
Bt7		22		9		7		257.75		0		26.2395851
Bt8		21		10		6		169.23		0		6.9648016
Bt9		34		5		14		403.41		0		13.8199110
Bt10		26		13		12		749.04		1		26.0075740
Bt11		15		8		13		173.17		0		7.1262987
Bt12		19		10		6		171.95		0		8.4908521
Bt13		35		11		14		784.81		1		3.6527086
Bt14		19		9		10		179.02		0		22.3178798
Bt15		19		6		14		245.21		0		9.3877509
Bt16		19		7		14		283.72		0		11.9608870
Bt17		32		11		14		603.78		0		56.1703431
Bt18		13		9		9		172.52		0		32.6066209
Bt19		23		14		9		498.89		1		3.2936312
Bt20		18		13		11		356.52		0		13.9781123
Bt21		23		6		7		130.29		0		28.4029608
Bt22		13		10		12		201.04		0		15.4836964
Bt23		14		9		12		157.33		0		2.7177981
Bt24		31		12		10		728.78		0		30.9285099
Bt25		16		7		11		204.61		0		47.3512598
Bt26		25		12		14		625.45		0		26.6558447
Bt27		15		7		6		85.75		0		5.0153898
Bt28		34		9		7		269.37		0		9.5807942
Bt29		16		12		14		325.09		0		9.6482293
Bt30		29		6		12		352.65		0		12.7096488
Bt31		32		9		7		297.22		0		6.3366704
Bt32		18		10		14		274.26		0		9.3100156
Bt33		33		12		10		635.11		0		10.0803674
Bt34		32		13		12		634.52		0		42.7937442
Bt35		32		14		12		789.01		0		13.4443580
Bt36		25		6		8		127.77		1		1.6326844
Bt37		12		8		7		124.45		0		14.7086334
Bt38		15		5		6		87.19		0		16.7380982
Bt39		24		14		14		776.40		0		4.3427668
Bt40		23		6		14		296.63		0		29.1601542
Bt41		29		13		6		264.32		1		8.9866839
Bt42		27		13		7		275.67		0		7.8303181
Bt43		26		11		14		744.81		0		92.9188091
Bt44		24		11		14		538.18		1		2.0057914
Bt45		12		9		6		69.94		1		5.4317169
Bt46		33		13		12		648.29		1		5.2030797
Bt47		33		14		11		857.85		0		8.2113761
Bt48		34		8		10		313.53		0		13.4743220
Bt49		21		6		11		145.79		0		8.9534829
Bt50		21		12		10		448.55		0		22.9419362
Bt51		33		5		10		320.12		0		29.1252151
Bt52		24		11		7		234.72		0		32.7353803
Bt53		34		14		10		621.03		0		17.1577617
Bt54		13		12		13		384.01		0		32.0149131
Bt55		35		7		12		448.19		0		11.3471253
Bt56		33		9		11		610.87		0		33.3147445
Bt57		18		5		12		137.22		0		44.8560738
Bt58		16		13		12		318.32		1		15.8150128
Bt59		28		11		6		285.75		0		28.7035987
Bt60		14		6		11		115.17		0		23.5517848
Bt61		16		6		8		98.59		0		19.7292778
Bt62		24		11		12		485.80		0		10.2613483
Bt63		24		14		10		655.46		0		9.4605613
Bt64		33		14		12		705.93		0		18.2676321
Bt65		32		9		6		232.11		1		1.9078567
Bt66		20		13		10		445.24		1		6.8715337
Bt67		31		10		9		502.66		0		17.9424696
Bt68		31		12		13		577.92		0		8.6661861
Bt69		24		14		6		205.48		0		7.2234696
Bt70		30		8		12		393.24		0		7.0801204
Bt71		21		13		8		425.82		1		5.9129893
Bt72		20		8		12		379.24		0		36.9156952
Bt73		35		9		9		562.86		0		19.6459442
Bt74		35		12		13		551.59		1		5.0011540
Bt75		26		11		7		298.18		1		3.7899162
Bt76		23		7		8		192.87		0		8.9477555
Bt77		21		6		7		118.75		0		10.8132188
Bt78		14		7		11		181.49		0		33.3727866
Bt79		18		11		7		200.10		0		4.3432960
Bt80		15		7		13		211.94		1		2.3245853
Bt81		17		10		14		350.52		0		12.8531357
Bt82		14		14		11		403.08		0		11.9336610
Bt83		35		6		13		466.32		0		13.6987609
Bt84		25		12		7		300.89		0		19.0716584
Bt85		35		6		12		279.81		0		14.2173582
Bt86		20		11		6		171.39		0		10.7609629
Bt87		23		9		6		167.10		1		4.5028533
Bt88		34		6		14		344.15		0		7.4132332
Bt89		14		12		12		262.90		0		6.9642233
Bt90		34		8		6		233.92		0		15.4254427
Bt91		28		6		12		277.07		0		12.4333141
Bt92		23		7		13		316.25		0		8.2901251
Bt93		19		12		11		421.96		0		53.2361524
Bt94		34		13		9		715.78		1		8.1249667
