Name				416_n060_m400_bt100
Number_of_Customers		60
Number_of_Items			400
Number_of_ItemTypes		100
Number_of_Vehicles		22
TimeWindows			1

VEHICLE
Mass_Capacity			12595
CargoSpace_Length		60
CargoSpace_Width		25
CargoSpace_Height		30
Wheelbase			48
Max_Mass_FrontAxle		7100
Max_Mass_RearAxle		11500
Distance_FrontAxle_CargoSpace	4

CUSTOMERS
i		x		y		Demand		ReadyTime	DueDate		ServiceTime	DemandedMass	DemandedVolume
0		35		35		0		0		230		0		0		0
1		2		80		4		81		107		10		294.35		1044
2		54		63		3		115		139		10		303.82		738
3		1		51		6		0		182		10		620.19		1984
4		42		1		4		51		75		10		550		1092
5		59		10		6		59		95		10		954.38		2678
6		67		71		9		31		65		10		887.73		2340
7		36		63		9		155		187		10		1460.89		3144
8		57		44		6		133		165		10		788.89		1730
9		41		69		7		74		106		10		658.56		2252
10		46		28		8		32		56		10		944.03		2102
11		39		46		8		39		69		10		779.94		1977
12		13		73		8		69		93		10		1049.2		2497
13		70		78		8		47		83		10		766.24		1837
14		63		19		6		96		128		10		579.31		1982
15		59		75		8		85		115		10		1023.41		1934
16		27		6		8		68		102		10		520.17		1604
17		45		35		8		102		138		10		915.2		2540
18		42		27		7		134		152		10		519.5		1292
19		41		65		3		0		189		10		395.74		606
20		54		41		7		136		174		10		757.98		1889
21		49		33		8		115		139		10		714.33		2085
22		63		45		7		54		94		10		969.22		2394
23		44		80		7		42		68		10		582.18		1602
24		40		75		7		152		176		10		657.52		2012
25		64		65		3		85		115		10		307.19		876
26		13		15		8		25		51		10		875.17		2703
27		7		5		6		0		178		10		620.57		1310
28		32		69		8		0		185		10		511.16		2139
29		18		14		6		0		192		10		516.92		1147
30		36		14		5		130		162		10		835.34		2278
31		18		61		5		90		124		10		660.05		1502
32		40		62		6		30		60		10		527.02		1566
33		29		46		7		120		142		10		819.73		1840
34		21		30		6		150		178		10		721.07		1775
35		26		56		9		139		167		10		1012.93		3033
36		30		19		7		9		43		10		624.15		2452
37		56		74		5		76		96		10		1063.05		1740
38		22		1		9		25		51		10		1373.68		2340
39		40		16		6		61		101		10		974.46		2054
40		41		35		8		0		214		10		944.64		1943
41		63		80		6		39		69		10		715.48		1820
42		5		72		8		0		172		10		873.08		2338
43		48		45		7		0		203		10		568.38		1334
44		51		1		8		124		158		10		766.21		2278
45		41		39		8		0		212		10		583.88		2056
46		39		27		8		23		53		10		1107.15		2333
47		28		78		6		94		122		10		761.68		1810
48		30		58		8		0		196		10		714.45		2417
49		38		71		6		0		183		10		415.46		1118
50		41		32		9		0		213		10		1223.81		2972
51		61		70		9		0		176		10		1038.33		2528
52		31		24		4		13		43		10		518.52		1306
53		63		37		6		143		171		10		706.94		1956
54		17		40		8		134		168		10		813.22		2138
55		46		40		5		54		90		10		438.89		1055
56		58		65		5		143		169		10		518.41		1018
57		51		26		4		101		147		10		449.2		1492
58		63		29		6		88		118		10		1000.58		2097
59		63		23		7		0		189		10		822.64		1442
60		52		12		6		0		191		10		945.78		2544

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		13		6		4		194.50		0		10.6469889
Bt2		9		6		6		105.60		1		30.6172089
Bt3		14		5		6		131.42		0		15.5751916
Bt4		7		2		7		56.48		0		24.8211582
Bt5		10		3		5		42.78		0		11.7330868
Bt6		9		4		6		116.34		0		22.2787284
Bt7		7		5		5		137.53		0		127.8529800
Bt8		12		7		7		94.50		0		10.9305362
Bt9		14		3		6		142.21		1		5.3895093
Bt10		8		4		8		70.31		0		22.3669515
Bt11		17		2		3		60.70		0		85.6172136
Bt12		17		4		4		110.47		0		36.5777641
Bt13		10		3		4		83.29		0		29.4698256
Bt14		14		4		8		499.83		0		53.7531117
Bt15		8		2		6		45.37		0		33.2541022
Bt16		11		6		3		134.18		0		13.5097600
Bt17		14		2		5		82.08		0		21.8892802
Bt18		16		2		4		83.20		0		72.5721172
Bt19		11		4		5		153.38		0		13.3904580
Bt20		7		5		8		121.60		1		4.7196997
Bt21		12		4		5		103.87		0		62.6526625
Bt22		11		6		8		161.25		1		8.9818804
Bt23		6		5		7		64.52		0		6.9938393
Bt24		15		6		6		169.46		1		2.6967389
Bt25		9		2		7		59.17		1		4.0654212
Bt26		16		4		3		308.05		0		93.2002566
Bt27		6		2		8		59.40		0		21.4853396
Bt28		14		2		4		69.09		1		11.9854600
Bt29		10		7		4		91.97		1		5.9230295
Bt30		14		4		3		108.39		0		87.5513454
Bt31		15		7		4		140.76		0		27.7122146
Bt32		7		2		7		11.88		0		3.5160195
Bt33		7		6		3		80.31		0		24.7828892
Bt34		14		5		8		264.25		1		12.5949347
Bt35		16		6		6		109.57		0		6.4417853
Bt36		9		5		4		159.31		0		26.5335349
Bt37		8		3		7		103.34		0		161.1738712
Bt38		11		5		7		99.83		0		9.8175440
Bt39		12		5		7		145.51		0		5.4359298
Bt40		9		6		8		305.59		0		26.1666576
Bt41		12		5		8		65.12		0		22.4118474
Bt42		17		3		6		39.59		0		6.9535015
Bt43		12		2		7		72.18		0		83.7810183
Bt44		10		5		3		99.07		1		28.9164677
Bt45		9		5		6		47.03		0		10.9315590
Bt46		7		3		7		39.15		1		3.3167934
Bt47		7		4		4		60.88		0		18.8347326
Bt48		11		6		5		148.74		0		17.3764771
Bt49		8		3		8		76.92		0		32.5238289
Bt50		10		6		5		48.12		0		28.2610392
Bt51		11		6		6		44.13		0		8.4274561
Bt52		13		6		7		80.48		0		16.5343495
Bt53		9		6		5		87.65		0		12.9841184
Bt54		14		5		8		339.27		0		23.8884636
Bt55		16		4		7		53.22		0		3.1261399
Bt56		13		2		8		65.42		1		6.8605195
Bt57		10		7		4		54.30		1		13.2232136
Bt58		7		5		8		30.80		1		4.6381541
Bt59		15		6		3		58.92		0		19.9977738
Bt60		13		5		6		200.65		0		80.2954214
Bt61		17		6		7		454.67		0		27.8832502
Bt62		6		6		3		35.58		0		11.6816886
Bt63		9		4		5		105.40		0		18.3809732
Bt64		16		6		4		41.33		0		5.2481888
Bt65		7		5		7		43.52		0		8.0953323
Bt66		8		3		7		19.98		0		2.7496360
Bt67		14		3		5		52.74		0		10.1662252
Bt68		12		7		7		289.72		0		28.9467007
Bt69		17		7		8		333.85		0		14.4893330
Bt70		7		3		8		84.28		0		27.4445372
Bt71		10		4		6		58.13		0		13.8073124
Bt72		11		6		7		97.59		0		13.1212882
Bt73		8		5		5		29.24		0		7.9620259
Bt74		8		6		3		80.41		0		24.5312944
Bt75		6		5		5		90.88		0		53.9401581
Bt76		12		7		8		180.99		0		6.3450596
Bt77		6		3		7		23.84		1		2.1682328
Bt78		7		5		4		89.39		0		72.5487086
Bt79		8		3		8		22.89		0		2.2790664
Bt80		9		5		8		228.23		0		14.1270710
Bt81		6		4		4		10.05		0		7.0332498
Bt82		9		4		5		112.98		0		19.7551566
Bt83		15		3		6		115.58		0		15.5020930
Bt84		11		7		4		66.91		1		3.4099288
Bt85		7		5		8		93.30		1		11.1176122
Bt86		15		6		4		79.26		0		12.1325180
Bt87		14		4		8		78.86		0		6.1200064
Bt88		9		4		6		145.33		1		8.4002332
Bt89		15		3		6		105.50		0		50.7309692
Bt90		10		7		3		86.27		0		12.6769338
Bt91		16		6		4		263.11		0		155.8216026
Bt92		12		2		5		71.93		0		41.5237831
Bt93		17		6		6		252.09		0		151.0193180
Bt94		13		4		5		156.33		0		194.3520837
Bt95		13		2		5		68.59		0		12.7088293
Bt96		9		6		4		122.14		1		46.8588332
Bt97		12		5		5		59.38		0		5.9915184
Bt98		7		2		4		29.41		1		5.3619240
Bt99		16		5		3		45.50		0		6.5536452
Bt100		6		5		8		24.63		0		4.1770904

DEMANDS PER CUSTOMER
i	Type Quantity
1	Bt45 1	Bt53 1	Bt74 1	Bt86 1	
2	Bt31 1	Bt43 1	Bt75 1	
3	Bt22 1	Bt39 1	Bt44 1	Bt84 1	Bt87 1	Bt95 1	
4	Bt3 1	Bt13 1	Bt43 1	Bt91 1	
5	Bt22 1	Bt35 1	Bt52 1	Bt54 1	Bt62 1	Bt80 1	
6	Bt10 1	Bt12 1	Bt16 1	Bt21 1	Bt25 1	Bt53 1	Bt60 1	Bt72 1	Bt77 1	
7	Bt9 1	Bt26 1	Bt40 1	Bt44 1	Bt45 1	Bt51 1	Bt69 1	Bt94 1	Bt100 1	
8	Bt18 1	Bt40 1	Bt58 1	Bt60 1	Bt78 1	Bt86 1	
9	Bt22 1	Bt42 1	Bt76 1	Bt77 1	Bt92 1	Bt94 1	Bt100 1	
10	Bt26 1	Bt41 1	Bt58 1	Bt77 1	Bt78 1	Bt88 1	Bt93 1	Bt98 1	
11	Bt26 1	Bt37 1	Bt38 1	Bt66 1	Bt67 1	Bt77 1	Bt85 1	Bt87 1	
12	Bt7 1	Bt29 1	Bt39 1	Bt40 1	Bt42 1	Bt68 1	Bt73 1	Bt81 1	
13	Bt5 1	Bt7 1	Bt31 1	Bt47 1	Bt55 1	Bt88 1	Bt94 1	Bt98 1	
14	Bt41 1	Bt43 1	Bt48 1	Bt76 1	Bt78 1	Bt79 1	
15	Bt1 1	Bt15 1	Bt19 1	Bt28 1	Bt31 1	Bt44 1	Bt71 1	Bt91 1	
16	Bt4 1	Bt5 1	Bt20 1	Bt27 1	Bt57 2	Bt92 1	Bt97 1	
17	Bt3 1	Bt39 1	Bt47 1	Bt58 1	Bt82 1	Bt93 1	Bt96 1	Bt97 1	
18	Bt6 1	Bt25 1	Bt33 1	Bt44 1	Bt53 1	Bt81 1	Bt84 1	
19	Bt11 1	Bt91 1	Bt92 1	
20	Bt9 1	Bt20 1	Bt46 1	Bt47 1	Bt59 1	Bt68 1	Bt99 1	
21	Bt10 1	Bt20 1	Bt36 1	Bt38 1	Bt49 1	Bt64 1	Bt79 1	Bt96 1	
22	Bt5 1	Bt9 1	Bt19 1	Bt31 1	Bt53 1	Bt69 1	Bt95 1	
23	Bt4 1	Bt19 1	Bt36 1	Bt58 1	Bt81 1	Bt85 1	Bt87 1	
24	Bt31 1	Bt48 1	Bt55 1	Bt82 1	Bt84 1	Bt89 1	Bt98 1	
25	Bt2 1	Bt9 1	Bt97 1	
26	Bt10 1	Bt27 1	Bt38 1	Bt39 1	Bt45 1	Bt87 1	Bt93 1	Bt96 1	
27	Bt9 1	Bt25 2	Bt34 1	Bt77 1	Bt92 1	
28	Bt2 1	Bt25 1	Bt46 1	Bt49 1	Bt72 1	Bt73 1	Bt87 1	Bt100 1	
29	Bt6 1	Bt11 1	Bt28 1	Bt31 1	Bt46 1	Bt75 1	
30	Bt35 1	Bt61 1	Bt82 1	Bt86 1	Bt87 1	
31	Bt5 1	Bt24 1	Bt40 1	Bt73 1	Bt82 1	
32	Bt4 1	Bt43 1	Bt53 1	Bt58 1	Bt60 1	Bt86 1	
33	Bt5 1	Bt9 1	Bt54 1	Bt56 1	Bt58 1	Bt82 1	Bt90 1	
34	Bt2 1	Bt7 1	Bt15 1	Bt40 1	Bt50 1	Bt87 1	
35	Bt7 1	Bt17 1	Bt35 1	Bt59 1	Bt69 1	Bt70 1	Bt74 1	Bt84 1	Bt97 1	
36	Bt10 1	Bt38 1	Bt46 1	Bt51 1	Bt55 1	Bt56 1	Bt93 1	
37	Bt1 1	Bt19 1	Bt34 1	Bt40 1	Bt88 1	
38	Bt16 1	Bt26 1	Bt54 1	Bt73 1	Bt82 1	Bt83 1	Bt84 1	Bt88 1	Bt96 1	
39	Bt3 1	Bt14 1	Bt22 1	Bt58 1	Bt62 1	Bt83 1	
40	Bt7 1	Bt29 1	Bt48 1	Bt62 1	Bt68 1	Bt77 1	Bt88 1	Bt92 1	
41	Bt5 1	Bt52 1	Bt54 1	Bt74 1	Bt90 2	
42	Bt1 1	Bt18 1	Bt35 1	Bt42 1	Bt49 1	Bt54 1	Bt66 1	Bt81 1	
43	Bt6 1	Bt18 1	Bt33 1	Bt37 1	Bt49 1	Bt87 1	Bt98 1	
44	Bt16 1	Bt23 1	Bt30 1	Bt44 1	Bt57 1	Bt76 1	Bt86 1	Bt99 1	
45	Bt4 1	Bt22 1	Bt51 1	Bt63 1	Bt70 1	Bt73 1	Bt77 1	Bt86 1	
46	Bt1 1	Bt7 1	Bt24 1	Bt44 1	Bt74 1	Bt89 1	Bt93 1	Bt95 1	
47	Bt16 1	Bt44 1	Bt48 1	Bt63 1	Bt76 1	Bt85 1	
48	Bt8 1	Bt18 1	Bt20 1	Bt34 1	Bt58 1	Bt65 1	Bt67 1	Bt77 1	
49	Bt6 1	Bt10 1	Bt75 1	Bt77 1	Bt95 1	Bt99 1	
