Name				116_n060_m200_bt100
Number_of_Customers		60
Number_of_Items			200
Number_of_ItemTypes		100
Number_of_Vehicles		13
TimeWindows			1

VEHICLE
Mass_Capacity			12595
CargoSpace_Length		60
CargoSpace_Width		25
CargoSpace_Height		30
Wheelbase			48
Max_Mass_FrontAxle		7100
Max_Mass_RearAxle		11500
Distance_FrontAxle_CargoSpace	4

CUSTOMERS
i		x		y		Demand		ReadyTime	DueDate		ServiceTime	DemandedMass	DemandedVolume
0		35		35		0		0		230		0		0		0
1		6		68		2		0		176		10		251		492
2		26		77		2		0		177		10		486.57		414
3		36		17		3		0		201		10		545.98		976
4		18		50		3		0		197		10		1406.08		1448
5		63		67		5		0		177		10		822.72		1012
6		30		8		3		0		192		10		501.02		656
7		6		10		3		0		181		10		203.07		430
8		53		14		2		0		192		10		353.21		512
9		43		77		5		93		125		10		1255.79		1640
10		38		60		4		0		194		10		775.57		1247
11		37		68		3		0		186		10		209.78		340
12		43		44		4		0		207		10		933.66		1334
13		2		77		2		0		166		10		168.4		303
14		47		24		3		0		203		10		1021.86		1008
15		19		16		3		78		112		10		557.93		642
16		33		52		3		131		159		10		652.28		920
17		34		49		2		0		205		10		226.88		400
18		9		35		2		0		194		10		237.41		260
19		50		74		3		0		178		10		485.81		938
20		3		63		3		94		120		10		509.07		566
21		43		52		5		0		201		10		1438.3		1428
22		46		57		5		96		118		10		667.6		1120
23		52		47		4		0		199		10		655.49		1026
24		35		73		3		60		84		10		451.2		1032
25		56		37		4		40		66		10		828.47		768
26		39		0		4		105		137		10		772.76		1128
27		4		42		3		0		188		10		961.98		1592
28		28		69		5		0		185		10		1117.56		1302
29		4		39		3		53		81		10		944.81		945
30		9		67		4		0		178		10		547.16		866
31		33		22		2		163		193		10		359.06		411
32		67		57		2		0		181		10		686.13		1024
33		40		72		4		0		182		10		842.17		806
34		29		22		3		0		205		10		1121.98		1208
35		39		26		4		0		210		10		1292.88		1539
36		17		56		4		0		192		10		965.1		1324
37		22		35		3		0		207		10		539.82		713
38		47		18		5		0		199		10		975.39		1197
39		43		63		2		0		190		10		558.6		624
40		31		63		3		119		137		10		917.7		726
41		67		12		3		0		180		10		543.79		654
42		30		40		3		0		212		10		420.06		584
43		3		31		3		22		50		10		498.4		575
44		70		23		3		80		114		10		394.64		714
45		27		4		3		0		187		10		473.61		447
46		20		29		5		0		203		10		1289.26		1668
47		16		76		2		0		174		10		258.69		520
48		60		72		2		0		175		10		323.78		420
49		6		7		5		0		179		10		731.32		1085
50		2		7		2		0		176		10		836.77		568
51		22		41		3		0		205		10		650.89		956
52		56		29		5		0		198		10		553.42		1024
53		53		51		4		0		195		10		700.86		952
54		54		54		3		0		193		10		490.35		621
55		63		78		4		48		80		10		537.71		772
56		0		35		4		0		185		10		738.32		788
57		25		71		5		167		195		10		1807.79		1871
58		17		60		4		0		189		10		792.88		1055
59		19		44		2		0		201		10		1062.82		960
60		60		40		3		0		194		10		859.56		744

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		9		6		8		153		0		6.8985631
Bt2		14		6		7		207.97		0		13.8135290
Bt3		9		4		6		135.94		0		26.3944753
Bt4		6		4		8		204.74		0		244.1787406
Bt5		6		2		4		38.39		0		64.0436658
Bt6		9		4		8		258.14		1		32.3523254
Bt7		15		5		8		270.71		0		22.9962163
Bt8		10		4		4		115.33		0		51.6285348
Bt9		12		5		3		144.07		0		23.2909507
Bt10		6		5		5		123.82		0		37.3676373
Bt11		14		5		3		303.23		0		62.1541473
Bt12		11		4		3		46.14		0		35.0187262
Bt13		17		3		5		95.11		0		83.5237507
Bt14		13		3		3		39.93		0		59.2048487
Bt15		15		5		8		406.05		1		7.5012012
Bt16		13		6		7		318.41		0		20.2431498
Bt17		7		3		4		69.19		0		38.8124149
Bt18		10		5		4		206.64		0		80.7847266
Bt19		14		5		4		216.69		0		27.0831633
Bt20		16		6		5		724.16		0		87.8024696
Bt21		16		3		6		389.63		1		18.8217771
Bt22		13		5		8		318.90		0		17.9965248
Bt23		17		4		6		602.62		0		38.3955516
Bt24		11		6		3		112.60		0		13.2506809
Bt25		15		4		3		58.67		0		17.6959067
Bt26		12		2		7		82.69		1		8.8082061
Bt27		10		6		8		462.86		1		11.8752490
Bt28		9		4		5		136.82		0		104.7969247
Bt29		10		2		5		35.18		1		16.6541819
Bt30		13		3		8		114.18		0		14.4785378
Bt31		10		4		8		199.67		0		19.4725772
Bt32		13		3		7		275.74		0		55.4946673
Bt33		16		3		7		296.81		0		30.6280544
Bt34		7		6		4		134.83		0		46.0349995
Bt35		8		5		8		148.47		0		22.9893339
Bt36		6		5		7		179.12		0		28.0520614
Bt37		8		4		4		127.11		0		95.4245248
Bt38		6		3		3		38.30		0		29.4970476
Bt39		14		3		5		182.09		0		59.6994588
Bt40		8		5		8		216.57		1		7.6660102
Bt41		14		5		4		164.45		0		54.4040614
Bt42		6		4		6		133.07		1		48.6195574
Bt43		10		3		7		386.17		1		31.9317026
Bt44		12		5		4		140.96		0		37.3214075
Bt45		8		5		3		90.74		0		38.2522218
Bt46		13		2		4		90.44		0		41.6227085
Bt47		10		7		8		383.29		0		125.9623770
Bt48		17		2		8		140.71		0		14.5621575
Bt49		10		3		6		86.86		1		12.2766657
Bt50		11		3		7		214.99		0		158.4608279
Bt51		7		6		7		210.99		0		44.1194581
Bt52		6		6		5		87.73		1		8.7208383
Bt53		9		2		8		52.20		0		17.1084436
Bt54		10		3		5		138.44		0		32.9907036
Bt55		13		4		4		144.51		0		15.6204395
Bt56		7		4		4		50.43		0		16.5074592
Bt57		16		7		6		561.77		0		142.9850218
Bt58		10		7		8		358.74		0		74.5391637
Bt59		7		6		3		96.94		0		37.8244041
Bt60		8		5		7		101.88		1		3.8871195
Bt61		8		5		4		154.58		0		40.8322547
Bt62		14		5		4		383.80		1		13.9247831
Bt63		11		4		3		127.27		0		26.0086157
Bt64		7		5		6		81.35		0		22.3739579
Bt65		6		6		4		244.44		1		15.2017046
Bt66		6		6		7		112.60		1		3.2480560
Bt67		16		7		8		559.02		0		25.6424645
Bt68		8		3		7		128.06		0		291.9600080
Bt69		6		5		4		83.86		0		83.8005694
Bt70		10		5		3		96.83		0		22.3188668
Bt71		13		7		5		378.92		0		40.5961141
Bt72		7		3		7		135.60		0		37.1945468
Bt73		17		3		6		218.81		0		86.7948177
Bt74		17		4		4		100.51		0		22.6044843
Bt75		16		2		4		78.25		0		48.6780568
Bt76		7		6		7		563.28		0		48.2968734
Bt77		13		6		4		275.42		0		49.1938242
Bt78		7		4		5		103.09		1		6.7920458
Bt79		15		4		3		57.84		0		50.9095118
Bt80		15		3		3		127.47		0		51.2007839
Bt81		7		4		6		92.45		1		9.2292499
Bt82		14		2		5		189.90		0		38.5727944
Bt83		6		5		4		80.58		1		11.8857210
Bt84		10		6		8		207.67		0		14.8596302
Bt85		10		3		6		71.06		0		28.2760832
Bt86		10		3		5		171.93		0		47.3204714
Bt87		10		7		4		143.02		1		4.9769353
Bt88		16		5		6		338.66		0		64.0810042
Bt89		9		3		6		122.11		0		66.4282338
Bt90		9		4		3		79.36		1		12.4329619
Bt91		13		7		6		264.52		0		87.4483523
Bt92		15		7		3		314.73		0		40.1963250
Bt93		8		3		5		47.51		0		62.6055482
Bt94		13		3		8		279.30		0		35.6055811
Bt95		11		6		7		233.54		0		52.9384709
Bt96		15		3		4		62.18		0		33.9452522
Bt97		7		5		8		447.14		0		316.8478356
Bt98		6		6		5		182.82		0		169.3466642
Bt99		9		3		5		85.71		0		16.9470268
Bt100		8		5		4		49.22		0		24.8266901

DEMANDS PER CUSTOMER
i	Type Quantity
1	Bt28 1	Bt30 1	
2	Bt21 1	Bt59 1	
3	Bt54 1	Bt87 1	Bt91 1	
4	Bt23 1	Bt65 1	Bt67 1	
5	Bt11 1	Bt22 1	Bt29 1	Bt37 1	Bt38 1	
6	Bt36 1	Bt73 1	Bt78 1	
7	Bt29 1	Bt70 1	Bt85 1	
8	Bt4 1	Bt35 1	
9	Bt65 1	Bt67 1	Bt81 1	Bt83 1	Bt94 1	
10	Bt5 1	Bt67 1	Bt81 1	Bt99 1	
11	Bt29 1	Bt45 1	Bt69 1	
12	Bt24 1	Bt33 1	Bt44 1	Bt47 1	
13	Bt26 1	Bt99 1	
14	Bt23 1	Bt83 1	Bt88 1	
15	Bt9 1	Bt54 1	Bt77 1	
16	Bt21 1	Bt30 1	Bt35 1	
17	Bt69 1	Bt87 1	
18	Bt82 1	Bt93 1	
19	Bt48 1	Bt83 1	Bt91 1	
20	Bt6 1	Bt10 1	Bt37 1	
21	Bt16 1	Bt23 1	Bt39 1	Bt45 1	Bt65 1	
22	Bt24 1	Bt35 1	Bt51 1	Bt78 1	Bt81 1	
23	Bt8 1	Bt40 1	Bt51 1	Bt66 1	
24	Bt74 1	Bt84 1	Bt87 1	
25	Bt36 1	Bt37 1	Bt54 1	Bt62 1	
26	Bt21 1	Bt52 2	Bt84 1	
27	Bt54 1	Bt67 1	Bt91 1	
28	Bt23 1	Bt51 1	Bt78 1	Bt79 1	Bt87 1	
29	Bt39 1	Bt62 1	Bt71 1	
30	Bt31 1	Bt56 1	Bt73 1	Bt75 1	
31	Bt9 1	Bt50 1	
32	Bt37 1	Bt67 1	
33	Bt11 1	Bt21 1	Bt75 1	Bt85 1	
34	Bt7 1	Bt20 1	Bt37 1	
35	Bt44 1	Bt57 1	Bt77 1	Bt92 1	
36	Bt28 1	Bt67 1	Bt82 1	Bt90 1	
37	Bt32 1	Bt40 1	Bt93 1	
38	Bt3 1	Bt10 1	Bt39 1	Bt73 1	Bt92 1	
39	Bt94 2	
40	Bt21 2	Bt54 1	
41	Bt4 1	Bt51 1	Bt68 1	
42	Bt31 1	Bt38 1	Bt39 1	
43	Bt78 1	Bt83 1	Bt92 1	
44	Bt29 1	Bt35 1	Bt51 1	
45	Bt14 1	Bt43 1	Bt93 1	
46	Bt15 1	Bt21 1	Bt69 1	Bt85 1	Bt88 1	
47	Bt30 1	Bt55 1	
48	Bt44 1	Bt98 1	
49	Bt1 1	Bt14 1	Bt17 1	Bt82 1	Bt94 1	
50	Bt21 1	Bt97 1	
51	Bt22 1	Bt29 1	Bt33 1	
52	Bt1 1	Bt61 1	Bt63 1	Bt85 1	Bt93 1	
53	Bt38 1	Bt41 1	Bt73 1	Bt94 1	
54	Bt9 1	Bt73 1	Bt80 1	
55	Bt31 1	Bt46 1	Bt55 1	Bt78 1	
56	Bt21 1	Bt52 1	Bt82 1	Bt85 1	
57	Bt20 1	Bt45 1	Bt53 1	Bt57 1	Bt71 1	
58	Bt82 1	Bt83 1	Bt84 1	Bt92 1	
59	Bt20 1	Bt88 1	
60	Bt4 1	Bt23 1	Bt53 1	
