Name				390_n060_m400_bt100
Number_of_Customers		60
Number_of_Items			400
Number_of_ItemTypes		100
Number_of_Vehicles		22
TimeWindows			1

VEHICLE
Mass_Capacity			12595
CargoSpace_Length		60
CargoSpace_Width		25
CargoSpace_Height		30
Wheelbase			48
Max_Mass_FrontAxle		7100
Max_Mass_RearAxle		11500
Distance_FrontAxle_CargoSpace	4

CUSTOMERS
i		x		y		Demand		ReadyTime	DueDate		ServiceTime	DemandedMass	DemandedVolume
0		35		35		0		0		230		0		0		0
1		15		8		3		0		186		10		381.4		1584
2		67		63		5		0		177		10		685.72		1668
3		60		27		9		0		193		10		1049.82		2914
4		43		15		9		178		208		10		1402.39		3454
5		56		24		3		0		196		10		147.46		868
6		43		2		9		0		186		10		2152.53		2822
7		6		70		9		0		174		10		887.74		3330
8		25		6		6		129		161		10		774.95		2146
9		57		19		6		157		191		10		686.51		1492
10		51		37		7		0		203		10		811.86		2236
11		38		2		7		46		72		10		806.97		1978
12		67		57		9		46		78		10		802.8		3306
13		38		10		6		0		194		10		975.66		1790
14		9		68		8		147		189		10		1165.3		2175
15		62		56		9		32		68		10		810.91		2722
16		30		48		9		0		206		10		839.99		2594
17		5		78		6		0		167		10		466.49		1529
18		1		60		5		0		177		10		1040.77		1486
19		61		46		8		157		187		10		1299.38		2350
20		22		50		9		152		182		10		969.22		2378
21		69		41		8		119		155		10		1060.12		2364
22		45		51		5		33		53		10		631.67		1170
23		64		35		6		104		134		10		748.36		1970
24		46		12		6		76		108		10		615.81		1746
25		6		53		4		0		185		10		515.67		1566
26		2		6		7		0		176		10		670.53		1720
27		65		10		8		0		180		10		1104.57		2235
28		42		5		8		75		111		10		776.3		1891
29		27		37		6		0		211		10		987.8		1812
30		33		39		4		30		70		10		214.64		1104
31		57		70		6		0		178		10		732.78		1623
32		30		71		6		0		183		10		729.63		1542
33		28		68		7		171		201		10		1548.57		2084
34		67		71		9		0		171		10		863.48		2299
35		47		73		6		0		180		10		649.68		1494
36		23		75		7		52		90		10		820.94		1865
37		8		0		6		86		116		10		557.93		1374
38		24		71		6		105		137		10		535.15		1397
39		69		21		7		170		194		10		922.52		2382
40		46		78		8		0		175		10		1102.39		2279
41		65		49		7		108		138		10		974.32		1676
42		39		33		5		81		113		10		624.07		1344
43		38		58		5		0		196		10		1038.07		1439
44		27		64		9		0		189		10		734.3		1662
45		56		4		5		0		182		10		490.65		1598
46		15		35		4		81		119		10		361.08		876
47		20		26		7		144		164		10		861.49		1735
48		12		12		6		31		61		10		589.04		2375
49		64		46		7		0		188		10		623.5		1514
50		20		10		8		21		55		10		978.56		2394
51		31		21		7		154		178		10		1508.58		2208
52		54		42		9		0		199		10		1481.58		3580
53		10		80		6		92		126		10		1154.43		1756
54		11		54		7		0		189		10		1102.47		2466
55		2		18		7		0		182		10		1679.87		1956
56		46		21		6		33		67		10		753.62		1342
57		20		68		6		158		188		10		894.86		1890
58		17		52		6		0		195		10		598.73		1302
59		60		66		5		0		180		10		294.33		865
60		68		12		6		0		179		10		1198.07		1651

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		8		7		3		35.37		1		1.6511624
Bt2		15		6		7		84.73		0		31.5440113
Bt3		13		3		6		48.43		0		30.7228964
Bt4		15		3		4		113.84		1		5.8595330
Bt5		6		6		3		21.96		0		31.9944166
Bt6		14		3		6		116.21		0		7.8953389
Bt7		12		5		5		114.21		0		14.4233375
Bt8		16		7		4		74.68		0		2.9501546
Bt9		8		6		7		81.28		0		17.1544948
Bt10		11		7		5		55.24		0		4.3475830
Bt11		8		4		6		55.77		0		28.6263039
Bt12		14		4		7		182		0		16.2574473
Bt13		16		2		5		42.30		0		10.3581343
Bt14		9		3		8		118.54		0		16.8465671
Bt15		7		6		5		113.12		0		68.8308043
Bt16		14		5		3		110.50		0		16.0667696
Bt17		12		3		4		92.84		0		21.5899157
Bt18		15		5		8		85.25		0		6.0799604
Bt19		8		3		5		96.69		1		7.3972797
Bt20		7		5		8		38.60		0		5.6855552
Bt21		7		7		4		129.72		0		46.3843669
Bt22		15		4		8		89.05		0		5.4446176
Bt23		13		4		6		68.14		0		9.2779447
Bt24		16		5		5		99.25		1		6.7768444
Bt25		9		4		8		294.62		0		38.0383283
Bt26		13		3		7		110.86		1		12.0344042
Bt27		11		3		6		81.63		0		14.5763360
Bt28		9		5		3		82.59		1		11.5008257
Bt29		17		6		8		101.50		0		7.2454919
Bt30		9		3		5		20.24		0		2.6150208
Bt31		17		3		6		106.40		0		16.6168320
Bt32		7		2		8		42.55		0		29.5781795
Bt33		8		6		6		40.52		0		6.4361714
Bt34		16		5		8		303.27		0		38.2016562
Bt35		14		6		7		336.19		0		103.4774154
Bt36		16		3		5		152.98		0		35.0156583
Bt37		13		4		3		25.92		0		12.3081129
Bt38		10		6		3		76.40		1		4.0800747
Bt39		17		2		7		260.59		0		93.2866722
Bt40		6		6		5		65.95		0		20.5006901
Bt41		13		5		6		145.14		0		59.6357289
Bt42		11		4		5		246.31		1		31.8176632
Bt43		15		2		3		27.40		0		35.4372674
Bt44		15		2		3		37.17		0		15.0426087
Bt45		10		4		5		48.38		0		7.6378146
Bt46		14		5		3		90.02		0		80.2216982
Bt47		12		5		6		98.07		0		7.7282647
Bt48		17		2		6		228.38		0		39.6441911
Bt49		8		3		8		92.96		0		13.2480436
Bt50		16		4		6		164.50		0		15.2032087
Bt51		17		2		4		32.80		0		10.5790466
Bt52		11		3		8		84.53		1		12.9739756
Bt53		16		7		8		241.63		0		26.8206461
Bt54		9		6		7		152.07		0		18.9894729
Bt55		16		6		4		56.80		0		2.6195713
Bt56		9		3		5		90.16		0		48.9999870
Bt57		17		5		6		138.21		1		4.3966034
Bt58		10		6		4		91.68		0		16.1037617
Bt59		11		5		8		89.24		0		46.6912309
Bt60		9		2		6		19.81		0		17.8242908
Bt61		16		5		6		279.38		0		38.5687473
Bt62		14		5		3		95.78		0		20.9962411
Bt63		14		5		6		439.20		0		166.5558436
Bt64		9		6		6		80.30		1		5.6062654
Bt65		8		5		6		74.06		0		17.5455652
Bt66		15		4		8		410.97		1		5.8896781
Bt67		6		5		6		23.51		0		5.6176933
Bt68		10		7		8		292.10		0		26.3414628
