Name				015_n020_m200_bt100
Number_of_Customers		20
Number_of_Items			200
Number_of_ItemTypes		100
Number_of_Vehicles		10
TimeWindows			1

VEHICLE
Mass_Capacity			12595
CargoSpace_Length		60
CargoSpace_Width		25
CargoSpace_Height		30
Wheelbase			48
Max_Mass_FrontAxle		7100
Max_Mass_RearAxle		11500
Distance_FrontAxle_CargoSpace	4

CUSTOMERS
i		x		y		Demand		ReadyTime	DueDate		ServiceTime	DemandedMass	DemandedVolume
0		35		35		0		0		230		0		0		0
1		19		19		11		0		197		10		1005.27		2895
2		58		25		9		13		37		10		830.17		2420
3		25		77		12		0		176		10		1082.98		3212
4		51		48		9		0		199		10		582.4		2898
5		13		13		10		96		126		10		703.61		2371
6		19		61		13		24		60		10		958.28		3881
7		39		11		8		0		195		10		520.25		2702
8		26		6		12		0		189		10		1010.99		3583
9		54		31		10		63		79		10		1014.96		2850
10		12		6		10		34		64		10		892.47		2744
11		34		3		14		0		187		10		1763.48		4840
12		18		67		11		157		185		10		567.29		2758
13		24		22		8		0		202		10		490.83		1845
14		52		43		10		110		140		10		611.37		2800
15		8		38		6		150		176		10		507.18		2491
16		3		61		11		0		178		10		1140.12		4033
17		70		31		10		0		184		10		511.67		2479
18		41		37		7		133		155		10		789.13		3396
19		11		53		11		0		190		10		1244.65		3686
20		57		6		8		45		77		10		521.16		2937

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		11		5		7		38.66		0		3.4020008
Bt2		17		5		3		47.90		0		10.2847832
Bt3		8		2		7		68.32		0		40.3584159
Bt4		15		2		5		29.90		0		13.7402520
Bt5		12		5		7		100.63		0		17.9902493
Bt6		12		5		5		182.84		0		15.2217935
Bt7		17		6		5		67.52		0		8.6118949
Bt8		14		2		6		43.47		0		17.9060638
Bt9		7		5		4		15.12		0		3.4769543
Bt10		15		4		6		79.17		0		9.6446576
Bt11		15		3		7		46.08		0		6.1866622
Bt12		10		4		6		31.05		1		1.1852597
Bt13		6		5		5		18.07		0		7.6136097
Bt14		14		6		6		78.52		1		9.2980589
Bt15		8		2		4		17.92		0		17.6715326
Bt16		15		5		5		172.12		0		11.5274731
Bt17		6		5		4		21.19		0		7.9980842
Bt18		13		3		4		41		0		9.6707731
Bt19		9		3		5		33.33		0		4.2724382
Bt20		16		5		3		34.18		0		6.9841529
Bt21		8		5		8		68.46		0		4.3005043
Bt22		7		5		8		65.41		0		7.7013866
Bt23		14		6		8		94.05		1		1.1500619
Bt24		16		5		8		144.96		0		5.4146720
Bt25		16		5		5		55.08		1		1.2725440
Bt26		11		3		8		41.61		0		5.0469802
Bt27		12		5		8		123.46		0		17.9446142
Bt28		12		4		6		39.03		0		23.7051252
Bt29		11		4		6		70.85		0		10.8333164
Bt30		13		6		6		81.80		0		5.4358739
Bt31		11		4		4		26.41		1		3.4434602
Bt32		11		4		7		69.70		0		11.7475872
Bt33		14		3		7		46.27		0		6.6905726
Bt34		15		4		6		47.19		0		15.4922389
Bt35		8		3		4		21.57		0		14.7560403
Bt36		15		7		6		170.96		0		35.9596429
