Name				072_n060_m200_bt100
Number_of_Customers		60
Number_of_Items			200
Number_of_ItemTypes		100
Number_of_Vehicles		29
TimeWindows			1

VEHICLE
Mass_Capacity			12595
CargoSpace_Length		60
CargoSpace_Width		25
CargoSpace_Height		30
Wheelbase			48
Max_Mass_FrontAxle		7100
Max_Mass_RearAxle		11500
Distance_FrontAxle_CargoSpace	4

CUSTOMERS
i		x		y		Demand		ReadyTime	DueDate		ServiceTime	DemandedMass	DemandedVolume
0		35		35		0		0		230		0		0		0
1		33		1		2		173		193		10		524.27		2544
2		40		65		2		34		74		10		510.54		2528
3		42		50		3		54		78		10		654.15		4632
4		18		14		3		63		95		10		701.74		4096
5		10		72		2		34		64		10		560.71		3348
6		35		5		3		38		82		10		2137.76		9704
7		62		60		4		96		126		10		2090.97		8280
8		68		23		4		141		169		10		2578.73		6764
9		23		70		3		126		160		10		3607.81		5069
10		17		20		4		21		51		10		2915.04		11580
11		58		7		5		25		57		10		2953.75		9671
12		36		69		3		102		132		10		732.94		5112
13		37		41		4		61		81		10		2120.7		10819
14		33		49		5		174		202		10		3678.72		12561
15		55		18		4		93		113		10		2740.42		12806
16		32		69		3		62		82		10		1680.91		8138
17		51		27		4		86		118		10		1055.5		4661
18		32		42		4		180		212		10		3038.49		9612
19		41		23		2		32		60		10		447.27		2016
20		40		19		4		57		85		10		2539.26		5816
21		28		12		3		59		87		10		2082.87		5682
22		50		34		3		127		149		10		2207.58		7839
23		15		25		2		111		141		10		352.91		2214
24		27		8		5		30		60		10		3127.89		8966
25		62		16		2		100		130		10		410.88		1694
26		5		9		4		78		108		10		793.21		3192
27		60		28		2		96		132		10		1124.81		4874
28		1		5		3		67		97		10		2101.19		5568
29		18		28		3		123		149		10		1760.49		9019
30		66		49		5		83		113		10		1606.78		6832
31		38		51		3		65		95		10		2891.95		6616
32		46		15		3		84		118		10		1881.75		7550
33		46		28		5		91		129		10		3125.93		13200
34		53		58		4		88		118		10		1123.26		4860
35		63		32		4		88		118		10		1859.14		9648
36		12		10		3		93		115		10		2555.26		10640
37		29		66		5		43		79		10		2179.79		8466
38		17		58		5		37		65		10		3769.04		9924
39		20		63		3		59		83		10		1448.09		4741
40		51		45		2		99		129		10		1400.96		7056
41		58		57		4		155		185		10		1725.17		7480
42		26		42		3		86		112		10		1599.09		7306
43		5		76		3		66		86		10		3979.35		9337
44		65		79		4		147		169		10		2219.76		9336
45		46		24		3		12		42		10		2499.87		9068
46		59		74		3		39		69		10		1150.22		6634
47		46		45		4		26		50		10		3382.72		9881
48		13		5		5		142		176		10		2380.74		10440
49		59		68		3		125		157		10		1890.16		9339
50		25		15		2		53		77		10		1488.64		3320
51		45		20		2		148		178		10		533.97		2760
52		13		36		2		44		70		10		383.33		2592
53		1		72		2		102		134		10		370.52		1914
54		69		29		2		34		62		10		1795.33		4725
55		47		80		4		42		76		10		1568.1		6068
56		54		52		4		130		162		10		2728.13		7926
57		59		61		2		167		191		10		1286.1		5952
58		17		17		4		106		136		10		2011.3		10684
59		19		66		3		110		134		10		1181.52		8766
60		52		49		4		165		199		10		1979.26		5669

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		33		10		9		881.21		0		13.6673300
Bt2		19		8		7		229.61		1		13.5411535
Bt3		12		5		11		139.83		0		55.4724426
Bt4		29		8		9		296.51		1		16.7432471
Bt5		18		7		8		192.57		0		7.5645119
Bt6		18		11		8		492.74		0		30.7227276
Bt7		35		10		6		542.33		0		42.1480921
Bt8		25		11		11		342.18		1		4.7471470
Bt9		20		9		13		368.14		0		6.7312408
Bt10		35		7		9		602.66		0		65.5640364
Bt11		33		14		7		808.66		0		32.6254123
Bt12		28		12		13		964.21		0		28.1688174
Bt13		13		7		13		753.33		1		46.8372371
Bt14		31		9		12		991.53		0		17.7576562
Bt15		12		6		10		187.19		1		4.8715115
Bt16		33		6		8		171.64		0		4.7613765
Bt17		14		12		7		369.76		0		22.8343867
Bt18		19		7		13		391.22		1		3.0740819
Bt19		18		12		11		350.73		0		7.5644598
Bt20		34		7		8		489.28		0		26.7914183
Bt21		12		7		10		251.57		0		11.8879702
Bt22		17		13		13		694.77		0		70.6110005
Bt23		21		11		8		1192.58		0		69.2096269
Bt24		24		11		9		700.97		0		31.8370979
Bt25		27		13		14		1179.85		1		6.2525600
Bt26		14		12		9		1517.70		0		155.6885745
Bt27		13		13		8		140.78		1		2.3340779
Bt28		19		12		6		161.94		0		13.2687465
Bt29		34		12		12		1115.72		0		15.6762564
Bt30		16		12		11		1735.48		0		22.9464341
Bt31		30		10		13		668.57		0		32.3297348
Bt32		17		14		7		514.07		0		14.1865141
Bt33		13		7		14		764.77		0		126.7593535
Bt34		20		9		6		221.65		0		13.2548781
Bt35		17		11		8		176.13		1		7.0748800
Bt36		12		5		8		153.68		0		22.7224555
Bt37		12		5		6		81.50		1		25.5801729
Bt38		25		14		13		638.76		0		5.6318966
Bt39		16		10		13		588.41		0		19.4622313
Bt40		33		6		14		721.01		0		41.2563929
Bt41		23		14		11		1202.88		0		52.9597650
Bt42		22		13		10		762.83		0		13.8130100
Bt43		26		10		14		1089.76		1		5.4342976
Bt44		29		10		10		2083.62		0		86.7007592
Bt45		26		14		10		522.22		0		8.6252802
Bt46		28		7		11		548.22		0		18.0038519
Bt47		33		9		12		1200.96		0		42.2084555
Bt48		33		11		13		1098.44		0		13.1191423
Bt49		28		13		14		1194.14		0		14.8011288
Bt50		24		13		7		617.79		1		35.5454846
Bt51		29		11		14		519.47		0		8.4685606
Bt52		26		13		14		959.17		0		14.1819503
Bt53		27		6		7		182.35		0		43.3559917
Bt54		18		14		6		429.28		1		4.3052880
Bt55		35		7		12		942.08		0		15.0357945
Bt56		26		12		7		683.19		0		91.3963358
Bt57		14		6		14		362.33		0		22.3196299
Bt58		24		11		13		811.93		0		17.0481832
Bt59		28		9		6		420.56		0		126.1852172
Bt60		28		5		10		797.07		1		7.9724633
Bt61		12		7		11		236.34		0		54.8749568
Bt62		16		14		12		1509.97		0		49.5101968
Bt63		26		13		12		747.32		0		46.0882988
Bt64		20		9		7		412.26		0		43.9035659
Bt65		34		6		13		740.39		0		21.5710692
Bt66		25		8		8		454.09		0		15.9657681
Bt67		32		14		7		692.98		0		15.0258964
Bt68		20		14		9		1192.67		1		12.7793015
Bt69		21		9		6		292.09		0		15.7946892
