Name				401_n060_m400_bt100
Number_of_Customers		60
Number_of_Items			400
Number_of_ItemTypes		100
Number_of_Vehicles		52
TimeWindows			1

VEHICLE
Mass_Capacity			12595
CargoSpace_Length		60
CargoSpace_Width		25
CargoSpace_Height		30
Wheelbase			48
Max_Mass_FrontAxle		7100
Max_Mass_RearAxle		11500
Distance_FrontAxle_CargoSpace	4

CUSTOMERS
i		x		y		Demand		ReadyTime	DueDate		ServiceTime	DemandedMass	DemandedVolume
0		35		35		0		0		230		0		0		0
1		59		9		9		28		56		10		2605.13		17448
2		60		33		9		0		194		10		2105.88		13544
3		34		53		8		0		201		10		3018.62		17206
4		67		53		9		0		183		10		3053.01		20270
5		9		24		8		0		191		10		2334.12		16308
6		30		38		8		0		214		10		2042.54		12234
7		54		79		5		0		172		10		1264.52		8169
8		24		5		7		156		192		10		2031.7		12154
9		4		60		4		0		180		10		2024.22		8527
10		16		21		8		156		186		10		2913.71		17620
11		61		38		7		0		193		10		2343.7		15482
12		55		30		7		0		199		10		2612.2		14029
13		39		79		9		0		175		10		4102.88		19282
14		44		22		5		0		204		10		2734.29		13942
15		33		45		9		0		209		10		3092.12		20733
16		1		65		9		0		174		10		2372.63		15630
17		68		78		7		47		79		10		2651.71		15589
18		36		11		7		0		195		10		2167.15		16172
19		25		57		4		0		195		10		1379.85		8282
20		38		48		9		0		206		10		2540.36		17580
21		57		3		8		0		181		10		2776.97		15994
22		54		75		6		0		175		10		2012.35		12429
23		47		50		7		0		200		10		1705.14		11865
24		28		18		9		0		201		10		3009.72		18066
25		31		14		9		0		198		10		2680.59		17366
26		24		76		8		0		177		10		2289.67		15506
27		41		49		7		0		204		10		2575.35		16744
28		6		39		5		0		190		10		1335.22		8659
29		45		64		6		0		189		10		1823.49		10901
30		36		43		5		0		211		10		1783.08		12948
31		63		45		5		170		196		10		2168.57		13947
32		66		25		5		133		153		10		1952.82		11729
33		2		2		4		54		80		10		1005.05		8236
34		15		62		5		0		186		10		3187.81		14539
35		52		67		7		27		51		10		2655.29		18744
36		45		67		6		157		187		10		1750.91		11664
37		20		52		6		0		197		10		1461.36		9723
38		40		19		7		59		91		10		2372.6		16296
39		9		1		8		0		177		10		3175.74		15775
40		6		43		8		0		189		10		2809.54		18614
41		36		75		6		41		71		10		1768.33		11304
42		18		66		8		0		184		10		2168.81		16280
43		55		54		5		71		99		10		1577.85		11054
44		69		1		5		0		171		10		1140.96		7665
45		60		71		5		0		176		10		1587.53		10389
46		34		22		5		0		206		10		1595.71		11574
47		10		74		8		0		173		10		2145.87		15155
48		28		31		5		58		90		10		1596.53		11005
49		5		22		9		117		147		10		2279.49		15658
50		4		12		4		0		181		10		1531.14		10764
51		39		32		5		0		215		10		1327.22		8846
52		22		33		7		0		206		10		3784.65		14977
53		66		65		7		0		176		10		3045.62		15716
54		61		58		7		0		185		10		1919.46		11910
55		70		56		5		0		179		10		1907.81		9370
56		30		71		7		68		100		10		2133.55		14557
57		29		63		5		0		191		10		1940.56		10289
58		15		11		6		0		188		10		1427.37		11238
59		12		49		4		0		193		10		2316.58		9730
60		70		72		8		0		169		10		2477.58		18605

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		29		6		10		227.36		0		4.0791125
Bt2		26		12		7		294.25		0		23.9073360
Bt3		21		14		8		405.29		0		48.8837895
Bt4		33		12		13		617.84		0		11.7728509
Bt5		15		7		12		220.14		0		28.9903232
Bt6		29		11		7		408.15		0		4.9148071
Bt7		26		11		6		265.15		0		11.1582081
Bt8		13		9		7		113.59		1		2.2271625
Bt9		31		9		8		342.70		0		11.4623025
Bt10		15		12		14		252.41		0		6.1445561
Bt11		35		5		8		223.70		0		19.8277351
Bt12		12		9		8		156.73		1		4.9584754
Bt13		16		13		11		349.06		0		33.2401886
Bt14		20		14		6		216.78		0		18.0807201
Bt15		26		9		10		1514.54		1		10.4333169
Bt16		23		6		8		123.45		0		13.7336562
Bt17		26		5		13		204.62		0		14.0955812
Bt18		34		6		11		421.10		0		10.9922028
Bt19		19		10		13		365.63		0		7.6420735
Bt20		18		9		12		239.15		1		5.0187048
Bt21		35		14		9		736.24		0		6.9023407
Bt22		22		14		11		602.33		0		9.3015446
Bt23		17		10		14		370.03		0		4.2821167
Bt24		23		13		6		192.75		0		9.7051811
Bt25		20		7		9		223.50		0		9.7531669
Bt26		34		6		12		354.52		1		2.5082202
Bt27		15		14		12		479.73		0		5.9672961
Bt28		29		14		10		622.27		1		7.8248921
Bt29		28		9		11		335.83		0		9.4536434
Bt30		15		12		7		146.37		0		6.1403963
Bt31		22		5		14		221.11		0		5.4939696
Bt32		27		14		8		484.68		0		7.5204749
Bt33		18		13		13		465.67		0		53.4435087
Bt34		23		14		11		426.61		0		33.2178386
Bt35		22		6		14		192.28		0		6.1020603
Bt36		16		13		10		337.01		0		22.2471066
Bt37		26		7		8		241.69		0		11.8489949
Bt38		30		5		10		166.56		0		4.2001566
Bt39		32		10		9		572.09		0		13.5124502
Bt40		35		11		7		338.57		1		4.9950492
Bt41		34		6		10		217.06		1		3.2254397
Bt42		18		12		10		368.22		0		8.0693760
Bt43		21		12		8		385.39		0		19.0334001
Bt44		17		7		12		147.27		1		2.9413940
Bt45		29		11		14		805.45		0		6.2800618
Bt46		15		7		13		270.36		0		43.6608528
Bt47		17		13		14		539.92		0		8.2522957
Bt48		13		11		8		164.75		0		19.6425771
Bt49		26		10		10		416.02		0		13.5801612
Bt50		26		5		11		230.28		0		35.9767029
Bt51		27		6		13		282.78		1		14.1809140
Bt52		24		5		7		150.95		0		14.1369606
Bt53		16		5		8		83.53		0		50.2347925
Bt54		16		10		8		243.83		1		5.4521432
Bt55		28		9		10		418.34		0		6.5732023
Bt56		22		12		11		328.21		1		2.4702972
Bt57		30		14		7		631.49		0		12.0407672
Bt58		27		13		7		363.28		1		5.0744364
Bt59		35		11		7		442.05		0		12.9818032
Bt60		13		9		12		184.22		0		23.1848019
Bt61		25		6		11		321.06		0		18.3023755
Bt62		33		5		9		225.37		0		23.5548025
Bt63		25		7		7		124.05		0		5.7206398
Bt64		24		7		10		231.13		0		12.5634064
Bt65		31		5		14		375.42		0		16.8009361
Bt66		28		7		12		865.39		1		8.1641779
Bt67		14		10		7		146.97		0		24.2226719
Bt68		35		10		13		636.61		1		3.7492242
Bt69		18		12		8		315.07		0		12.9257846
Bt70		15		10		11		282.71		1		3.7223975
