Name				026_n020_m200_bt100
Number_of_Customers		20
Number_of_Items			200
Number_of_ItemTypes		100
Number_of_Vehicles		6
TimeWindows			1

VEHICLE
Mass_Capacity			12595
CargoSpace_Length		60
CargoSpace_Width		25
CargoSpace_Height		30
Wheelbase			48
Max_Mass_FrontAxle		7100
Max_Mass_RearAxle		11500
Distance_FrontAxle_CargoSpace	4

CUSTOMERS
i		x		y		Demand		ReadyTime	DueDate		ServiceTime	DemandedMass	DemandedVolume
0		35		35		0		0		230		0		0		0
1		20		41		11		0		203		10		406.41		2122
2		28		51		9		0		202		10		377.25		2549
3		62		22		11		0		190		10		441.78		2643
4		48		58		10		157		187		10		307.91		1991
5		43		6		12		90		128		10		369.97		2278
6		39		22		14		0		206		10		578.31		3110
7		55		57		13		0		190		10		489.52		2348
8		0		61		14		133		159		10		492.94		3162
9		61		31		6		31		63		10		325.74		1520
10		24		26		10		0		205		10		490.76		3258
11		69		59		8		0		178		10		205.98		1490
12		20		50		11		0		198		10		365.79		2335
13		20		36		8		0		204		10		291.78		1698
14		34		23		12		0		207		10		625.62		3554
15		7		58		6		141		177		10		151.92		854
16		2		68		8		0		173		10		473.22		2541
17		70		10		6		0		176		10		301.55		1781
18		66		26		12		0		187		10		456.52		3148
19		49		36		7		0		205		10		406.72		1684
20		37		50		12		0		204		10		706.94		3619

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		9		4		8		38.88		0		3.5430264
Bt2		14		3		5		36.82		0		7.1473642
Bt3		7		3		7		27.17		0		45.8931893
Bt4		8		5		7		120.22		0		20.8225886
Bt5		11		2		6		23.43		0		9.4537077
Bt6		17		3		7		69.39		0		3.7471207
Bt7		7		3		4		9.23		0		4.0644543
Bt8		12		5		7		43.06		1		0.6234003
Bt9		6		4		5		17.41		1		1.2134984
Bt10		15		5		3		33.77		1		1.2692323
Bt11		12		2		6		26.77		0		17.8868801
Bt12		11		6		4		33.70		0		18.7465550
Bt13		13		5		8		69.04		0		8.2474964
Bt14		16		5		3		47.59		0		5.6454257
Bt15		12		4		6		92.06		0		17.0434857
Bt16		13		5		4		39.75		1		1.6680262
Bt17		8		4		3		17.76		0		5.1502456
Bt18		16		3		4		21.75		0		3.9930411
Bt19		7		6		5		28.08		0		5.3978395
Bt20		17		3		5		50.27		0		27.9403101
Bt21		7		7		4		31.47		0		3.6650687
Bt22		7		5		4		17		1		1.0079980
Bt23		6		5		3		13		0		2.7332014
Bt24		10		6		5		39.24		1		1.2453194
Bt25		8		3		5		37.12		0		52.4253622
Bt26		16		4		4		49.93		0		21.7044738
Bt27		7		4		8		41.10		1		1.2711299
Bt28		16		5		3		42.86		0		7.0540746
Bt29		16		2		4		21.68		1		2.2965001
Bt30		11		7		8		105.76		0		10.4581535
Bt31		10		5		5		45.99		0		6.7262672
Bt32		16		2		8		36.26		0		8.6079373
Bt33		14		3		7		38.48		0		4.6511018
Bt34		12		3		3		19.78		0		6.8752724
Bt35		17		5		4		177.90		0		20.1636554
Bt36		8		6		8		182.64		0		14.0436180
Bt37		12		5		4		43.30		0		7.7711881
Bt38		16		2		6		33.61		0		5.1942924
Bt39		12		3		7		49.88		0		13.4081051
Bt40		8		2		3		7.72		0		26.5387985
Bt41		11		6		3		20.51		0		2.5327697
Bt42		17		3		6		68.37		0		5.7473269
Bt43		15		2		3		10.88		0		4.8669800
Bt44		11		6		7		81.59		0		3.8864514
Bt45		7		2		5		13.92		0		4.1204725
Bt46		7		3		3		8.20		0		14.3003139
Bt47		9		2		5		14.53		0		9.0455472
Bt48		7		4		5		14.39		0		3.3782022
Bt49		9		4		7		36.30		1		0.9356219
Bt50		7		4		8		36.94		0		6.8505232
Bt51		15		2		7		31.11		0		26.5472769
Bt52		10		3		8		36.35		1		2.6744813
Bt53		9		4		3		11.25		0		4.3381698
Bt54		15		2		5		19.87		0		3.4931729
Bt55		12		3		5		18.99		0		2.5441916
Bt56		15		7		8		167.85		0		12.5188629
Bt57		17		6		3		34.52		0		4.0961135
Bt58		12		7		7		88.68		1		2.3532120
Bt59		17		2		4		16.64		0		10.6089376
Bt60		6		5		5		17.02		1		1.5859698
Bt61		7		6		8		51.08		1		3.2833014
Bt62		6		3		3		7.99		0		11.4750477
Bt63		14		6		5		69.21		0		5.1086736
Bt64		8		3		5		19.55		0		14.6716306
Bt65		9		5		3		21.11		0		8.1575024
Bt66		14		3		4		29.36		1		3.0785210
Bt67		6		4		7		32.04		1		13.6473813
Bt68		6		4		3		8.81		0		5.2206460
Bt69		10		6		5		36.72		0		10.3974712
Bt70		6		3		6		12.06		0		6.0743065
Bt71		16		3		8		64.58		1		6.6857800
Bt72		11		3		3		14.89		0		22.5307291
Bt73		7		4		5		19.90		0		10.2663055
Bt74		14		2		4		15.45		0		3.3942699
Bt75		12		2		6		17.80		0		12.2705846
Bt76		7		5		4		20.48		0		3.1452386
Bt77		14		6		6		86.06		0		24.0956258
Bt78		6		3		5		17.78		0		23.6899704
Bt79		7		7		6		96.84		0		6.2125013
Bt80		15		5		6		88.65		1		3.6712048
Bt81		17		5		5		44.26		0		25.0893580
Bt82		7		4		3		13.73		0		9.2454112
Bt83		8		3		4		9.85		0		2.9157514
Bt84		11		5		6		52.66		0		27.5661454
Bt85		7		6		4		19.03		0		18.1279291
Bt86		6		6		4		14.91		0		13.5567818
Bt87		10		3		5		26.02		1		1.9094274
Bt88		16		5		8		101.71		0		8.3417471
Bt89		13		4		8		68.50		0		4.3557358
Bt90		13		6		8		119.86		1		2.0688482
Bt91		8		4		8		39.47		0		10.6719402
Bt92		16		4		3		34.56		0		8.1212921
Bt93		17		3		6		58.98		0		10.6204398
Bt94		7		3		5		14.71		0		4.8038133
Bt95		12		2		3		14.21		0		3.3606542
Bt96		15		4		7		78.66		0		22.6778636
Bt97		12		7		7		81.63		0		12.6721889
Bt98		11		5		6		52.78		0		5.5467630
Bt99		9		5		7		60.62		1		7.0158847
Bt100		12		4		6		39.04		0		32.0446226

DEMANDS PER CUSTOMER
i	Type Quantity
1	Bt4 1	Bt7 1	Bt13 1	Bt27 1	Bt28 1	Bt34 1	Bt37 1	Bt47 1	Bt74 3	
2	Bt2 1	Bt8 1	Bt10 1	Bt16 1	Bt41 1	Bt61 1	Bt92 1	Bt96 1	Bt100 1	
3	Bt1 1	Bt20 1	Bt24 1	Bt26 1	Bt45 1	Bt54 1	Bt74 1	Bt85 1	Bt90 1	Bt94 1	Bt99 1	
4	Bt11 1	Bt13 1	Bt22 2	Bt37 1	Bt52 1	Bt62 1	Bt70 1	Bt78 1	Bt99 1	
5	Bt28 1	Bt32 1	Bt37 1	Bt40 3	Bt45 1	Bt70 1	Bt76 1	Bt85 1	Bt90 1	Bt100 1	
6	Bt3 1	Bt4 1	Bt9 1	Bt20 1	Bt24 1	Bt28 2	Bt44 1	Bt47 1	Bt48 1	Bt50 1	Bt64 1	Bt69 1	Bt92 1	
7	Bt18 1	Bt23 1	Bt26 2	Bt35 1	Bt40 1	Bt41 1	Bt45 2	Bt52 1	Bt54 1	Bt70 1	Bt84 1	
8	Bt5 1	Bt10 1	Bt28 1	Bt31 1	Bt37 1	Bt38 1	Bt48 1	Bt53 2	Bt58 1	Bt61 1	Bt75 1	Bt86 1	Bt99 1	
9	Bt1 1	Bt8 1	Bt9 1	Bt36 1	Bt48 1	Bt66 1	
10	Bt7 1	Bt10 1	Bt13 1	Bt19 1	Bt30 1	Bt57 1	Bt66 1	Bt71 1	Bt88 1	Bt94 1	
11	Bt5 1	Bt8 1	Bt12 1	Bt29 1	Bt38 1	Bt55 1	Bt78 1	Bt82 1	
12	Bt6 1	Bt7 2	Bt16 1	Bt33 1	Bt40 1	Bt68 1	Bt70 1	Bt71 1	Bt76 1	Bt77 1	
13	Bt9 1	Bt28 1	Bt38 2	Bt40 1	Bt42 1	Bt55 1	Bt63 1	
14	Bt21 1	Bt23 1	Bt26 1	Bt27 1	Bt44 1	Bt48 1	Bt56 1	Bt67 1	Bt78 1	Bt89 2	Bt91 1	
15	Bt11 1	Bt18 1	Bt25 1	Bt34 1	Bt76 1	Bt87 1	
16	Bt3 1	Bt56 1	Bt67 1	Bt70 1	Bt75 1	Bt78 1	Bt90 1	Bt96 1	
17	Bt12 1	Bt50 1	Bt55 1	Bt56 1	Bt66 1	Bt94 1	
18	Bt19 1	Bt21 1	Bt27 1	Bt47 1	Bt49 1	Bt61 1	Bt63 1	Bt66 1	Bt81 2	Bt84 1	Bt95 1	
19	Bt2 1	Bt7 1	Bt17 1	Bt35 1	Bt44 1	Bt63 1	Bt95 1	
20	Bt8 1	Bt12 1	Bt34 1	Bt36 1	Bt46 1	Bt61 1	Bt70 1	Bt77 1	Bt79 1	Bt85 1	Bt88 1	Bt98 1	
