Name				027_n020_m200_bt100
Number_of_Customers		20
Number_of_Items			200
Number_of_ItemTypes		100
Number_of_Vehicles		9
TimeWindows			1

VEHICLE
Mass_Capacity			12595
CargoSpace_Length		60
CargoSpace_Width		25
CargoSpace_Height		30
Wheelbase			48
Max_Mass_FrontAxle		7100
Max_Mass_RearAxle		11500
Distance_FrontAxle_CargoSpace	4

CUSTOMERS
i		x		y		Demand		ReadyTime	DueDate		ServiceTime	DemandedMass	DemandedVolume
0		35		35		0		0		230		0		0		0
1		41		76		8		156		176		10		1420.11		2950
2		62		39		13		0		192		10		888.65		3259
3		2		9		10		0		177		10		638.91		3673
4		8		53		9		51		83		10		434.27		2572
5		16		48		6		86		108		10		327.41		1388
6		57		34		8		28		62		10		810.44		2582
7		39		61		12		0		193		10		773.73		3258
8		26		70		7		133		149		10		1232.45		1762
9		63		61		12		0		181		10		1328.45		5255
10		50		73		9		148		176		10		409.56		1999
11		70		18		12		95		129		10		721.64		3081
12		66		20		13		96		126		10		999.73		4123
13		70		11		12		93		115		10		594.77		3361
14		5		37		9		100		142		10		961.05		3103
15		44		3		10		139		167		10		552.16		2817
16		70		64		11		162		186		10		624.83		2808
17		3		61		11		85		115		10		522.52		2407
18		1		71		9		0		170		10		738.72		2060
19		23		3		10		69		101		10		795.31		3828
20		3		30		9		38		70		10		431.49		2439

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		17		7		8		144.98		0		4.0141731
Bt2		7		6		8		72.18		1		6.1169709
Bt3		9		4		3		17.94		0		10.2658644
Bt4		11		6		4		42.47		0		15.5213821
Bt5		11		5		5		142.48		0		31.9387436
Bt6		12		7		4		129.54		0		15.6535670
Bt7		6		6		4		24.14		0		33.3950148
Bt8		15		7		5		55.91		0		3.6269655
Bt9		14		3		6		248.72		0		43.8096022
Bt10		13		6		7		62.71		0		3.6602404
Bt11		9		3		4		11.20		0		31.6739662
Bt12		13		4		3		17.09		0		9.8483528
Bt13		8		3		4		19.46		0		26.5158779
Bt14		12		6		5		67.70		1		1.5899820
Bt15		14		6		8		111.96		1		1.8847411
Bt16		15		2		4		59.50		0		22.5708878
Bt17		10		4		3		27.21		0		14.4017045
Bt18		6		4		6		37.46		1		17.2676096
Bt19		9		2		7		23.93		0		3.3338639
Bt20		17		5		4		80.83		0		29.8577450
Bt21		11		7		6		95.41		0		14.5336112
Bt22		12		4		8		64.21		0		15.8925778
Bt23		8		6		8		61.52		0		2.5638326
Bt24		12		6		5		63.74		0		8.4905739
Bt25		11		3		6		34.11		0		4.5474993
Bt26		14		6		8		160.97		0		8.3662507
Bt27		11		6		8		83		0		3.6421146
Bt28		14		3		7		187.95		0		22.1809372
Bt29		7		6		7		69.08		1		5.5770372
Bt30		6		5		3		24.19		0		4.4678621
Bt31		13		2		4		16.41		0		4.9134639
Bt32		12		3		5		101.40		0		41.3396711
Bt33		17		6		7		132.48		0		16.7716372
Bt34		7		2		8		16.21		0		15.8368780
Bt35		6		5		7		54.60		0		8.3535920
Bt36		11		6		3		42.72		0		16.1065264
Bt37		7		4		4		20.58		0		13.1714169
Bt38		8		3		6		30.61		0		5.3070256
Bt39		10		4		8		49.84		0		3.4044410
Bt40		8		3		4		18.67		1		2.3928586
Bt41		12		3		6		24.08		0		3.1162843
Bt42		7		7		6		48.60		1		5.9327624
Bt43		17		5		4		34.25		0		36.1997196
Bt44		15		3		8		50.45		0		7.9730044
Bt45		9		4		8		30.70		0		4.2527118
Bt46		14		6		8		172.76		0		9.1639435
Bt47		16		4		6		426.20		1		11.9112212
Bt48		11		7		7		133.26		0		31.7942208
Bt49		17		3		4		30.97		0		11.5573293
Bt50		9		4		8		43		0		19.9246127
Bt51		13		4		6		52.77		0		38.8110197
Bt52		9		2		5		13.97		0		6.5142514
Bt53		15		6		5		56.83		0		7.7183151
Bt54		9		5		5		42.07		0		8.5558370
Bt55		12		5		5		60.25		0		4.0025519
Bt56		10		2		8		29.95		1		2.9887959
Bt57		11		3		5		48.84		0		28.9809068
Bt58		7		6		4		43.97		0		42.8007857
Bt59		14		4		6		38.93		0		5.9226427
Bt60		13		3		7		55.24		0		30.2665565
Bt61		15		3		5		27.78		0		35.3274664
