Name				327_n020_m400_bt100
Number_of_Customers		20
Number_of_Items			400
Number_of_ItemTypes		100
Number_of_Vehicles		13
TimeWindows			1

VEHICLE
Mass_Capacity			12595
CargoSpace_Length		60
CargoSpace_Width		25
CargoSpace_Height		30
Wheelbase			48
Max_Mass_FrontAxle		7100
Max_Mass_RearAxle		11500
Distance_FrontAxle_CargoSpace	4

CUSTOMERS
i		x		y		Demand		ReadyTime	DueDate		ServiceTime	DemandedMass	DemandedVolume
0		35		35		0		0		230		0		0		0
1		47		30		19		0		27		10		519.77		4760
2		47		56		22		131		167		10		780.72		6577
3		62		43		17		22		48		10		592.03		4393
4		30		60		21		152		182		10		682.88		5546
5		7		67		16		32		54		10		437.05		3509
6		50		19		22		62		94		10		689.85		5956
7		54		50		14		158		182		10		495.21		3885
8		38		60		19		123		147		10		596.14		5600
9		35		13		18		128		156		10		620.77		5415
10		48		38		22		30		68		10		773.61		5760
11		44		5		20		24		58		10		565.76		5338
12		46		8		23		137		157		10		712.2		5593
13		59		69		24		69		97		10		761.17		6558
14		49		67		26		104		134		10		870.92		7516
15		19		17		22		47		77		10		741.19		6213
16		29		70		17		36		58		10		565.75		5022
17		35		54		19		148		178		10		676.95		6060
18		41		7		20		89		127		10		669.8		5761
19		28		50		22		143		173		10		689.19		5960
20		15		76		17		49		75		10		469.68		3668

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		12		4		6		36.33		0		14.7328254
Bt2		17		5		5		35.62		0		12.2120689
Bt3		13		2		6		12.04		0		3.2992366
Bt4		15		4		5		48.12		0		4.3451171
Bt5		9		2		6		9.53		1		2.8707825
Bt6		9		5		3		23.40		0		2.9205782
Bt7		8		7		5		30.75		0		7.1224416
Bt8		7		6		7		27.57		0		1.5691698
Bt9		8		3		8		26.83		0		7.3310283
Bt10		7		5		6		32.33		0		6.4279382
Bt11		7		3		3		10.82		0		6.2041461
Bt12		6		6		7		20.38		0		4.1395548
Bt13		10		3		4		17.09		0		3.7416036
Bt14		8		6		7		26.91		0		8.9200664
Bt15		16		3		3		13.78		0		4.0946125
Bt16		13		6		4		32.95		0		3.9833803
Bt17		11		6		4		27.12		1		0.8578570
Bt18		9		4		7		30.01		0		13.2288053
Bt19		6		6		4		15.04		0		2.8788665
Bt20		15		3		7		33.38		0		4.0221813
Bt21		12		3		6		31.72		0		3.8276592
Bt22		13		4		8		39.32		0		1.8317354
Bt23		7		3		7		16.11		0		2.5095901
Bt24		6		2		7		9.65		0		3.7813954
Bt25		12		6		4		32.49		0		4.6300478
Bt26		14		7		4		48.01		0		3.2551794
Bt27		14		5		5		33.25		0		2.3075470
Bt28		13		3		3		13.27		0		7.6879695
Bt29		11		3		3		16.26		0		9.8867168
Bt30		13		4		4		19.07		0		1.5210913
Bt31		10		4		5		30.56		1		3.3451666
Bt32		17		4		8		60.47		0		3.9161717
Bt33		7		6		6		37.10		0		4.7995577
Bt34		16		7		8		73.01		0		5.0478870
Bt35		17		4		6		50.63		0		4.0032784
Bt36		12		4		3		20.16		0		4.8800788
Bt37		14		4		8		54.69		0		5.1093712
Bt38		15		4		8		43.02		0		4.2325397
Bt39		17		3		5		37.14		0		2.8650974
Bt40		9		3		5		20.74		0		8.1117216
Bt41		17		6		6		84.23		0		3.4955405
Bt42		10		5		6		26.85		0		1.4935830
Bt43		13		3		6		18.66		0		3.0249759
Bt44		13		7		8		78.94		0		6.4594432
Bt45		16		3		8		36.61		0		2.6256631
Bt46		10		6		5		33.64		0		6.8310852
Bt47		11		4		7		39.91		0		5.0372850
Bt48		14		5		4		42.68		0		4.5664815
Bt49		13		4		5		22.30		0		2.4890441
Bt50		11		5		6		42.44		0		16.8542353
Bt51		16		5		6		54.01		0		4.9895489
Bt52		14		3		7		23.79		1		1.4788342
Bt53		9		2		4		10.03		0		6.1057575
Bt54		13		3		4		12.70		1		0.6271189
Bt55		8		3		4		8.56		1		0.5298512
Bt56		15		2		7		36.37		0		18.2252739
Bt57		16		6		3		40.92		1		1.1230231
Bt58		15		3		8		28.09		0		12.5245235
Bt59		15		4		6		47.13		0		24.5404069
Bt60		12		3		8		49.24		1		2.5580922
Bt61		10		4		6		29.81		1		1.0108151
Bt62		15		3		5		21.72		0		14.0512378
Bt63		9		4		4		12.25		0		2.8448950
Bt64		7		4		6		26.80		1		2.4208675
Bt65		15		5		5		37.59		0		5.1067552
Bt66		12		2		8		16.67		0		2.1857264
Bt67		17		4		6		37.11		0		4.9019904
Bt68		7		4		8		22.72		1		3.3958066
Bt69		15		3		6		43.20		0		25.7365883
Bt70		15		6		4		58.66		0		4.8106672
Bt71		16		2		6		14.98		0		6.7464798
Bt72		10		4		5		23.40		0		4.9411470
Bt73		7		6		4		23.79		1		1.6115473
Bt74		16		3		4		23.82		0		22.5784116
Bt75		14		6		8		55.64		0		14.7622584
Bt76		12		3		8		47.83		0		14.7891845
Bt77		11		6		5		34.96		0		8.6857744
Bt78		12		3		7		36.27		0		3.6391829
Bt79		13		4		6		52.95		1		0.9703169
Bt80		7		6		4		24.77		1		1.0330433
Bt81		13		3		8		40.41		1		1.9029114
Bt82		15		5		6		68.59		0		5.8396119
Bt83		9		4		7		20.61		1		0.8514512
Bt84		6		5		8		40.85		0		6.4443297
Bt85		9		4		5		25.17		0		11.7758137
Bt86		15		6		3		45.16		1		1.9598095
