Name				056_n020_m200_bt100
Number_of_Customers		20
Number_of_Items			200
Number_of_ItemTypes		100
Number_of_Vehicles		7
TimeWindows			1

VEHICLE
Mass_Capacity			12595
CargoSpace_Length		60
CargoSpace_Width		25
CargoSpace_Height		30
Wheelbase			48
Max_Mass_FrontAxle		7100
Max_Mass_RearAxle		11500
Distance_FrontAxle_CargoSpace	4

CUSTOMERS
i		x		y		Demand		ReadyTime	DueDate		ServiceTime	DemandedMass	DemandedVolume
0		35		35		0		0		1000		0		0		0
1		18		66		8		143		381		10		525.45		2371
2		13		76		9		83		331		10		528.68		3259
3		17		11		6		371		601		10		287.31		996
4		64		45		9		484		672		10		695.91		3206
5		22		32		10		550		730		10		864.85		2914
6		50		70		9		27		295		10		578.92		2940
7		1		20		12		606		826		10		612.86		3553
8		59		16		10		534		778		10		549.01		3345
9		38		49		9		856		1000		10		1000.76		2936
10		68		0		10		171		425		10		436.33		2754
11		45		24		9		617		825		10		373.03		1921
12		23		72		13		544		790		10		625.16		3792
13		48		76		12		478		742		10		486.79		2569
14		43		27		13		600		848		10		621.19		3569
15		14		26		12		406		656		10		532.92		3449
16		38		20		9		0		140		10		395.29		2352
17		43		12		7		331		573		10		455.88		1704
18		62		71		10		620		866		10		371.26		2662
19		39		17		12		121		361		10		780.55		4264
20		19		69		11		316		526		10		595.98		2417

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		12		6		5		38.25		1		1.9043379
Bt2		14		5		8		72.99		0		8.5812307
Bt3		17		3		3		18.23		1		7.9996000
Bt4		8		6		8		129.58		1		3.7402593
Bt5		14		2		8		32.19		1		1.5725220
Bt6		15		5		5		47.43		0		2.1237324
Bt7		6		6		4		55.45		0		29.8684142
Bt8		10		3		4		18.26		0		4.2446629
Bt9		16		3		7		42.05		0		27.6689956
Bt10		14		6		4		61.69		1		2.0051398
Bt11		11		4		3		16.89		1		3.3085627
Bt12		9		4		4		26.27		0		6.4034651
Bt13		12		3		3		11.25		0		25.3170350
Bt14		8		2		5		12.63		0		7.5166273
Bt15		9		6		5		49.95		0		24.4444480
Bt16		13		6		4		53.16		1		3.1587573
Bt17		8		7		8		59		0		5.3404864
Bt18		14		6		5		50.74		0		7.9281322
Bt19		15		5		8		79.07		0		2.1356729
Bt20		16		3		4		21.04		0		16.6427055
Bt21		15		5		8		290.95		0		17.8272006
Bt22		11		4		8		61.15		0		19.4810802
Bt23		10		7		8		109.04		0		4.1418430
Bt24		11		4		7		38.74		1		1.0757001
Bt25		8		5		6		39.94		0		12.2896524
Bt26		8		3		7		17.63		1		4.4137047
Bt27		12		3		4		26.94		0		9.4657043
Bt28		14		4		3		19.69		0		9.9189643
Bt29		14		5		3		68.57		0		15.0996808
Bt30		14		7		4		51.58		0		2.1357872
Bt31		16		6		5		79.61		0		4.2768245
Bt32		9		5		5		24.58		0		3.8838395
Bt33		10		5		8		43.10		0		21.8295506
Bt34		6		3		4		55.80		0		34.6205272
Bt35		10		4		3		24.82		0		8.1723708
Bt36		15		6		8		127.40		0		37.3541762
Bt37		15		2		7		26.61		0		13.6089481
Bt38		11		4		6		36.03		0		2.1861482
Bt39		14		5		3		69.76		0		18.5155397
Bt40		11		2		7		27.41		1		4.4162665
Bt41		15		5		8		77.81		0		3.4101230
