Name				343_n020_m400_bt100
Number_of_Customers		20
Number_of_Items			400
Number_of_ItemTypes		100
Number_of_Vehicles		11
TimeWindows			1

VEHICLE
Mass_Capacity			12595
CargoSpace_Length		60
CargoSpace_Width		25
CargoSpace_Height		30
Wheelbase			48
Max_Mass_FrontAxle		7100
Max_Mass_RearAxle		11500
Distance_FrontAxle_CargoSpace	4

CUSTOMERS
i		x		y		Demand		ReadyTime	DueDate		ServiceTime	DemandedMass	DemandedVolume
0		35		35		0		0		1000		0		0		0
1		2		66		20		295		577		10		501.67		6232
2		2		10		25		0		948		10		576.32		7338
3		25		65		22		354		626		10		499.45		6547
4		12		2		14		805		1000		10		417.42		5309
5		62		22		20		0		960		10		593.44		7189
6		32		71		28		0		953		10		718.69		9484
7		47		7		17		611		873		10		408.96		5237
8		35		44		22		0		181		10		717.74		7955
9		34		54		20		482		752		10		494.67		6576
10		47		20		19		451		703		10		486.86		5732
11		39		15		15		0		969		10		403.05		5279
12		17		55		17		106		364		10		363.99		5047
13		55		16		18		0		219		10		459.21		5789
14		9		60		29		476		750		10		744.27		8669
15		5		51		21		0		956		10		525.56		6020
16		33		79		16		737		985		10		418.24		5276
17		70		43		22		251		521		10		526.27		5761
18		46		75		18		781		1000		10		416.49		4957
19		51		28		18		67		271		10		393.87		5160
20		19		72		19		512		736		10		530.61		6102

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		12		5		5		22.99		1		1.0277005
Bt2		10		3		5		14.37		0		4.4472826
Bt3		15		5		8		60.64		0		5.0357970
Bt4		14		4		4		17.20		0		2.6362817
Bt5		17		4		8		29.17		1		0.4284340
Bt6		17		6		3		19.26		1		0.5441274
Bt7		8		2		8		15.55		0		18.9574616
Bt8		17		4		3		13.75		0		5.1305197
Bt9		10		6		4		25.46		0		7.0741649
Bt10		14		4		5		27.84		0		2.6282743
Bt11		7		4		5		14.53		0		4.9403885
Bt12		11		3		5		10.95		0		3.5996938
Bt13		17		3		6		12.32		0		4.7986030
Bt14		16		3		5		20.58		1		2.7897510
Bt15		6		5		3		6.08		0		4.6969250
Bt16		12		5		3		16.82		0		1.8264267
Bt17		15		6		8		51.77		0		2.8173263
Bt18		17		5		5		40.67		0		2.5894814
Bt19		15		3		8		35.73		0		6.4318035
Bt20		15		5		5		40.77		0		4.0763330
Bt21		17		7		4		32.82		0		1.5108005
Bt22		7		5		7		25.82		0		1.9895879
Bt23		12		4		5		18.74		1		2.3098571
Bt24		10		4		4		16.21		0		1.8893971
Bt25		14		5		4		16.99		0		2.2470982
Bt26		16		5		3		10.34		0		2.8708437
Bt27		16		3		6		22.95		0		8.4395717
Bt28		12		5		5		24.77		0		3.6124571
Bt29		14		6		6		21.50		0		3.0387394
Bt30		11		6		8		23.10		1		0.3990576
Bt31		8		4		6		20.68		0		4.8599699
Bt32		16		4		5		22.12		0		1.7777715
Bt33		9		4		3		10.47		0		3.2297201
Bt34		17		6		8		37.37		1		0.4981279
Bt35		13		3		6		21.27		0		5.9340466
Bt36		14		4		7		51.57		0		4.9465767
Bt37		10		6		8		57.90		0		5.6437038
Bt38		7		6		7		15.33		0		1.0530592
Bt39		16		4		5		38.70		0		1.8354719
Bt40		14		5		5		25.14		0		7.0395994
Bt41		17		4		7		63.67		0		5.5852551
Bt42		11		2		3		6		0		5.2755955
Bt43		10		3		4		14.09		0		5.7052225
Bt44		11		3		5		11.91		0		2.3851511
Bt45		12		6		7		45.16		1		0.7845098
Bt46		17		5		8		73.07		0		4.6659541
Bt47		10		5		4		27.64		0		4.1588127
Bt48		13		5		8		21.71		0		1.0662536
Bt49		15		3		3		10.84		1		2.4045312
Bt50		15		3		3		10.37		0		3.0646346
Bt51		8		2		4		7.56		1		1.0704685
Bt52		17		5		3		22.71		0		3.1623687
Bt53		8		3		5		10.62		0		22.2413759
Bt54		10		4		3		14.77		0		3.9587633
Bt55		7		6		6		22.53		1		0.9023722
Bt56		9		7		6		22.45		0		1.8443403
Bt57		10		4		7		21.98		0		10.1456482
Bt58		17		4		5		22.61		1		1.8411246
Bt59		6		4		6		16.36		0		5.1971166
Bt60		6		3		6		10.93		0		2.5334132
Bt61		16		7		5		45.22		0		8.3661379
Bt62		17		6		6		63.64		0		16.3412921
Bt63		11		7		6		49.10		0		5.4850859
Bt64		6		3		8		6.28		1		0.7331480
Bt65		16		4		7		23.07		1		0.9928226
Bt66		17		7		5		44.02		0		5.8988685
Bt67		16		3		5		18.29		0		5.6687125
Bt68		7		6		7		26.82		1		1.3968781
Bt69		12		3		3		5.06		0		7.5560596
Bt70		10		2		8		6.91		0		2.8033903
Bt71		8		4		3		5.74		1		1.1130778
Bt72		16		3		8		40.65		0		15.3029133
Bt73		8		4		8		11.70		0		6.5497971
Bt74		15		6		7		28.87		0		1.8045988
Bt75		10		6		3		18.44		1		6.9910733
Bt76		10		6		5		29.54		0		1.4162343
Bt77		9		4		8		18.18		0		11.1539259
Bt78		9		7		4		27.26		0		8.6491071
Bt79		8		5		6		31.87		1		1.1291091
Bt80		17		5		8		75.71		0		5.3159064
Bt81		14		5		6		20.47		0		2.2084341
Bt82		17		5		8		32.21		0		1.0295072
Bt83		12		4		8		19.68		0		2.4837279
Bt84		10		6		6		26.38		0		3.9644631
Bt85		15		6		6		36.26		0		18.3434069
Bt86		9		5		8		44.45		0		6.1140224
Bt87		9		5		8		24.29		0		4.5099579
Bt88		14		7		8		108.87		0		7.2369070
Bt89		9		7		3		18.07		0		2.6949005
Bt90		12		5		5		21.30		0		1.4777406
Bt91		12		2		7		9.52		0		3.3171744
Bt92		15		7		6		60.13		0		16.6800050
Bt93		12		2		7		12.07		1		2.1394140
Bt94		14		5		3		28.60		0		5.7350563
Bt95		9		4		7		23.72		0		4.1193481
Bt96		9		3		7		21.29		0		4.5829712
Bt97		8		3		6		9.15		0		1.6786752
Bt98		17		3		6		29.41		0		3.3003458
Bt99		8		4		5		8.18		1		0.5018604
Bt100		15		3		4		19.61		0		3.8522780

DEMANDS PER CUSTOMER
i	Type Quantity
1	Bt8 1	Bt9 2	Bt10 1	Bt17 1	Bt18 1	Bt21 1	Bt23 1	Bt27 2	Bt32 1	Bt39 1	Bt51 2	Bt55 1	Bt65 1	Bt70 1	Bt72 1	Bt74 1	Bt96 1	
2	Bt5 2	Bt9 1	Bt14 1	Bt15 1	Bt18 1	Bt25 1	Bt26 2	Bt37 1	Bt38 1	Bt55 1	Bt59 1	Bt64 1	Bt65 1	Bt69 1	Bt77 1	Bt78 2	Bt79 1	Bt81 1	Bt89 1	Bt92 1	Bt94 1	Bt97 1	
