Name				105_n060_m200_bt100
Number_of_Customers		60
Number_of_Items			200
Number_of_ItemTypes		100
Number_of_Vehicles		26
TimeWindows			1

VEHICLE
Mass_Capacity			12595
CargoSpace_Length		60
CargoSpace_Width		25
CargoSpace_Height		30
Wheelbase			48
Max_Mass_FrontAxle		7100
Max_Mass_RearAxle		11500
Distance_FrontAxle_CargoSpace	4

CUSTOMERS
i		x		y		Demand		ReadyTime	DueDate		ServiceTime	DemandedMass	DemandedVolume
0		35		35		0		0		230		0		0		0
1		38		21		3		0		205		10		1529.54		5539
2		16		53		2		0		193		10		702.36		3066
3		42		73		2		45		67		10		504.24		3672
4		46		4		3		0		187		10		1701.78		6780
5		41		34		2		143		167		10		753.93		2946
6		56		26		2		0		197		10		1023.39		5044
7		10		19		3		128		150		10		2135.52		9768
8		7		8		4		0		181		10		1836.19		9172
9		60		54		3		0		188		10		3891.65		7880
10		59		64		4		73		89		10		2484.82		5256
11		32		11		2		99		133		10		526.06		4392
12		21		47		5		140		172		10		1331.52		6447
13		30		55		4		0		199		10		2177.93		7175
14		34		24		2		0		208		10		1240.7		6246
15		39		78		3		138		170		10		1508.96		4776
16		62		75		5		0		171		10		2370.47		8287
17		13		13		3		87		111		10		1340.06		5082
18		0		64		2		0		174		10		464.28		2948
19		44		65		2		0		188		10		631.3		3858
20		21		4		4		0		185		10		1259.51		7469
21		49		46		5		23		47		10		2683.66		8638
22		28		43		4		0		209		10		3452.33		8076
23		2		6		5		0		176		10		2762.54		8214
24		9		71		3		121		147		10		2282.71		10570
25		31		1		4		0		185		10		3043.95		10958
26		45		15		3		0		197		10		935.9		5935
27		68		20		3		0		183		10		2961.56		9742
28		63		63		5		0		180		10		1784.55		8242
29		0		10		3		0		176		10		1931.35		8651
30		23		28		3		0		206		10		1277.36		5648
31		12		38		3		32		64		10		429.38		2925
32		33		6		4		0		190		10		1219.81		6061
33		9		30		5		0		193		10		1688.58		9772
34		28		76		4		0		178		10		2319.51		11460
35		8		40		2		0		192		10		631.08		4200
36		26		46		4		0		205		10		4227.14		9459
37		44		45		5		26		58		10		1831.49		11218
38		59		69		4		0		178		10		1114.48		6765
39		39		31		2		0		214		10		401.92		2794
40		18		21		4		0		197		10		1346.98		7296
41		9		43		3		0		192		10		1211.18		7352
42		13		8		3		0		185		10		1455.48		8764
43		14		42		3		0		197		10		1509.71		8008
44		35		43		4		0		212		10		1340.43		10808
45		11		54		4		0		189		10		2428.03		10003
46		16		1		2		0		181		10		862.61		3789
47		25		40		3		0		208		10		1357.24		6216
48		12		74		4		67		93		10		1080.14		6965
49		30		6		2		0		190		10		1009.98		6384
50		30		18		3		103		131		10		1334.95		8112
51		24		61		3		0		191		10		1405.77		5114
52		26		70		2		0		183		10		1310.83		6272
53		40		54		4		122		152		10		2186.32		10153
54		3		80		3		0		164		10		1931.41		6962
55		13		71		5		0		177		10		2411.26		11470
56		41		2		5		0		186		10		2365.77		10084
57		51		1		2		0		182		10		1173.71		4872
58		16		37		2		0		200		10		1472.83		6232
59		13		21		3		0		193		10		1274.57		6328
60		44		59		5		0		194		10		1718.93		9388

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		12		9		10		241.73		1		5.9277821
Bt2		14		13		9		1078.70		0		83.2485926
Bt3		21		8		11		207.04		1		3.4140113
Bt4		13		12		11		280.78		1		2.9139055
Bt5		26		6		6		245.03		0		20.7609079
Bt6		27		5		9		592.15		1		36.8637821
Bt7		28		8		10		232.47		1		4.0024147
Bt8		31		8		9		578.25		0		8.6433198
Bt9		24		11		9		307.53		0		12.5826654
Bt10		17		13		8		421.91		0		12.7701692
Bt11		28		7		9		227.37		0		48.3683501
Bt12		34		12		8		875.68		0		66.6407703
Bt13		26		10		13		717.38		1		8.6723035
Bt14		34		10		6		1027.98		0		38.6363282
Bt15		27		11		14		972.05		0		15.9376037
Bt16		21		7		8		283.27		0		14.4594310
Bt17		13		11		6		201.87		0		19.6660079
Bt18		19		10		10		345		0		40.2407130
Bt19		22		13		10		512.62		1		4.2006958
Bt20		19		8		9		181.46		1		8.9834680
Bt21		30		13		14		847.73		0		26.5628670
Bt22		23		5		9		161.47		0		5.4755881
Bt23		17		14		9		477.57		1		3.2310136
Bt24		20		5		6		150.12		0		9.6897585
Bt25		30		6		9		276.67		0		48.8985434
Bt26		26		6		14		510.77		0		14.8861281
Bt27		28		6		13		474.20		0		12.1267761
Bt28		29		13		12		807.02		0		17.0361245
Bt29		20		13		9		346.79		0		9.3199389
Bt30		32		5		10		264.01		0		10.5114678
Bt31		16		14		11		340.09		1		3.3918581
Bt32		29		10		14		872.90		0		36.2513728
Bt33		24		8		12		529.37		0		13.2093400
Bt34		26		14		10		871.52		1		14.0594766
Bt35		13		12		9		346		1		3.7869728
Bt36		12		12		14		287.28		1		3.8390505
Bt37		31		7		8		218.79		0		56.0405032
Bt38		28		12		8		662.94		0		7.4196472
Bt39		33		12		12		1233.96		0		22.7736125
Bt40		22		6		10		216.47		0		12.5133694
Bt41		15		6		13		127.29		0		39.2306797
Bt42		14		7		8		143.98		0		6.9497953
Bt43		13		12		14		390.40		0		90.3580162
Bt44		24		5		7		112.84		0		9.3255172
Bt45		31		9		11		685.31		0		20.8689279
Bt46		25		6		6		136.93		0		39.0276857
Bt47		34		5		14		382.96		0		39.0171641
Bt48		28		6		13		405.34		0		30.3100698
Bt49		31		6		11		398.47		0		18.2539459
Bt50		15		14		14		709.69		0		16.7993697
Bt51		25		5		10		638.75		0		42.3946884
Bt52		22		8		7		529.01		1		12.1616282
Bt53		16		12		14		471.76		0		60.0419625
Bt54		14		6		8		74.81		0		9.4129990
Bt55		30		13		10		3244.68		0		91.2776779
Bt56		19		8		13		330.29		0		18.5067593
Bt57		26		9		12		379.25		0		14.9916774
Bt58		15		9		8		286.71		0		42.4017917
Bt59		17		14		14		601.14		0		12.5548557
Bt60		12		12		8		226.92		0		34.8182359
Bt61		16		11		11		201.08		0		14.0870953
Bt62		15		9		11		290.19		0		25.2515629
Bt63		32		14		6		581.46		0		46.8140723
Bt64		31		8		7		290.99		0		50.1181307
Bt65		22		6		7		224.79		0		10.9008718
Bt66		23		8		11		240.69		1		1.4809898
Bt67		22		11		14		397.24		1		7.5670564
Bt68		28		14		10		497.03		0		9.6503242
Bt69		31		12		12		1011.34		0		25.7878351
