Name				375_n060_m400_bt100
Number_of_Customers		60
Number_of_Items			400
Number_of_ItemTypes		100
Number_of_Vehicles		52
TimeWindows			1

VEHICLE
Mass_Capacity			12595
CargoSpace_Length		60
CargoSpace_Width		25
CargoSpace_Height		30
Wheelbase			48
Max_Mass_FrontAxle		7100
Max_Mass_RearAxle		11500
Distance_FrontAxle_CargoSpace	4

CUSTOMERS
i		x		y		Demand		ReadyTime	DueDate		ServiceTime	DemandedMass	DemandedVolume
0		35		35		0		0		230		0		0		0
1		31		79		6		64		98		10		2363.32		14868
2		42		46		5		153		191		10		1180.92		10420
3		56		50		7		23		51		10		2146.67		15488
4		8		62		7		98		136		10		3165.56		17604
5		37		68		7		110		134		10		1821.19		13924
6		58		4		6		88		112		10		2535.58		16652
7		8		37		7		107		143		10		1850.59		10800
8		54		63		9		28		56		10		2481.22		17481
9		53		26		8		75		109		10		3300.49		22446
10		35		23		9		45		83		10		2944.16		20419
11		36		42		7		118		152		10		2548.72		18880
12		16		30		9		75		105		10		2237.02		19060
13		56		54		8		124		152		10		3305.7		17070
14		16		64		4		125		157		10		890.79		8399
15		67		13		4		141		173		10		1151.84		8450
16		62		63		5		0		181		10		2054.87		14801
17		42		70		6		0		184		10		1829.18		12160
18		29		2		9		0		186		10		2713.3		17096
19		28		20		7		21		49		10		2558.59		16800
20		32		30		6		28		58		10		1279.81		10238
21		18		12		5		0		191		10		1585.29		10977
22		39		31		5		89		117		10		1369.3		9471
23		23		26		9		92		122		10		3087.48		21975
24		22		16		6		182		212		10		1073.13		8522
25		59		60		7		51		83		10		2080.64		15920
26		52		32		6		100		134		10		1617.56		10233
27		59		26		4		0		194		10		614.79		4944
28		48		51		8		183		213		10		2877.53		14257
29		24		60		9		134		172		10		2131.89		19177
30		20		54		8		23		53		10		3274.01		24470
31		7		31		6		125		165		10		2563.33		13594
32		64		8		3		0		180		10		1356.72		9036
33		69		34		7		0		185		10		1369.59		10588
34		69		73		5		40		68		10		1815.92		13438
35		10		65		5		136		172		10		2384.69		15598
36		25		2		8		103		133		10		1864.21		14607
37		10		24		5		0		192		10		2239.06		15108
38		10		41		6		176		198		10		1142.94		6826
39		54		1		6		157		187		10		1631.31		11954
40		6		44		5		0		189		10		1324.08		9115
41		68		47		4		146		180		10		1132.85		8508
42		51		62		9		61		87		10		2820.82		18941
43		46		21		8		143		169		10		2762.32		17506
44		33		74		8		0		180		10		1689.11		14990
45		35		15		5		84		110		10		3269.82		16135
46		1		0		6		134		170		10		3121.62		15165
47		44		55		9		137		173		10		2619.94		18798
48		50		71		9		99		137		10		2565.26		16704
49		65		58		6		0		182		10		1784.88		12738
50		1		63		9		64		96		10		3176.35		20972
51		13		18		5		76		100		10		1470.71		12338
52		58		22		8		0		193		10		1712.16		12358
53		1		5		8		0		174		10		3215.2		17499
54		10		57		5		0		186		10		1782.2		9898
55		48		3		4		0		185		10		947.7		7434
56		18		39		9		57		83		10		2804.27		18214
57		6		71		8		125		153		10		3241.4		22824
58		70		51		6		146		172		10		1317.71		9159
59		13		9		6		153		179		10		1629.92		10773
60		25		56		9		85		119		10		2969.67		20332

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		20		13		8		299.31		0		5.7807903
Bt2		27		11		6		217.07		0		9.8633307
Bt3		28		14		10		533.72		1		3.4063675
Bt4		33		10		6		300.44		0		7.6149077
Bt5		17		5		12		170.40		0		12.9433431
Bt6		16		6		8		100.55		0		6.7940549
Bt7		28		9		12		520.82		0		25.1372020
Bt8		23		10		12		538.40		0		18.6156931
Bt9		25		8		8		246.11		0		14.9174784
Bt10		30		14		10		586.60		0		7.3223080
Bt11		21		10		10		270.18		1		2.0950431
Bt12		28		9		10		501.57		0		29.6802269
Bt13		14		8		7		114.51		1		2.1017561
Bt14		12		6		14		200.21		0		9.9787226
Bt15		18		6		10		210.30		1		8.9964015
Bt16		29		13		14		584.30		0		7.5127116
Bt17		31		14		12		790.41		1		6.5030423
Bt18		35		9		7		428.27		0		25.6997476
Bt19		12		8		7		67.95		0		7.1441915
Bt20		19		9		6		176.23		0		42.4117584
Bt21		24		11		8		239.71		0		4.4416860
Bt22		16		6		14		186.84		0		5.6977560
Bt23		32		14		11		542.39		0		2.7992693
Bt24		20		7		7		111.91		0		6.7773130
Bt25		21		12		10		268.59		0		12.7575786
Bt26		21		11		8		194.56		0		28.0163324
Bt27		30		8		11		272.95		0		3.8307211
Bt28		35		11		9		432.11		0		6.7624483
Bt29		15		8		14		227.42		0		41.4266432
Bt30		27		12		8		278.89		0		4.9397902
Bt31		24		6		7		162.96		0		6.7636193
Bt32		28		10		10		525.89		0		8.1070859
Bt33		34		11		14		711.64		0		8.6256315
Bt34		34		7		13		549.40		0		11.5769729
Bt35		29		5		11		216.81		0		13.9418134
Bt36		23		12		12		785.45		1		3.1006936
Bt37		28		5		9		184.55		1		5.0204367
Bt38		16		10		12		227.70		0		9.6327890
Bt39		21		14		6		282.48		0		25.3379652
Bt40		17		11		14		277.74		1		2.0322197
Bt41		26		10		13		456.57		0		6.3861519
Bt42		13		11		7		140.33		0		6.4445617
Bt43		30		10		6		261.80		0		73.7585256
Bt44		33		13		7		323.12		0		14.3518208
Bt45		12		10		7		114.27		0		9.6784033
Bt46		28		12		12		629.18		0		47.4714702
Bt47		24		13		14		703.97		0		52.8687809
Bt48		28		13		6		378.76		0		10.9007664
Bt49		24		8		7		232.86		1		1.8337669
Bt50		31		7		7		302.14		0		66.9987664
Bt51		14		9		7		174.69		1		20.2081892
Bt52		29		12		11		537.98		0		10.0830297
Bt53		25		12		13		399.87		0		22.7434201
Bt54		15		11		9		150.60		0		11.5354466
Bt55		16		8		11		197.48		0		4.0316530
Bt56		28		13		11		777.86		1		9.6009025
Bt57		27		5		7		122.49		1		7.4152104
Bt58		14		11		9		160.99		0		17.7213327
Bt59		28		10		9		370.43		0		15.3371884
Bt60		33		10		13		778.59		0		8.2937394
Bt61		31		5		12		228.44		0		16.3358560
Bt62		34		10		7		452.72		0		30.6694472
Bt63		35		5		11		325.91		0		8.5356365
Bt64		23		13		7		240		0		63.1538716
Bt65		17		12		13		1128.06		0		108.9584531
Bt66		14		5		8		66.73		0		3.8594767
Bt67		27		14		12		558.70		0		8.6005881
Bt68		13		9		9		152.19		1		3.4702083
Bt69		31		5		10		236.98		0		11.6081746
Bt70		30		6		8		170.96		1		1.7784321
Bt71		28		11		10		360.12		0		10.2283079
Bt72		17		12		13		518.02		0		21.7797065
Bt73		19		5		11		176.38		0		19.6229447
Bt74		19		6		6		76.32		0		6.2808489
Bt75		13		12		10		244.40		0		11.9036689
Bt76		34		14		12		905.05		0		18.9558473
Bt77		14		9		11		206.78		0		8.0067421
