Name				131_n060_m200_bt100
Number_of_Customers		60
Number_of_Items			200
Number_of_ItemTypes		100
Number_of_Vehicles		26
TimeWindows			1

VEHICLE
Mass_Capacity			12595
CargoSpace_Length		60
CargoSpace_Width		25
CargoSpace_Height		30
Wheelbase			48
Max_Mass_FrontAxle		7100
Max_Mass_RearAxle		11500
Distance_FrontAxle_CargoSpace	4

CUSTOMERS
i		x		y		Demand		ReadyTime	DueDate		ServiceTime	DemandedMass	DemandedVolume
0		35		35		0		0		1000		0		0		0
1		67		49		3		14		254		10		1315.48		9582
2		67		42		5		0		957		10		2234.79		10602
3		42		34		4		0		982		10		2010.51		8182
4		55		41		2		187		391		10		828.8		4126
5		26		39		3		146		402		10		875.57		5536
6		45		6		3		0		959		10		977.75		7426
7		40		2		5		0		195		10		4820.54		13068
8		2		1		4		0		942		10		898.97		5747
9		53		31		5		0		971		10		2416.23		11782
10		33		26		3		0		980		10		1185.87		5552
11		43		62		3		61		283		10		763.47		6420
12		43		3		4		0		957		10		3071.93		10090
13		11		57		5		320		578		10		1825.22		10320
14		20		7		2		0		958		10		520.83		2535
15		31		41		4		0		982		10		1512.48		7230
16		18		19		3		0		966		10		855.15		4533
17		9		40		3		806		1000		10		1038.18		6964
18		23		30		5		249		557		10		2476.58		11418
19		25		71		5		455		681		10		1556.21		8370
20		22		58		2		0		963		10		501.19		2984
21		2		13		3		695		955		10		1187.51		6537
22		15		62		2		816		1000		10		502.48		3429
23		5		26		2		0		958		10		866.09		4324
24		8		35		2		0		963		10		310.05		1904
25		1		25		2		0		954		10		962.66		4396
26		34		22		3		0		214		10		861.97		5376
27		62		22		4		0		960		10		1940.94		11838
28		11		29		4		0		209		10		1512.45		8800
29		50		71		2		807		1000		10		653		5106
30		38		33		4		867		1000		10		1254.74		6192
31		35		8		4		0		963		10		985.43		6617
32		15		57		3		0		960		10		644.54		4640
33		4		59		5		312		524		10		1823.59		9146
34		34		62		2		0		962		10		1247.04		7995
35		3		51		2		784		992		10		812.77		4034
36		15		10		3		588		798		10		1822.54		7782
37		69		52		2		586		796		10		666.32		3082
38		51		3		3		0		954		10		1277.94		4772
39		60		35		3		162		404		10		792.49		5212
40		55		11		4		787		1000		10		1615.92		10344
41		46		12		3		25		293		10		774.66		4281
42		33		77		5		0		201		10		1456.88		8072
43		52		28		4		0		971		10		1350.86		7022
44		63		67		3		0		947		10		1138.44		6302
45		0		78		2		0		934		10		856.58		3746
46		63		32		2		0		961		10		976.32		5412
47		4		23		5		0		956		10		5800.45		17256
48		35		19		3		776		1000		10		2638.99		4903
49		55		36		3		0		208		10		1154.97		6580
50		65		15		3		0		953		10		1120.98		7126
51		38		17		3		0		971		10		952.43		6218
52		15		20		4		0		965		10		1166.33		8340
53		14		47		3		0		965		10		3578.49		6048
54		1		31		5		556		758		10		3599.99		10465
55		63		52		2		41		247		10		966.81		4780
56		32		46		4		0		978		10		1291.15		6679
57		41		51		4		617		823		10		1233.43		7124
58		18		45		3		624		872		10		3058.04		6369
59		46		51		5		772		964		10		3096.45		12097
60		59		5		2		0		951		10		780.26		5174

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		13		7		9		139.31		1		7.4848219
Bt2		33		11		6		459.53		0		35.4941733
Bt3		18		10		8		204.46		0		11.4506051
Bt4		24		11		8		332.82		0		26.9571319
Bt5		29		13		7		587.39		0		8.2878985
Bt6		15		5		6		91.39		0		31.1799156
Bt7		15		5		10		187.54		0		20.6867414
Bt8		19		10		8		206.45		0		18.3953369
Bt9		35		12		12		992.73		0		63.5190740
Bt10		19		9		14		594.54		0		30.4486516
Bt11		15		9		8		298.20		0		58.9023277
Bt12		16		13		13		286.25		1		2.4502332
Bt13		19		13		14		377.82		0		25.6103851
Bt14		18		7		7		144.85		1		10.8593647
Bt15		34		13		10		693.05		0		12.6559204
Bt16		29		13		6		437.14		0		15.0154159
Bt17		12		8		10		203.67		0		12.3699358
Bt18		21		13		10		531.64		0		25.5514181
Bt19		34		5		13		1813.63		0		63.3407492
Bt20		20		13		11		542.50		0		25.9874037
Bt21		15		6		7		131.73		1		8.6165753
Bt22		25		5		14		236.73		0		34.2887822
Bt23		29		5		8		154.90		1		2.4636654
Bt24		12		12		10		259.63		1		4.3372058
Bt25		15		9		14		428.72		0		11.4433927
Bt26		14		8		7		180.43		0		37.8250605
Bt27		23		8		11		459.11		0		7.3491211
Bt28		31		13		7		2386.82		0		75.3148345
Bt29		33		13		14		695.72		0		8.4609643
Bt30		30		14		6		494.85		0		5.9259604
Bt31		13		13		8		262.04		1		3.4699430
Bt32		23		10		6		199.64		1		16.7641386
Bt33		35		10		11		466.15		0		16.1323726
Bt34		19		6		14		220.02		0		10.9956230
Bt35		29		9		14		383.39		0		13.9396790
Bt36		30		14		6		285.97		1		4.1996213
Bt37		31		14		14		1199.04		0		14.6282890
Bt38		31		8		14		541.75		0		4.4941592
Bt39		15		12		7		128.49		0		13.4472286
Bt40		22		11		11		690.65		0		17.3499454
Bt41		35		12		7		415.56		0		7.5340524
Bt42		28		8		12		385.80		0		14.8200517
Bt43		25		13		12		507.79		0		9.9294969
Bt44		27		12		7		581.91		0		32.8420135
Bt45		29		6		8		213.22		0		13.8762152
Bt46		17		12		8		239.15		1		8.3886108
Bt47		22		12		6		316.31		0		7.7358470
Bt48		29		10		8		424.85		0		7.9639433
Bt49		18		11		7		222.63		1		4.3086048
Bt50		28		12		6		401.82		0		18.7652114
Bt51		35		9		13		739.25		0		25.9294947
Bt52		32		8		11		300.19		0		47.0875043
Bt53		29		9		10		363.17		0		30.0347196
Bt54		16		6		11		225.63		0		39.6571942
Bt55		23		8		14		304.35		0		3.8147833
Bt56		29		9		8		1143.34		1		9.1789370
Bt57		19		10		6		172.87		0		27.9279572
Bt58		16		9		7		166.96		0		11.4193850
Bt59		29		8		11		433.82		0		46.2422113
Bt60		21		14		7		415.26		0		66.3318123
Bt61		34		14		14		867.86		0		22.8287836
Bt62		13		11		10		189.27		1		2.5500816
Bt63		17		9		13		384.14		1		7.2750724
Bt64		15		7		13		344.41		0		24.6124507
Bt65		33		8		9		592.07		0		10.6252858
Bt66		31		6		13		267.20		1		5.7482374
Bt67		16		7		6		120.60		0		36.8608930
Bt68		22		13		8		542.73		1		9.5107287
Bt69		22		8		11		388.82		0		16.5843430
