Name				119_n060_m200_bt100
Number_of_Customers		60
Number_of_Items			200
Number_of_ItemTypes		100
Number_of_Vehicles		20
TimeWindows			1

VEHICLE
Mass_Capacity			12595
CargoSpace_Length		60
CargoSpace_Width		25
CargoSpace_Height		30
Wheelbase			48
Max_Mass_FrontAxle		7100
Max_Mass_RearAxle		11500
Distance_FrontAxle_CargoSpace	4

CUSTOMERS
i		x		y		Demand		ReadyTime	DueDate		ServiceTime	DemandedMass	DemandedVolume
0		35		35		0		0		230		0		0		0
1		30		49		3		0		205		10		571.26		738
2		68		33		4		0		186		10		406.15		960
3		4		59		3		44		76		10		198.27		434
4		69		54		5		138		164		10		1027.91		1257
5		15		1		2		86		112		10		507.32		360
6		22		52		3		120		142		10		468.43		715
7		1		56		3		112		150		10		521.41		714
8		1		71		4		0		170		10		568.04		766
9		1		43		3		126		158		10		670.67		936
10		59		55		5		83		117		10		626.79		833
11		19		5		4		70		100		10		739.25		1186
12		68		58		2		60		90		10		309.86		414
13		17		14		3		139		171		10		506.36		749
14		38		9		4		154		192		10		826.24		1280
15		0		33		4		21		53		10		745.77		903
16		64		33		5		0		190		10		907.28		1482
17		7		29		2		157		183		10		561.32		616
18		15		54		4		36		74		10		647.68		1101
19		46		52		3		95		127		10		861.05		1125
20		24		44		2		135		163		10		779.07		910
21		70		7		3		0		175		10		745.57		780
22		24		40		3		39		67		10		1127.72		906
23		20		41		4		166		196		10		828.23		1002
24		32		14		4		0		198		10		1199.79		1728
25		34		19		4		72		108		10		593.29		1071
26		25		48		3		90		116		10		862.65		963
27		7		73		2		54		88		10		545.11		672
28		59		32		2		146		174		10		782.33		612
29		20		21		2		0		199		10		401.82		530
30		46		19		2		119		149		10		721.11		586
31		57		17		3		60		94		10		525.47		972
32		36		29		3		40		70		10		898.81		1155
33		0		66		3		32		66		10		697.73		822
34		49		68		2		55		83		10		290.46		290
35		2		53		5		41		75		10		1354.79		1246
36		67		16		2		25		61		10		502.98		448
37		36		42		4		0		212		10		458.79		987
38		4		48		5		137		167		10		1175.98		1288
39		6		69		2		0		175		10		465.43		548
40		32		41		3		159		183		10		912.11		788
41		22		77		4		0		176		10		1116.76		957
42		7		36		5		0		191		10		743.46		1263
43		51		8		3		0		188		10		309.95		416
44		37		18		2		52		82		10		390.76		720
45		18		47		2		0		199		10		624.58		687
46		29		11		3		107		137		10		570.81		880
47		49		47		4		12		44		10		771.71		1252
48		69		19		4		92		116		10		1415.24		1590
49		31		79		5		108		142		10		416.34		849
50		65		49		3		87		117		10		638.35		792
51		1		62		3		53		89		10		386.48		960
52		55		80		3		0		170		10		301.28		597
53		60		23		5		91		121		10		746.87		1132
54		12		8		3		0		184		10		1003.84		1086
55		47		56		4		163		191		10		579.18		902
56		11		48		2		139		171		10		511.17		696
57		43		15		4		184		212		10		408.63		818
58		6		42		4		61		89		10		928.1		1155
59		47		36		3		139		165		10		519.86		764
60		41		3		5		74		98		10		1105.84		1408

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		12		2		7		118.13		0		16.4101729
Bt2		9		3		5		132.32		0		50.6333042
Bt3		10		5		5		205.14		0		33.7623133
Bt4		16		3		3		50.11		0		11.3070612
Bt5		9		6		8		180.96		1		13.1831354
Bt6		11		5		7		155.22		0		11.1528048
Bt7		7		6		7		244.58		0		41.5375335
Bt8		6		5		5		299.04		1		16.0252222
Bt9		6		4		5		67.31		0		29.8088151
Bt10		12		7		4		118.96		0		17.4782355
Bt11		16		4		7		323.28		0		36.1180193
Bt12		10		6		3		117.82		0		112.3043626
Bt13		15		4		4		103.86		0		10.4778877
Bt14		17		3		7		186.61		0		17.4406946
Bt15		17		6		7		242.06		0		11.0850471
Bt16		6		3		3		28.20		0		16.1905676
Bt17		10		6		6		223.43		1		8.0198156
Bt18		14		3		8		285.52		0		33.0544681
Bt19		14		5		5		217.15		0		9.9610366
Bt20		16		4		6		336.15		1		9.0517860
Bt21		8		5		5		63.88		1		3.7355878
Bt22		12		6		3		79.61		0		9.0355752
Bt23		11		7		6		455.79		0		88.6874849
Bt24		8		4		4		124.64		0		20.0690769
Bt25		12		6		5		641.12		0		104.3981299
Bt26		7		5		3		65.12		0		44.5235021
Bt27		14		6		7		349.19		1		5.3068526
Bt28		13		5		6		251.68		1		6.5597010
Bt29		10		6		5		324.41		0		97.7857342
Bt30		13		4		4		69.19		0		16.5350999
Bt31		15		3		3		48.59		0		8.7894635
Bt32		10		4		8		410.76		0		46.3445618
Bt33		16		5		3		87.71		0		60.9329697
Bt34		12		4		7		183.81		0		33.2878042
Bt35		13		5		6		130.35		1		4.2533662
Bt36		9		6		3		52.62		0		12.1838530
Bt37		9		6		3		142.73		1		9.7261528
Bt38		9		3		3		50.82		0		8.8685705
Bt39		9		5		5		208.96		0		39.9032163
Bt40		6		5		7		178.05		0		37.8298029
Bt41		8		4		3		34.63		0		14.1573872
Bt42		16		3		5		211.90		0		19.1967039
Bt43		15		5		3		92.76		1		5.7418553
Bt44		7		6		7		159.35		0		12.9247596
Bt45		17		3		6		524.43		0		37.8186012
Bt46		8		6		5		381.14		0		57.5203964
Bt47		16		6		7		628.22		0		72.7141305
Bt48		11		3		6		237.06		0		39.8791829
Bt49		16		3		7		310.11		0		16.0137402
Bt50		17		4		8		438.01		0		53.8402006
Bt51		12		2		7		118		0		45.8999996
Bt52		12		4		8		158.61		0		30.2573068
Bt53		8		6		7		248.72		0		36.9455318
Bt54		9		6		3		235.77		1		14.1957906
Bt55		14		5		6		151.17		1		2.6964557
Bt56		11		6		5		311.76		0		34.1983713
Bt57		7		6		3		106.21		0		175.8259064
Bt58		12		5		7		340.79		0		164.9786325
Bt59		6		5		7		208.28		0		54.5163398
Bt60		14		3		3		79.22		0		58.2558622
Bt61		7		5		8		196.68		0		36.4930891
Bt62		8		2		7		168.09		0		149.0241607
Bt63		9		4		7		167.13		0		24.3902317
Bt64		9		5		8		134.31		0		44.8493133
Bt65		11		4		8		287.36		1		17.0052790
Bt66		12		7		4		232.15		0		17.9340281
